development,mean_net_benefit,median_net_benefit,share_positive_scenarios,positive_scenarios,total_scenarios,mode,vtt_chf_per_hour,base_vtt_chf_per_hour
602,-1429234385.5686116,-1444797843.226347,0.0,0,3,Road,30.831249999999997,31.4
612,-3021727714.558899,-2757898338.774576,0.0,0,3,Road,30.831249999999997,31.4
614,-590395628.5882291,-569075448.2387457,0.0,0,3,Road,30.831249999999997,31.4
625,-970675091.9488174,-951419482.3578849,0.0,0,3,Road,30.831249999999997,31.4
627,-515985323.33637094,-519029006.8624992,0.0,0,3,Road,30.831249999999997,31.4
628,-1156514748.6010926,-1115899937.9241462,0.0,0,3,Road,30.831249999999997,31.4
629,-1197745712.9501553,-1152522664.8103569,0.0,0,3,Road,30.831249999999997,31.4
648,-1768362842.239917,-1770351506.9269412,0.0,0,3,Road,30.831249999999997,31.4
662,-1903888851.3991287,-1686262742.5982213,0.0,0,3,Road,30.831249999999997,31.4
669,-12708835.342195472,-84823492.50120503,0.3333333333333333,1,3,Road,30.831249999999997,31.4
670,-492218555.8402888,-475113600.7995553,0.0,0,3,Road,30.831249999999997,31.4
673,-54930645.30993966,-89586034.5108308,0.3333333333333333,1,3,Road,30.831249999999997,31.4
678,-1299237814.482074,-1266349425.4052842,0.0,0,3,Road,30.831249999999997,31.4
680,-1184746674.5267804,-1198745898.155008,0.0,0,3,Road,30.831249999999997,31.4
682,-3020363290.6240134,-2967681216.7444396,0.0,0,3,Road,30.831249999999997,31.4
689,-1314000135.4760828,-1201301571.4393554,0.0,0,3,Road,30.831249999999997,31.4
694,-778727429.445151,-810440090.2170858,0.0,0,3,Road,30.831249999999997,31.4
726,-915194709.6458124,-876231571.7508475,0.0,0,3,Road,30.831249999999997,31.4
736,-870761496.7774487,-873477534.5476297,0.0,0,3,Road,30.831249999999997,31.4
750,-1723001753.8309028,-1581173171.4245443,0.0,0,3,Road,30.831249999999997,31.4
755,-1629952047.4594924,-1627292602.0577407,0.0,0,3,Road,30.831249999999997,31.4
759,-3393995890.9680634,-3135109672.5119605,0.0,0,3,Road,30.831249999999997,31.4
761,-229988633.24507618,-274339703.6183256,0.0,0,3,Road,30.831249999999997,31.4
764,-1950216350.9521654,-1955507264.9119234,0.0,0,3,Road,30.831249999999997,31.4
767,-166086539.1383673,-201073894.00704968,0.0,0,3,Road,30.831249999999997,31.4
770,-263428534.9382515,-283626618.78450614,0.0,0,3,Road,30.831249999999997,31.4
775,-1668034505.764242,-1509375904.9661064,0.0,0,3,Road,30.831249999999997,31.4
776,-1173317535.5813143,-1113826521.1833034,0.0,0,3,Road,30.831249999999997,31.4
780,-695194151.555067,-708945535.7796967,0.0,0,3,Road,30.831249999999997,31.4
789,-1485758969.2304223,-1405973569.5509253,0.0,0,3,Road,30.831249999999997,31.4
791,-844638191.1844807,-823434501.6037717,0.0,0,3,Road,30.831249999999997,31.4
809,-937641686.5093669,-915077926.76121,0.0,0,3,Road,30.831249999999997,31.4
810,-1149445095.1911464,-1155395394.0413644,0.0,0,3,Road,30.831249999999997,31.4
811,-343932731.15743524,-344189238.65017575,0.0,0,3,Road,30.831249999999997,31.4
813,-953063392.0905272,-1036600977.5124474,0.0,0,3,Road,30.831249999999997,31.4
822,-496683176.2473138,-481365616.5395355,0.0,0,3,Road,30.831249999999997,31.4
831,-1188937478.543185,-1146488319.4021459,0.0,0,3,Road,30.831249999999997,31.4
837,-1255193791.0846593,-1256379417.3708808,0.0,0,3,Road,30.831249999999997,31.4
858,-1601436914.938934,-1613618817.3086743,0.0,0,3,Road,30.831249999999997,31.4
863,-894785250.0149112,-912697806.4409676,0.0,0,3,Road,30.831249999999997,31.4
866,-846361064.6263399,-834071865.7340208,0.0,0,3,Road,30.831249999999997,31.4
873,-2006336646.1502886,-1870461345.170711,0.0,0,3,Road,30.831249999999997,31.4
878,-1451631126.3303223,-1424996687.41978,0.0,0,3,Road,30.831249999999997,31.4
887,-643492188.4586648,-566462090.4075674,0.0,0,3,Road,30.831249999999997,31.4
895,-2241343624.247431,-2134737602.5199108,0.0,0,3,Road,30.831249999999997,31.4
935,-1163132293.5898633,-1139267819.923759,0.0,0,3,Road,30.831249999999997,31.4
938,-877256690.0276271,-942041026.9422501,0.0,0,3,Road,30.831249999999997,31.4
940,-630606363.4966272,-610322075.1196526,0.0,0,3,Road,30.831249999999997,31.4
945,-1488354744.8971608,-1301531998.2296216,0.0,0,3,Road,30.831249999999997,31.4
952,-2795559922.019192,-2728581379.035874,0.0,0,3,Road,30.831249999999997,31.4
958,-695173180.9272658,-708786631.3823736,0.0,0,3,Road,30.831249999999997,31.4
964,-782131334.2283684,-782216630.1930208,0.0,0,3,Road,30.831249999999997,31.4
970,-547582929.3643327,-504962088.58625793,0.0,0,3,Road,30.831249999999997,31.4
971,-979304790.0341448,-911808857.0568862,0.0,0,3,Road,30.831249999999997,31.4
987,-405241563.543299,-406725549.22998583,0.0,0,3,Road,30.831249999999997,31.4
0,-139113168.90751252,-213118875.73256853,0.3333333333333333,1,3,Road,30.945,31.4
2,-1065756326.4889746,-965915731.9322067,0.0,0,3,Road,30.945,31.4
9,155991337.32594967,-320263112.0386934,0.3333333333333333,1,3,Road,30.945,31.4
12,-1153913372.2667928,-1166754916.3786488,0.0,0,3,Road,30.945,31.4
15,-161369606.5964699,-214227483.63098666,0.3333333333333333,1,3,Road,30.945,31.4
17,-2884677852.2917333,-2921653913.7026153,0.0,0,3,Road,30.945,31.4
25,-1469412915.426562,-1417349300.415778,0.0,0,3,Road,30.945,31.4
27,-1368098285.6968062,-1320383879.8392158,0.0,0,3,Road,30.945,31.4
28,-2848366684.702472,-2919279976.3003488,0.0,0,3,Road,30.945,31.4
57,-279840010.97853184,-306191085.3031968,0.0,0,3,Road,30.945,31.4
62,-153157756.26018307,-169533668.44996125,0.0,0,3,Road,30.945,31.4
63,-2199080016.825648,-2057790692.8024948,0.0,0,3,Road,30.945,31.4
73,-805291497.3985776,-739581203.8386942,0.0,0,3,Road,30.945,31.4
90,-1121393913.4096496,-1121059152.7843466,0.0,0,3,Road,30.945,31.4
94,-161785973.47738174,-166853708.347476,0.0,0,3,Road,30.945,31.4
103,-1168822944.4231172,-1067489226.330048,0.0,0,3,Road,30.945,31.4
104,-997931815.0254502,-996154467.706004,0.0,0,3,Road,30.945,31.4
109,-3163298299.1929703,-2898390884.61252,0.0,0,3,Road,30.945,31.4
114,-644765079.0439417,-603370766.397904,0.0,0,3,Road,30.945,31.4
126,-1729382923.4038868,-1580110107.6635633,0.0,0,3,Road,30.945,31.4
140,-665078870.8966856,-664364621.1078727,0.0,0,3,Road,30.945,31.4
143,-469512731.7887401,-468811915.42854714,0.0,0,3,Road,30.945,31.4
144,-1609293062.0618331,-1570718965.2501097,0.0,0,3,Road,30.945,31.4
150,-1091791591.8676295,-980673882.9046924,0.0,0,3,Road,30.945,31.4
152,-329481153.1087971,-819448425.6618121,0.3333333333333333,1,3,Road,30.945,31.4
176,-1693474398.7580786,-1752119194.221071,0.0,0,3,Road,30.945,31.4
177,-409565808.90251356,-415447980.80096227,0.0,0,3,Road,30.945,31.4
195,-1010091366.2851301,-898826334.5212531,0.0,0,3,Road,30.945,31.4
197,-530168846.19093037,-518719706.5928771,0.0,0,3,Road,30.945,31.4
201,-1820635894.0906851,-1675617523.8148906,0.0,0,3,Road,30.945,31.4
202,-637133830.5601276,-592474724.0478563,0.0,0,3,Road,30.945,31.4
206,-1194150690.4762924,-1195980311.6945913,0.0,0,3,Road,30.945,31.4
209,-844899312.2307711,-869342239.0099263,0.0,0,3,Road,30.945,31.4
227,-290912209.8584004,-292764696.5817907,0.0,0,3,Road,30.945,31.4
233,-994391917.7508312,-988971019.6799933,0.0,0,3,Road,30.945,31.4
240,-439842610.02713823,-441520864.78262234,0.0,0,3,Road,30.945,31.4
243,-1268002268.9179804,-1230460835.3139434,0.0,0,3,Road,30.945,31.4
245,-1556651751.0823166,-1512723794.4022696,0.0,0,3,Road,30.945,31.4
249,-1648262034.471138,-1508907908.3720574,0.0,0,3,Road,30.945,31.4
250,-1577754311.593174,-1577198336.974709,0.0,0,3,Road,30.945,31.4
254,1266778535.5850909,712047603.4341741,0.6666666666666666,2,3,Road,30.945,31.4
255,-437471508.15808624,-427104854.5649142,0.0,0,3,Road,30.945,31.4
261,-535736153.7088054,-482182290.4993119,0.0,0,3,Road,30.945,31.4
267,-565773660.183056,-564087688.6828599,0.0,0,3,Road,30.945,31.4
270,-658961284.5804292,-652157719.2678983,0.0,0,3,Road,30.945,31.4
273,-535479253.92122656,-537855617.8063943,0.0,0,3,Road,30.945,31.4
277,-1435924829.742155,-1362664595.0944576,0.0,0,3,Road,30.945,31.4
284,-1213722511.4289815,-1215144621.1133964,0.0,0,3,Road,30.945,31.4
285,-2054914932.9760845,-1919687640.1469605,0.0,0,3,Road,30.945,31.4
289,-2304357781.7059255,-2203598370.070918,0.0,0,3,Road,30.945,31.4
308,-1972261118.940338,-1979383557.3775911,0.0,0,3,Road,30.945,31.4
331,-2725367316.505162,-2569885039.26005,0.0,0,3,Road,30.945,31.4
334,-49994449.623501696,-154639051.8799808,0.3333333333333333,1,3,Road,30.945,31.4
348,-1545232930.6808097,-1438684862.0840168,0.0,0,3,Road,30.945,31.4
351,-1953462665.6727784,-1822219921.9655514,0.0,0,3,Road,30.945,31.4
356,-1173954122.4972985,-1094811615.008127,0.0,0,3,Road,30.945,31.4
358,-2072083927.7058945,-1972561090.5528426,0.0,0,3,Road,30.945,31.4
390,-944375281.4626498,-850245916.2894592,0.0,0,3,Road,30.945,31.4
392,-272410417.74815965,-279527564.98773533,0.0,0,3,Road,30.945,31.4
394,-579443891.352796,-550502707.5092492,0.0,0,3,Road,30.945,31.4
423,-478996684.1429582,-554795276.4533625,0.0,0,3,Road,30.945,31.4
459,-2104012870.1023521,-2102462781.8832455,0.0,0,3,Road,30.945,31.4
464,-271095594.2176745,-270552338.70384717,0.0,0,3,Road,30.945,31.4
469,-871129426.9144996,-799242273.6072474,0.0,0,3,Road,30.945,31.4
486,-2671616791.0811286,-2532631406.682436,0.0,0,3,Road,30.945,31.4
493,-193663719.88482484,-194632147.6572851,0.0,0,3,Road,30.945,31.4
499,-1299508249.7494636,-1261450985.1435785,0.0,0,3,Road,30.945,31.4
517,-696356422.9174579,-623816816.7130303,0.0,0,3,Road,30.945,31.4
521,-2580797622.8111567,-2349203880.014549,0.0,0,3,Road,30.945,31.4
531,-1264329304.371777,-1124005529.7995346,0.0,0,3,Road,30.945,31.4
533,-1501708460.0984886,-1500009985.1243823,0.0,0,3,Road,30.945,31.4
538,-920287609.6371957,-933708786.8149533,0.0,0,3,Road,30.945,31.4
540,-2049916869.1193113,-2082239197.4137266,0.0,0,3,Road,30.945,31.4
546,-580732404.1108496,-549370970.9574656,0.0,0,3,Road,30.945,31.4
550,-1188662191.8062506,-1202585193.9827673,0.0,0,3,Road,30.945,31.4
552,-528357824.2466133,-475779165.23815614,0.0,0,3,Road,30.945,31.4
556,-851505009.7693583,-829456374.3018705,0.0,0,3,Road,30.945,31.4
557,610674314.7415421,50876910.08785486,0.6666666666666666,2,3,Road,30.945,31.4
558,-3071912246.060793,-3019104062.001519,0.0,0,3,Road,30.945,31.4
564,-2450824688.4328322,-2351561556.3361998,0.0,0,3,Road,30.945,31.4
565,-1413686218.650821,-1429765913.0221176,0.0,0,3,Road,30.945,31.4
569,-1803736475.6485186,-1824748119.8719873,0.0,0,3,Road,30.945,31.4
594,-1934583760.4622774,-1942374449.0224638,0.0,0,3,Road,30.945,31.4
602,-1429128303.3066034,-1444749181.3838341,0.0,0,3,Road,30.945,31.4
612,-3026500596.009664,-2761697837.975336,0.0,0,3,Road,30.945,31.4
614,-590740579.167502,-569341739.324331,0.0,0,3,Road,30.945,31.4
625,-970944989.7135099,-951618337.735682,0.0,0,3,Road,30.945,31.4
627,-515950764.83934975,-519005677.8485867,0.0,0,3,Road,30.945,31.4
628,-1157098137.167447,-1116333480.645311,0.0,0,3,Road,30.945,31.4
629,-1198567395.7197125,-1153177499.9261246,0.0,0,3,Road,30.945,31.4
648,-1768429865.7039206,-1770425867.4469562,0.0,0,3,Road,30.945,31.4
662,-1907880944.1117954,-1689451917.1717885,0.0,0,3,Road,30.945,31.4
669,-11538806.484113187,-83919526.23389792,0.3333333333333333,1,3,Road,30.945,31.4
670,-492528374.52166814,-475360311.80168444,0.0,0,3,Road,30.945,31.4
673,-54363401.371150464,-89146649.49834535,0.3333333333333333,1,3,Road,30.945,31.4
678,-1299924660.7350204,-1266914931.9701707,0.0,0,3,Road,30.945,31.4
680,-1184619856.727462,-1198670729.629972,0.0,0,3,Road,30.945,31.4
682,-3021332019.3544636,-2968455578.2045455,0.0,0,3,Road,30.945,31.4
689,-1315937941.1363814,-1202823582.6813548,0.0,0,3,Road,30.945,31.4
694,-778235931.1174331,-810065593.8001827,0.0,0,3,Road,30.945,31.4
726,-915743736.5589085,-876636846.563865,0.0,0,3,Road,30.945,31.4
736,-870805438.6849614,-873531497.1093929,0.0,0,3,Road,30.945,31.4
750,-1725636256.948108,-1583284406.712884,0.0,0,3,Road,30.945,31.4
755,-1630009245.7369757,-1627339988.475035,0.0,0,3,Road,30.945,31.4
759,-3398694231.93057,-3138852868.6993,0.0,0,3,Road,30.945,31.4
761,-229286187.0472537,-273800887.965971,0.0,0,3,Road,30.945,31.4
764,-1950218676.6375542,-1955529111.0988467,0.0,0,3,Road,30.945,31.4
767,-165540483.73988822,-200656922.3017816,0.0,0,3,Road,30.945,31.4
770,-263124976.0238029,-283397579.4577328,0.0,0,3,Road,30.945,31.4
775,-1670938857.101782,-1511694895.1573815,0.0,0,3,Road,30.945,31.4
776,-1174207812.3432322,-1114497309.5077503,0.0,0,3,Road,30.945,31.4
780,-695022682.3761834,-708824801.4868639,0.0,0,3,Road,30.945,31.4
789,-1487118059.4261563,-1407038296.4232926,0.0,0,3,Road,30.945,31.4
791,-845050394.4414482,-823768475.1525761,0.0,0,3,Road,30.945,31.4
809,-938079470.2755128,-915432462.9239875,0.0,0,3,Road,30.945,31.4
810,-1149510224.419568,-1155482476.5313053,0.0,0,3,Road,30.945,31.4
811,-343946774.17074174,-344204228.0320952,0.0,0,3,Road,30.945,31.4
813,-951700798.6467066,-1035546590.8504388,0.0,0,3,Road,30.945,31.4
822,-496944135.2234766,-481570062.3215605,0.0,0,3,Road,30.945,31.4
831,-1189550374.7204578,-1146944602.018428,0.0,0,3,Road,30.945,31.4
837,-1255047334.155675,-1256237334.7371347,0.0,0,3,Road,30.945,31.4
858,-1601422808.7873814,-1613649655.5364304,0.0,0,3,Road,30.945,31.4
863,-894597191.7309245,-912575835.431855,0.0,0,3,Road,30.945,31.4
866,-846551507.4764642,-834216968.3409177,0.0,0,3,Road,30.945,31.4
873,-2008855699.4061267,-1872479094.8632352,0.0,0,3,Road,30.945,31.4
878,-1452092198.365826,-1425359493.3315918,0.0,0,3,Road,30.945,31.4
887,-644877058.2229534,-567562762.3643291,0.0,0,3,Road,30.945,31.4
895,-2243144677.855024,-2136145339.7692146,0.0,0,3,Road,30.945,31.4
935,-1163526347.8402812,-1139573827.6668339,0.0,0,3,Road,30.945,31.4
938,-876180782.5997033,-941204137.3395536,0.0,0,3,Road,30.945,31.4
940,-630931003.3483201,-610571877.337358,0.0,0,3,Road,30.945,31.4
945,-1491656873.0801785,-1304144855.3829718,0.0,0,3,Road,30.945,31.4
952,-2796769176.511263,-2729543520.314424,0.0,0,3,Road,30.945,31.4
958,-695008290.6133448,-708671967.0563469,0.0,0,3,Road,30.945,31.4
964,-782084056.9738513,-782169667.6327174,0.0,0,3,Road,30.945,31.4
970,-548381243.1921059,-505603155.44420326,0.0,0,3,Road,30.945,31.4
971,-980433912.6359931,-912688957.5666636,0.0,0,3,Road,30.945,31.4
987,-405287080.49620515,-406776541.2567817,0.0,0,3,Road,30.945,31.4
0,-137878032.35417315,-212155775.02189684,0.3333333333333333,1,3,Road,31.05875,31.4
2,-1067290036.2147384,-967082439.9571842,0.0,0,3,Road,31.05875,31.4
9,164555926.81395197,-313449175.1154101,0.3333333333333333,1,3,Road,31.05875,31.4
12,-1153790531.5717633,-1166679279.6145523,0.0,0,3,Road,31.05875,31.4
15,-160493122.54046053,-213545298.60592496,0.3333333333333333,1,3,Road,31.05875,31.4
17,-2884204776.2563767,-2921316757.1045017,0.0,0,3,Road,31.05875,31.4
25,-1470330654.323865,-1418075659.8912847,0.0,0,3,Road,31.05875,31.4
27,-1368954039.6199617,-1321064241.496535,0.0,0,3,Road,31.05875,31.4
28,-2847483839.860728,-2918657799.9646397,0.0,0,3,Road,31.05875,31.4
57,-279300511.13846177,-305748448.75944054,0.0,0,3,Road,31.05875,31.4
62,-152924364.17968798,-169360472.20115423,0.0,0,3,Road,31.05875,31.4
63,-2201673990.2288694,-2059865304.0920424,0.0,0,3,Road,31.05875,31.4
73,-806421228.6213003,-740469392.1338863,0.0,0,3,Road,31.05875,31.4
90,-1121271087.8758428,-1120935096.7118056,0.0,0,3,Road,31.05875,31.4
94,-161744365.7661899,-166830729.004081,0.0,0,3,Road,31.05875,31.4
103,-1170418751.8800986,-1068712543.5484421,0.0,0,3,Road,31.05875,31.4
104,-997825887.5823609,-996042006.9535728,0.0,0,3,Road,31.05875,31.4
109,-3168071703.792127,-2902190522.257128,0.0,0,3,Road,31.05875,31.4
114,-645501512.5110596,-603955039.4816487,0.0,0,3,Road,31.05875,31.4
126,-1732137634.7071145,-1582316110.5230858,0.0,0,3,Road,31.05875,31.4
140,-665110775.9500166,-664393900.6671505,0.0,0,3,Road,31.05875,31.4
143,-469520169.7128549,-468816777.2382341,0.0,0,3,Road,31.05875,31.4
144,-1610056556.091263,-1571340665.6614323,0.0,0,3,Road,31.05875,31.4
150,-1093655823.0440972,-982129659.0999181,0.0,0,3,Road,31.05875,31.4
152,-320712380.1360471,-812480711.8990445,0.3333333333333333,1,3,Road,31.05875,31.4
176,-1692567547.7391157,-1751427914.2308338,0.0,0,3,Road,31.05875,31.4
177,-409495659.68197995,-415399453.7182037,0.0,0,3,Road,31.05875,31.4
195,-1011991014.5385275,-900316986.2529783,0.0,0,3,Road,31.05875,31.4
197,-530341722.1458452,-518850496.92396647,0.0,0,3,Road,31.05875,31.4
201,-1823265157.9513254,-1677713718.048164,0.0,0,3,Road,31.05875,31.4
202,-637847435.4881607,-593024167.6132858,0.0,0,3,Road,31.05875,31.4
206,-1193995516.1667683,-1195831862.8468084,0.0,0,3,Road,31.05875,31.4
209,-844594876.2273563,-869127652.187999,0.0,0,3,Road,31.05875,31.4
227,-290890420.1169087,-292749716.35281426,0.0,0,3,Road,31.05875,31.4
233,-994365290.4819945,-988924465.8590299,0.0,0,3,Road,31.05875,31.4
240,-439836169.740833,-441520593.55362636,0.0,0,3,Road,31.05875,31.4
243,-1268787861.1185453,-1231108429.8388753,0.0,0,3,Road,31.05875,31.4
245,-1557500423.404544,-1513410992.97842,0.0,0,3,Road,31.05875,31.4
249,-1650818541.3396137,-1510952166.675538,0.0,0,3,Road,31.05875,31.4
250,-1577779930.9397247,-1577221912.6271946,0.0,0,3,Road,31.05875,31.4
254,1276704157.340059,719934102.7612162,0.6666666666666666,2,3,Road,31.05875,31.4
255,-437554950.0133479,-427150189.8812772,0.0,0,3,Road,31.05875,31.4
261,-536565370.1443475,-482814649.54464304,0.0,0,3,Road,31.05875,31.4
267,-565719446.4396428,-564027277.5163364,0.0,0,3,Road,31.05875,31.4
270,-658988280.7642126,-652159706.3854578,0.0,0,3,Road,31.05875,31.4
273,-535467153.291934,-537852252.397394,0.0,0,3,Road,31.05875,31.4
277,-1436998897.3402557,-1363469367.1135902,0.0,0,3,Road,31.05875,31.4
284,-1213791266.5614226,-1215218603.7454853,0.0,0,3,Road,31.05875,31.4
285,-2057414553.155525,-1921690181.4910703,0.0,0,3,Road,31.05875,31.4
289,-2305974504.471557,-2204844713.6776066,0.0,0,3,Road,31.05875,31.4
308,-1972229574.4489765,-1979378194.090697,0.0,0,3,Road,31.05875,31.4
331,-2728207892.3986826,-2572154081.4958997,0.0,0,3,Road,31.05875,31.4
334,-48223789.41474906,-153253052.3112887,0.3333333333333333,1,3,Road,31.05875,31.4
348,-1547093085.8580506,-1440153359.7139037,0.0,0,3,Road,31.05875,31.4
351,-1955548759.2113688,-1823823583.379511,0.0,0,3,Road,31.05875,31.4
356,-1175287342.5426657,-1095853916.9656968,0.0,0,3,Road,31.05875,31.4
358,-2073618393.234478,-1973729722.4176304,0.0,0,3,Road,31.05875,31.4
390,-945991914.5025736,-851516541.4027891,0.0,0,3,Road,31.05875,31.4
392,-272326262.95131093,-279469571.94556427,0.0,0,3,Road,31.05875,31.4
394,-579956889.104956,-550909321.0422397,0.0,0,3,Road,31.05875,31.4
423,-477759950.49013394,-553837169.0689275,0.0,0,3,Road,31.05875,31.4
459,-2104127216.9184334,-2102571430.7663836,0.0,0,3,Road,31.05875,31.4
464,-271102135.86258,-270556883.40854585,0.0,0,3,Road,31.05875,31.4
469,-872183852.7949696,-800032451.1862565,0.0,0,3,Road,31.05875,31.4
486,-2674175214.218639,-2534678936.7039223,0.0,0,3,Road,31.05875,31.4
493,-193657272.08507267,-194629259.6784771,0.0,0,3,Road,31.05875,31.4
499,-1300230993.8989284,-1262033835.4863245,0.0,0,3,Road,31.05875,31.4
517,-697590434.2474457,-624784181.4052494,0.0,0,3,Road,31.05875,31.4
521,-2585038894.2284474,-2352593841.422367,0.0,0,3,Road,31.05875,31.4
531,-1266817583.9181447,-1125977996.472818,0.0,0,3,Road,31.05875,31.4
533,-1501764620.9660633,-1500059902.6076205,0.0,0,3,Road,31.05875,31.4
538,-920139273.8198532,-933609785.5881412,0.0,0,3,Road,31.05875,31.4
540,-2049361259.3553457,-2081802400.5385473,0.0,0,3,Road,31.05875,31.4
546,-581238072.0895057,-549761358.1792563,0.0,0,3,Road,31.05875,31.4
550,-1188510157.04978,-1202484338.4635751,0.0,0,3,Road,31.05875,31.4
552,-529240141.3269961,-476468209.658587,0.0,0,3,Road,31.05875,31.4
556,-851783032.6216437,-829653349.0919672,0.0,0,3,Road,31.05875,31.4
557,620571850.8800353,58716700.07093167,0.6666666666666666,2,3,Road,31.05875,31.4
558,-3072880073.9260163,-3019877773.5010376,0.0,0,3,Road,31.05875,31.4
564,-2452397213.995489,-2352769202.8787894,0.0,0,3,Road,31.05875,31.4
565,-1413615641.3924248,-1429754442.7352753,0.0,0,3,Road,31.05875,31.4
569,-1803371996.697687,-1824460877.1315424,0.0,0,3,Road,31.05875,31.4
594,-1934618793.3120794,-1942438119.4816928,0.0,0,3,Road,31.05875,31.4
602,-1429022221.044595,-1444700519.5413213,0.0,0,3,Road,31.05875,31.4
612,-3031273477.4604287,-2765497337.176096,0.0,0,3,Road,31.05875,31.4
614,-591085529.746775,-569608030.4099165,0.0,0,3,Road,31.05875,31.4
625,-971214887.4782022,-951817193.113479,0.0,0,3,Road,31.05875,31.4
627,-515916206.3423285,-518982348.8346742,0.0,0,3,Road,31.05875,31.4
628,-1157681525.7338016,-1116767023.366476,0.0,0,3,Road,31.05875,31.4
629,-1199389078.48927,-1153832335.0418925,0.0,0,3,Road,31.05875,31.4
