mode,development,scenario,score_id,standalone_value,integrated_value
Road,810,scenario_64,road_ecological_disruption_cost,-1654745.3235538309,
Road,810,scenario_64,road_land_consumption_cost,-116201.37616838666,299007.2161581556
Road,810,scenario_64,road_maint_cost,-5382641.930807529,6355875.770045022
Road,810,scenario_64,road_noise_cost,-17651910.917488072,8518.692362600455
Road,810,scenario_64,road_tts_cost,-548030.5091288956,-610421.0546869132
Road,810,scenario_70,road_accident_cost,,247117.0631178148
Road,810,scenario_70,road_airpollution_cost,,54511.54739075598
Road,810,scenario_70,road_climate_cost,-681797.4334655188,
Road,810,scenario_70,road_co2_cost,,61625.56780748729
Road,810,scenario_70,road_construction_cost,-8386798.599648297,9812220.936355153
Road,810,scenario_70,road_ecological_disruption_cost,-1654745.3235538309,
Road,810,scenario_70,road_land_consumption_cost,-116201.37616838666,299007.2161581556
Road,810,scenario_70,road_maint_cost,-5382641.930807529,6355875.770045022
Road,810,scenario_70,road_noise_cost,-17651910.917488072,5586.259643402396
Road,810,scenario_70,road_tts_cost,-556734.7467029665,-620116.2263821083
Road,810,scenario_75,road_accident_cost,,303616.3703498639
Road,810,scenario_75,road_airpollution_cost,,66974.72830132053
Road,810,scenario_75,road_climate_cost,-681797.4334655188,
Road,810,scenario_75,road_co2_cost,,75715.2540678194
Road,810,scenario_75,road_construction_cost,-8386798.599648297,9812220.936355153
Road,810,scenario_75,road_ecological_disruption_cost,-1654745.3235538309,
Road,810,scenario_75,road_land_consumption_cost,-116201.37616838666,299007.2161581556
Road,810,scenario_75,road_maint_cost,-5382641.930807529,6355875.770045022
Road,810,scenario_75,road_noise_cost,-17651910.917488072,6873.268168474907
Road,810,scenario_75,road_tts_cost,-594444.8257293554,-662119.4101979224
Road,810,scenario_78,road_accident_cost,,411874.24980808195
Road,810,scenario_78,road_airpollution_cost,,90855.33149421262
Road,810,scenario_78,road_climate_cost,-681797.4334655188,
Road,810,scenario_78,road_co2_cost,,102712.3914045744
Road,810,scenario_78,road_construction_cost,-8386798.599648297,9812220.936355153
Road,810,scenario_78,road_ecological_disruption_cost,-1654745.3235538309,
Road,810,scenario_78,road_land_consumption_cost,-116201.37616838666,299007.2161581556
Road,810,scenario_78,road_maint_cost,-5382641.930807529,6355875.770045022
Road,810,scenario_78,road_noise_cost,-17651910.917488072,9343.001550542182
Road,810,scenario_78,road_tts_cost,-474550.82796334825,-528576.077577104
Road,810,scenario_89,road_accident_cost,,253680.4834847064
Road,810,scenario_89,road_airpollution_cost,,55959.37214175137
Road,810,scenario_89,road_climate_cost,-681797.4334655188,
Road,810,scenario_89,road_co2_cost,,63262.3406865664
Road,810,scenario_89,road_construction_cost,-8386798.599648297,9812220.936355153
Road,810,scenario_89,road_ecological_disruption_cost,-1654745.3235538309,
Road,810,scenario_89,road_land_consumption_cost,-116201.37616838666,299007.2161581556
Road,810,scenario_89,road_maint_cost,-5382641.930807529,6355875.770045022
Road,810,scenario_89,road_noise_cost,-17651910.917488072,5735.952284692561
Road,810,scenario_89,road_tts_cost,-564010.2873425547,-628220.0511083889
Road,810,scenario_96,road_accident_cost,,269440.1498524209
Road,810,scenario_96,road_airpollution_cost,,59435.79659106832
Road,810,scenario_96,road_climate_cost,-681797.4334655188,
Road,810,scenario_96,road_co2_cost,,67192.45532985973
Road,810,scenario_96,road_construction_cost,-8386798.599648297,9812220.936355153
Road,810,scenario_96,road_ecological_disruption_cost,-1654745.3235538309,
Road,810,scenario_96,road_land_consumption_cost,-116201.37616838666,299007.2161581556
Road,810,scenario_96,road_maint_cost,-5382641.930807529,6355875.770045022
Road,810,scenario_96,road_noise_cost,-17651910.917488072,6095.005412513371
Road,810,scenario_96,road_tts_cost,-578440.357073249,-644292.9124500271
Road,810,scenario_100,road_accident_cost,,262195.629938793
Road,810,scenario_100,road_airpollution_cost,,57837.72810638936
Road,810,scenario_100,road_climate_cost,-681797.4334655188,
Road,810,scenario_100,road_co2_cost,,65385.8311836464
Road,810,scenario_100,road_construction_cost,-8386798.599648297,9812220.936355153
Road,810,scenario_100,road_ecological_disruption_cost,-1654745.3235538309,
Road,810,scenario_100,road_land_consumption_cost,-116201.37616838666,299007.2161581556
Road,810,scenario_100,road_maint_cost,-5382641.930807529,6355875.770045022
Road,810,scenario_100,road_noise_cost,-17651910.917488072,5929.5689838525
Road,810,scenario_100,road_tts_cost,-572172.5807352079,-637311.5809747226
Road,811,scenario_19,road_accident_cost,,20984.527330210192
Road,811,scenario_19,road_airpollution_cost,,4628.976411426535
Road,811,scenario_19,road_climate_cost,-131398.5063144146,
Road,811,scenario_19,road_co2_cost,,5233.08020733236
Road,811,scenario_19,road_construction_cost,-3329741.329716023,3626914.500413158
Road,811,scenario_19,road_ecological_disruption_cost,-418237.4798349167,
Road,811,scenario_19,road_land_consumption_cost,-18679.8660350536,61290.447864858215
Road,811,scenario_19,road_maint_cost,-1780255.0795068997,2102142.4552830947
Road,811,scenario_19,road_noise_cost,-5216494.648103474,1111.4236588880194
Road,811,scenario_19,road_tts_cost,-98203.32338829667,-109383.28293387959
Road,811,scenario_26,road_accident_cost,,10748.367606993404
Road,811,scenario_26,road_airpollution_cost,,2370.9821684897192
Road,811,scenario_26,road_climate_cost,-131398.5063144146,
Road,811,scenario_26,road_co2_cost,,2680.4068016492256
Road,811,scenario_26,road_construction_cost,-3329741.329716023,3626914.500413158
Road,811,scenario_26,road_ecological_disruption_cost,-418237.4798349167,
Road,811,scenario_26,road_land_consumption_cost,-18679.8660350536,61290.447864858215
Road,811,scenario_26,road_maint_cost,-1780255.0795068997,2102142.4552830947
Road,811,scenario_26,road_noise_cost,-5216494.648103474,569.8436674596039
Road,811,scenario_26,road_tts_cost,-58325.64453005402,-64965.72883491742
Road,811,scenario_44,road_accident_cost,,16375.121441537613
Road,811,scenario_44,road_airpollution_cost,,3612.1876701982033
Road,811,scenario_44,road_climate_cost,-131398.5063144146,
Road,811,scenario_44,road_co2_cost,,4083.5956207127915
Road,811,scenario_44,road_construction_cost,-3329741.329716023,3626914.500413158
Road,811,scenario_44,road_ecological_disruption_cost,-418237.4798349167,
Road,811,scenario_44,road_land_consumption_cost,-18679.8660350536,61290.447864858215
Road,811,scenario_44,road_maint_cost,-1780255.0795068997,2102142.4552830947
Road,811,scenario_44,road_noise_cost,-5216494.648103474,867.1852288592052
Road,811,scenario_44,road_tts_cost,-85601.90879159418,-95347.26001082546
Road,811,scenario_64,road_accident_cost,,19982.401332199355
Road,811,scenario_64,road_airpollution_cost,,4407.917460082361
Road,811,scenario_64,road_climate_cost,-131398.5063144146,
Road,811,scenario_64,road_co2_cost,,4983.1719943466
Road,811,scenario_64,road_construction_cost,-3329741.329716023,3626914.500413158
Road,811,scenario_64,road_ecological_disruption_cost,-418237.4798349167,
Road,811,scenario_64,road_land_consumption_cost,-18679.8660350536,61290.447864858215
Road,811,scenario_64,road_maint_cost,-1780255.0795068997,2102142.4552830947
Road,811,scenario_64,road_noise_cost,-5216494.648103474,1058.3132934148393
Road,811,scenario_64,road_tts_cost,-96327.8334386956,-107294.27778905665
Road,811,scenario_70,road_accident_cost,,13785.798131775176
Road,811,scenario_70,road_airpollution_cost,,3041.0088995812557
Road,811,scenario_70,road_climate_cost,-131398.5063144146,
Road,811,scenario_70,road_co2_cost,,3437.8752597306884
Road,811,scenario_70,road_construction_cost,-3329741.329716023,3626914.500413158
Road,811,scenario_70,road_ecological_disruption_cost,-418237.4798349167,
Road,811,scenario_70,road_land_consumption_cost,-18679.8660350536,61290.447864858215
Road,811,scenario_70,road_maint_cost,-1780255.0795068997,2102142.4552830947
Road,811,scenario_70,road_noise_cost,-5216494.648103474,730.1566881025265
Road,811,scenario_70,road_tts_cost,-74927.09648782838,-83457.17346179909
Road,811,scenario_75,road_accident_cost,,16409.517762747644
Road,811,scenario_75,road_airpollution_cost,,3619.7751539196915
Road,811,scenario_75,road_climate_cost,-131398.5063144146,
Road,811,scenario_75,road_co2_cost,,4092.1733077341305
Road,811,scenario_75,road_construction_cost,-3329741.329716023,3626914.500413158
Road,811,scenario_75,road_ecological_disruption_cost,-418237.4798349167,
Road,811,scenario_75,road_land_consumption_cost,-18679.8660350536,61290.447864858215
Road,811,scenario_75,road_maint_cost,-1780255.0795068997,2102142.4552830947
Road,811,scenario_75,road_noise_cost,-5216494.648103474,869.0145293626526
Road,811,scenario_75,road_tts_cost,-85749.98573644007,-95512.19477876625
Road,811,scenario_78,road_accident_cost,,21816.270829410758
Road,811,scenario_78,road_airpollution_cost,,4812.450691193323
Road,811,scenario_78,road_climate_cost,-131398.5063144146,
Road,811,scenario_78,road_co2_cost,,5440.498767433912
Road,811,scenario_78,road_construction_cost,-3329741.329716023,3626914.500413158
Road,811,scenario_78,road_ecological_disruption_cost,-418237.4798349167,
Road,811,scenario_78,road_land_consumption_cost,-18679.8660350536,61290.447864858215
Road,811,scenario_78,road_maint_cost,-1780255.0795068997,2102142.4552830947
Road,811,scenario_78,road_noise_cost,-5216494.648103474,1155.5346064665334
Road,811,scenario_78,road_tts_cost,-99894.05707626427,-111266.49823633484
Road,811,scenario_89,road_accident_cost,,14091.50303629845
Road,811,scenario_89,road_airpollution_cost,,3108.4443375888773
Road,811,scenario_89,road_climate_cost,-131398.5063144146,
Road,811,scenario_89,road_co2_cost,,3514.1113483483277
Road,811,scenario_89,road_construction_cost,-3329741.329716023,3626914.500413158
Road,811,scenario_89,road_ecological_disruption_cost,-418237.4798349167,
Road,811,scenario_89,road_land_consumption_cost,-18679.8660350536,61290.447864858215
Road,811,scenario_89,road_maint_cost,-1780255.0795068997,2102142.4552830947
Road,811,scenario_89,road_noise_cost,-5216494.648103474,746.3026798830522
Road,811,scenario_89,road_tts_cost,-76359.89155763018,-85053.08511833959
Road,811,scenario_96,road_accident_cost,,14822.97969584765
Road,811,scenario_96,road_airpollution_cost,,3269.800757453896
Road,811,scenario_96,road_climate_cost,-131398.5063144146,
Road,811,scenario_96,road_co2_cost,,3696.5255609239794
Road,811,scenario_96,road_construction_cost,-3329741.329716023,3626914.500413158
Road,811,scenario_96,road_ecological_disruption_cost,-418237.4798349167,
Road,811,scenario_96,road_land_consumption_cost,-18679.8660350536,61290.447864858215
Road,811,scenario_96,road_maint_cost,-1780255.0795068997,2102142.4552830947
Road,811,scenario_96,road_noise_cost,-5216494.648103474,784.9967651113675
Road,811,scenario_96,road_tts_cost,-79633.93937780093,-88699.86698575923
Road,811,scenario_100,road_accident_cost,,14483.5289682183
Road,811,scenario_100,road_airpollution_cost,,3194.9213290868947
Road,811,scenario_100,road_climate_cost,-131398.5063144146,
Road,811,scenario_100,road_co2_cost,,3611.8740052244425
Road,811,scenario_100,road_construction_cost,-3329741.329716023,3626914.500413158
Road,811,scenario_100,road_ecological_disruption_cost,-418237.4798349167,
Road,811,scenario_100,road_land_consumption_cost,-18679.8660350536,61290.447864858215
Road,811,scenario_100,road_maint_cost,-1780255.0795068997,2102142.4552830947
Road,811,scenario_100,road_noise_cost,-5216494.648103474,767.0456923078679
Road,811,scenario_100,road_tts_cost,-78155.55736265832,-87053.17853706692
Road,813,scenario_19,road_accident_cost,,445386.2052957358
Road,813,scenario_19,road_airpollution_cost,,98247.73300090748
Road,813,scenario_19,road_climate_cost,-642478.8788499103,
Road,813,scenario_19,road_co2_cost,,111069.53703915697
Road,813,scenario_19,road_construction_cost,-9047396.347627204,10602316.825787267
Road,813,scenario_19,road_ecological_disruption_cost,-1904032.802995244,
Road,813,scenario_19,road_land_consumption_cost,-131164.16173236977,286301.8261290514
Road,813,scenario_19,road_maint_cost,-5275650.253088929,6229538.959841097
Road,813,scenario_19,road_noise_cost,-22329995.27555661,13904.367495618728
Road,813,scenario_19,road_tts_cost,4812452.567405931,5360326.337480874
Road,813,scenario_26,road_accident_cost,,201833.4846326407
Road,813,scenario_26,road_airpollution_cost,,44522.4438320077
Road,813,scenario_26,road_climate_cost,-642478.8788499103,
Road,813,scenario_26,road_co2_cost,,50332.83795186692
Road,813,scenario_26,road_construction_cost,-9047396.347627204,10602316.825787267
Road,813,scenario_26,road_ecological_disruption_cost,-1904032.802995244,
Road,813,scenario_26,road_land_consumption_cost,-131164.16173236977,286301.8261290514
Road,813,scenario_26,road_maint_cost,-5275650.253088929,6229538.959841097
Road,813,scenario_26,road_noise_cost,-22329995.27555661,6296.964059946759
Road,813,scenario_26,road_tts_cost,170992.5363231132,190459.18544180124
Road,813,scenario_44,road_accident_cost,,340755.06973857526
Road,813,scenario_44,road_airpollution_cost,,75167.15316351465
Road,813,scenario_44,road_climate_cost,-642478.8788499103,
Road,813,scenario_44,road_co2_cost,,84976.8299727166
Road,813,scenario_44,road_construction_cost,-9047396.347627204,10602316.825787267
Road,813,scenario_44,road_ecological_disruption_cost,-1904032.802995244,
Road,813,scenario_44,road_land_consumption_cost,-131164.16173236977,286301.8261290514
Road,813,scenario_44,road_maint_cost,-5275650.253088929,6229538.959841097
Road,813,scenario_44,road_noise_cost,-22329995.27555661,10630.444799994899
Road,813,scenario_44,road_tts_cost,1796574.9024268992,2001106.0123397843
Road,813,scenario_64,road_accident_cost,,421871.8787576922
Road,813,scenario_64,road_airpollution_cost,,93060.7082391687
Road,813,scenario_64,road_climate_cost,-642478.8788499103,
Road,813,scenario_64,road_co2_cost,,105205.58047446299
Road,813,scenario_64,road_construction_cost,-9047396.347627204,10602316.825787267
Road,813,scenario_64,road_ecological_disruption_cost,-1904032.802995244,
Road,813,scenario_64,road_land_consumption_cost,-131164.16173236977,286301.8261290514
Road,813,scenario_64,road_maint_cost,-5275650.253088929,6229538.959841097
Road,813,scenario_64,road_noise_cost,-22329995.27555661,13158.114577136472
Road,813,scenario_64,road_tts_cost,3976167.435425912,4428834.30596304
Road,813,scenario_70,road_accident_cost,,278497.80687521305
Road,813,scenario_70,road_airpollution_cost,,61433.824949845606
Road,813,scenario_70,road_climate_cost,-642478.8788499103,
Road,813,scenario_70,road_co2_cost,,69451.2360469522
Road,813,scenario_70,road_construction_cost,-9047396.347627204,10602316.825787267
Road,813,scenario_70,road_ecological_disruption_cost,-1904032.802995244,
Road,813,scenario_70,road_land_consumption_cost,-131164.16173236977,286301.8261290514
Road,813,scenario_70,road_maint_cost,-5275650.253088929,6229538.959841097
Road,813,scenario_70,road_noise_cost,-22329995.27555661,8691.728375386921
Road,813,scenario_70,road_tts_cost,804634.2351155902,896237.8375926059
Road,813,scenario_75,road_accident_cost,,341432.15424848325
Road,813,scenario_75,road_airpollution_cost,,75316.51122031463
Road,813,scenario_75,road_climate_cost,-642478.8788499103,
Road,813,scenario_75,road_co2_cost,,85145.679977853
Road,813,scenario_75,road_construction_cost,-9047396.347627204,10602316.825787267
Road,813,scenario_75,road_ecological_disruption_cost,-1904032.802995244,
Road,813,scenario_75,road_land_consumption_cost,-131164.16173236977,286301.8261290514
Road,813,scenario_75,road_maint_cost,-5275650.253088929,6229538.959841097
Road,813,scenario_75,road_noise_cost,-22329995.27555661,10650.440770319668
Road,813,scenario_75,road_tts_cost,1811507.512526404,2017738.62576975
Road,813,scenario_78,road_accident_cost,,462538.2628196701
Road,813,scenario_78,road_airpollution_cost,,102031.30498403337
Road,813,scenario_78,road_climate_cost,-642478.8788499103,
Road,813,scenario_78,road_co2_cost,,115346.88345402268
Road,813,scenario_78,road_construction_cost,-9047396.347627204,10602316.825787267
Road,813,scenario_78,road_ecological_disruption_cost,-1904032.802995244,
Road,813,scenario_78,road_land_consumption_cost,-131164.16173236977,286301.8261290514
Road,813,scenario_78,road_maint_cost,-5275650.253088929,6229538.959841097
Road,813,scenario_78,road_noise_cost,-22329995.27555661,14431.692528173702
Road,813,scenario_78,road_tts_cost,5530892.219352359,6160556.767657328
Road,813,scenario_89,road_accident_cost,,285457.7911142944
Road,813,scenario_89,road_airpollution_cost,,62969.12771648101
Road,813,scenario_89,road_climate_cost,-642478.8788499103,
Road,813,scenario_89,road_co2_cost,,71186.9032455384
Road,813,scenario_89,road_construction_cost,-9047396.347627204,10602316.825787267
Road,813,scenario_89,road_ecological_disruption_cost,-1904032.802995244,
Road,813,scenario_89,road_land_consumption_cost,-131164.16173236977,286301.8261290514
Road,813,scenario_89,road_maint_cost,-5275650.253088929,6229538.959841097
Road,813,scenario_89,road_noise_cost,-22329995.27555661,8902.702748264546
Road,813,scenario_89,road_tts_cost,895724.3840460656,997698.1465635633
Road,813,scenario_96,road_accident_cost,,302972.7886459734
Road,813,scenario_96,road_airpollution_cost,,66832.76062774585
Road,813,scenario_96,road_climate_cost,-642478.8788499103,
Road,813,scenario_96,road_co2_cost,,75554.7589266407
Road,813,scenario_96,road_construction_cost,-9047396.347627204,10602316.825787267
Road,813,scenario_96,road_ecological_disruption_cost,-1904032.802995244,
Road,813,scenario_96,road_land_consumption_cost,-131164.16173236977,286301.8261290514
Road,813,scenario_96,road_maint_cost,-5275650.253088929,6229538.959841097
Road,813,scenario_96,road_noise_cost,-22329995.27555661,9447.188758756776
Road,813,scenario_96,road_tts_cost,1140665.199294391,1270524.2543972589
Road,813,scenario_100,road_accident_cost,,295182.2251836283
Road,813,scenario_100,road_airpollution_cost,,65114.24040894634
Road,813,scenario_100,road_climate_cost,-642478.8788499103,
Road,813,scenario_100,road_co2_cost,,73611.96351279915
Road,813,scenario_100,road_construction_cost,-9047396.347627204,10602316.825787267
Road,813,scenario_100,road_ecological_disruption_cost,-1904032.802995244,
Road,813,scenario_100,road_land_consumption_cost,-131164.16173236977,286301.8261290514
Road,813,scenario_100,road_maint_cost,-5275650.253088929,6229538.959841097
Road,813,scenario_100,road_noise_cost,-22329995.27555661,9209.027002811104
Road,813,scenario_100,road_tts_cost,1023819.6590357436,1140376.4309968462
Road,822,scenario_19,road_accident_cost,,127129.32918439966
Road,822,scenario_19,road_airpollution_cost,,28043.45586320959
Road,822,scenario_19,road_climate_cost,-300225.7009219056,
Road,822,scenario_19,road_co2_cost,,31703.262401748754
Road,822,scenario_19,road_construction_cost,-5599301.744283641,6429148.985680548
Road,822,scenario_19,road_ecological_disruption_cost,-843975.6408846598,
Road,822,scenario_19,road_land_consumption_cost,-97954.82654710815,132648.74005991954
Road,822,scenario_19,road_maint_cost,-3164946.236503535,3737199.19635637
Road,822,scenario_19,road_noise_cost,-4574411.686133705,4144.9452084824225
Road,822,scenario_19,road_tts_cost,-1212988.7738225353,-1351081.5078836954
Road,822,scenario_26,road_accident_cost,,57434.50208508421
Road,822,scenario_26,road_airpollution_cost,,12669.475522145101
Road,822,scenario_26,road_climate_cost,-300225.7009219056,
Road,822,scenario_26,road_co2_cost,,14322.903315851472
Road,822,scenario_26,road_construction_cost,-5599301.744283641,6429148.985680548
Road,822,scenario_26,road_ecological_disruption_cost,-843975.6408846598,
Road,822,scenario_26,road_land_consumption_cost,-97954.82654710815,132648.74005991954
Road,822,scenario_26,road_maint_cost,-3164946.236503535,3737199.19635637
Road,822,scenario_26,road_noise_cost,-4574411.686133705,1863.36634623746
Road,822,scenario_26,road_tts_cost,-193310.2772714657,-215317.69010712908
Road,822,scenario_44,road_accident_cost,,97060.95957378438
Road,822,scenario_44,road_airpollution_cost,,21410.674887618356
Road,822,scenario_44,road_climate_cost,-300225.7009219056,
Road,822,scenario_44,road_co2_cost,,24204.87144921409
Road,822,scenario_44,road_construction_cost,-5599301.744283641,6429148.985680548
Road,822,scenario_44,road_ecological_disruption_cost,-843975.6408846598,
Road,822,scenario_44,road_land_consumption_cost,-97954.82654710815,132648.74005991954
Road,822,scenario_44,road_maint_cost,-3164946.236503535,3737199.19635637
Road,822,scenario_44,road_noise_cost,-4574411.686133705,3158.7199505333033
Road,822,scenario_44,road_tts_cost,-591622.3817835556,-658975.6450580428
Road,822,scenario_64,road_accident_cost,,120192.74626621368
Road,822,scenario_64,road_airpollution_cost,,26513.315193423754
Road,822,scenario_64,road_climate_cost,-300225.7009219056,
Road,822,scenario_64,road_co2_cost,,29973.43097860204
Road,822,scenario_64,road_construction_cost,-5599301.744283641,6429148.985680548
Road,822,scenario_64,road_ecological_disruption_cost,-843975.6408846598,
Road,822,scenario_64,road_land_consumption_cost,-97954.82654710815,132648.74005991954
Road,822,scenario_64,road_maint_cost,-3164946.236503535,3737199.19635637
Road,822,scenario_64,road_noise_cost,-4574411.686133705,3918.6512380713343
Road,822,scenario_64,road_tts_cost,-1040985.6064523492,-1159496.636080684
Road,822,scenario_70,road_accident_cost,,79338.25985623233
Road,822,scenario_70,road_airpollution_cost,,17501.22495584701
Road,822,scenario_70,road_climate_cost,-300225.7009219056,
Road,822,scenario_70,road_co2_cost,,19785.21940497205
Road,822,scenario_70,road_construction_cost,-5599301.744283641,6429148.985680548
Road,822,scenario_70,road_ecological_disruption_cost,-843975.6408846598,
Road,822,scenario_70,road_land_consumption_cost,-97954.82654710815,132648.74005991954
Road,822,scenario_70,road_maint_cost,-3164946.236503535,3737199.19635637
Road,822,scenario_70,road_noise_cost,-4574411.686133705,2577.9548737081204
Road,822,scenario_70,road_tts_cost,-367153.4994935223,-408952.09784774005
Road,822,scenario_75,road_accident_cost,,97240.44772448739
Road,822,scenario_75,road_airpollution_cost,,21450.2681747418
Road,822,scenario_75,road_climate_cost,-300225.7009219056,
Road,822,scenario_75,road_co2_cost,,24249.631851681785
Road,822,scenario_75,road_construction_cost,-5599301.744283641,6429148.985680548
Road,822,scenario_75,road_ecological_disruption_cost,-843975.6408846598,
Road,822,scenario_75,road_land_consumption_cost,-97954.82654710815,132648.74005991954
Road,822,scenario_75,road_maint_cost,-3164946.236503535,3737199.19635637
Road,822,scenario_75,road_noise_cost,-4574411.686133705,3164.8059841890863
Road,822,scenario_75,road_tts_cost,-594570.2656287662,-662259.1308054846
Road,822,scenario_78,road_accident_cost,,131892.38781065
Road,822,scenario_78,road_airpollution_cost,,29094.138858361603
Road,822,scenario_78,road_climate_cost,-300225.7009219056,
Road,822,scenario_78,road_co2_cost,,32891.06460625734
Road,822,scenario_78,road_construction_cost,-5599301.744283641,6429148.985680548
Road,822,scenario_78,road_ecological_disruption_cost,-843975.6408846598,
Road,822,scenario_78,road_land_consumption_cost,-97954.82654710815,132648.74005991954
Road,822,scenario_78,road_maint_cost,-3164946.236503535,3737199.19635637
Road,822,scenario_78,road_noise_cost,-4574411.686133705,4302.416689112049
Road,822,scenario_78,road_tts_cost,-1350436.909695672,-1504177.4298567127
Road,822,scenario_89,road_accident_cost,,81213.0746931104
Road,822,scenario_89,road_airpollution_cost,,17914.790318513395
Road,822,scenario_89,road_climate_cost,-300225.7009219056,
Road,822,scenario_89,road_co2_cost,,20252.757046439685
Road,822,scenario_89,road_construction_cost,-5599301.744283641,6429148.985680548
Road,822,scenario_89,road_ecological_disruption_cost,-843975.6408846598,
Road,822,scenario_89,road_land_consumption_cost,-97954.82654710815,132648.74005991954
Road,822,scenario_89,road_maint_cost,-3164946.236503535,3737199.19635637
Road,822,scenario_89,road_noise_cost,-4574411.686133705,2639.961317349196
Road,822,scenario_89,road_tts_cost,-387660.12910732726,-431793.3051681679
Road,822,scenario_96,road_accident_cost,,86190.25629283075
Road,822,scenario_96,road_airpollution_cost,,19012.70669556342
Road,822,scenario_96,road_climate_cost,-300225.7009219056,
Road,822,scenario_96,road_co2_cost,,21493.956817487113
Road,822,scenario_96,road_construction_cost,-5599301.744283641,6429148.985680548
Road,822,scenario_96,road_ecological_disruption_cost,-843975.6408846598,
Road,822,scenario_96,road_land_consumption_cost,-97954.82654710815,132648.74005991954
Road,822,scenario_96,road_maint_cost,-3164946.236503535,3737199.19635637
Road,822,scenario_96,road_noise_cost,-4574411.686133705,2803.273447856542
Road,822,scenario_96,road_tts_cost,-444582.4740192651,-495195.9757085867
Road,822,scenario_100,road_accident_cost,,84048.99084623912
Road,822,scenario_100,road_airpollution_cost,,18540.36499889791
Road,822,scenario_100,road_climate_cost,-300225.7009219056,
Road,822,scenario_100,road_co2_cost,,20959.972246337325
Road,822,scenario_100,road_construction_cost,-5599301.744283641,6429148.985680548
Road,822,scenario_100,road_ecological_disruption_cost,-843975.6408846598,
Road,822,scenario_100,road_land_consumption_cost,-97954.82654710815,132648.74005991954
Road,822,scenario_100,road_maint_cost,-3164946.236503535,3737199.19635637
Road,822,scenario_100,road_noise_cost,-4574411.686133705,2732.5056771577983
Road,822,scenario_100,road_tts_cost,-418693.3614808267,-466359.5165746941
Road,831,scenario_19,road_accident_cost,,152732.924902359
Road,831,scenario_19,road_airpollution_cost,,33691.35246631826
Road,831,scenario_19,road_climate_cost,-313967.4362470031,
Road,831,scenario_19,road_co2_cost,,38088.2368107411
Road,831,scenario_19,road_construction_cost,-4388604.05560401,4855129.073105646
Road,831,scenario_19,road_ecological_disruption_cost,-1005374.1708642088,
Road,831,scenario_19,road_land_consumption_cost,-20608.893547648568,146671.4894100999
Road,831,scenario_19,road_maint_cost,-2536531.407572747,2995160.874639703
Road,831,scenario_19,road_noise_cost,-20365112.02948753,8884.586683296542
Road,831,scenario_19,road_tts_cost,-3055419.050714757,-3403263.3008194864
Road,831,scenario_26,road_accident_cost,,68417.13767776481
Road,831,scenario_26,road_airpollution_cost,,15092.134860324379
Road,831,scenario_26,road_climate_cost,-313967.4362470031,
Road,831,scenario_26,road_co2_cost,,17061.73140761698
Road,831,scenario_26,road_construction_cost,-4388604.05560401,4855129.073105646
Road,831,scenario_26,road_ecological_disruption_cost,-1005374.1708642088,
Road,831,scenario_26,road_land_consumption_cost,-20608.893547648568,146671.4894100999
Road,831,scenario_26,road_maint_cost,-2536531.407572747,2995160.874639703
Road,831,scenario_26,road_noise_cost,-20365112.02948753,3989.6946758399463
Road,831,scenario_26,road_tts_cost,-260392.99916885135,-290037.44597794686
Road,831,scenario_44,road_accident_cost,,116561.28752101585
Road,831,scenario_44,road_airpollution_cost,,25712.251790561724
Road,831,scenario_44,road_climate_cost,-313967.4362470031,
Road,831,scenario_44,road_co2_cost,,29067.824929716662
Road,831,scenario_44,road_construction_cost,-4388604.05560401,4855129.073105646
Road,831,scenario_44,road_ecological_disruption_cost,-1005374.1708642088,
Road,831,scenario_44,road_land_consumption_cost,-20608.893547648568,146671.4894100999
Road,831,scenario_44,road_maint_cost,-2536531.407572747,2995160.874639703
Road,831,scenario_44,road_noise_cost,-20365112.02948753,6782.752588762672
Road,831,scenario_44,road_tts_cost,-1280989.5466889418,-1426823.830256617
Road,831,scenario_64,road_accident_cost,,144948.98043636137
Road,831,scenario_64,road_airpollution_cost,,31974.292331774064
Road,831,scenario_64,road_climate_cost,-313967.4362470031,
Road,831,scenario_64,road_co2_cost,,36147.09202920752
Road,831,scenario_64,road_construction_cost,-4388604.05560401,4855129.073105646
Road,831,scenario_64,road_ecological_disruption_cost,-1005374.1708642088,
Road,831,scenario_64,road_land_consumption_cost,-20608.893547648568,146671.4894100999
Road,831,scenario_64,road_maint_cost,-2536531.407572747,2995160.874639703
Road,831,scenario_64,road_noise_cost,-20365112.02948753,8424.299161644683
Road,831,scenario_64,road_tts_cost,-2564020.29832753,-2855921.246485985
Road,831,scenario_70,road_accident_cost,,94827.79751414068
Road,831,scenario_70,road_airpollution_cost,,20918.0617191482
Road,831,scenario_70,road_climate_cost,-313967.4362470031,
Road,831,scenario_70,road_co2_cost,,23647.969881206744
Road,831,scenario_70,road_construction_cost,-4388604.05560401,4855129.073105646
Road,831,scenario_70,road_ecological_disruption_cost,-1005374.1708642088,
Road,831,scenario_70,road_land_consumption_cost,-20608.893547648568,146671.4894100999
Road,831,scenario_70,road_maint_cost,-2536531.407572747,2995160.874639703
Road,831,scenario_70,road_noise_cost,-20365112.02948753,5525.116533118424
Road,831,scenario_70,road_tts_cost,-676681.5671619485,-753718.3952965635
Road,831,scenario_75,road_accident_cost,,116822.05084963655
Road,831,scenario_75,road_airpollution_cost,,25769.773567352597
Road,831,scenario_75,road_climate_cost,-313967.4362470031,
