development,n_scenarios,mean_tts,median_tts,std_tts,min_tts,max_tts,pos,neg,mean_network,mean_access,pos_share,range_tts,cv_abs,mean_mmin,median_mmin,min_mmin,max_mmin,range_mmin
680,10,-471.1704071918037,-774.6211652237689,973.0572760413646,-1730.2265080148354,1157.127945940243,3,7,-679.2282453284948,208.05783813669876,0.3,2887.3544539550785,2.0651918312120423,-0.0004711704071918037,-0.0007746211652237689,-0.0017302265080148353,0.001157127945940243,0.0028873544539550784
682,10,-8266.064821239997,-7216.549300844432,3340.725136919848,-13848.78602521983,-3951.154133134347,0,10,-10185.424268827057,1919.3594475870602,0.0,9897.631892085483,0.40414939988562826,-0.008266064821239998,-0.007216549300844432,-0.01384878602521983,-0.0039511541331343466,0.009897631892085482
689,10,-15430.351357159157,-13139.516368891229,7300.952425723182,-27642.770335181038,-6002.323246483342,0,10,-18001.12757292868,2570.7762157695156,0.0,21640.447088697696,0.4731552935335973,-0.015430351357159158,-0.013139516368891229,-0.027642770335181036,-0.006002323246483342,0.021640447088697695
694,10,2622.68849500551,1976.318885878427,2071.396112589227,-55.45269319223007,6091.987044210429,9,1,2382.291573204391,240.39692180112215,0.9,6147.439737402659,0.7897987567085717,0.00262268849500551,0.001976318885878427,-5.5452693192230075e-05,0.00609198704421043,0.006147439737402659
726,10,-5922.4434435698495,-4976.255491282209,3015.559899440664,-10976.4503520109,-2034.497633798572,0,10,-6529.742478620732,607.2990350508604,0.0,8941.952718212327,0.5091749593176337,-0.00592244344356985,-0.004976255491282209,-0.0109764503520109,-0.002034497633798572,0.008941952718212328
736,10,-165.74493905552663,-157.4696866182494,23.81757764563586,-206.1296769399196,-136.51913398026954,0,10,-165.74493905552663,0.0,0.0,69.61054295965005,0.14370018041791716,-0.00016574493905552662,-0.0001574696866182494,-0.00020612967693991958,-0.00013651913398026954,6.961054295965005e-05
750,10,-22311.94439698912,-19431.265084163635,9180.864950092535,-37668.42395419406,-10456.82142916479,0,10,-24111.014583159722,1799.070186170621,0.0,27211.602525029273,0.4114775828919439,-0.022311944396989122,-0.019431265084163634,-0.037668423954194064,-0.010456821429164789,0.027211602525029275
755,10,736.0943740897055,673.25082226831,211.18554509632241,454.9144992328365,1085.9778141272254,10,0,-1355.2205105090748,2091.314884598818,1.0,631.0633148943889,0.28690009396890986,0.0007360943740897056,0.00067325082226831,0.0004549144992328365,0.0010859778141272254,0.0006310633148943888
759,10,-38282.02928548816,-33027.6338601844,16758.011609682708,-66318.88851667487,-16640.27302964416,0,10,-39874.469628348495,1592.4403428603378,0.0,49678.61548703071,0.43775139203593066,-0.03828202928548816,-0.033027633860184404,-0.06631888851667486,-0.01664027302964416,0.04967861548703071
761,10,5102.812177322729,4223.530710400082,2817.297886194991,1453.593810695049,9812.218596241088,10,0,5036.108704841958,66.70347248076322,1.0,8358.624785546039,0.55210691444127,0.005102812177322729,0.004223530710400082,0.0014535938106950488,0.009812218596241087,0.008358624785546038
764,10,-1268.8341467426217,-1397.3974125413806,415.62253517471845,-1807.854190398299,-572.6276634616079,0,10,-2058.9064948996356,790.0723481570243,0.0,1235.226526936691,0.32756253939233393,-0.0012688341467426217,-0.0013973974125413807,-0.001807854190398299,-0.0005726276634616078,0.001235226526936691
767,10,4059.624885352404,3393.50401595101,2136.373225839323,1289.5134405267308,7628.23598128662,10,0,3760.4055756822463,299.21930967015544,1.0,6338.722540759889,0.5262489235268029,0.004059624885352404,0.00339350401595101,0.001289513440526731,0.007628235981286619,0.006338722540759889
770,10,2201.0600483330954,1820.1368913503834,1228.0192582281975,603.9435429871664,4250.910656754975,10,0,2012.3222722886712,188.737776044396,1.0,3646.9671137678088,0.557921742824872,0.0022010600483330952,0.0018201368913503835,0.0006039435429871664,0.004250910656754975,0.0036469671137678086
775,10,-24241.660703250538,-21044.908694191894,10192.870921815771,-41289.65992466558,-11075.997414866057,0,10,-25643.528633676866,1401.8679304263653,0.0,30213.662509799527,0.42046916861801553,-0.02424166070325054,-0.021044908694191893,-0.04128965992466558,-0.011075997414866057,0.030213662509799528
776,10,-8893.874417922134,-7469.582963843364,4540.063768172229,-16496.51526834129,-3036.385073153768,0,10,-9613.595501683938,719.7210837618044,0.0,13460.130195187521,0.5104708650960376,-0.008893874417922134,-0.007469582963843364,-0.01649651526834129,-0.003036385073153768,0.013460130195187521
780,10,1233.9388867117698,901.3342273143353,1072.5794728726787,-160.28263220610097,3025.8811371847987,9,1,618.8504267428303,615.0884599689355,0.9,3186.1637693908997,0.8692322483902866,0.0012339388867117697,0.0009013342273143353,-0.00016028263220610098,0.003025881137184799,0.0031861637693908996
789,10,-10789.51061659442,-9170.765119946154,5155.788481250472,-19413.87421071192,-4134.68556814926,0,10,-13930.346559797425,3140.8359432029774,0.0,15279.188642562662,0.47785193086707717,-0.01078951061659442,-0.009170765119946155,-0.01941387421071192,-0.00413468556814926,0.015279188642562662
791,10,-3948.566290069482,-3550.819169684779,1261.7981734357945,-6059.108824661584,-2322.1822367896675,0,10,-4441.540236414597,492.9739463450991,0.0,3736.926587871916,0.3195585639803431,-0.003948566290069482,-0.003550819169684779,-0.0060591088246615835,-0.0023221822367896676,0.0037369265878719163
809,10,-4159.433079807245,-3735.436558270885,1344.7481148086404,-6408.708066323306,-2426.1028950056643,0,10,-4690.747910323151,531.3148305159011,0.0,3982.605171317642,0.3233008174448038,-0.004159433079807245,-0.003735436558270885,-0.006408708066323306,-0.0024261028950056645,0.003982605171317642
810,10,-2417.449882036663,-2555.9677746162633,447.1406446364575,-2997.705526036036,-1669.642969213659,0,10,-2252.170085681585,-165.27979635506745,0.0,1328.0625568223772,0.18496377027669697,-0.002417449882036663,-0.002555967774616263,-0.002997705526036036,-0.001669642969213659,0.0013280625568223773
811,10,-295.105970682553,-301.8878612536937,35.38590731730021,-351.5807178262621,-241.5154585040873,0,10,-137.95733987104614,-157.14863081148468,0.0,110.06525932217482,0.11990915410981301,-0.000295105970682553,-0.0003018878612536937,-0.0003515807178262621,-0.0002415154585040873,0.00011006525932217483
813,10,9222.58871789202,7500.1893657442415,5505.500239919234,2110.2108429110376,18439.91310969228,10,0,6923.96986733363,2298.6188505584078,1.0,16329.702266781242,0.5969582303110238,0.00922258871789202,0.007500189365744241,0.002110210842911038,0.01843991310969228,0.01632970226678124
822,10,-2426.97826591442,-2129.8953269865015,942.1424636852121,-4003.918212429853,-1214.4514533589245,0,10,-2563.0847132599274,136.10644734545787,0.0,2789.4667590709287,0.3881956739856664,-0.0024269782659144196,-0.0021298953269865014,-0.004003918212429853,-0.0012144514533589245,0.0027894667590709285
831,10,-6040.072161954629,-5067.5770507536945,3096.233230574005,-11224.051541756957,-2047.700554070645,0,10,-6599.906175327446,559.834013372787,0.0,9176.350987686312,0.5126152713996769,-0.006040072161954629,-0.005067577050753695,-0.011224051541756958,-0.0020477005540706452,0.009176350987686311
837,10,559.7224285693025,444.6876137085492,374.67461805075584,70.29255798901431,1184.3458770012949,10,0,35.28378761045751,524.4386409588351,1.0,1114.0533190122806,0.6693936117737066,0.0005597224285693025,0.0004446876137085492,7.029255798901431e-05,0.0011843458770012948,0.0011140533190122806
858,10,-1691.562254078599,-1932.9689365026425,774.4422594709515,-2694.17309679318,-395.74088093300816,0,10,-1260.0553838447436,-431.5068702338325,0.0,2298.4322158601717,0.45782663783355315,-0.0016915622540785988,-0.0019329689365026425,-0.00269417309679318,-0.0003957408809330082,0.0022984322158601717
863,10,-138.7654635533632,-515.7630989030004,1211.4244038469474,-1706.3395823751923,1890.750748707564,3,7,55.694770289718875,-194.46023384310539,0.3,3597.090331082756,8.730013742800535,-0.00013876546355336318,-0.0005157630989030004,-0.0017063395823751924,0.0018907507487075641,0.003597090331082756
866,10,-1811.743734803947,-1571.2158998786472,765.3785781686202,-3092.153914609109,-823.6288903712993,0,10,-2283.1874466938957,471.4437118899452,0.0,2268.5250242378097,0.4224541051063403,-0.001811743734803947,-0.0015712158998786472,-0.003092153914609109,-0.0008236288903712993,0.0022685250242378096
873,10,-21440.54065478207,-18687.984400306013,8773.597991470118,-36115.14798256743,-10109.439795776678,0,10,-23222.20423641089,1781.6635816288126,0.0,26005.708186790755,0.4092060052372451,-0.02144054065478207,-0.018687984400306012,-0.03611514798256743,-0.010109439795776679,0.026005708186790755
878,10,-4706.54777756384,-4211.736480485357,1569.7232968531223,-7331.847002986586,-2683.759811064054,0,10,-4791.1547696446305,84.60699208074547,0.0,4648.087191922532,0.3335190400777421,-0.00470654777756384,-0.004211736480485357,-0.007331847002986586,-0.002683759811064054,0.004648087191922532
887,10,-11647.418780746037,-10082.709764446656,4990.9198324637555,-20002.235681153485,-5203.763027827663,0,10,-11344.278887009965,-303.13989373610457,0.0,14798.472653325822,0.42850007597512335,-0.011647418780746037,-0.010082709764446656,-0.020002235681153484,-0.005203763027827663,0.014798472653325822
895,10,-14088.750058542932,-11922.172350026434,6903.879943586413,-25635.958515296108,-5173.52019306476,0,10,-17280.288707562744,3191.538649019837,0.0,20462.438322231348,0.4900278530670745,-0.014088750058542931,-0.011922172350026435,-0.025635958515296108,-0.0051735201930647595,0.02046243832223135
935,10,-3332.8835417189985,-2878.6702336234157,1440.0382896435303,-5742.705720137921,-1478.1740236593178,0,10,-3705.146148851042,372.2626071320334,0.0,4264.531696478603,0.43206978930346995,-0.0033328835417189982,-0.0028786702336234156,-0.005742705720137921,-0.0014781740236593178,0.004264531696478603
938,10,7304.095175152766,5968.788568730932,4271.11715421164,1785.3376486930647,14455.391200457469,10,0,5738.108748097124,1565.9864270556507,1.0,12670.053551764404,0.5847565032752067,0.0073040951751527665,0.005968788568730931,0.0017853376486930647,0.014455391200457468,0.012670053551764404
940,10,-2833.303564633301,-2441.2482275482616,1247.3838979152367,-4919.870183969964,-1223.8455081997672,0,10,-3351.6484923416515,518.344927708343,0.0,3696.024675770197,0.4402577660529216,-0.002833303564633301,-0.0024412482275482615,-0.004919870183969964,-0.0012238455081997673,0.003696024675770197
945,10,-26600.565622174734,-22751.674122133118,12278.86461805692,-47155.68273995316,-10749.877608017472,0,10,-27351.254737598712,750.6891154239642,0.0,36405.80513193569,0.4616016363133657,-0.026600565622174735,-0.02275167412213312,-0.04715568273995316,-0.010749877608017473,0.03640580513193569
952,10,-10075.760533802124,-8737.684706687694,4261.761304477169,-17201.504249919788,-4571.940011267492,0,10,-11492.023068327684,1416.262534525556,0.0,12629.564238652296,0.42297167446366235,-0.010075760533802124,-0.008737684706687695,-0.01720150424991979,-0.004571940011267492,0.012629564238652295
958,10,1176.9070878308498,852.9810054120608,1044.2696196998697,-180.5304928162368,2921.6433013629867,9,1,897.3760907982826,279.53099703259284,0.9,3102.1737941792235,0.8872999665798229,0.0011769070878308498,0.0008529810054120607,-0.0001805304928162368,0.002921643301362987,0.0031021737941792234
964,10,83.00023227200145,61.34943355526775,73.90412135937416,-16.262667023343965,204.8801473785425,9,1,-40.48634754964151,123.48657982166333,0.9,221.14281440188645,0.8904086089443909,8.300023227200145e-05,6.134943355526775e-05,-1.6262667023343966e-05,0.00020488014737854248,0.00022114281440188644
970,10,-7386.487827221921,-6513.851700575091,2784.9211475723355,-12053.491231766064,-3792.668753528968,0,10,-7000.266402860429,-386.2214243615061,0.0,8260.822478237096,0.3770291392492218,-0.007386487827221921,-0.006513851700575091,-0.012053491231766064,-0.003792668753528968,0.008260822478237097
971,10,-204.01455724705593,-192.09679321356816,27.019156542917678,-252.8110596830957,-180.19334531045752,0,10,-816.9957829407882,612.9812256937378,0.0,72.61771437263818,0.13243739519135506,-0.00020401455724705593,-0.00019209679321356815,-0.0002528110596830957,-0.00018019334531045752,7.261771437263818e-05
987,10,-148.4919622225105,-138.7603738537873,37.254243523030354,-207.9323595588794,-94.7834125686204,0,10,-148.4919622225105,0.0,0.0,113.14894699025899,0.2508839062090516,-0.0001484919622225105,-0.00013876037385378732,-0.0002079323595588794,-9.478341256862041e-05,0.00011314894699025899
