development,scenario,total_mmin,top_edge,top_delta_delay,top_vcr,top_sq_vcr,n_more_delay,n_less_delay,max_delta_delay,min_delta_delay
594,scenario_78,-0.0012467632211428136,92,0.00017915712374616533,2.058938281270618,2.0588694097442484,0,2,0.00017915712374616533,-1.6342195706638925
602,scenario_78,0.0009477670976637164,103,4.397457895510826e-05,0.3692743032551573,0.36918850777008294,0,7,4.397457895510826e-05,-0.9736564268154924
612,scenario_78,-0.06729370103534556,178,3.029608762358265,4.583824578832591,4.462710982784518,39,1,3.029608762358265,-0.2760125418282797
614,scenario_78,-0.0050951040466516275,178,0.2373901360409505,4.472367349285949,4.462710982784518,15,0,0.2373901360409505,-0.004800210689424933
625,scenario_78,-0.005674692900604103,178,0.25298911764383547,4.473000850665028,4.462710982784518,18,7,0.25298911764383547,-0.3008375785789159
627,scenario_78,0.0005348431830642512,89,0.005714433441411648,0.8433155090246602,0.8338259775006581,0,2,0.005714433441411648,-0.10517833290414536
628,scenario_78,-0.01069707646936318,178,0.6063131130039068,4.487316436136071,4.462710982784518,35,7,0.6063131130039068,-0.4353377471933082
629,scenario_78,-0.0014688408223961014,86,0.17584415342344162,1.8519671512865428,1.7568260999973564,3,1,0.17584415342344162,-0.32603315040328273
648,scenario_78,-0.0014188323556749384,178,0.01634496529909768,4.463376788037434,4.462710982784518,1,1,0.01634496529909768,-0.41287685380566286
662,scenario_78,-0.056581092939046326,178,2.477286272348948,4.5620793471979155,4.462710982784518,39,1,2.477286272348948,-0.29110681739271493
669,scenario_78,0.01594379426322214,89,0.08785949221684297,0.965937071865356,0.8338259775006581,3,36,0.08785949221684297,-0.8269214048956073
670,scenario_78,-1.7933645213022827e-05,88,0.24125549092721732,1.3217571562582813,1.1533329375468762,1,1,0.24125549092721732,-0.19628149796481864
673,scenario_78,0.007933677475355914,86,4.433625155897403e-08,1.756826124901504,1.7568260999973564,0,27,4.433625155897403e-08,-0.36219197608537
678,scenario_78,-0.013364984290033695,178,1.0634296531885852,4.50574303336368,4.462710982784518,42,1,1.0634296531885852,-0.2722465297483324
680,scenario_78,0.001157127945940243,103,0.0003257795843110145,0.36982345057755794,0.36918850777008294,0,5,0.0003257795843110145,-0.9019859036550799
682,scenario_78,-0.01384878602521983,178,0.9355304546516265,4.500597991699045,4.462710982784518,36,1,0.9355304546516265,-0.3474971147206607
689,scenario_78,-0.027642770335181036,178,1.449879131500353,4.521239112220671,4.462710982784518,38,1,1.449879131500353,-0.12102590968230498
694,scenario_78,0.00609198704421043,0,0.0,0.0,0.0,0,24,0.0,-1.0584113603131868
726,scenario_78,-0.0109764503520109,178,0.5936623315444507,4.486804969316137,4.462710982784518,34,7,0.5936623315444507,-0.48983437616936243
736,scenario_78,-0.00020612967693991958,178,0.015374350188089636,4.463337254324438,4.462710982784518,1,0,0.015374350188089636,0.0
750,scenario_78,-0.037668423954194064,178,1.5134301195620097,4.523780306258256,4.462710982784518,38,1,1.5134301195620097,-0.14273953086133329
755,scenario_78,0.0010859778141272254,178,0.004721459078616874,4.462903323707613,4.462710982784518,0,2,0.004721459078616874,-0.19500983797998295
759,scenario_78,-0.06631888851667486,178,2.9435382357582185,4.580445438283937,4.462710982784518,39,1,2.9435382357582185,-0.282449152512791
761,scenario_78,0.009812218596241087,86,4.4403493326683474e-08,1.7568261249392743,1.7568260999973564,0,32,4.4403493326683474e-08,-0.4920632109078582
764,scenario_78,-0.0005726276634616078,178,0.062035475495342496,4.465237234451792,4.462710982784518,2,1,0.062035475495342496,-0.9073754969654826
767,scenario_78,0.007628235981286619,91,0.04788134630793417,1.016713914309818,0.9835421878888918,2,28,0.04788134630793417,-0.38976506115685794
770,scenario_78,0.004250910656754975,91,0.08634773608928858,1.0423046930450215,0.9835421878888918,1,16,0.08634773608928858,-0.22586668009721933
775,scenario_78,-0.04128965992466558,178,1.7152358353255082,4.531836631650594,4.462710982784518,38,0,1.7152358353255082,-0.007162104146769099
776,scenario_78,-0.01649651526834129,178,0.8690890505087481,4.497921979379871,4.462710982784518,36,7,0.8690890505087481,-0.5819329694160054
780,scenario_78,0.003025881137184799,86,0.39075899484978205,1.9596761232567241,1.7568260999973564,6,17,0.39075899484978205,-0.2578550712641492
789,scenario_78,-0.01941387421071192,178,1.1818848730542513,4.510500843532959,4.462710982784518,37,1,1.1818848730542513,-0.40049687092954755
791,scenario_78,-0.0060591088246615835,178,0.23001688849238633,4.4720678653364105,4.462710982784518,15,0,0.23001688849238633,-0.001221253443404624
809,scenario_78,-0.006408708066323306,178,0.24461213309371743,4.472660662580927,4.462710982784518,16,0,0.24461213309371743,-0.001221255385845943
810,scenario_78,-0.001669642969213659,178,0.009093645214875323,4.463081425739772,4.462710982784518,0,1,0.009093645214875323,-1.5430781040225485
811,scenario_78,-0.0002415154585040873,178,0.003932639484162337,4.462871189896027,4.462710982784518,0,1,0.003932639484162337,-0.018844902856727908
813,scenario_78,0.01843991310969228,103,0.0005721733994930034,0.3703026591686423,0.36918850777008294,0,37,0.0005721733994930034,-1.623724195658688
822,scenario_78,-0.004003918212429853,178,0.17642113711868035,4.4698900877820815,4.462710982784518,11,0,0.17642113711868035,-0.009289600450610447
831,scenario_78,-0.011224051541756958,178,0.6319244849684367,4.488351645457946,4.462710982784518,35,7,0.6319244849684367,-0.4491462031253821
837,scenario_78,0.0011843458770012948,124,1.0856016376958877e-05,2.0309351198777996,2.0309304137848603,0,5,1.0856016376958877e-05,-0.04819955577425361
858,scenario_78,-0.0003957408809330082,103,3.238740457645051e-05,0.3692516991009612,0.36918850777008294,0,3,3.238740457645051e-05,-1.1422827141772323
863,scenario_78,0.0018907507487075641,0,0.0,0.0,0.0,0,10,0.0,-1.3407585500438852
866,scenario_78,-0.003092153914609109,178,0.1401647671421813,4.468416025499244,4.462710982784518,8,0,0.1401647671421813,-0.00012250805235991535
873,scenario_78,-0.03611514798256743,178,1.462150208634128,4.521729947817739,4.462710982784518,38,1,1.462150208634128,-0.27346714155278695
878,scenario_78,-0.007331847002986586,178,0.32127432847315873,4.475772552847115,4.462710982784518,24,7,0.32127432847315873,-0.1617619051803727
887,scenario_78,-0.020002235681153484,178,0.8212240137306708,4.495992771841337,4.462710982784518,36,0,0.8212240137306708,-0.009921082104117573
895,scenario_78,-0.025635958515296108,178,1.3106090178577219,4.515663156407771,4.462710982784518,38,2,1.3106090178577219,-0.116359340807072
935,scenario_78,-0.005742705720137921,178,0.26351420365659095,4.473428221488704,4.462710982784518,20,0,0.26351420365659095,-0.0038132553117815604
938,scenario_78,0.014455391200457468,103,9.414250959816073e-05,0.36937214805522345,0.36918850777008294,0,37,9.414250959816073e-05,-1.468918804731448
940,scenario_78,-0.004919870183969964,178,0.22394059696078727,4.471821039579937,4.462710982784518,15,0,0.22394059696078727,-4.6889786542436696e-07
945,scenario_78,-0.04715568273995316,178,2.261843892383517,4.5535578071469285,4.462710982784518,39,1,2.261843892383517,-1.0749767282620533
952,scenario_78,-0.01720150424991979,178,1.1303801177458936,4.508432994288973,4.462710982784518,37,1,1.1303801177458936,-0.625049368740394
958,scenario_78,0.002921643301362987,86,0.35096790551652735,1.9403625180741348,1.7568260999973564,6,17,0.35096790551652735,-0.22316322567555602
964,scenario_78,0.00020488014737854248,0,0.0,0.0,0.0,0,2,0.0,-0.01452275444795248
970,scenario_78,-0.012053491231766064,178,0.427769886273353,4.480090426154127,4.462710982784518,29,0,0.427769886273353,-0.009913599257950878
971,scenario_78,-0.0002528110596830957,86,0.2654652001542792,1.8979242647500454,1.7568260999973564,1,1,0.2654652001542792,-0.2097895863777287
987,scenario_78,-0.0002079323595588794,178,0.015086365838207882,4.463325524461549,4.462710982784518,1,0,0.015086365838207882,0.0
0,scenario_89,0.0061405332126182035,86,3.63307344208863e-08,1.084694319648109,1.084694279563572,0,21,3.63307344208863e-08,-0.25501566140565757
2,scenario_89,-0.006554028674530797,178,0.4373867730640768,2.791647486394701,2.756982356058529,29,1,0.4373867730640768,-0.053415592157959324
9,scenario_89,0.04669423123494186,0,0.0,0.0,0.0,0,39,0.0,-1.8577811176159678
12,scenario_89,-0.0008949733294263715,103,0.00010977829838054731,0.22840605030932287,0.22798593735841347,0,3,0.00010977829838054731,-0.20398487872104476
15,scenario_89,0.00437084762544313,86,3.640957380035559e-08,1.0846943197350942,1.084694279563572,0,13,3.640957380035559e-08,-0.17793280448075777
17,scenario_89,0.00017017294200183822,103,0.0018946133172281776,0.23509022400928795,0.22798593735841347,0,3,0.0018946133172281776,-0.17580484796016727
25,scenario_89,-0.005878926916287513,178,0.4678838227305526,2.7940421203164876,2.756982356058529,36,1,0.4678838227305526,-0.09917069402519496
27,scenario_89,-0.005560873500446323,178,0.4352778812224365,2.791481789496779,2.756982356058529,33,1,0.4352778812224365,-0.12605304183628496
28,scenario_89,0.0004327672267969465,103,0.0006359848127606149,0.23040494965687813,0.22798593735841347,0,15,0.0006359848127606149,-0.5010267499468359
57,scenario_89,0.00407742444801901,86,3.7285264653519334e-08,1.084694320701264,1.084694279563572,0,7,3.7285264653519334e-08,-0.09136696312971537
62,scenario_89,0.0010666313778565964,91,0.01658410611275718,0.6301199276316612,0.6076227052281121,1,2,0.01658410611275718,-0.05195798300022503
63,scenario_89,-0.015763692838750894,178,0.49651155624965426,2.796287363677377,2.756982356058529,31,1,0.49651155624965426,-0.08698211679553491
73,scenario_89,-0.0063588241998223825,178,0.24596519750295087,2.7765508971952166,2.756982356058529,16,0,0.24596519750295087,-0.006332432416247258
90,scenario_89,0.0001834177099474473,124,4.165378476361781e-06,1.2534851533487958,1.2534816047881487,0,2,4.165378476361781e-06,-0.012575606623752122
94,scenario_89,0.0001410922585327644,91,0.0014929247271351365,0.6096957306583594,0.6076227052281121,0,0,0.0014929247271351365,-0.008111793891870889
103,scenario_89,-0.007297638022291008,178,0.44920117512666025,2.7925754965348646,2.756982356058529,29,1,0.44920117512666025,-0.09001062389192072
104,scenario_89,0.00012045760347286703,0,0.0,0.0,0.0,0,0,0.0,-0.008659617089321614
109,scenario_89,-0.02720110452387214,178,0.9518817168502736,2.831667616746716,2.756982356058529,36,1,0.9518817168502736,-0.08557253972002421
114,scenario_89,-0.0008917805038484511,86,0.24589364995799667,1.3194380763344198,1.084694279563572,3,0,0.24589364995799667,-0.007801041377954787
126,scenario_89,-0.016764752344257082,178,0.5104053806325055,2.797376132713081,2.756982356058529,31,1,0.5104053806325055,-0.053469433908339026
140,scenario_89,-0.0003210912718100008,178,0.012104751909159717,2.7579499395747464,2.756982356058529,1,0,0.012104751909159717,-4.2530809385432633e-07
143,scenario_89,-8.93036227185512e-05,89,0.0026114228791562777,0.5234316242285384,0.5149467168935803,0,0,0.0026114228791562777,-0.0016010981916942946
144,scenario_89,-0.005586599164911197,178,0.3593489346667269,2.7855068089258945,2.756982356058529,29,1,0.3593489346667269,-0.08232862083942605
150,scenario_89,-0.009732314898555517,178,0.4180907255033084,2.790130870636059,2.756982356058529,29,0,0.4180907255033084,-0.0038350269488560684
152,scenario_89,0.047387750453123476,0,0.0,0.0,0.0,0,39,0.0,-1.9205852984803897
176,scenario_89,0.003414834493550821,91,0.0001237720320825808,0.6077949473947483,0.6076227052281121,0,14,0.0001237720320825808,-0.19829174190356014
177,scenario_89,0.00029704154211853166,87,0.006245709738743055,1.3258117025835066,1.3109759200809594,0,2,0.006245709738743055,-0.1375330389666649
195,scenario_89,-0.010325689832701117,178,0.4019398000288561,2.788860564876482,2.756982356058529,29,0,0.4019398000288561,-0.005407779866558382
197,scenario_89,-0.0011704329294303898,178,0.040824412202237426,2.760243722982867,2.756982356058529,2,0,0.040824412202237426,-4.806834439374796e-07
201,scenario_89,-0.015596816364529545,178,0.5001115894209001,2.7965695319249817,2.756982356058529,31,1,0.5001115894209001,-0.06813481595427051
202,scenario_89,-0.0037679093382260763,178,0.17928696445979853,2.771265203463317,2.756982356058529,11,0,0.17928696445979853,-0.00363101790279563
206,scenario_89,0.0003378093559456756,124,3.556058612019797e-07,1.2534819077357102,1.2534816047881487,0,3,3.556058612019797e-07,-0.01883365795354308
209,scenario_89,-0.00032675137718231415,0,0.0,0.0,0.0,0,3,0.0,-0.41006265887807425
227,scenario_89,0.00019803674198372756,178,0.0025484450762114363,2.7571861034536727,2.756982356058529,0,1,0.0025484450762114363,-0.013874232922634011
233,scenario_89,-0.0004706173081222223,178,0.011657674845032773,2.7579142112845694,2.756982356058529,2,0,0.011657674845032773,-0.0015828831619493222
240,scenario_89,-2.260194835113361e-05,178,0.002630489441660444,2.7571926625250756,2.756982356058529,0,1,0.002630489441660444,-0.010094148572614925
243,scenario_89,-0.0062304314699696845,178,0.19158048221288837,2.7722407919581293,2.756982356058529,12,1,0.19158048221288837,-0.48514860430422746
245,scenario_89,-0.005999164461491513,178,0.4025645278482095,2.7889097161529235,2.756982356058529,33,1,0.4025645278482095,-0.07184738784065248
249,scenario_89,-0.015495872515923926,178,0.4714052832221647,2.794318441043082,2.756982356058529,31,1,0.4714052832221647,-0.07726452999850375
250,scenario_89,0.0005453430299427127,178,0.002166832448175171,2.757155594984049,2.756982356058529,0,2,0.002166832448175171,-0.06123119761579077
254,scenario_89,0.05377043702787789,0,0.0,0.0,0.0,0,40,0.0,-2.2123975255119745
255,scenario_89,-7.429816032992676e-05,178,0.05418745614723264,2.761310094141582,2.756982356058529,2,1,0.05418745614723264,-0.05060173197412121
261,scenario_89,-0.004038191694854642,178,0.21324476250365976,2.7739588561733997,2.756982356058529,14,0,0.21324476250365976,-0.0018900043265235311
267,scenario_89,-0.00035860371072299313,178,0.01096963767191994,2.757859225333032,2.756982356058529,1,4,0.01096963767191994,-0.0510244087659566
270,scenario_89,0.00016279283457295969,178,0.04331359134554447,2.7604424032352903,2.756982356058529,2,1,0.04331359134554447,-0.052052152854676015
273,scenario_89,1.2566542631713671e-05,178,0.0025925102493964403,2.7571896262652458,2.756982356058529,0,2,0.0025925102493964403,-0.02069788586429222
277,scenario_89,-0.004174130693259998,178,0.3194104519915939,2.782356766832544,2.756982356058529,24,1,0.3194104519915939,-0.042838807687078484
284,scenario_89,-0.001062732978837681,178,0.0353480603554992,2.759806543344941,2.756982356058529,2,5,0.0353480603554992,-0.05437198402826371
285,scenario_89,-0.015385465704726172,178,0.45934978744661237,2.793372315875839,2.756982356058529,31,1,0.45934978744661237,-0.08613202539113285
289,scenario_89,-0.0078047072425341465,178,0.4482839520635409,2.7925034649864706,2.756982356058529,29,1,0.4482839520635409,-0.0886811760083499
308,scenario_89,-0.0013415839809140888,178,0.008825433038381902,2.7576878568216503,2.756982356058529,0,1,0.008825433038381902,-0.2509472387104581
331,scenario_89,-0.016972242191278724,178,0.5258960596684474,2.7985893378649616,2.756982356058529,32,1,0.5258960596684474,-0.013862545727049813
334,scenario_89,0.008940942209186498,86,3.6123174451674345e-08,1.0846943194191032,1.084694279563572,0,26,3.6123174451674345e-08,-0.35958139912294484
348,scenario_89,-0.010490103864071775,178,0.49296415786449543,2.796009281912119,2.756982356058529,31,1,0.49296415786449543,-0.3594358578075678
351,scenario_89,-0.013745069416535203,178,0.8847276362854402,2.826488970384724,2.756982356058529,36,4,0.8847276362854402,-0.05928084840141068
356,scenario_89,-0.007349437157639768,178,0.34025676399151195,2.784001587035243,2.756982356058529,26,0,0.34025676399151195,0.0
358,scenario_89,-0.006615887420125888,178,0.43741076756620245,2.791649371577917,2.756982356058529,29,1,0.43741076756620245,-0.057026197844055604
390,scenario_89,-0.008858479115299066,178,0.35882669707005377,2.7854656509937623,2.756982356058529,25,1,0.35882669707005377,-0.023209569511752903
392,scenario_89,0.00046822902085306116,91,0.001436718091573752,0.6096178627116362,0.6076227052281121,0,2,0.001436718091573752,-0.014429555082607237
394,scenario_89,-0.00020332847963518,87,0.049709484288098627,1.4231909704179846,1.3109759200809594,2,0,0.049709484288098627,-0.0048211012571013345
423,scenario_89,0.005824282105211751,86,3.610869203640732e-08,1.0846943194031244,1.084694279563572,0,21,3.610869203640732e-08,-0.35186883227548904
459,scenario_89,-0.002058338635909953,178,0.051822722528800824,2.7611214303410048,2.756982356058529,2,1,0.051822722528800824,-0.2772406878837699
464,scenario_89,-2.7848477883031593e-05,178,0.0019114201805301434,2.7571351754863977,2.756982356058529,0,0,0.0019114201805301434,-0.003278344842645886
469,scenario_89,-0.0041820641886862004,178,0.3162817865255825,2.78210979068851,2.756982356058529,23,1,0.3162817865255825,-0.056647295345764404
486,scenario_89,-0.01562532399758848,178,0.4824860035976819,2.795187669656061,2.756982356058529,31,1,0.4824860035976819,-0.08715349259417704
493,scenario_89,5.235317883081734e-06,178,0.0007696392510787575,2.757043890700265,2.756982356058529,0,0,0.0007696392510787575,-0.004748007205757743
499,scenario_89,-0.0050456186385392215,178,0.35861541455965806,2.785448999420584,2.756982356058529,29,1,0.35861541455965806,-0.11926445030389798
517,scenario_89,-0.0005291083439349896,86,0.18509047306732018,1.2669931742006322,1.084694279563572,1,1,0.18509047306732018,-0.03303532647772034
521,scenario_89,-0.024828786269199685,178,0.8299075474720681,2.8222516016344388,2.756982356058529,36,1,0.8299075474720681,-0.09566449089249751
531,scenario_89,-0.014270196933625032,178,0.46521290802340687,2.7938325144022675,2.756982356058529,31,0,0.46521290802340687,-0.007508489536634855
533,scenario_89,-0.0013252558873973318,178,0.0008946362374828709,2.7570538843499923,2.756982356058529,0,0,0.0008946362374828709,-0.000901683873181014
538,scenario_89,0.0003259662821011152,86,0.13602756769482194,1.222345627550161,1.084694279563572,4,3,0.13602756769482194,-0.07077965485390836
540,scenario_89,0.002194591574011487,99,5.238269262797246e-10,0.0024951611732858454,0.002480068080234491,0,6,5.238269262797246e-10,-0.11600683523217725
546,scenario_89,-0.003230521725728642,178,0.08214789042181891,2.763539474107971,2.756982356058529,3,0,0.08214789042181891,-0.006149056749889414
550,scenario_89,0.00020503963835723696,86,0.12470923741975959,1.2117166320641477,1.084694279563572,5,3,0.12470923741975959,-0.0773579239226797
552,scenario_89,-0.004834057748646476,178,0.19971937163135323,2.7728864132691426,2.756982356058529,12,1,0.19971937163135323,-0.013205757375015725
556,scenario_89,-0.0019828680344691966,178,0.10437864975220279,2.7653102125899274,2.756982356058529,5,5,0.10437864975220279,-0.09795211984257657
557,scenario_89,0.052300542348246035,0,0.0,0.0,0.0,0,40,0.0,-2.2602659736594433
558,scenario_89,-0.005974053235189523,178,0.29567837359289584,2.780482594717536,2.756982356058529,23,1,0.29567837359289584,-0.10914770932589213
564,scenario_89,-0.007263537639319897,178,0.4400050467950436,2.791853186576351,2.756982356058529,29,1,0.4400050467950436,-0.08960314525765023
565,scenario_89,-0.0020575911828798706,103,2.0335465965359845e-05,0.22806384136670763,0.22798593735841347,0,3,2.0335465965359845e-05,-0.29026379624577436
569,scenario_89,0.0012954855497728567,99,3.5232911033133973e-10,0.002490233881685604,0.002480068080234491,0,2,3.5232911033133973e-10,-0.07234423062427098
594,scenario_89,-0.0025596116542710226,92,0.000168894291080246,1.2716604480314613,1.271532973937792,0,1,0.000168894291080246,-0.5132809470665998
602,scenario_89,-0.0013981643000819022,103,1.3807518659536555e-05,0.22803883723409563,0.22798593735841347,0,3,1.3807518659536555e-05,-0.30578881934608604
612,scenario_89,-0.027185747769357987,178,0.9524846509552312,2.8317140525022384,2.756982356058529,36,1,0.9524846509552312,-0.08670133633820654
614,scenario_89,-0.002055054030491156,178,0.07510560361405894,2.7629782060235692,2.756982356058529,2,0,0.07510560361405894,-0.0015110342046948944
625,scenario_89,-0.0026755674135441657,178,0.07817305722988621,2.7632227007494983,2.756982356058529,2,5,0.07817305722988621,-0.09486817334961128
627,scenario_89,0.0002525466594968457,178,0.002510937350660214,2.7571831048754563,2.756982356058529,0,2,0.002510937350660214,-0.03302723327100454
628,scenario_89,-0.003739568389892345,178,0.18966688859778458,2.7720889646583498,2.756982356058529,12,6,0.18966688859778458,-0.13725553797792633
629,scenario_89,-0.0012091204168708063,86,0.055206797587857404,1.143367680875771,1.084694279563572,3,1,0.055206797587857404,-0.10240303439075837
648,scenario_89,-0.0017454645663270494,178,0.005432404163450144,2.75741664966894,2.756982356058529,0,1,0.005432404163450144,-0.12969269268524997
662,scenario_89,-0.023359057952136966,178,0.7794396099810932,2.81834274672285,2.756982356058529,36,1,0.7794396099810932,-0.09144265149916153
669,scenario_89,0.005506402940009371,89,0.027710009498560728,0.5967390951483814,0.5149467168935803,3,21,0.027710009498560728,-0.2596800826364003
670,scenario_89,9.06467659160262e-05,88,0.0757720099789001,0.8160912430696916,0.7122009447921471,1,1,0.0757720099789001,-0.061630515027676136
673,scenario_89,0.0028197650329425234,86,3.64515890804995e-08,1.0846943197814505,1.084694279563572,0,7,3.64515890804995e-08,-0.11287788596020576
678,scenario_89,-0.005209124479192425,178,0.3361358428895045,2.7836765451267653,2.756982356058529,31,1,0.3361358428895045,-0.08572057556535007
680,scenario_89,-0.0011341917889339385,103,0.00010239702487879754,0.22837783667475742,0.22798593735841347,0,3,0.00010239702487879754,-0.283283201914462
682,scenario_89,-0.005985225470527657,178,0.29567855457265324,2.780482609016632,2.756982356058529,23,1,0.29567855457265324,-0.10914770932589124
689,scenario_89,-0.010450208762983209,178,0.45657005207267076,2.793154096311942,2.756982356058529,31,1,0.45657005207267076,-0.03802242246557075
694,scenario_89,0.0012124073458717904,0,0.0,0.0,0.0,0,6,0.0,-0.3325345369345456
726,scenario_89,-0.003867656339686248,178,0.1852263525455875,2.7717366012118103,2.756982356058529,12,6,0.1852263525455875,-0.1543910898082963
736,scenario_89,-0.00014935419232072307,178,0.008109835924440034,2.7576306617549395,2.756982356058529,0,0,0.008109835924440034,0.0
750,scenario_89,-0.016048702253844357,178,0.47649406935408933,2.794717678559014,2.756982356058529,31,1,0.47649406935408933,-0.04484296909757601
755,scenario_89,0.000593199973750161,178,0.002164586503553778,2.7571554154279703,2.756982356058529,0,2,0.002164586503553778,-0.06123119764574514
759,scenario_89,-0.026852970266082677,178,0.9257360361460805,2.829652946692346,2.756982356058529,36,1,0.9257360361460805,-0.08872274095989341
761,scenario_89,0.003182832203957485,86,3.650678470634716e-08,1.084694319842349,1.084694279563572,0,11,3.650678470634716e-08,-0.1536059190026151
764,scenario_89,-0.0015511657651887509,178,0.02029875342539711,2.7586046507890467,2.756982356058529,2,1,0.02029875342539711,-0.2849985620400992
767,scenario_89,0.0026035194080568616,91,0.015071802942467016,0.6281149706561736,0.6076227052281121,1,6,0.015071802942467016,-0.12183844578600045
770,scenario_89,0.0013647529219258576,91,0.027157239702292557,0.6438947963910234,0.6076227052281121,1,2,0.027157239702292557,-0.06992132628266745
775,scenario_89,-0.01728849329206266,178,0.5393879363389757,2.7996454004178823,2.756982356058529,32,0,0.5393879363389757,-0.002252427460847972
776,scenario_89,-0.005798763182613533,178,0.2719505304378842,2.778606987283163,2.756982356058529,22,7,0.2719505304378842,-0.18335778295496197
780,scenario_89,0.0005041852330873953,86,0.12329622061057188,1.2103804854040048,1.084694279563572,5,3,0.12329622061057188,-0.08122833547567188
789,scenario_89,-0.007271627399176359,178,0.3724176307260372,2.7865364854467587,2.756982356058529,25,1,0.3724176307260372,-0.12580958469458592
791,scenario_89,-0.003087074431401212,178,0.07272712565382733,2.762788606000885,2.756982356058529,2,0,0.07272712565382733,-0.00038583574719863734
809,scenario_89,-0.0032415766655389446,178,0.07732664144256063,2.7631552392844076,2.756982356058529,2,0,0.07732664144256063,-0.0003858363462874159
810,scenario_89,-0.0027218226175318703,178,0.003362280339004542,2.7572511648907,2.756982356058529,0,1,0.003362280339004542,-0.48465408852380976
811,scenario_89,-0.0003176483041619649,178,0.002076139833395274,2.7571483443869655,2.756982356058529,0,0,0.002076139833395274,-0.0059189460339093
813,scenario_89,0.00547077657116414,103,0.00017991348154167142,0.22867388678674927,0.22798593735841347,0,24,0.00017991348154167142,-0.5100128303094242
822,scenario_89,-0.0017834607780933148,178,0.055792536995603825,2.7614381408437647,2.756982356058529,2,0,0.055792536995603825,-0.0029276712605641464
831,scenario_89,-0.003928286776816356,178,0.19768278412541918,2.772724879730073,2.756982356058529,12,6,0.19768278412541918,-0.14160401091100083
837,scenario_89,0.0003047459020747337,124,3.377291859063547e-06,1.253484481964748,1.2534816047881487,0,2,3.377291859063547e-06,-0.016672314253348475
858,scenario_89,-0.0022191646580240923,103,1.016606325521252e-05,0.22802488762367276,0.22798593735841347,0,3,1.016606325521252e-05,-0.35874657118840014
863,scenario_89,-0.00096327149512677,0,0.0,0.0,0.0,0,3,0.0,-0.4211993594566632
866,scenario_89,-0.0012897796932185301,178,0.04403363132704641,2.760499871350264,2.756982356058529,2,0,0.04403363132704641,-3.889652208544092e-05
873,scenario_89,-0.01545566535687202,178,0.4600370204116544,2.7934262625397217,2.756982356058529,31,1,0.4600370204116544,-0.08590212105209627
878,scenario_89,-0.003634419787022984,178,0.10029396531307455,2.764984975773633,2.756982356058529,5,4,0.10029396531307455,-0.051024387209487765
887,scenario_89,-0.008245224149792106,178,0.2577010616557551,2.777479761597742,2.756982356058529,20,0,0.2577010616557551,-0.003120240602518809
895,scenario_89,-0.009378896689229645,178,0.41287745019401,2.7897209235918434,2.756982356058529,29,1,0.41287745019401,-0.03655660612124345
935,scenario_89,-0.002349600341202342,178,0.08333764203655747,2.763634281187164,2.756982356058529,2,0,0.08333764203655747,-0.001200741881125289
938,scenario_89,0.0043939720296458104,103,2.9587954474941114e-05,0.22809927479275718,0.22798593735841347,0,16,2.9587954474941114e-05,-0.46142573451267865
940,scenario_89,-0.0019821911429094615,178,0.07010293058245765,2.7625793975361974,2.756982356058529,2,0,0.07010293058245765,-4.3930812831938226e-07
945,scenario_89,-0.01822972000361176,178,0.7110749445105498,2.813035614658194,2.756982356058529,36,1,0.7110749445105498,-0.33773812889695454
952,scenario_89,-0.0071675112262076,178,0.3568468119441093,2.7853096070462233,2.756982356058529,25,1,0.3568468119441093,-0.19632358428287366
958,scenario_89,0.00046641941495484206,86,0.11074622168305615,1.1984214500423236,1.084694279563572,4,3,0.11074622168305615,-0.07011409377117783
964,scenario_89,3.288560241658706e-05,0,0.0,0.0,0.0,0,0,0.0,-0.005295894726449646
970,scenario_89,-0.005489661625430454,178,0.1336053239709365,2.767635781519908,2.756982356058529,8,0,0.1336053239709365,-0.003117887721901802
971,scenario_89,-0.000184644541136222,86,0.083343306648191,1.1717107665291648,1.084694279563572,1,1,0.083343306648191,-0.06588318365995027
987,scenario_89,-0.00012368228099204133,178,0.007751866972725452,2.7576020499793605,2.756982356058529,0,0,0.007751866972725452,0.0
0,scenario_96,0.006930383319469285,86,3.7246791428913184e-08,1.1515339415283854,1.1515339037333783,0,24,3.7246791428913184e-08,-0.29446274829284746
2,scenario_96,-0.007621062706932659,178,0.5044107253834689,2.9625217663262244,2.9257351273442276,31,1,0.5044107253834689,-0.06167778715086447
9,scenario_96,0.05177499095796305,0,0.0,0.0,0.0,0,40,0.0,-2.1437934514060117
12,scenario_96,-0.0007470698197748279,103,0.00012671408514819404,0.24245384459873828,0.24200779358291233,0,3,0.00012671408514819404,-0.23554495518169882
15,scenario_96,0.004930609841031139,86,3.732768272257658e-08,1.151533941610467,1.1515339037333783,0,15,3.732768272257658e-08,-0.20549365829914734
17,scenario_96,0.0005912365497348364,103,0.0021862470506532894,0.249548464733594,0.24200779358291233,0,3,0.0021862470506532894,-0.20300517659147088
25,scenario_96,-0.00671401772313856,178,0.5396002756191152,2.9650643398328045,2.9257351273442276,37,1,0.5396002756191152,-0.11450406600630603
27,scenario_96,-0.0063299759504700775,178,0.5019842998079191,2.962346335607606,2.9257351273442276,36,1,0.5019842998079191,-0.14548016966655908
28,scenario_96,0.0012169734883236232,103,0.0007339060339166537,0.24457548073432064,0.24200779358291233,0,19,0.0007339060339166537,-0.5785360561497281
