development,scenario,total_mmin,ID_edge,flow,sq_flow,vcr,sq_vcr,delay_min,sq_delay_min,delta_delay_min
550,scenario_26,-0.0004585495030534221,91,1077.0567488762777,1027.5965152370538,0.45046288116950134,0.4297768779745102,0.0886910224984887,0.07922848460329801,0.009462537895190692
780,scenario_26,-0.00016028263220610098,91,1076.5146632823887,1027.5965152370538,0.4502361619750685,0.4297768779745102,0.08858392800053672,0.07922848460329801,0.009355443397238705
538,scenario_26,-0.00029229423924774164,91,1071.5721844507743,1027.5965152370538,0.4481690441032097,0.4297768779745102,0.08761097042193322,0.07922848460329801,0.00838248581863521
958,scenario_26,-0.0001805304928162368,91,1070.8645091373628,1027.5965152370538,0.4478730694844679,0.4297768779745102,0.08747217295198872,0.07922848460329801,0.008243688348690714
670,scenario_78,-1.7933645213022827e-05,178,4462.902749302661,4462.710982784518,4.4629027493026605,4.462710982784518,45.64820864478742,45.64350128624969,0.004707358537729078
550,scenario_26,-0.0004585495030534221,89,924.806797101208,870.3493310734488,0.3867866152660845,0.3640105943427222,0.03284669865720247,0.028394480973741754,0.004452217683460713
780,scenario_26,-0.00016028263220610098,89,924.2270018746968,870.3493310734488,0.38654412458163817,0.3640105943427222,0.03279729763085415,0.028394480973741754,0.004402816657112396
538,scenario_26,-0.00029229423924774164,89,918.8456299203094,870.3493310734488,0.38429344622346695,0.3640105943427222,0.03234084960868544,0.028394480973741754,0.003946368634943687
958,scenario_26,-0.0001805304928162368,89,918.065389949754,870.3493310734488,0.38396712252185444,0.3640105943427222,0.03227497923728184,0.028394480973741754,0.0038804982635400886
670,scenario_78,-1.7933645213022827e-05,89,2005.1569338377512,1993.6779122040737,0.8386269066657261,0.8338259775006581,0.2104385879627937,0.20755886568511506,0.0028797222776786313
240,scenario_26,-5.8154641894623635e-05,178,1950.684054516932,1950.480573738233,1.9506840545169322,1.9504805737382331,6.263117579534996,6.261549722166843,0.001567857368153014
273,scenario_26,-4.9757802207488566e-05,178,1950.6812945699576,1950.480573738233,1.9506812945699576,1.9504805737382331,6.263096312096729,6.261549722166843,0.0015465899298856556
464,scenario_26,-5.5343284931092055e-05,129,1944.4949827388384,1944.283498034631,2.6673456553344836,2.6670555528595763,5.476842651064791,5.475413162860126,0.0014294882046650415
464,scenario_26,-5.5343284931092055e-05,178,1950.665393834517,1950.480573738233,1.950665393834517,1.9504805737382331,6.262973785958363,6.261549722166843,0.001424063791519714
670,scenario_78,-1.7933645213022827e-05,90,2245.585586780373,2238.4139491093083,0.9391825958930878,0.9361831656667956,0.18181696999142527,0.18042649615766038,0.0013904738337648936
273,scenario_26,-4.9757802207488566e-05,129,1944.4522232441816,1944.283498034631,2.6672870003349543,2.6670555528595763,5.476553609328419,5.475413162860126,0.0011404464682929216
240,scenario_26,-5.8154641894623635e-05,129,1944.413312433125,1944.283498034631,2.667233624736797,2.6670555528595763,5.476290591305967,5.475413162860126,0.0008774284458414883
17,scenario_26,-0.0013609119314832497,103,547.2610305293118,530.717911864017,0.1661891984601615,0.16116547581658577,0.01160792598996041,0.010783525311873099,0.0008244006780873114
273,scenario_26,-4.9757802207488566e-05,89,879.9914405616802,870.3493310734488,0.3680432624682895,0.3640105943427222,0.029155303713041203,0.028394480973741754,0.0007608227392994493
493,scenario_26,-4.617149016197072e-05,178,1950.5711744264595,1950.480573738233,1.9505711744264596,1.9504805737382331,6.262247789096075,6.261549722166843,0.0006980669292317998
493,scenario_26,-4.617149016197072e-05,129,1944.3643572257847,1944.283498034631,2.667166470817263,2.6670555528595763,5.4759596885522255,5.475413162860126,0.0005465256920995643
17,scenario_26,-0.0013609119314832497,86,559.3079112315261,558.7496842868696,0.7672262156811057,0.7664604722727979,0.17843169676426185,0.178004586905816,0.00042710985844585103
273,scenario_26,-4.9757802207488566e-05,90,982.7194079641848,977.9274144671195,0.4110076988557862,0.40900351922506045,0.025019246517287708,0.02472744457753462,0.0002918019397530891
17,scenario_26,-0.0013609119314832497,91,1029.17168851276,1027.5965152370538,0.4304356706452363,0.4297768779745102,0.07952027040193821,0.07922848460329801,0.0002917857986401984
28,scenario_26,-0.002436018541252648,103,536.350229904969,530.717911864017,0.1628758669617276,0.16116547581658577,0.011060228610042966,0.010783525311873099,0.00027670329816986694
17,scenario_26,-0.0013609119314832497,87,675.9900686478887,675.2926032753364,0.9272840447844839,0.9263273021609554,0.09938166893113298,0.09913575330348878,0.00024591562764419983
670,scenario_78,-1.7933645213022827e-05,98,4462.732211423923,4462.607844206139,2.90542461681245,2.905343648571705,3.6063533811196846,3.606112181765158,0.00024119935452660002
17,scenario_26,-0.0013609119314832497,88,707.5441834342477,706.740425964199,0.5039488485998915,0.5033763717693724,0.0854704132695352,0.08523757569197987,0.00023283757755532264
464,scenario_26,-5.5343284931092055e-05,174,1944.4949827388384,1944.283498034631,0.883861355790381,0.8837652263793777,0.7783559756125449,0.7781528201163841,0.00020315549616078954
464,scenario_26,-5.5343284931092055e-05,68,1944.4949827388384,1944.283498034631,0.8327601639138494,0.8326695923060519,0.7202950068451939,0.7201070056040102,0.00018800124118367734
464,scenario_26,-5.5343284931092055e-05,61,1944.4949827388384,1944.283498034631,0.8334740603252629,0.8333834110735667,0.6750756007084799,0.6748994019987586,0.00017619870972129803
273,scenario_26,-4.9757802207488566e-05,174,1944.4522232441816,1944.283498034631,0.8838419196564462,0.8837652263793777,0.7783148976818763,0.7781528201163841,0.00016207756549224683
28,scenario_26,-0.002436018541252648,86,558.935604668629,558.7496842868696,0.7667155070900261,0.7664604722727979,0.1781467717465297,0.178004586905816,0.00014218484071371051
240,scenario_26,-5.8154641894623635e-05,174,1944.413312433125,1944.283498034631,0.8838242329241477,0.8837652263793777,0.7782775181801238,0.7781528201163841,0.00012469806373971437
240,scenario_26,-5.8154641894623635e-05,68,1944.413312433125,1944.283498034631,0.8327251873375268,0.8326695923060519,0.7202224018950254,0.7201070056040102,0.00011539629101520177
240,scenario_26,-5.8154641894623635e-05,61,1944.413312433125,1944.283498034631,0.8334390537647343,0.8333834110735667,0.6750075538250728,0.6748994019987586,0.00010815182631418452
28,scenario_26,-0.002436018541252648,91,1028.1323154447762,1027.5965152370538,0.43000096840015734,0.4297768779745102,0.07932766625582843,0.07922848460329801,9.918165253042233e-05
28,scenario_26,-0.002436018541252648,87,675.5258109256091,675.2926032753364,0.9266472029157875,0.9263273021609554,0.09921793920657551,0.09913575330348878,8.21859030867289e-05
28,scenario_26,-0.002436018541252648,88,707.0098880446475,706.740425964199,0.5035682963280965,0.5033763717693724,0.08531559389726007,0.08523757569197987,7.801820528019476e-05
493,scenario_26,-4.617149016197072e-05,174,1944.3643572257847,1944.283498034631,0.8838019805571748,0.8837652263793777,0.7782304910602793,0.7781528201163841,7.76709438952139e-05
493,scenario_26,-4.617149016197072e-05,91,1028.0058771708636,1027.5965152370538,0.4299480874825862,0.4297768779745102,0.0793042548183216,0.07922848460329801,7.577021502358505e-05
493,scenario_26,-4.617149016197072e-05,68,1944.3643572257847,1944.283498034631,0.832704221509972,0.8326695923060519,0.720178882733264,0.7201070056040102,7.187712925382783e-05
12,scenario_26,-0.00143502212263603,103,531.6952349073813,530.717911864017,0.16146226386498067,0.16116547581658577,0.010831245923855093,0.010783525311873099,4.7720611981993954e-05
680,scenario_26,-0.0017302265080148353,103,531.6295314735846,530.717911864017,0.16144231141013807,0.16116547581658577,0.01082803391015208,0.010783525311873099,4.450859827898057e-05
12,scenario_26,-0.00143502212263603,86,558.789625168565,558.7496842868696,0.766515260862229,0.7664604722727979,0.1780351265886917,0.178004586905816,3.053968287569653e-05
680,scenario_26,-0.0017302265080148353,86,558.7875593795557,558.7496842868696,0.7665124271324495,0.7664604722727979,0.17803354696570883,0.178004586905816,2.8960059892835233e-05
12,scenario_26,-0.00143502212263603,91,1027.7378108509697,1027.5965152370538,0.42983597275239216,0.4297768779745102,0.07925463272206068,0.07922848460329801,2.614811876266998e-05
680,scenario_26,-0.0017302265080148353,91,1027.7322044605255,1027.5965152370538,0.4298336279634151,0.4297768779745102,0.07925359510943819,0.07922848460329801,2.5110506140180178e-05
12,scenario_26,-0.00143502212263603,87,675.3440089905213,675.2926032753364,0.9263978175452967,0.9263273021609554,0.09915386604158005,0.09913575330348878,1.8112738091269343e-05
12,scenario_26,-0.00143502212263603,88,706.7999589876516,706.740425964199,0.5034187742077291,0.5033763717693724,0.0852548088926035,0.08523757569197987,1.7233200623634204e-05
680,scenario_26,-0.0017302265080148353,87,675.3414263991679,675.2926032753364,0.9263942748959778,0.9263273021609554,0.09915295602276342,0.09913575330348878,1.7202719274633793e-05
680,scenario_26,-0.0017302265080148353,88,706.7969627342537,706.740425964199,0.5034166401241124,0.5033763717693724,0.08525394150969134,0.08523757569197987,1.6365817711472275e-05
565,scenario_26,-0.0026928663942315614,103,530.9018705568411,530.717911864017,0.16122133937347133,0.16116547581658577,0.010792498234868386,0.010783525311873099,8.972922995287291e-06
565,scenario_26,-0.0026928663942315614,86,558.7589194852427,558.7496842868696,0.7664731405833233,0.7664604722727979,0.178011648071432,0.178004586905816,7.06116561599579e-06
565,scenario_26,-0.0026928663942315614,91,1027.6327763382694,1027.5965152370538,0.4297920436379211,0.4297768779745102,0.07923519459039019,0.07922848460329801,6.709987092179404e-06
602,scenario_26,-0.002008812112749147,103,530.8441699909109,530.717911864017,0.16120381718521437,0.16116547581658577,0.010789683315211018,0.010783525311873099,6.158003337919382e-06
602,scenario_26,-0.002008812112749147,86,558.7562472060058,558.7496842868696,0.7664694749053578,0.7664604722727979,0.17800960484933293,0.178004586905816,5.0179435169273034e-06
602,scenario_26,-0.002008812112749147,91,1027.6224122524438,1027.5965152370538,0.4297877090139874,0.4297768779745102,0.07923327671954317,0.07922848460329801,4.792116245155853e-06
565,scenario_26,-0.0026928663942315614,87,675.3042478758214,675.2926032753364,0.9263432755498235,0.9263273021609554,0.09913985609449716,0.09913575330348878,4.102791008375739e-06
565,scenario_26,-0.0026928663942315614,88,706.7537145710265,706.740425964199,0.5033858365890502,0.5033763717693724,0.08524142220817277,0.08523757569197987,3.846516192895777e-06
602,scenario_26,-0.002008812112749147,87,675.3007206814106,675.2926032753364,0.9263384371487113,0.9263273021609554,0.0991386133328156,0.09913575330348878,2.8600293268121746e-06
602,scenario_26,-0.002008812112749147,88,706.7495827091481,706.740425964199,0.5033828936674843,0.5033763717693724,0.08524022618981131,0.08523757569197987,2.650497831435672e-06
863,scenario_26,-0.0017063395823751924,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,scenario_26,-0.0013079865023995518,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,scenario_26,-5.5452693192230075e-05,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,scenario_26,-5.5452693192230075e-05,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,scenario_26,-5.5452693192230075e-05,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,scenario_26,-1.6262667023343966e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,scenario_26,-1.6262667023343966e-05,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,scenario_26,-1.6262667023343966e-05,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,scenario_26,-0.0013079865023995518,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,scenario_26,-0.0013079865023995518,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,scenario_26,-0.0013079865023995518,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,scenario_26,-0.0017063395823751924,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,scenario_26,-0.0013079865023995518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,scenario_26,-5.5452693192230075e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,scenario_26,-1.6262667023343966e-05,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,scenario_26,-0.0017063395823751924,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,scenario_26,-0.0017063395823751924,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,scenario_26,-0.0017063395823751924,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,scenario_26,-5.5452693192230075e-05,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_78,0.11873816243664805,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_44,0.06415339274129132,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_64,0.11257799667254069,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_78,0.11873816243664805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_78,0.11873816243664805,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_78,0.11873816243664805,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_78,0.11873816243664805,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_64,0.1135942271956628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_64,0.1135942271956628,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_64,0.1135942271956628,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_64,0.1135942271956628,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_64,0.1135942271956628,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_64,0.11257799667254069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_64,0.11257799667254069,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_44,0.06415339274129132,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_64,0.11257799667254069,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_64,0.11257799667254069,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_19,0.1120543201088811,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_19,0.1120543201088811,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_19,0.1120543201088811,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_19,0.1120543201088811,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_19,0.1120543201088811,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_19,0.10954605480733001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_19,0.10954605480733001,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_19,0.10954605480733001,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_78,0.12151262337790161,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_78,0.12151262337790161,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_78,0.12151262337790161,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_78,0.12151262337790161,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_78,0.1378527392004252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_78,0.1378527392004252,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_78,0.1378527392004252,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_78,0.1378527392004252,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_78,0.1378527392004252,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_78,0.13701176369744458,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_78,0.13701176369744458,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_78,0.13701176369744458,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_78,0.13701176369744458,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_78,0.13701176369744458,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_19,0.12714707628585875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_19,0.12714707628585875,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_19,0.12714707628585875,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_19,0.12714707628585875,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_19,0.12714707628585875,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_19,0.12620557765444404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_19,0.12620557765444404,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_19,0.12620557765444404,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_19,0.12620557765444404,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_19,0.12620557765444404,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_78,0.12151262337790161,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_19,0.10954605480733001,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_19,0.10954605480733001,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_64,0.10013297929278424,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_44,0.07283019667871635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_44,0.07283019667871635,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_44,0.07283019667871635,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_44,0.07283019667871635,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_75,0.06560773019062599,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_75,0.06560773019062599,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_75,0.06560773019062599,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_75,0.06560773019062599,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_75,0.06560773019062599,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_44,0.06535112548445189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_44,0.06535112548445189,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_44,0.06535112548445189,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_44,0.06535112548445189,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_44,0.06535112548445189,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_75,0.06440280917274277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_75,0.06440280917274277,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_75,0.06440280917274277,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_75,0.06440280917274277,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_75,0.06440280917274277,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_44,0.06415339274129132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_44,0.06415339274129132,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_44,0.06415339274129132,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_44,0.07283019667871635,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_75,0.07312329826179531,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_64,0.10013297929278424,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_75,0.07312329826179531,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_64,0.10013297929278424,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_64,0.10013297929278424,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,scenario_64,0.10013297929278424,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_64,0.09795838417125295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_64,0.09795838417125295,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_64,0.09795838417125295,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_64,0.09795838417125295,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,scenario_64,0.09795838417125295,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_75,0.07444146199291642,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_75,0.07444146199291642,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_75,0.07444146199291642,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_75,0.07444146199291642,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_75,0.07444146199291642,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_44,0.07415229315200088,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_44,0.07415229315200088,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_44,0.07415229315200088,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_44,0.07415229315200088,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,scenario_44,0.07415229315200088,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_75,0.07312329826179531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_75,0.07312329826179531,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,scenario_75,0.07312329826179531,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,scenario_26,-1.6262667023343966e-05,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
