ID_edge,length_m,flow,development,scenario,capacity,ffs,length_m_geom,fftt_min,flow_cap,link_tt_min,delay_min,run,case,case_type
136,2636.004394110598,0.0,0,scenario_44,2335.0,118.0,2636.004394110598,1.3403412173443716,0.0,1.3403412173443716,0.0,2iter_xscen_xdev_test,dev0,development
137,58.97222645443464,0.0,0,scenario_44,1517.0,109.0,58.97222645443464,0.03246177602996402,0.0,0.03246177602996402,0.0,2iter_xscen_xdev_test,dev0,development
138,6789.364867404183,0.0,0,scenario_44,2333.0,120.0,6789.364867404183,3.3946824337020916,0.0,3.3946824337020916,0.0,2iter_xscen_xdev_test,dev0,development
139,7798.900064235726,0.0,0,scenario_44,2253.0,119.0,7798.900064235726,3.932218519782719,0.0,3.932218519782719,0.0,2iter_xscen_xdev_test,dev0,development
140,2412.9461209653914,0.0,0,scenario_44,729.0,94.0,2412.9461209653914,1.5401783750842923,0.0,1.5401783750842923,0.0,2iter_xscen_xdev_test,dev0,development
141,2559.286814415442,0.0,0,scenario_44,2238.0,106.0,2559.286814415442,1.4486529138200617,0.0,1.4486529138200617,0.0,2iter_xscen_xdev_test,dev0,development
142,2445.4737403799013,0.0,0,scenario_44,729.0,92.0,2445.4737403799013,1.5948741785086311,0.0,1.5948741785086311,0.0,2iter_xscen_xdev_test,dev0,development
143,3171.1314226729214,0.0,0,scenario_44,729.0,97.0,3171.1314226729214,1.9615245913440753,0.0,1.9615245913440753,0.0,2iter_xscen_xdev_test,dev0,development
144,24.710247395683616,0.0,0,scenario_44,729.0,100.0,24.710247395683616,0.014826148437410168,0.0,0.014826148437410168,0.0,2iter_xscen_xdev_test,dev0,development
145,205.36392899365336,0.0,0,scenario_44,729.0,100.0,205.36392899365336,0.12321835739619201,0.0,0.12321835739619201,0.0,2iter_xscen_xdev_test,dev0,development
146,3089.813140762068,0.0,0,scenario_44,729.0,98.0,3089.8131407620676,1.891722331078817,0.0,1.891722331078817,0.0,2iter_xscen_xdev_test,dev0,development
147,7546.426764537397,0.0,0,scenario_44,1499.0,90.0,7546.426764537397,5.030951176358264,0.0,5.030951176358264,0.0,2iter_xscen_xdev_test,dev0,development
148,7642.263383915135,0.0,0,scenario_44,2123.0,96.0,7642.263383915135,4.77641461494696,0.0,4.77641461494696,0.0,2iter_xscen_xdev_test,dev0,development
149,23430.110217879137,0.0,0,scenario_44,2339.0,107.0,23430.110217879137,13.138379561427554,0.0,13.138379561427554,0.0,2iter_xscen_xdev_test,dev0,development
150,615.6253856732188,0.0,0,scenario_44,1273.0,106.0,615.6253856732188,0.348467199437671,0.0,0.348467199437671,0.0,2iter_xscen_xdev_test,dev0,development
151,3933.61599115291,0.0,0,scenario_44,2171.0,114.0,3933.61599115291,2.0703242058699525,0.0,2.0703242058699525,0.0,2iter_xscen_xdev_test,dev0,development
152,2229.1270243173267,0.0,0,scenario_44,2391.0,95.0,2229.1270243173267,1.4078696995688382,0.0,1.4078696995688382,0.0,2iter_xscen_xdev_test,dev0,development
153,2110.272848365732,0.0,0,scenario_44,2391.0,89.0,2110.272848365732,1.4226558528308306,0.0,1.4226558528308306,0.0,2iter_xscen_xdev_test,dev0,development
