development,scenario,rank_type,rank_value,ID_edge,length_m,flow,capacity,flow_capacity_ratio,fftt_min,tt_min,delay_min
673,scenario_29,delay_min,1.4829458037460685,98,2007.6948653871616,3081.7062833052896,1536.0,2.0063191948602146,1.115386036326201,2.5983318400722695,1.4829458037460685
673,scenario_29,delay_min,1.3493793486471115,32,4235.803391000821,3073.1364955805634,2391.0,1.2852933900378767,2.9552116681401075,4.304591016787219,1.3493793486471115
673,scenario_29,delay_min,1.249021274448971,63,5114.75070314698,3073.1364955805634,2333.0,1.317246676202556,2.578865900746377,3.827887175195348,1.249021274448971
678,scenario_29,flow_capacity_ratio,4.262533044299477,129,3327.5142290398862,3107.386589294319,729.0,4.262533044299477,2.079696393149929,18.9507641010427,16.87106770789277
678,scenario_29,flow_capacity_ratio,4.262533044299477,130,225.05482885543543,3107.386589294319,729.0,4.262533044299477,0.13503289731326126,1.2304568067207566,1.0954239094074953
678,scenario_29,flow_capacity_ratio,3.1164192002902578,178,6719.55714161299,3116.419200290258,1000.0,3.1164192002902578,5.039667856209742,24.32006674951023,19.280398893300486
678,scenario_29,flow_capacity_ratio,2.02878225695325,98,2007.6948653871616,3116.209546680192,1536.0,2.02878225695325,1.115386036326201,2.6384925068922365,1.5231064705660355
678,scenario_29,flow_capacity_ratio,1.7175838951820683,126,1897.1851262924465,3110.5444341747257,1811.0,1.7175838951820683,1.073878373373083,2.0572059240646143,0.9833275506915313
678,scenario_29,flow_capacity_ratio,1.6071770595920418,128,1875.2605068342427,3108.280433251009,1934.0,1.6071770595920418,0.9783967861743875,1.7422465797832185,0.763849793608831
678,scenario_29,flow_capacity_ratio,1.4625536689763114,124,1877.417300305622,1066.201624683731,729.0,1.4625536689763114,1.425886557194143,2.3136419747533936,0.8877554175592506
678,scenario_29,flow_capacity_ratio,1.4369507482763926,92,2550.193392452562,3112.4353207666663,2166.0,1.4369507482763926,1.577439211826327,2.5187936182293624,0.9413544064030355
678,scenario_29,flow_capacity_ratio,1.412448449679236,174,6978.5477473254405,3107.386589294319,2200.0,1.412448449679236,4.187128648395264,6.584805047378383,2.397676398983119
678,scenario_29,flow_capacity_ratio,1.412448449679236,175,5286.2980122217705,3107.386589294319,2200.0,1.412448449679236,3.1717788073330624,4.98803520347984,1.8162563961467777
678,scenario_29,flow_capacity_ratio,1.412448449679236,176,4439.9389635413945,3107.386589294319,2200.0,1.412448449679236,2.663963378124837,4.189429313338754,1.5254659352139166
678,scenario_29,delay_min,19.280398893300486,178,6719.55714161299,3116.419200290258,1000.0,3.1164192002902578,5.039667856209742,24.32006674951023,19.280398893300486
