development,mean_total_tts,median_total_tts,std_total_tts,min_total_tts,max_total_tts,origin_access_savings,network_savings,destination_access_savings,access_savings,origin_access_savings_per_demand,network_savings_per_demand,destination_access_savings_per_demand,access_savings_per_demand,mean_total_tts_per_demand,n_scenarios
952,-18324.94856626335,-14580.214138977462,11773.83666098619,-31515.70580549771,-8878.92575431487,708.1312676142492,-19741.21110149182,708.1312676142503,1416.2625352284995,0.0753512015261232,-1.8472616910699948,0.07535120152612323,0.15070240305224644,-1.6965592880177527,3
517,-18700.111763483186,-14659.369343653088,13909.03051841289,-34182.1110504393,-7258.854896357167,218.74420155048574,-19137.600166584016,218.74420155048333,437.48840310096904,0.02327624717185255,-1.7347240049199988,0.023276247171852293,0.04655249434370484,-1.6881715105763044,3
356,-20203.512923931004,-15794.962837210274,13687.629075925031,-35552.167158404365,-9263.408776178374,-50.44129757305806,-20102.63032878493,-50.44129757305685,-100.88259514611491,-0.005367383921080011,-1.8448912234136259,-0.005367383921079882,-0.010734767842159895,-1.8556259912557787,3
789,-20595.547171459108,-16134.788252756,14178.64447657589,-36468.14718301711,-9183.706078604211,1570.4179712583148,-23736.383113975677,1570.4179712583136,3140.8359425166286,0.16710585515225765,-2.2203189707749407,0.1671058551522575,0.3342117103045152,-1.8861072604704276,3
887,-20986.208749252022,-16679.49726732273,13581.093449175214,-36198.48008201807,-10080.648898415267,-151.56994706490514,-20683.06885512208,-151.56994706491,-303.1398941298151,-0.01612833404251207,-1.908509199149157,-0.01612833404251263,-0.0322566680850247,-1.9407658672341908,3
2,-23241.717954736087,-17680.20271146798,17700.224614608218,-43054.80109453574,-8990.150058204541,1942.4595899751282,-27126.63713468623,1942.4595899751268,3884.919179950255,0.2066942539074368,-2.505163936841075,0.20669425390743656,0.41338850781487335,-2.0917754290262094,3
358,-23253.17133191414,-17709.356430398533,17652.449597695024,-43012.09041075013,-9038.067154593766,1915.413666959311,-27083.998665832838,1915.413666959311,3830.827333918622,0.20381633721453363,-2.501639064134356,0.20381633721453354,0.4076326744290672,-2.0940063897052803,3
564,-23829.9301295074,-18300.581824834924,17602.986789286024,-43533.75639751903,-9655.452166168252,1862.8837309975327,-27555.697591502452,1862.8837309975304,3725.767461995063,0.1982267043708084,-2.5529043173301558,0.19822670437080814,0.3964534087416165,-2.1564509085885395,3
103,-24182.742146177527,-18538.054027746897,17936.042978187255,-44262.1067984621,-9748.065612323582,1838.553400078337,-27859.848946334096,1838.5534000783373,3677.1068001566746,0.195637749816679,-2.5781609988048477,0.19563774981667895,0.391275499633358,-2.1868854991714977,3
390,-24498.331411119318,-19254.95418992103,16774.027520169926,-43267.72096440941,-10972.319079027511,111.20692399111674,-24720.74525910158,111.20692399111674,222.41384798223348,0.011833364410075793,-2.26893923327605,0.011833364410075755,0.023666728820151545,-2.2452725044558957,3
289,-24499.69110751971,-18886.994125910685,17763.67290417959,-44391.74413431459,-10220.335062333848,1525.6171658414569,-27550.925439202576,1525.6171658414544,3051.2343316829115,0.1623386676692317,-2.5491436904138025,0.16233866766923133,0.32467733533846305,-2.2244663550753425,3
895,-27293.026356856728,-21332.74083947157,19013.348997436693,-48572.45018098364,-11973.888050114969,1595.7693243307003,-30484.565005518187,1595.7693243306978,3191.5386486613984,0.16980345517558923,-2.834097931459548,0.169803455175589,0.33960691035117824,-2.4944910211083626,3
348,-28188.64694879332,-22253.498923358507,18780.179140501084,-49219.32263277541,-13093.119290246046,1135.439631836559,-30459.526212466375,1135.4396318365568,2270.879263673116,0.12082045297857576,-2.836763027427878,0.12082045297857553,0.2416409059571513,-2.595122121470731,3
150,-28250.41432420467,-22060.719291458958,19679.582017575387,-50280.72341239243,-12409.800268762629,747.8636121535455,-29746.14154851173,747.8636121535455,1495.727224307091,0.07957906158509176,-2.7412970917055346,0.07957906158509176,0.15915812317018352,-2.5821389685353515,3
195,-28787.12195469831,-22589.220460375072,19580.15057047158,-50716.14994977205,-13055.995453947806,763.7128943402386,-30314.547743378713,763.712894340241,1527.4257886804796,0.08126556026835376,-2.804173899589013,0.08126556026835406,0.16253112053670782,-2.641642779052311,3
689,-29365.356332545012,-23064.440041201888,20091.297892263963,-51851.89710662933,-13179.731849803822,1285.3881074811154,-31936.13254750722,1285.3881074811154,2570.776214962231,0.1367762486415305,-2.965345520652214,0.13677624864153048,0.273552497283061,-2.6917930233691547,3
351,-31612.499312394724,-24301.76039966661,22768.915796509642,-57138.81636965135,-13396.92116786621,-804.2169674952517,-30004.065377404175,-804.2169674952529,-1608.4339349905047,-0.08557553879963371,-2.703148897343184,-0.08557553879963388,-0.1711510775992676,-2.874299974942455,3
531,-37707.19480859593,-29890.606628797832,24842.529799975488,-65517.93644646066,-17713.041350529296,672.4185167217098,-39052.031842039316,672.4185167217087,1344.8370334434185,0.07155106047826681,-3.6203199334530543,0.07155106047826663,0.14310212095653344,-3.47721781249652,3
285,-37879.04988057011,-30346.355852516837,23844.36690031539,-64580.03714437294,-18710.75664482056,825.0448361272223,-39529.13955282443,825.0448361272223,1650.0896722544446,0.0877918015470092,-3.692782439944913,0.08779180154700912,0.17558360309401833,-3.517198836850904,3
873,-38173.5372095869,-30576.82198210305,24085.8065453254,-65141.77862220071,-18802.011024456937,890.8317917341519,-39955.200793055235,890.8317917341532,1781.663583468305,0.09479209428232908,-3.732841828779886,0.09479209428232921,0.1895841885646583,-3.543257640215222,3
249,-38741.10634387835,-30978.53141177818,24616.44201541363,-66303.10410999903,-18941.68350985786,884.8823395744317,-40510.871023027146,884.8823395744306,1769.7646791488623,0.09415902187420035,-3.780532090880637,0.09415902187420015,0.18831804374840053,-3.592214047132241,3
486,-38770.14533585744,-31028.110772097836,24530.696798534296,-66237.78866960714,-19044.53656586737,822.5493041354117,-40415.24394412828,822.5493041354093,1645.0986082708212,0.08752625570758671,-3.772244667994787,0.08752625570758639,0.17505251141517308,-3.597192156579611,3
63,-39308.8712987951,-31438.49820301961,24945.859229749505,-67240.6995536061,-19247.41613975959,820.1704917260091,-40949.21228224706,820.170491726008,1640.340983452017,0.08727312977857987,-3.8201055684911167,0.0872731297785797,0.17454625955715955,-3.6455593089339633,3
201,-39843.66014706774,-31765.56445439684,25648.797581320552,-68558.99407645455,-19206.42191035184,903.1599397610711,-41649.98002658982,903.1599397610698,1806.3198795221408,0.09610391428304049,-3.8794451327769477,0.09610391428304033,0.1922078285660808,-3.68723730421087,3
750,-39923.05543375597,-31993.495433585136,25353.028773923033,-68293.11409777263,-19482.556769910152,899.5350930246447,-41722.125619805185,899.5350930246447,1799.0701860492893,0.09571819968435784,-3.8931417018155066,0.0957181996843577,0.1914363993687155,-3.7017053024467956,3
126,-41744.68093984531,-33429.59584013338,26436.387024116513,-71338.95045539574,-20465.496524006827,508.0313884623477,-42760.74371676997,508.0313884623442,1016.0627769246918,0.05405886916045438,-3.980605090206476,0.05405886916045396,0.10811773832090833,-3.872487351885571,3
331,-43045.866266091354,-34384.88964835834,27560.183290443274,-73896.23986926372,-20856.469280652003,791.0825817164392,-44628.03142952415,791.0825817164368,1582.1651634328762,0.08417792826823717,-4.155043059549201,0.08417792826823689,0.16835585653647409,-3.9866872030127305,3
775,-44012.314386903505,-35141.79708195466,28225.943169936643,-75608.00952131697,-21287.13655743888,700.9339653559546,-45414.18231761537,700.9339653559546,1401.8679307119091,0.07458534724277024,-4.224355043112395,0.07458534724277016,0.1491706944855404,-4.075184348626859,3
945,-50040.193780384456,-39595.0341802378,33832.61066183734,-87863.68652612646,-22661.860634789104,375.34455753546234,-50790.88289545535,375.3445575354611,750.6891150709234,0.039939859580865995,-4.674512153391194,0.03993985958086587,0.07987971916173187,-4.594632434229463,3
662,-60495.86262533744,-48328.5035637049,39291.50633290791,-104431.74156395462,-28727.342748352792,663.4330839364424,-61822.72879321027,663.4330839364424,1326.8661678728847,0.0705949338692083,-5.730828076104252,0.07059493386920826,0.14118986773841657,-5.589638208365837,3
521,-64271.89734423716,-51371.21164092328,41729.77051084014,-110928.62001521653,-30515.86037657165,409.2484451209627,-65090.394234479056,409.2484451209651,818.4968902419278,0.043547522148502694,-6.025798853806659,0.043547522148502917,0.08709504429700561,-5.938703809509653,3
759,-71198.29370019147,-56724.10402957001,46859.90044975877,-123587.61600210077,-33283.16106890363,796.2201717888651,-72790.73404376912,796.2201717888662,1592.4403435777313,0.0847246116329727,-6.734413554139398,0.08472461163297289,0.16944922326594558,-6.564964330873461,3
612,-72327.8744645281,-57577.31551798666,47706.36255818491,-125667.40946974931,-33738.898405848304,650.8600192037375,-73629.59450293549,650.8600192037362,1301.7200384074738,0.069257052649096,-6.805503704600109,0.06925705264909583,0.13851410529819183,-6.666989599301921,3
109,-72335.80221459472,-57579.413485296536,47669.83947717503,-125638.93903464614,-33789.05412384146,644.8575180487787,-73625.51725069224,644.8575180487787,1289.7150360975575,0.06861833537313243,-6.805964962656108,0.06861833537313237,0.1372366707462648,-6.668728291909846,3
