development,scenario,delta_vkm_peak_hour,delta_vkm_peak_hour_new_link,delta_vkm_peak_hour_existing_network,delta_vkm_peak_hour_noise_relevant,road_accident_cost_annual,road_airpollution_cost_annual,road_co2_cost_annual,road_noise_cost_annual,road_land_consumption_cost,pop_50m_sum,empl_50m_sum,mean_surface_share,mean_settlement_buffer_share,mean_noise_relevant_share,delta_vkm_annualized,delta_vkm_annualized_noise_relevant
780,scenario_75,2039.191242175504,1809.1546900064477,230.0365521690565,617.7993182581567,107580.08297002144,23731.08808081743,26828.109779871476,5753.256151279085,127653.99073194672,7573.865074903064,5852.3388823094,0.8069739402204477,0.3297590895357185,0.261899739115255,1274494.52635969,386124.5739113479
780,scenario_78,2747.8898008864744,2445.774434873196,302.1153660132788,832.8610636154513,144968.36130801708,31978.56755781635,36151.92519291268,7756.01865491889,127653.99073194672,7573.865074903064,5852.3388823094,0.8069739402204477,0.3297590895357185,0.261899739115255,1717431.1255540466,520538.16475965705
780,scenario_89,1711.8007373343464,1513.581043298126,198.21969403622035,518.5348005111999,90308.18764899512,19921.081080728454,22520.878450554996,4828.8553297605495,127653.99073194672,7573.865074903064,5852.3388823094,0.8069739402204477,0.3297590895357185,0.261899739115255,1069875.4608339665,324084.25031949993
780,scenario_96,1811.5346282855487,1605.072430544874,206.46219774067455,548.8315655316471,95569.77373348948,21081.734236673074,23833.00245338175,5110.993954013464,127653.99073194672,7573.865074903064,5852.3388823094,0.8069739402204477,0.3297590895357185,0.261899739115255,1132209.142678468,343019.72845727945
789,scenario_100,11050.709018181333,7526.8156353876275,3523.893382793704,2343.0273659026348,582993.9676404288,128602.62619908524,145385.89052044816,21819.44234496828,288302.23424448643,7350.401287463641,6117.133585250079,0.8069739402204477,0.3289834698052315,0.261124119384768,6906693.136363332,1464392.1036891467
789,scenario_19,16673.259760426827,11348.590011938704,5324.669748488122,3536.385352195064,879618.6602360178,194035.0604619672,219357.57372311543,32932.58859231653,288302.23424448643,7350.401287463641,6117.133585250079,0.8069739402204477,0.3289834698052315,0.261124119384768,10420787.350266766,2210240.845121915
789,scenario_26,7551.369172922925,5145.439132583585,2405.93004033934,1600.6904788647355,398381.91992901504,87879.05874989054,99347.70068126722,14906.430084427851,288302.23424448643,7350.401287463641,6117.133585250079,0.8069739402204477,0.3289834698052315,0.261124119384768,4719605.7330768285,1000431.5492904598
789,scenario_44,12760.180854330967,8689.859339155913,4070.321515175056,2705.7390854737546,673179.2911962982,148496.60469227668,167876.12936479182,25197.19523347434,288302.23424448643,7350.401287463641,6117.133585250079,0.8069739402204477,0.3289834698052315,0.261124119384768,7975113.033956856,1691086.9284210966
789,scenario_64,15805.84404319432,10762.936534045622,5042.907509148699,3351.8460563120966,833857.0598037704,183940.51005267393,207945.63569327525,31214.06639940639,288302.23424448643,7350.401287463641,6117.133585250079,0.8069739402204477,0.3289834698052315,0.261124119384768,9878652.52699645,2094903.7851950603
789,scenario_70,10421.519366452332,7097.5741517604465,3323.9452146918857,2209.6626793595824,549800.2810764008,121280.43162708904,137108.1141648885,20577.48370153611,288302.23424448643,7350.401287463641,6117.133585250079,0.8069739402204477,0.3289834698052315,0.261124119384768,6513449.604032707,1381039.174599739
789,scenario_75,12786.971613097438,8708.404687841175,4078.566925256261,2711.3898371624687,674592.6711634716,148808.38214742142,168228.59528481314,25249.817858575487,288302.23424448643,7350.401287463641,6117.133585250079,0.8069739402204477,0.3289834698052315,0.261124119384768,7991857.258185899,1694618.6482265429
789,scenario_78,17325.663236664215,11795.205550664628,5530.457685999589,3674.51284320741,914037.0211292664,201627.40591667985,227940.75695736357,34218.900852369,288302.23424448643,7350.401287463641,6117.133585250079,0.8069739402204477,0.3289834698052315,0.261124119384768,10828539.522915134,2296570.527004631
789,scenario_89,10689.248916932544,7281.963833397483,3407.285083535061,2266.21969530735,563924.6881739225,124396.13427080247,140630.43106339377,21104.170912549696,288302.23424448643,7350.401287463641,6117.133585250079,0.8069739402204477,0.3289834698052315,0.261124119384768,6680780.57308284,1416387.3095670936
789,scenario_96,11348.449652783149,7731.119977228427,3617.32967555472,2406.0105613352043,598701.6469946409,132067.58283426389,149303.04074442826,22405.97335243409,288302.23424448643,7350.401287463641,6117.133585250079,0.8069739402204477,0.3289834698052315,0.261124119384768,7092781.032989467,1503756.6008345026
791,scenario_100,3937.4109491861864,3282.8225946881084,654.5883544980783,645.7689574320389,207723.03638800376,45821.61992115425,51801.56280023077,6013.7234160858625,203025.3404587798,7260.549150866199,5428.570021192295,0.8069739402204477,0.3287395121641224,0.2608801617436588,2460881.8432413666,403605.5983950243
791,scenario_19,5939.963193026304,4944.166954865121,995.796238161183,975.6634926487708,313370.18320209393,69126.32165884362,78147.6407582523,9085.86627529168,203025.3404587798,7260.549150866199,5428.570021192295,0.8069739402204477,0.3287395121641224,0.2608801617436588,3712476.99564144,609789.6829054817
791,scenario_26,2696.356448639845,2251.4708113365205,444.88563730332464,441.6258946217764,142249.65489355582,31378.8481710462,35473.93952741796,4112.6411436652925,203025.3404587798,7260.549150866199,5428.570021192295,0.8069739402204477,0.3287395121641224,0.2608801617436588,1685222.7803999032,276016.18413861026
791,scenario_44,4541.865332535233,3784.7028265381255,757.1625059971083,745.2780534223567,239611.78294956192,52855.957807378785,59753.91578116667,6940.401872495697,203025.3404587798,7260.549150866199,5428.570021192295,0.8069739402204477,0.3287395121641224,0.2608801617436588,2838665.832834521,465798.7833889729
791,scenario_64,5611.693203238995,4671.245308090264,940.4478951487308,921.660058787083,296051.88955337723,65306.07965269381,73828.83870511303,8582.959297454712,203025.3404587798,7260.549150866199,5428.570021192295,0.8069739402204477,0.3287395121641224,0.2608801617436588,3507308.252024372,576037.5367419269
791,scenario_70,3720.0357281481984,3102.5498232462105,617.4859049019881,609.9543722413172,196255.1348831184,43291.915786324666,48941.72004844974,5680.200091497267,203025.3404587798,7260.549150866199,5428.570021192295,0.8069739402204477,0.3287395121641224,0.2608801617436588,2325022.330092624,381221.4826508233
791,scenario_75,4549.487698940311,3790.9494793431977,758.5382195971137,746.5452533891743,240013.91041721977,52944.66309641788,59854.19753918347,6952.202672186685,203025.3404587798,7260.549150866199,5428.570021192295,0.8069739402204477,0.3287395121641224,0.2608801617436588,2843429.8118376946,466590.78336823394
791,scenario_78,6156.131653589591,5122.756150255528,1033.3755033340626,1011.3916796156302,324774.42054968583,71641.98211864887,80991.60706753805,9418.585016420557,203025.3404587798,7260.549150866199,5428.570021192295,0.8069739402204477,0.3287395121641224,0.2608801617436588,3847582.2834934946,632119.7997597689
791,scenario_89,3803.9101731855258,3171.89202210635,632.0181510791757,623.801852685909,200680.0360741189,44268.00464044656,50045.19321597207,5809.154753137527,203025.3404587798,7260.549150866199,5428.570021192295,0.8069739402204477,0.3287395121641224,0.2608801617436588,2377443.8582409536,389876.1579286931
791,scenario_96,4034.067266037559,3362.7980319425697,671.2692340949891,661.7192528619519,212822.26120389396,46946.457808512096,53073.197468806626,6162.260542276927,203025.3404587798,7260.549150866199,5428.570021192295,0.8069739402204477,0.3287395121641224,0.2608801617436588,2521292.041273474,413574.5330387199
809,scenario_100,4117.841035889315,3419.2357736520994,698.6052622372156,803.3164187657591,217241.8511496356,47921.3750551619,54175.346128418794,7480.884149756132,205221.85282737575,7289.580026447943,5588.038856029767,0.8069739402204477,0.3289475966563688,0.2610882462359053,2573650.647430822,502072.76172859943
809,scenario_19,6211.822934848252,5149.614322224084,1062.2086126241672,1212.9767095541956,327712.4837065881,72290.08940429654,81724.29548659732,11295.845607723446,205221.85282737575,7289.580026447943,5588.038856029767,0.8069739402204477,0.3289475966563688,0.2610882462359053,3882389.3342801575,758110.4434713722
809,scenario_26,2820.157657289053,2345.0287351599427,475.1289221291103,549.6964039335398,148780.9424073556,32819.584736701356,37102.6991787091,5119.047761631089,205221.85282737575,7289.580026447943,5588.038856029767,0.8069739402204477,0.3289475966563688,0.2610882462359053,1762598.5358056582,343560.2524584624
809,scenario_44,4749.895886460191,3941.9703889502466,807.925497509944,926.915699258214,250586.6948600654,55276.913378680474,62490.81775624188,8631.902449342117,205221.85282737575,7289.580026447943,5588.038856029767,0.8069739402204477,0.3289475966563688,0.2610882462359053,2968684.9290376194,579322.3120363838
809,scenario_64,5868.6115426590095,4865.349489476723,1003.262053182287,1145.8920554690608,309605.93769740436,68295.96682769422,77208.9206081076,10671.119766555628,205221.85282737575,7289.580026447943,5588.038856029767,0.8069739402204477,0.3289475966563688,0.2610882462359053,3667882.214161881,716182.5346681629
809,scenario_70,3890.573292734683,3231.473101504852,659.1001912298316,758.8558413905148,205252.05727483417,45276.54669419988,51185.35488254067,7066.845022949168,205221.85282737575,7289.580026447943,5588.038856029767,0.8069739402204477,0.3289475966563688,0.2610882462359053,2431608.307959177,474284.9008690718
809,scenario_75,4757.888375825934,3948.476424116517,809.4119517094172,928.4906220524792,251008.34862716697,55369.92597367431,62595.96894445994,8646.568917863713,205221.85282737575,7289.580026447943,5588.038856029767,0.8069739402204477,0.3289475966563688,0.2610882462359053,2973680.234891209,580306.6387827995
809,scenario_78,6437.880054487467,5335.622538353018,1102.257516134448,1257.2965069711704,339638.40962455445,74920.82913409789,84698.35946685073,11708.573721169025,205221.85282737575,7289.580026447943,5588.038856029767,0.8069739402204477,0.3289475966563688,0.2610882462359053,4023675.034054667,785810.3168569815
809,scenario_89,3978.3794515992,3303.695295191529,674.684156407671,776.0671481274125,209884.3809434303,46298.39086798569,52340.554660101974,7227.125316936527,205221.85282737575,7289.580026447943,5588.038856029767,0.8069739402204477,0.3289475966563688,0.2610882462359053,2486487.1572495,485041.9675796328
809,scenario_96,4218.895247059027,3502.533434594962,716.3618124640658,823.1045288683936,222573.09237765777,49097.39343764943,55504.84059412032,7665.160925086915,205221.85282737575,7289.580026447943,5588.038856029767,0.8069739402204477,0.3289475966563688,0.2610882462359053,2636809.5294118915,514440.330542746
810,scenario_100,4969.944413008752,5816.084351418097,-846.1399384093447,636.7322398767789,262195.629938793,57837.72810638936,65385.8311836464,5929.568983852504,299007.21615815576,7750.640335472461,6059.868045611423,0.8069739402204477,0.3290066794407562,0.2611473290202927,3106215.2581304703,397957.6499229868
810,scenario_19,7507.503038504356,8770.81783717475,-1263.3147986703957,964.4874075271342,396067.7071750954,87368.56661059444,98770.58685032291,8981.788982596438,299007.21615815576,7750.640335472461,6059.868045611423,0.8069739402204477,0.3290066794407562,0.2611473290202927,4692189.399065223,602804.6297044589
810,scenario_26,3390.6784444036434,3974.350347788351,-583.6719033847082,433.2575185361543,178879.47968256974,39459.0203967474,44608.613284185434,4034.7106413679367,299007.21615815576,7750.640335472461,6059.868045611423,0.8069739402204477,0.3290066794407562,0.2611473290202927,2119174.027752277,270785.9490850964
810,scenario_44,5742.269766173947,6716.160110832285,-973.8903446583384,736.3843940847499,302940.61935171427,66825.6644038493,75546.73661122598,6857.579669914234,299007.21615815576,7750.640335472461,6059.868045611423,0.8069739402204477,0.3290066794407562,0.2611473290202927,3588918.603858717,460240.2463029687
810,scenario_64,7122.068572664286,8322.171974025812,-1200.1034013615265,914.7589114201836,375733.63013662025,82883.07301438064,93699.71465911451,8518.69236260046,299007.21615815576,7750.640335472461,6059.868045611423,0.8069739402204477,0.3290066794407562,0.2611473290202927,4451292.857915179,571724.3196376147
810,scenario_70,4684.128669452715,5482.811774271164,-798.6831048184487,599.866807345224,247117.0631178148,54511.54739075598,61625.56780748729,5586.259643402398,299007.21615815576,7750.640335472461,6059.868045611423,0.8069739402204477,0.3290066794407562,0.2611473290202927,2927580.418407947,374916.754590765
810,scenario_75,5755.078693991023,6730.936256767903,-975.85756277688,738.0690650711311,303616.3703498639,66974.72830132053,75715.25406781939,6873.26816847491,299007.21615815576,7750.640335472461,6059.868045611423,0.8069739402204477,0.3290066794407562,0.2611473290202927,3596924.1837443896,461293.16566945694
810,scenario_78,7807.11763645221,9119.57960094478,-1312.4619644925688,1003.275334286409,411874.2498080819,90855.3314942126,102712.39140457436,9343.001550542183,299007.21615815576,7750.640335472461,6059.868045611423,0.8069739402204477,0.3290066794407562,0.2611473290202927,4879448.522782631,627047.0839290057
810,scenario_89,4808.5389595489905,5627.947005051263,-819.4080455022722,615.9411849334296,253680.4834847064,55959.37214175137,63262.3406865664,5735.952284692563,299007.21615815576,7750.640335472461,6059.868045611423,0.8069739402204477,0.3290066794407562,0.2611473290202927,3005336.849718119,384963.2405833935
810,scenario_96,5107.265013195989,5976.047513266494,-868.7825000705052,654.4972255047918,269440.1498524209,59435.79659106832,67192.45532985973,6095.005412513375,299007.21615815576,7750.640335472461,6059.868045611423,0.8069739402204477,0.3290066794407562,0.2611473290202927,3192040.6332474933,409060.7659404949
811,scenario_100,274.53674148974386,371.09273635124936,-96.55599486150548,82.36732266393211,14483.5289682183,3194.9213290868947,3611.8740052244425,767.0456923078679,61290.447864858215,7259.667029362721,5276.249093723598,0.8069739402204477,0.3291989822524315,0.261339631831968,171585.4634310899,51479.576664957574
811,scenario_19,397.7638162342887,559.7368162148546,-161.97299998056582,119.34750699468668,20984.527330210192,4628.976411426535,5233.08020733236,1111.4236588880196,61290.447864858215,7259.667029362721,5276.249093723598,0.8069739402204477,0.3291989822524315,0.261339631831968,248602.38514643043,74592.19187167917
811,scenario_26,203.7363839733378,253.30560758213372,-49.56922360879591,61.191266304387,10748.367606993404,2370.9821684897192,2680.4068016492256,569.843667459604,61290.447864858215,7259.667029362721,5276.249093723598,0.8069739402204477,0.3291989822524315,0.261339631831968,127335.23998333613,38244.541440241876
811,scenario_44,310.39206618244503,428.6798940197998,-118.2878278373548,93.12056148823682,16375.121441537614,3612.1876701982033,4083.595620712792,867.1852288592053,61290.447864858215,7259.667029362721,5276.249093723598,0.8069739402204477,0.3291989822524315,0.261339631831968,193995.04136402815,58200.35093014801
811,scenario_64,378.7684176225444,531.7336841895578,-152.96526656701343,113.64438050092237,19982.401332199355,4407.917460082361,4983.1719943466,1058.313293414839,61290.447864858215,7259.667029362721,5276.249093723598,0.8069739402204477,0.3291989822524315,0.261339631831968,236730.26101409024,71027.73781307647
811,scenario_70,261.31118363748703,349.57416878711723,-88.26298514963017,78.406087313023,13785.798131775176,3041.0088995812557,3437.8752597306884,730.1566881025266,61290.447864858215,7259.667029362721,5276.249093723598,0.8069739402204477,0.3291989822524315,0.261339631831968,163319.4897734294,49003.80457063937
811,scenario_75,311.0440518942807,429.63723428878893,-118.59318239450825,93.31699644162713,16409.517762747644,3619.775153919691,4092.1733077341305,869.0145293626526,61290.447864858215,7259.667029362721,5276.249093723598,0.8069739402204477,0.3291989822524315,0.261339631831968,194402.53243392543,58323.12277601696
811,scenario_78,413.5295975246679,582.523669490527,-168.99407196585912,124.08425304338618,21816.27082941076,4812.450691193322,5440.498767433912,1155.5346064665337,61290.447864858215,7259.667029362721,5276.249093723598,0.8069739402204477,0.3291989822524315,0.261339631831968,258455.99845291744,77552.65815211636
811,scenario_89,267.1058507058111,359.2170099879636,-92.11115928215246,80.13988508811299,14091.50303629845,3108.4443375888777,3514.1113483483277,746.3026798830522,61290.447864858215,7259.667029362721,5276.249093723598,0.8069739402204477,0.3291989822524315,0.261339631831968,166941.15669113194,50087.428180070616
811,scenario_96,280.9710640132241,381.5789018752013,-100.60783786197725,84.29495464283141,14822.97969584765,3269.800757453896,3696.5255609239794,784.9967651113676,61290.447864858215,7259.667029362721,5276.249093723598,0.8069739402204477,0.3291989822524315,0.261339631831968,175606.9150082651,52684.34665176963
813,scenario_100,5595.208628051241,9171.26547534766,-3576.0568472964187,988.8888056709908,295182.2251836283,65114.24040894634,73611.96351279915,9209.027002811104,286301.8261290514,7760.426089505988,6131.106312300446,0.8068170045960221,0.3293750363315394,0.2614762576752287,3497005.392532026,618055.5035443692
813,scenario_19,8442.340107489366,13829.364340364382,-5387.024232875017,1493.086442482548,445386.2052957358,98247.73300090748,111069.53703915696,13904.367495618728,286301.8261290514,7760.426089505988,6131.106312300446,0.8068170045960221,0.3293750363315394,0.2614762576752287,5276462.567180854,933179.0265515924
813,scenario_26,3825.7739060801464,6268.503057784535,-2442.7291517043877,676.1840601285111,201833.48463264067,44522.4438320077,50332.83795186692,6296.964059946758,286301.8261290514,7760.426089505988,6131.106312300446,0.8068170045960221,0.3293750363315394,0.2614762576752287,2391108.6913000913,422615.03758031945
813,scenario_44,6459.046458733804,10589.484053087062,-4130.437594353258,1141.5242738249558,340755.06973857526,75167.15316351465,84976.8299727166,10630.444799994895,286301.8261290514,7760.426089505988,6131.106312300446,0.8068170045960221,0.3293750363315394,0.2614762576752287,4036904.0367086274,713452.6711405973
813,scenario_64,7996.62369402094,13118.472435807907,-5121.848741786967,1412.951900900561,421871.8787576922,93060.7082391687,105205.580474463,13158.114577136472,286301.8261290514,7760.426089505988,6131.106312300446,0.8068170045960221,0.3293750363315394,0.2614762576752287,4997889.808763088,883094.9380628506
813,scenario_70,5278.953808794466,8647.101053169836,-3368.147244375369,933.339959773092,278497.80687521305,61433.824949845606,69451.2360469522,8691.728375386921,286301.8261290514,7760.426089505988,6131.106312300446,0.8068170045960221,0.3293750363315394,0.2614762576752287,3299346.130496541,583337.4748581825
813,scenario_75,6471.880663399754,10612.412436922496,-4140.531773522742,1143.6714921148634,341432.15424848325,75316.51122031463,85145.679977853,10650.440770319668,286301.8261290514,7760.426089505988,6131.106312300446,0.8068170045960221,0.3293750363315394,0.2614762576752287,4044925.414624846,714794.6825717896
813,scenario_78,8767.459074890086,14376.13550157575,-5608.676426685664,1549.711949334089,462538.2628196701,102031.30498403336,115346.88345402268,14431.692528173702,286301.8261290514,7760.426089505988,6131.106312300446,0.8068170045960221,0.3293750363315394,0.2614762576752287,5479661.921806304,968569.9683338056
813,scenario_89,5410.881006786767,8873.761614456607,-3462.8806076698406,955.9949259881388,285457.7911142944,62969.12771648101,71186.9032455384,8902.702748264544,286301.8261290514,7760.426089505988,6131.106312300446,0.8068170045960221,0.3293750363315394,0.2614762576752287,3381800.6292417296,597496.8287425868
813,scenario_96,5742.879538366991,9421.70035142178,-3678.8208130547905,1014.4632224168356,302972.78864597355,66832.76062774585,75554.75892664073,9447.18875875678,286301.8261290514,7760.426089505988,6131.106312300446,0.8068170045960221,0.3293750363315394,0.2614762576752287,3589299.7114793696,634039.5140105222
822,scenario_100,1593.1570353510556,1144.5418836649549,448.6151516861007,293.4234284196294,84048.99084623912,18540.36499889791,20959.972246337325,2732.5056771577983,132648.74005991954,7240.985150604375,5201.336590947525,0.8068379354010353,0.3287155620610795,0.2608379174513459,995723.1470944098,183389.64276226837
822,scenario_19,2409.749161178053,1724.0996994366683,685.6494617413845,445.09478748804537,127129.32918439966,28043.45586320959,31703.26240174875,4144.9452084824225,132648.74005991954,7240.985150604375,5201.336590947525,0.8068379354010353,0.3287155620610795,0.2608379174513459,1506093.225736283,278184.24218002835
822,scenario_26,1088.6767365967864,784.5405300673222,304.1362065294643,200.0930304684521,57434.50208508421,12669.4755221451,14322.903315851472,1863.36634623746,132648.74005991954,7240.985150604375,5201.336590947525,0.8068379354010353,0.3287155620610795,0.2608379174513459,680422.9603729915,125058.14404278256
822,scenario_44,1839.8002051659164,1319.8392676513793,519.9609375145371,339.1914040841131,97060.95957378438,21410.674887618356,24204.87144921409,3158.7199505333033,132648.74005991954,7240.985150604375,5201.336590947525,0.8068379354010353,0.3287155620610795,0.2608379174513459,1149875.1282286977,211994.6275525707
822,scenario_64,2278.2655375659506,1629.9553226741248,648.310214891826,420.7947638197405,120192.74626621368,26513.31519342375,29973.43097860204,3918.6512380713343,132648.74005991954,7240.985150604375,5201.336590947525,0.8068379354010353,0.3287155620610795,0.2608379174513459,1423915.9609787192,262996.7273873378
822,scenario_70,1503.8646578601083,1081.2872023018708,422.5774555582374,276.8273689887915,79338.25985623233,17501.22495584701,19785.21940497205,2577.9548737081204,132648.74005991954,7240.985150604375,5201.336590947525,0.8068379354010353,0.3287155620610795,0.2608379174513459,939915.4111625676,173017.10561799468
822,scenario_75,1843.2024210304444,1322.123341338746,521.0790796916984,339.8449378994992,97240.4477244874,21450.2681747418,24249.631851681785,3164.8059841890863,132648.74005991954,7240.985150604375,5201.336590947525,0.8068379354010353,0.3287155620610795,0.2608379174513459,1152001.5131440277,212403.086187187
822,scenario_78,2500.03341425234,1787.30009685963,712.7333173927098,462.00447668317304,131892.38781065,29094.138858361603,32891.06460625734,4302.416689112049,132648.74005991954,7240.985150604375,5201.336590947525,0.8068379354010353,0.3287155620610795,0.2608379174513459,1562520.8839077123,288752.79792698316
822,scenario_89,1539.4019607745126,1106.1104000994794,433.29156067503334,283.485779044209,81213.0746931104,17914.790318513395,20252.757046439685,2639.961317349196,132648.74005991954,7240.985150604375,5201.336590947525,0.8068379354010353,0.3287155620610795,0.2608379174513459,962126.2254840704,177178.61190263063
822,scenario_96,1633.7449362460516,1172.9534090765308,460.7915271695207,301.0226521188234,86190.25629283075,19012.70669556342,21493.956817487113,2803.273447856542,132648.74005991954,7240.985150604375,5201.336590947525,0.8068379354010353,0.3287155620610795,0.2608379174513459,1021090.5851537824,188139.1575742646
831,scenario_100,1909.2854682034729,1579.6160231817137,329.669445021759,629.7745747961541,100726.74148190948,22219.309636217913,25119.036941051934,5864.775727789184,146671.4894100999,7525.260150219295,5730.389194823409,0.8069739402204477,0.3294569373305324,0.2615975869100689,1193303.4176271704,393609.1092475963
831,scenario_19,2895.067881101462,2378.920987666887,516.1468934345747,954.04957672983,152732.924902359,33691.35246631826,38088.23681074111,8884.586683296542,146671.4894100999,7525.260150219295,5730.389194823409,0.8069739402204477,0.3294569373305324,0.2615975869100689,1809417.4256884137,596280.9854561437
831,scenario_26,1296.8536936906016,1083.427104812678,213.4265888779237,428.4235893519406,68417.13767776481,15092.13486032438,17061.73140761698,3989.6946758399463,146671.4894100999,7525.260150219295,5730.389194823409,0.8069739402204477,0.3294569373305324,0.2615975869100689,810533.558556626,267764.7433449629
831,scenario_44,2209.4308735176564,1821.030119193297,388.4007543243594,728.3492712765286,116561.28752101584,25712.251790561728,29067.824929716666,6782.752588762672,146671.4894100999,7525.260150219295,5730.389194823409,0.8069739402204477,0.3294569373305324,0.2615975869100689,1380894.2959485352,455218.2945478304
831,scenario_64,2747.522434524087,2247.3944595524936,500.1279749715936,904.6227287672144,144948.98043636137,31974.292331774064,36147.09202920752,8424.299161644685,146671.4894100999,7525.260150219295,5730.389194823409,0.8069739402204477,0.3294569373305324,0.2615975869100689,1717201.5215775543,565389.205479509
831,scenario_70,1797.470394771059,1492.9579339922525,304.51246077880654,593.3011042274818,94827.79751414068,20918.0617191482,23647.969881206744,5525.116533118424,146671.4894100999,7525.260150219295,5730.389194823409,0.8069739402204477,0.3294569373305324,0.2615975869100689,1123418.996731912,370813.1901421761
831,scenario_75,2214.373668515798,1824.006493385954,390.36717512984393,729.90271202012,116822.05084963657,25769.773567352597,29132.85357641096,6797.219005687369,146671.4894100999,7525.260150219295,5730.389194823409,0.8069739402204477,0.3294569373305324,0.2615975869100689,1383983.5428223736,456189.195012575
831,scenario_78,3013.3052300520185,2464.6842583253374,548.6209717266813,992.198446074667,158970.68404293185,35067.33961473037,39643.79693287187,9239.848029070336,146671.4894100999,7525.260150219295,5730.389194823409,0.8069739402204477,0.3294569373305324,0.2615975869100689,1883315.7687825116,620124.0287966669
831,scenario_89,1847.071527523168,1526.1793248459458,320.89220267722186,609.0905033218311,97444.56727389412,21495.294901550864,24300.534783976676,5672.155312184552,146671.4894100999,7525.260150219295,5730.389194823409,0.8069739402204477,0.3294569373305324,0.2615975869100689,1154419.70470198,380681.5645761445
831,scenario_96,1963.4600229964883,1617.9796485121894,345.48037448429903,647.1787432837225,103584.78783820847,22849.76601762163,25831.77092754755,6026.852046829666,146671.4894100999,7525.260150219295,5730.389194823409,0.8069739402204477,0.3294569373305324,0.2615975869100689,1227162.5143728054,404486.71455232654
837,scenario_100,1216.8808855423115,1454.024656079938,-237.1437705376265,1138.319521328055,64198.07221789158,14161.451305498653,16009.589150416035,10600.600542367514,69788.40244814727,11575.171562185573,5712.448940931973,0.8069739402204477,0.3326167512189741,0.2647574007985106,760550.5534639447,711449.7008300344
837,scenario_19,1848.1717532911805,2189.918628344419,-341.7468750532388,1718.7923834459286,97502.61105956783,21508.098778926113,24315.00962923709,16006.25407084021,69788.40244814727,11575.171562185573,5712.448940931973,0.8069739402204477,0.3326167512189741,0.2647574007985106,1155107.3458069875,1074245.2396537054
837,scenario_26,826.9742009798899,997.132487449225,-170.15828646933505,778.5141227935557,43628.05769044532,9623.912263903469,10879.879331641678,7249.912768514988,69788.40244814727,11575.171562185573,5712.448940931973,0.8069739402204477,0.3326167512189741,0.2647574007985106,516858.8756124312,486571.3267459722
837,scenario_44,1406.9061702641116,1676.3612629444067,-269.4550926802952,1313.49981847576,74223.09364499603,16372.8705564486,18509.609302537217,12231.967059555516,69788.40244814727,11575.171562185573,5712.448940931973,0.8069739402204477,0.3326167512189741,0.2647574007985106,879316.3564150697,820937.3865473501
837,scenario_64,1743.3839937857551,2069.216019681874,-325.8320258961189,1623.2153640126685,91974.40182215974,20288.63122768173,22936.395668243837,15116.193077367974,69788.40244814727,11575.171562185573,5712.448940931973,0.8069739402204477,0.3326167512189741,0.2647574007985106,1089614.9961160969,1014509.6025079178
837,scenario_70,1149.0306552048662,1374.1092417432162,-225.0785865383499,1075.490399737834,60618.54850365173,13371.844249946633,15116.934557539022,10015.50434755858,69788.40244814727,11575.171562185573,5712.448940931973,0.8069739402204477,0.3326167512189741,0.2647574007985106,718144.1595030414,672181.4998361462
837,scenario_75,1409.1829039524423,1679.1553582950462,-269.9724543426038,1315.668819524517,74343.20557664103,16399.36604474655,18539.56258012432,12252.165881822064,69788.40244814727,11575.171562185573,5712.448940931973,0.8069739402204477,0.3326167512189741,0.2647574007985106,880739.3149702764,822293.0122028231
837,scenario_78,1915.1837912768929,2269.2466567627516,-354.062865485859,1781.057064544657,101037.91488855156,22287.951370984836,25196.63675398662,16586.093913572116,69788.40244814727,11575.171562185573,5712.448940931973,0.8069739402204477,0.3326167512189741,0.2647574007985106,1196989.869548058,1113160.6653404103
837,scenario_89,1174.5439495458495,1404.937165755104,-230.39321620925432,1099.5300236712474,61964.53423822823,13668.755212839826,15452.593836212582,10239.373345438493,69788.40244814727,11575.171562185573,5712.448940931973,0.8069739402204477,0.3326167512189741,0.2647574007985106,734089.9684661559,687206.2647945296
837,scenario_96,1246.6273767922016,1489.534732492746,-242.90735570054417,1166.1179671263,65767.3855468936,14507.62609741925,16400.9414259224,10859.473568863668,69788.40244814727,11575.171562185573,5712.448940931973,0.8069739402204477,0.3326167512189741,0.2647574007985106,779142.110495126,728823.7294539375
858,scenario_100,4921.237688017593,5662.7855758651185,-741.5478878475249,673.146092597701,259626.04577847815,57270.90359430475,64745.03333298145,6268.672987316092,319963.2796324229,7746.072706254384,6268.261076972119,0.8064497907420409,0.3290732250602713,0.261110188605087,3075773.555010996,420716.30787356314
858,scenario_19,7432.983938507743,8540.25422132943,-1107.270282821686,1018.9468532235376,392136.3589058992,86501.35058438388,97790.1949409925,9488.942570644198,319963.2796324229,7746.072706254384,6268.261076972119,0.8064497907420409,0.3290732250602713,0.261110188605087,4645614.9615673395,636841.783264711
858,scenario_26,3357.0908981026473,3868.9021063644136,-511.8112082617663,458.167703253554,177107.52669302776,39068.14532666955,44166.727128162944,4266.6867365487215,319963.2796324229,7746.072706254384,6268.261076972119,0.8064497907420409,0.3290732250602713,0.261110188605087,2098181.8113141544,286354.81453347125
858,scenario_44,5686.219246277927,6539.69147357568,-853.4722272977532,778.3947259246276,299983.6041114499,66173.37647855937,74809.32195884397,7248.800885173094,319963.2796324229,7746.072706254384,6268.261076972119,0.8064497907420409,0.3290732250602713,0.261110188605087,3553887.0289237043,486496.70370289224
