mode,development,scenario,tts_annual_chf,cost_annual_chf_negative,cost_annual_chf_magnitude,bcr
Rail,101032,scenario_71,910556.5287576914,-9867873.558444353,9867873.558444353,0.09227484760163855
Rail,101032,scenario_72,526841.1676277043,-9867873.558444353,9867873.558444353,0.053389533672820955
Rail,101032,scenario_73,507746.7095890061,-9867873.558444353,9867873.558444353,0.0514545212382161
Rail,101032,scenario_74,963556.0696980912,-9867873.558444353,9867873.558444353,0.09764576572563964
Rail,101032,scenario_75,870943.5026438013,-9867873.558444353,9867873.558444353,0.08826050490872965
Rail,101032,scenario_76,799060.7319422862,-9867873.558444353,9867873.558444353,0.08097598000315848
Rail,101032,scenario_77,977235.4797180304,-9867873.558444353,9867873.558444353,0.09903202284972218
Rail,101032,scenario_78,1292606.156575186,-9867873.558444353,9867873.558444353,0.1309913578563285
Rail,101032,scenario_79,984182.1025679692,-9867873.558444353,9867873.558444353,0.09973598635399654
Rail,101032,scenario_8,758276.0881112355,-9867873.558444353,9867873.558444353,0.07684290679447822
Rail,101032,scenario_80,1588816.034824889,-9867873.558444353,9867873.558444353,0.16100895754438121
Rail,101032,scenario_81,917703.865588809,-9867873.558444353,9867873.558444353,0.09299915125113165
Rail,101032,scenario_82,1080105.4758304446,-9867873.558444353,9867873.558444353,0.10945676081410195
Rail,101032,scenario_83,803098.0665598098,-9867873.558444353,9867873.558444353,0.0813851192765401
Rail,101032,scenario_84,784838.1843839131,-9867873.558444353,9867873.558444353,0.07953468188820621
Rail,101032,scenario_85,794482.6110882848,-9867873.558444353,9867873.558444353,0.08051203801739157
Rail,101032,scenario_86,1089405.3241146868,-9867873.558444353,9867873.558444353,0.11039919772608325
Rail,101032,scenario_87,995600.7974445096,-9867873.558444353,9867873.558444353,0.10089314496663086
Rail,101032,scenario_88,793166.3381595584,-9867873.558444353,9867873.558444353,0.08037864829356399
Rail,101032,scenario_89,849759.0711688197,-9867873.558444353,9867873.558444353,0.086113696748946
Rail,101032,scenario_9,1188676.6270758165,-9867873.558444353,9867873.558444353,0.1204592478851349
Rail,101032,scenario_90,823277.0102439511,-9867873.558444353,9867873.558444353,0.08343003235377276
Rail,101032,scenario_91,1073368.078351976,-9867873.558444353,9867873.558444353,0.10877399999044879
Rail,101032,scenario_92,835406.5042401935,-9867873.558444353,9867873.558444353,0.08465922260680987
Rail,101032,scenario_93,894494.3670184338,-9867873.558444353,9867873.558444353,0.09064712490696412
Rail,101032,scenario_94,1503555.4951834069,-9867873.558444353,9867873.558444353,0.15236874350672555
Rail,101032,scenario_95,1216421.0919698891,-9867873.558444353,9867873.558444353,0.12327084298004068
Rail,101032,scenario_96,1233367.096105323,-9867873.558444353,9867873.558444353,0.12498813334002229
Rail,101032,scenario_97,1342867.545973234,-9867873.558444353,9867873.558444353,0.13608479456286568
Rail,101032,scenario_98,1158956.4738627998,-9867873.558444353,9867873.558444353,0.11744743859947741
Rail,101032,scenario_99,1365605.461830401,-9867873.558444353,9867873.558444353,0.13838903120741705
Road,0,scenario_100,1571686.405670731,-6743124.053537033,6743124.053537033,0.23307985930443026
Road,0,scenario_19,5660247.865055105,-6711216.778603394,6711216.778603394,0.8434011374958155
Road,0,scenario_26,541416.4913804381,-6763538.454343893,6763538.454343893,0.08004929594696288
Road,0,scenario_44,2431803.868883065,-6733277.175936874,6733277.175936874,0.3611620025941828
Road,0,scenario_64,4762624.239245066,-6716048.040032931,6716048.040032931,0.7091408832777965
Road,0,scenario_70,1322027.1030319757,-6746792.466210499,6746792.466210499,0.19594898014915885
Road,0,scenario_75,2447087.0320855365,-6733133.94796921,6733133.94796921,0.3634395291992677
Road,0,scenario_78,6400591.34869073,-6707545.033773537,6707545.033773537,0.9542375513638377
Road,0,scenario_89,1423339.540580715,-6745217.612322806,6745217.612322806,0.21101462137862279
Road,0,scenario_96,1700507.9326027995,-6741393.660171041,6741393.660171041,0.25224872160330936
Road,103,scenario_100,-3444464.961049008,-13246093.168582937,13246093.168582937,-0.2600362927552544
Road,103,scenario_19,-10635995.908287866,-13635941.462599492,13635941.462599492,-0.7799971815264943
Road,103,scenario_26,-1477821.06615249,-13003488.244887976,13003488.244887976,-0.1136480487636432
Road,103,scenario_44,-4994180.006306782,-13364601.685424365,13364601.685424365,-0.3736871568535791
Road,103,scenario_64,-9073314.137207666,-13575694.973493857,13575694.973493857,-0.668349882265552
Road,103,scenario_70,-2986149.9746807963,-13202507.794061583,13202507.794061583,-0.2261805121617842
Road,103,scenario_75,-5021117.052846972,-13366453.531399217,13366453.531399217,-0.37565065715089163
Road,103,scenario_78,-11900916.457511596,-13681092.2927932,13681092.2927932,-0.8698805769902344
Road,103,scenario_89,-3170833.0348476334,-13221012.164650837,13221012.164650837,-0.23983285056839476
Road,103,scenario_96,-3677268.770106418,-13266693.807701033,13266693.807701033,-0.27718049601565703
Road,104,scenario_100,31466.763110353353,-5475717.023922632,5475717.023922632,0.005746601399027656
Road,104,scenario_19,123305.66815650064,-5498129.489591557,5498129.489591557,0.02242683959879976
Road,104,scenario_26,7939.177417640439,-5461990.863307642,5461990.863307642,0.0014535318011924825
Road,104,scenario_44,51443.014500638295,-5482432.240004211,5482432.240004211,0.009383246750460301
Road,104,scenario_64,103779.14489699456,-5494437.397247499,5494437.397247499,0.018888038463953365
Road,104,scenario_70,25598.968352886674,-5473307.341695381,5473307.341695381,0.00467705662312712
Road,104,scenario_75,51789.97508169161,-5482520.288190706,5482520.288190706,0.009446380926897199
Road,104,scenario_78,139757.59972023906,-5500557.306956327,5500557.306956327,0.02540789813124816
Road,104,scenario_89,28141.473815228095,-5474228.478057585,5474228.478057585,0.005140719633465775
Road,104,scenario_96,34560.12463344102,-5476790.67085212,5476790.67085212,0.006310287668537804
Road,109,scenario_100,-6999089.260061512,-81227608.55680095,81227608.55680095,-0.08616638338142357
Road,109,scenario_19,-22188540.76937612,-81825746.43254234,81825746.43254234,-0.271168204834752
Road,109,scenario_26,-2907898.178323274,-80855041.39061432,80855041.39061432,-0.035964339740735374
Road,109,scenario_44,-10258554.37006405,-81409616.23779553,81409616.23779553,-0.12601158000916082
Road,109,scenario_64,-18895123.38217711,-81734179.5427746,81734179.5427746,-0.2311777458081484
Road,109,scenario_70,-6036401.461524094,-81160412.01605767,81160412.01605767,-0.07437618059811951
Road,109,scenario_75,-10316494.28239136,-81412535.48239236,81412535.48239236,-0.12671874449386947
Road,109,scenario_78,-24889581.559936676,-81895744.09355457,81895744.09355457,-0.30391788774156286
Road,109,scenario_89,-6428222.550555192,-81189311.77605568,81189311.77605568,-0.07917572411854094
Road,109,scenario_96,-7492029.707194947,-81259620.92987409,81259620.92987409,-0.09219867901747245
Road,114,scenario_100,-156034.37897843192,-6992482.498777157,6992482.498777157,-0.022314589847842903
Road,114,scenario_19,-543242.9319559698,-7066639.411990173,7066639.411990173,-0.07687429629340273
Road,114,scenario_26,-58399.54654715196,-6946506.82842687,6946506.82842687,-0.008407037952970289
Road,114,scenario_44,-237355.10575758823,-7015029.286123705,7015029.286123705,-0.033835226636486866
Road,114,scenario_64,-459941.9397851958,-7055603.267449209,7055603.267449209,-0.06518818056382544
Road,114,scenario_70,-132279.89454092708,-6984080.629218389,6984080.629218389,-0.018940201518797606
Road,114,scenario_75,-238902.14469348136,-7015410.136898581,7015410.136898581,-0.034053909897147766
Road,114,scenario_78,-615843.3041154954,-7075678.902561345,7075678.902561345,-0.0870366381228188
Road,114,scenario_89,-142245.48710803903,-6987848.734549451,6987848.734549451,-0.02035611996074647
Road,114,scenario_96,-168616.91452236308,-6996593.490493277,6996593.490493277,-0.024099858702877872
Road,12,scenario_100,-304007.43032058247,-15481004.407845292,15481004.407845292,-0.019637448728231158
Road,12,scenario_19,69735.80212445158,-15611346.488749875,15611346.488749875,0.004466994706363467
Road,12,scenario_26,-293045.880325313,-15399894.899715094,15399894.899715094,-0.01902908313554364
Road,12,scenario_44,-251506.0227573496,-15520651.318462806,15520651.318462806,-0.016204604922614756
Road,12,scenario_64,-29152.2252342208,-15591523.682389509,15591523.682389509,-0.001869748321464437
Road,12,scenario_70,-312466.5407923646,-15466338.685700433,15466338.685700433,-0.020203006486677992
Road,12,scenario_75,-250435.2534027507,-15521309.706113238,15521309.706113238,-0.016134930501651806
Road,12,scenario_78,157734.7219523261,-15626719.721816707,15626719.721816707,0.010093911246908088
Road,12,scenario_89,-309644.77094799856,-15472702.722738093,15472702.722738093,-0.020012325997380953
Road,12,scenario_96,-298136.19832660444,-15488034.76852259,15488034.76852259,-0.01924945306376296
Road,126,scenario_100,-4002035.8000610126,-24433828.879143864,24433828.879143864,-0.16379077629855449
Road,126,scenario_19,-12232244.178918824,-24817456.658345822,24817456.658345822,-0.4928887092386746
Road,126,scenario_26,-1736294.7063553936,-24194989.039401084,24194989.039401084,-0.07176257461939207
Road,126,scenario_44,-5779647.772458328,-24550458.005161505,24550458.005161505,-0.2354191425366977
Road,126,scenario_64,-10447984.50885944,-24758187.14716169,24758187.14716169,-0.4220011928481287
Road,126,scenario_70,-3474855.5535398503,-24390916.86361606,24390916.86361606,-0.14246514688110365
Road,126,scenario_75,-5810664.32948469,-24552283.34424003,24552283.34424003,-0.23666492635390154
Road,126,scenario_78,-13678585.109411756,-24861898.16974442,24861898.16974442,-0.5501826536341401
Road,126,scenario_89,-3688111.33783513,-24409141.236014172,24409141.236014172,-0.15109549746852832
Road,126,scenario_96,-4270018.060127345,-24454100.85284354,24454100.85284354,-0.1746135785495799
Road,140,scenario_100,-72250.57067027877,-6252900.439724299,6252900.439724299,-0.01155472909999898
Road,140,scenario_19,-255056.25490018513,-6271017.538121848,6271017.538121848,-0.04067222796773962
Road,140,scenario_26,-26617.14086874557,-6241809.677339781,6241809.677339781,-0.004264330738147342
Road,140,scenario_44,-110063.37782789856,-6258318.115177397,6258318.115177397,-0.017586734295429583
Road,140,scenario_64,-212921.37223904527,-6267961.820133453,6267961.820133453,-0.033969794065291846
Road,140,scenario_70,-61403.81855674053,-6250962.531985304,6250962.531985304,-0.009823098161690419
Road,140,scenario_75,-110645.27068178428,-6258380.83955146,6258380.83955146,-0.01767953621207147
Road,140,scenario_78,-286456.8836110844,-6272911.239044917,6272911.239044917,-0.04566570013426477
Road,140,scenario_89,-65438.064520934466,-6251676.220611636,6251676.220611636,-0.010467283047254854
Road,140,scenario_96,-77504.04115635234,-6253733.005647302,6253733.005647302,-0.012393244336840723
Road,143,scenario_100,-23976.557478377938,-19404324.79125623,19404324.79125623,-0.001235629568990826
Road,143,scenario_19,-26689.608706384548,-19406971.85171554,19406971.85171554,-0.0013752587941237848
Road,143,scenario_26,-19823.308491852506,-19403128.88387381,19403128.88387381,-0.00102165525006268
Road,143,scenario_44,-25023.809826746612,-19405004.337021142,19405004.337021142,-0.0012895544567854507
Road,143,scenario_64,-26374.553750973995,-19406471.285858087,19406471.285858087,-0.0013590597364392413
Road,143,scenario_70,-23546.551184377957,-19404115.30314449,19404115.30314449,-0.001213482336943348
Road,143,scenario_75,-25010.460399498872,-19405010.85801601,19405010.85801601,-0.0012888660863164274
Road,143,scenario_78,-26936.662520616253,-19407310.427680694,19407310.427680694,-0.001387964737359816
Road,143,scenario_89,-23674.06637166161,-19404183.716612536,19404183.716612536,-0.001220049589171509
Road,143,scenario_96,-24202.16502927364,-19404427.59321737,19404427.59321737,-0.0012472496244997856
Road,144,scenario_100,-2993435.4967934308,-7710097.868830478,7710097.868830478,-0.38824870289843627
Road,144,scenario_19,-8996583.643556442,-7944777.512084838,7944777.512084838,-1.1323896270061304
Road,144,scenario_26,-1324208.999488548,-7564360.010773805,7564360.010773805,-0.1750589603882545
Road,144,scenario_44,-4294790.497911041,-7781414.157918124,7781414.157918124,-0.5519293036910001
Road,144,scenario_64,-7707675.865301584,-7909095.772734418,7909095.772734418,-0.9745331308128544
Road,144,scenario_70,-2605223.796311968,-7683702.474333806,7683702.474333806,-0.33905839079718486
Road,144,scenario_75,-4318070.835998804,-7782589.053414234,7782589.053414234,-0.5548373178080706
Road,144,scenario_78,-10060075.234162211,-7972611.252268466,7972611.252268466,-1.261829395143253
Road,144,scenario_89,-2764441.085792218,-7695179.493048515,7695179.493048515,-0.3592432234088226
Road,144,scenario_96,-3192435.2738823234,-7722773.429951757,7722773.429951757,-0.413379377608164
Road,15,scenario_100,1128244.9128593176,-8598464.172142234,8598464.172142234,0.13121470186672013
Road,15,scenario_19,4035829.325806883,-8570581.83594505,8570581.83594505,0.4708932722491023
Road,15,scenario_26,392555.7625953589,-8616354.912239624,8616354.912239624,0.04555937709085419
Road,15,scenario_44,1740835.8986319809,-8589844.030713525,8589844.030713525,0.20266210799724804
Road,15,scenario_64,3397886.802480487,-8574813.664246459,8574813.664246459,0.3962636315525217
Road,15,scenario_70,950278.7400591052,-8601672.280264463,8601672.280264463,0.11047604571490235
Road,15,scenario_75,1751615.8539625702,-8589726.05681016,8589726.05681016,0.20391987385602867
Road,15,scenario_78,4561455.413460559,-8567392.780918224,8567392.780918224,0.5324204842831635
Road,15,scenario_89,1022527.5488675836,-8600292.48729034,8600292.48729034,0.1188945085738296
Road,15,scenario_96,1219972.6392083452,-8596960.534346089,8596960.534346089,0.1419074374407536
Road,150,scenario_100,-3001074.7111166045,-24259406.957837515,24259406.957837515,-0.12370767003218287
Road,150,scenario_19,-9646020.823654436,-24508108.503999837,24508108.503999837,-0.3935848750661505
Road,150,scenario_26,-1225748.301058009,-24104609.559125055,24104609.559125055,-0.050851199147259746
Road,150,scenario_44,-4423253.67204362,-24335034.20519429,24335034.20519429,-0.18176484301384216
Road,150,scenario_64,-8203082.613589665,-24469954.298918243,24469954.298918243,-0.33523081054353676
Road,150,scenario_70,-2581971.6288464777,-24231504.62484882,24231504.62484882,-0.10655432540489988
Road,150,scenario_75,-4448543.162281398,-24336245.15208121,24336245.15208121,-0.1827949683478991
Road,150,scenario_78,-10831115.185158154,-24537167.433295406,24537167.433295406,-0.4414166881569633
Road,150,scenario_89,-2752402.952739301,-24243470.836296294,24243470.836296294,-0.11353172040937803
Road,150,scenario_96,-3215927.3679876854,-24272673.88424404,24272673.88424404,-0.1324916811112112
Road,17,scenario_100,-1478436.3050867526,-110813062.61157376,110813062.61157376,-0.01334171504914565
Road,17,scenario_19,-1587804.5600933004,-111267755.98385279,111267755.98385279,-0.014270122966474879
Road,17,scenario_26,-1115620.4806316774,-110530016.79428634,110530016.79428634,-0.010093371131102076
Road,17,scenario_44,-1583409.0807324052,-110951183.28698498,110951183.28698498,-0.014271223017394762
Road,17,scenario_64,-1600900.371448921,-111196979.55672461,111196979.55672461,-0.014396977128612187
Road,17,scenario_70,-1428868.777994031,-110762385.88400725,110762385.88400725,-0.012900306964228572
Road,17,scenario_75,-1583502.5287128026,-110953292.17917895,110953292.17917895,-0.014271793991976348
Road,17,scenario_78,-1525728.05429771,-111319978.85524553,111319978.85524553,-0.013705788215084771
Road,17,scenario_89,-1446550.938679641,-110783660.90547335,110783660.90547335,-0.013057439399063705
Road,17,scenario_96,-1495846.1531218458,-110836838.9254173,110836838.9254173,-0.01349592940058863
Road,176,scenario_100,734017.5360019158,-35525350.39846395,35525350.39846395,0.020661795809722775
Road,176,scenario_19,3624911.381257881,-35595854.63047731,35595854.63047731,0.10183521139998751
Road,176,scenario_26,95389.19830549772,-35481499.87310474,35481499.87310474,0.0026884206881514464
Road,176,scenario_44,1319598.7012171722,-35546793.05316394,35546793.05316394,0.03712286222961308
Road,176,scenario_64,2977337.064187694,-35585120.39185114,35585120.39185114,0.0836680340378866
Road,176,scenario_70,569669.7568405339,-35517411.940899044,35517411.940899044,0.01603916855733926
Road,176,scenario_75,1330463.5434229893,-35547140.07421793,35547140.07421793,0.037428145854916876
Road,176,scenario_78,4167842.8470112337,-35604146.285769664,35604146.285769664,0.11706060337913636
Road,176,scenario_89,636382.7038867001,-35520842.41550806,35520842.41550806,0.017915754824802847
Road,176,scenario_96,820495.827457424,-35529145.325773135,35529145.325773135,0.02309359878866069
Road,177,scenario_100,64331.86554200928,-5861596.00290736,5861596.00290736,0.010975144911061864
Road,177,scenario_19,351729.4311322434,-5862752.748811337,5862752.748811337,0.05999390494568545
Road,177,scenario_26,1096.9010113004024,-5861379.764512471,5861379.764512471,0.000187140409830046
Road,177,scenario_44,122564.8248578302,-5861843.652739892,5861843.652739892,0.020908920830828032
Road,177,scenario_64,286897.2973492432,-5862486.879761229,5862486.879761229,0.04893781482730211
Road,177,scenario_70,48029.0721736266,-5861540.855394376,5861540.855394376,0.008193932851193119
Road,177,scenario_75,123556.97744168848,-5861848.467077588,5861848.467077588,0.02107815958321549
Road,177,scenario_78,404733.7900138578,-5862919.354723254,5862919.354723254,0.06903280866174602
Road,177,scenario_89,54507.72410138612,-5861547.266656046,5861547.266656046,0.009299204053417491
Road,177,scenario_96,72767.15230072808,-5861621.02262772,5861621.02262772,0.012414168712003685
Road,195,scenario_100,-2897446.2434213767,-17181989.655969135,17181989.655969135,-0.168632754496787
Road,195,scenario_19,-9292024.31951497,-17440889.048258293,17440889.048258293,-0.5327724001800759
Road,195,scenario_26,-1186569.674323112,-17020782.250613507,17020782.250613507,-0.06971299302535537
Road,195,scenario_44,-4266606.210416288,-17260727.31953026,17260727.31953026,-0.24718577215391646
Road,195,scenario_64,-7904854.439182525,-17401260.704453535,17401260.704453535,-0.4542690655257766
Road,195,scenario_70,-2493587.613492871,-17152899.80608568,17152899.80608568,-0.1453741140963332
Road,195,scenario_75,-4291026.446730452,-17261996.9776453,17261996.9776453,-0.24858227308737418
Road,195,scenario_78,-10433160.03484017,-17471216.603054672,17471216.603054672,-0.597162766158828
Road,195,scenario_89,-2658136.844015264,-17165422.89189978,17165422.89189978,-0.15485414258390434
Road,195,scenario_96,-3104621.7839908586,-17195844.26276874,17195844.26276874,-0.18054488843637484
Road,197,scenario_100,-289197.9362024737,-6684030.9141182555,6684030.9141182555,-0.04326699560763838
Road,197,scenario_19,-920560.1438715204,-6738869.268434597,6738869.268434597,-0.13660454108873987
Road,197,scenario_26,-119739.54830475476,-6650021.11043226,6650021.11043226,-0.018005889953779643
Road,197,scenario_44,-423992.73940278974,-6700577.983394359,6700577.983394359,-0.06327703974993583
Road,197,scenario_64,-782292.538768843,-6729973.197830626,6729973.197830626,-0.11624006749700151
Road,197,scenario_70,-249577.5457637119,-6678056.708485177,6678056.708485177,-0.03737278023509403
Road,197,scenario_75,-426279.47259210626,-6700793.189138252,6700793.189138252,-0.06361627057571187
Road,197,scenario_78,-1031833.0866937286,-6744866.736398514,6744866.736398514,-0.15298050013730674
Road,197,scenario_89,-265362.28131409903,-6680400.1690191,6680400.1690191,-0.039722512813639255
Road,197,scenario_96,-309268.32771370956,-6686720.535571402,6686720.535571402,-0.04625112206626437
Road,2,scenario_100,-3156823.497530805,-9722056.383660842,9722056.383660842,-0.3247073842151595
Road,2,scenario_19,-10086475.67815615,-10076869.039779363,10076869.039779363,-1.0009533356381695
Road,2,scenario_26,-1299844.4150831816,-9501322.126218481,9501322.126218481,-0.1368066883551204
Road,2,scenario_44,-4640377.034570345,-9829881.059287313,9829881.059287313,-0.47206848247528865
Road,2,scenario_64,-8572873.960088959,-10021916.355165225,10021916.355165225,-0.8554126432786041
Road,2,scenario_70,-2720680.911159348,-9682448.444102632,9682448.444102632,-0.28099100417275713
Road,2,scenario_75,-4666115.8909852905,-9831553.808854744,9831553.808854744,-0.47460614890626696
Road,2,scenario_78,-11310848.541469555,-10117864.521840675,10117864.521840675,-1.1179086769795816
Road,2,scenario_89,-2895882.13372567,-9699198.489240468,9699198.489240468,-0.2985692206359253
Road,2,scenario_96,-3378585.9809650034,-9740728.008764917,9740728.008764917,-0.34685148563073304
Road,201,scenario_100,-3801982.050137135,-17365858.763011746,17365858.763011746,-0.21893429527568958
Road,201,scenario_19,-11790854.53033525,-17761442.28860982,17761442.28860982,-0.6638455559375698
Road,201,scenario_26,-1622240.8680070336,-17119614.345434517,17119614.345434517,-0.09475919464503914
Road,201,scenario_44,-5522296.577730372,-17486111.941665348,17486111.941665348,-0.3158104326538148
Road,201,scenario_64,-10054352.788209584,-17700290.199060008,17700290.199060008,-0.5680332172601062
Road,201,scenario_70,-3293220.23829196,-17321635.35475551,17321635.35475551,-0.1901217853190654
Road,201,scenario_75,-5552312.497810715,-17487992.981933147,17487992.981933147,-0.31749283657345995
Road,201,scenario_78,-13197234.448903508,-17807247.31611448,17807247.31611448,-0.741115918402549
Road,201,scenario_89,-3498664.692560018,-17340401.273033798,17340401.273033798,-0.20176376760097361
Road,201,scenario_96,-4060730.036473057,-17386752.746854365,17386752.746854365,-0.23355310192742748
Road,202,scenario_100,-1462207.491498191,-8868886.303180922,8868886.303180922,-0.16486934678300638
Road,202,scenario_19,-4391754.105754092,-9023654.681986226,9023654.681986226,-0.48669350285769236
Road,202,scenario_26,-647533.0842713144,-8772688.286190268,8772688.286190268,-0.07381238944630505
Road,202,scenario_44,-2096531.195981595,-8915860.329202928,8915860.329202928,-0.2351462583049485
Road,202,scenario_64,-3755214.5939280232,-8999522.017749447,8999522.017749447,-0.4172682267482365
Road,202,scenario_70,-1274046.6893231657,-8851671.017914692,8851671.017914692,-0.14393290111490273
Road,202,scenario_75,-2107358.8862137576,-8916573.45262194,8916573.45262194,-0.23634178503784808
Road,202,scenario_78,-4902477.030525916,-9041421.242487095,9041421.242487095,-0.5422241591275924
Road,202,scenario_89,-1349429.4689270882,-8858881.663752928,8858881.663752928,-0.1523250360650402
Road,202,scenario_96,-1557189.9637569217,-8876951.38729161,8876951.38729161,-0.1754194537987693
Road,206,scenario_100,16505.24875635286,-6409975.133506867,6409975.133506867,0.002574931791868421
Road,206,scenario_19,243527.186269624,-6464037.425606141,6464037.425606141,0.03767416093615642
Road,206,scenario_26,-25182.010496573363,-6376574.114257084,6376574.114257084,-0.003949144171361559
Road,206,scenario_44,60908.180250693986,-6426245.077684086,6426245.077684086,0.009478035698047841
Road,206,scenario_64,192426.87949438303,-6455042.805598411,6455042.805598411,0.029810318117099492
Road,206,scenario_70,4390.391606556943,-6404167.742024843,6404167.742024843,0.0006855522502552076
Road,206,scenario_75,61774.18859967626,-6426442.849413256,6426442.849413256,0.00961250104407547
Road,206,scenario_78,288478.1887843084,-6469759.650171647,6469759.650171647,0.04458870257671085
Road,206,scenario_89,9629.399110903829,-6406342.355019424,6406342.355019424,0.0015031040455337377
Road,206,scenario_96,23198.77665991878,-6412521.118867946,6412521.118867946,0.0036177310343134196
Road,209,scenario_100,-144205.7914014876,-11997665.672587808,11997665.672587808,-0.012019487401700824
Road,209,scenario_19,932147.460622964,-12148398.73316743,12148398.73316743,0.0767300679782616
Road,209,scenario_26,-284985.85746997275,-11904028.231401848,11904028.231401848,-0.02394028743297193
Road,209,scenario_44,50571.55540789364,-12043400.49385398,12043400.49385398,0.004199109332426622
Road,209,scenario_64,681826.1300072167,-12124931.31254882,12124931.31254882,0.05623340144628728
Road,209,scenario_70,-193071.50483158047,-11980875.442021811,11980875.442021811,-0.016114974716655517
Road,209,scenario_75,54923.41185352951,-12044088.234061938,12044088.234061938,0.004560196736038547
Road,209,scenario_78,1159448.8225366694,-12165722.731265265,12165722.731265265,0.09530455757938221
Road,209,scenario_89,-172455.00429739495,-11987935.253194025,11987935.253194025,-0.014385713690891568
Road,209,scenario_96,-115748.24673224102,-12005531.393375363,12005531.393375363,-0.009641243102001363
Road,227,scenario_100,41292.21495481471,-7337244.047224716,7337244.047224716,0.005627755420024952
Road,227,scenario_19,92030.8031688728,-7364847.187834314,7364847.187834314,0.012495955560475806
Road,227,scenario_26,21571.34986880095,-7320507.708938855,7320507.708938855,0.002946701339097125
Road,227,scenario_44,54204.22086950261,-7345536.747039795,7345536.747039795,0.0073792049153312824
Road,227,scenario_64,82521.10975859512,-7360663.153503311,7360663.153503311,0.011211097157641178
Road,227,scenario_70,37098.19012521928,-7334172.258854302,7334172.258854302,0.005058265447805902
Road,227,scenario_75,54386.14749425868,-7345678.250313206,7345678.250313206,0.007403829250476599
Road,227,scenario_78,99886.1354968053,-7368206.925338201,7368206.925338201,0.013556369481604987
Road,227,scenario_89,38977.23777002629,-7335527.068025471,7335527.068025471,0.005313488370852393
Road,227,scenario_96,43425.90130363098,-7338737.751271972,7338737.751271972,0.0059173529257268076
Road,233,scenario_100,-208548.15818678137,-6140830.334907594,6140830.334907594,-0.03396090541718566
Road,233,scenario_19,-484651.12678046554,-6188963.800926159,6188963.800926159,-0.07830892898548526
Road,233,scenario_26,-116477.8794481198,-6111116.265285377,6111116.265285377,-0.01906000056156361
Road,233,scenario_44,-271687.8627696178,-6155335.147961392,6155335.147961392,-0.04413859785678756
Road,233,scenario_64,-427370.95043423626,-6181145.458237926,6181145.458237926,-0.06914106023255889
Road,233,scenario_70,-188878.5944209532,-6135598.630075493,6135598.630075493,-0.030784053163958217
Road,233,scenario_75,-272841.716335601,-6155536.120870042,6155536.120870042,-0.04432460649699457
Road,233,scenario_78,-530767.5540185671,-6194235.918989007,6194235.918989007,-0.08568733270094697
Road,233,scenario_89,-196786.12135104748,-6137649.710828515,6137649.710828515,-0.0320621297438761
Road,233,scenario_96,-218311.76544603475,-6143187.684606339,6143187.684606339,-0.03553721238129881
Road,240,scenario_100,-7653.117802019348,-8395645.504873157,8395645.504873157,-0.0009115579972471663
Road,240,scenario_19,12988.755507342868,-8428539.704668788,8428539.704668788,0.001541044589271859
Road,240,scenario_26,-11034.34523795982,-8375623.430279144,8375623.430279144,-0.001317435690586207
Road,240,scenario_44,-3253.256179629361,-8405546.616291504,8405546.616291504,-0.00038703683747633367
Road,240,scenario_64,8579.66793087846,-8423560.038170975,8423560.038170975,0.0010185322941844172
Road,240,scenario_70,-8847.98223785474,-8391982.97134015,8391982.97134015,-0.0010543374871078617
Road,240,scenario_75,-3225.5075617750936,-8405716.421729805,8405716.421729805,-0.00038372785851266194
Road,240,scenario_78,16928.22066576202,-8432528.808708642,8432528.808708642,0.0020074904040979385
Road,240,scenario_89,-8228.221755615818,-8393594.993247684,8393594.993247684,-0.0009802976867760592
Road,240,scenario_96,-6993.5507778026185,-8397429.350771096,8397429.350771096,-0.0008328204365494822
Road,243,scenario_100,-2148139.2187320995,-23091685.412832983,23091685.412832983,-0.09302652363080834
Road,243,scenario_19,-5273636.431172773,-23533818.606985044,23533818.606985044,-0.22408757878364507
Road,243,scenario_26,-1140413.5368710984,-22816311.83725714,22816311.83725714,-0.049982378616025835
Road,243,scenario_44,-2861241.035162142,-23226293.11610135,23226293.11610135,-0.12318974107747829
Road,243,scenario_64,-4631052.6743435385,-23466627.115707308,23466627.115707308,-0.19734632725483411
Road,243,scenario_70,-1926310.957005576,-23041854.224258628,23041854.224258628,-0.08360051835487885
Road,243,scenario_75,-2874004.05739732,-23228498.344566725,23228498.344566725,-0.12372750122564705
Road,243,scenario_78,-5806692.707788744,-23585988.03356445,23585988.03356445,-0.24619247239188918
Road,243,scenario_89,-2019065.7844819184,-23063531.064357266,23063531.064357266,-0.08754365404186584
Road,243,scenario_96,-2260735.1899485267,-23115576.150570747,23115576.150570747,-0.09780137753099902
Road,245,scenario_100,-3376657.7608884345,-11279194.661656603,11279194.661656603,-0.2993704659045663
Road,245,scenario_19,-10214771.631266585,-11541916.614173075,11541916.614173075,-0.8850151991847869
Road,245,scenario_26,-1482965.648051207,-11116040.736011803,11116040.736011803,-0.13340771982302604
Road,245,scenario_44,-4857210.364907136,-11359005.934310388,11359005.934310388,-0.42760875317757463
Road,245,scenario_64,-8744632.872968175,-11501625.497390505,11501625.497390505,-0.7602953925905657
Road,245,scenario_70,-2935735.559273223,-11249753.921180638,11249753.921180638,-0.26095998008862437
Road,245,scenario_75,-4883571.623099197,-11360285.031305086,11360285.031305086,-0.42988108217722815
