development,scenario,status_quo_origin_access_tt,status_quo_network_tt,status_quo_destination_access_tt,status_quo_total_tt,development_origin_access_tt,development_network_tt,development_destination_access_tt,development_total_tt,origin_access_savings,network_savings,destination_access_savings,tt_savings_peak,monetized_savings_yearly,monetized_savings,access_savings,total_tts,network_share,total_tts_mmin,network_savings_mmin,access_savings_mmin
750,scenario_39,28665.43506835134,671193.3809773348,28665.43506835134,728524.2511140375,27765.899974620705,696805.4051436875,27765.899974620705,752337.2050929288,899.5350937306357,-25612.024166352698,899.5350937306357,-23812.953978891368,-7788820.363929051,-311552814.55716205,1799.0701874612714,-23812.953978891368,1.0755500635937938,-0.02381295397889137,-0.025612024166352696,0.0017990701874612714
775,scenario_39,28665.43506835134,671193.3809773348,28665.43506835134,728524.2511140375,27964.50110298976,698574.6342920866,27964.50110298976,754503.6364980661,700.9339653615789,-27381.253314751782,700.9339653615789,-25979.38538402866,-8497423.969359374,-339896958.77437496,1401.8679307231578,-25979.38538402866,1.0539607812117429,-0.02597938538402866,-0.02738125331475178,0.0014018679307231578
789,scenario_39,28665.43506835134,671193.3809773348,28665.43506835134,728524.2511140375,27095.01709644725,686026.8133432063,27095.01709644725,740216.8475361009,1570.4179719040912,-14833.4323658715,1570.4179719040912,-11692.59642206342,-3824453.4130499098,-152978136.52199638,3140.8359438081825,-11692.59642206342,1.2686174935347516,-0.01169259642206342,-0.0148334323658715,0.0031408359438081825
895,scenario_39,28665.43506835134,671193.3809773348,28665.43506835134,728524.2511140375,27069.665743498103,689637.4374731873,27069.665743498103,743776.7689601836,1595.7693248532378,-18444.056495852536,1595.7693248532378,-15252.517846146133,-4988844.378843631,-199553775.15374523,3191.5386497064756,-15252.517846146133,1.2092466753292679,-0.015252517846146132,-0.018444056495852536,0.0031915386497064755
2,scenario_41,28665.43506892155,1085066.0808450836,28665.435068921557,1142396.9509829269,26722.975478231197,1114985.194012063,26722.975478231197,1168431.1449685255,1942.459590690356,-29919.113166979518,1942.45959069036,-26034.193985598627,-8515350.949456217,-340614037.97824866,3884.919181380716,-26034.193985598627,1.1492237164526744,-0.026034193985598628,-0.029919113166979518,0.003884919181380716
103,scenario_41,28665.43506892155,1085066.0808450836,28665.435068921557,1142396.9509829269,26826.881668119167,1115783.714941381,26826.881668119167,1169437.4782776197,1838.5534008023824,-30717.634096297435,1838.553400802386,-27040.527294692583,-8844505.802639032,-353780232.10556126,3677.1068016047684,-27040.527294692583,1.1359850257922515,-0.027040527294692585,-0.030717634096297436,0.0036771068016047685
201,scenario_41,28665.43506892155,1085066.0808450836,28665.435068921557,1142396.9509829269,27762.27512906489,1130564.2297094506,27762.27512906489,1186088.7799675805,903.1599398566614,-45498.148864367045,903.159939856665,-43691.82898465358,-14290869.06373044,-571634762.5492176,1806.3198797133264,-43691.82898465358,1.04134228119285,-0.043691828984653576,-0.045498148864367045,0.0018063198797133263
249,scenario_41,28665.43506892155,1085066.0808450836,28665.435068921557,1142396.9509829269,27780.552729700557,1129317.6673040034,27780.552729700557,1184878.7727634043,884.8823392209961,-44251.5864589198,884.8823392209997,-42481.82178047742,-13895095.874031154,-555803834.9612461,1769.7646784419958,-42481.82178047742,1.0416593404959784,-0.042481821780477415,-0.0442515864589198,0.0017697646784419958
334,scenario_41,28665.43506892155,1085066.0808450836,28665.435068921557,1142396.9509829269,28288.59519523188,1056765.7719449825,28288.59519523188,1113342.9623354464,376.8398736896706,28300.30890010111,376.8398736896779,29053.98864748049,9503075.453446744,380123018.1378698,753.6797473793486,29053.98864748049,0.974059336343661,0.029053988647480492,0.02830030890010111,0.0007536797473793486
469,scenario_41,28665.43506892155,1085066.0808450836,28665.435068921557,1142396.9509829269,27050.160665154606,1106408.4325884932,27050.16066515461,1160508.7539188026,1615.2744037669436,-21342.351743409643,1615.2744037669436,-18111.80293587572,-5924068.876942683,-236962755.0777073,3230.548807533887,-18111.80293587572,1.1783670471113,-0.01811180293587572,-0.021342351743409642,0.003230548807533887
662,scenario_41,28665.43506892155,1085066.0808450836,28665.435068921557,1142396.9509829269,28002.00198436152,1152328.4738548268,28002.001984361523,1208332.47782355,663.4330845600307,-67262.39300974319,663.4330845600307,-65935.526840623,-21566411.90412044,-862656476.1648176,1326.8661691200614,-65935.526840623,1.0201236910160352,-0.065935526840623,-0.06726239300974318,0.0013268661691200614
689,scenario_41,28665.43506892155,1085066.0808450836,28665.435068921557,1142396.9509829269,27380.046961031847,1120142.7001705668,27380.046961031847,1174902.7940926305,1285.388107889703,-35076.61932548322,1285.3881078897066,-32505.843109703623,-10632119.517132226,-425284780.685289,2570.7762157794095,-32505.843109703623,1.0790865878206424,-0.03250584310970362,-0.03507661932548322,0.0025707762157794094
750,scenario_41,28665.43506892155,1085066.0808450836,28665.435068921557,1142396.9509829269,27765.899975487955,1130577.76056317,27765.899975487955,1186109.560514146,899.5350934335947,-45511.679718086496,899.5350934335984,-43712.60953121912,-14297666.034169586,-571906641.3667835,1799.0701868671931,-43712.60953121912,1.0411567784710383,-0.04371260953121912,-0.0455116797180865,0.0017990701868671932
775,scenario_41,28665.43506892155,1085066.0808450836,28665.435068921557,1142396.9509829269,27964.50110343353,1134610.369089568,27964.50110343352,1190539.3712964351,700.9339654880241,-49544.28824448446,700.9339654880314,-48142.42031350825,-15746583.310876656,-629863332.4350662,1401.8679309760555,-48142.42031350825,1.0291191826635866,-0.04814242031350825,-0.04954428824448446,0.0014018679309760556
789,scenario_41,28665.43506892155,1085066.0808450836,28665.435068921557,1142396.9509829269,27095.017097234777,1111140.884919345,27095.01709723478,1165330.9191138144,1570.417971686773,-26074.804074261338,1570.417971686773,-22933.96813088749,-7501318.742811114,-300052749.7124446,3140.835943373546,-22933.96813088749,1.1369512648421172,-0.02293396813088749,-0.026074804074261337,0.0031408359433735458
895,scenario_41,28665.43506892155,1085066.0808450836,28665.435068921557,1142396.9509829269,27069.66574449995,1118516.0651262042,27069.66574449995,1172655.3966152042,1595.7693244215989,-33449.98428112059,1595.7693244216025,-30258.44563227729,-9897033.258890696,-395881330.35562783,3191.5386488432014,-30258.44563227729,1.1054759615754626,-0.030258445632277288,-0.03344998428112059,0.0031915386488432012
2,scenario_47,28665.435073761702,468688.2997749386,28665.435073761702,526019.1699224621,26722.975482954367,477753.10921544913,26722.97548295437,531199.0601813579,1942.4595908073388,-9064.809440510464,1942.4595908073352,-5179.890258895815,-1694255.7721805065,-67770230.88722025,3884.919181614674,-5179.890258895815,1.7500002871572007,-0.005179890258895816,-0.009064809440510463,0.003884919181614674
103,scenario_47,28665.435073761702,468688.2997749386,28665.435073761702,526019.1699224621,26826.88167310777,478258.6101259746,26826.88167310777,531912.3734721902,1838.553400653931,-9570.310351035963,1838.553400653931,-5893.203549728147,-1927568.6610569144,-77102746.44227658,3677.106801307862,-5893.203549728147,1.6239572026113778,-0.005893203549728147,-0.009570310351035963,0.003677106801307862
201,scenario_47,28665.435073761702,468688.2997749386,28665.435073761702,526019.1699224621,27762.27513467003,484108.786404406,27762.275134670035,539633.336673746,903.1599390916743,-15420.486629467285,903.1599390916708,-13614.16675128392,-4452967.041565781,-178118681.66263127,1806.3198781833453,-13614.16675128392,1.1326794295371045,-0.01361416675128392,-0.015420486629467284,0.0018063198781833453
249,scenario_47,28665.435073761702,468688.2997749386,28665.435073761702,526019.1699224621,27780.552735483943,484036.192226876,27780.552735483943,539597.297697844,884.8823382777628,-15347.892451937369,884.8823382777628,-13578.1277753819,-4441179.29319783,-177647171.7279132,1769.7646765555255,-13578.1277753819,1.1303393741635115,-0.0135781277753819,-0.015347892451937368,0.0017697646765555254
334,scenario_47,28665.435073761702,468688.2997749386,28665.435073761702,526019.1699224621,28288.5951993766,461989.2583431954,28288.595199376592,518566.4487419486,376.83987438510667,6699.041431743244,376.83987438511394,7452.721180513501,2437660.886126291,97506435.44505164,753.6797487702206,7452.721180513501,0.8988718710233129,0.0074527211805135015,0.006699041431743244,0.0007536797487702206
469,scenario_47,28665.435073761702,468688.2997749386,28665.435073761702,526019.1699224621,27050.160670041983,475119.77963254426,27050.16067004198,529220.1009726282,1615.2744037197226,-6431.479857605591,1615.2744037197265,-3200.9310501661384,-1046971.1976585076,-41878847.90634031,3230.548807439449,-3200.9310501661384,2.009252856999771,-0.0032009310501661383,-0.006431479857605591,0.003230548807439449
662,scenario_47,28665.435073761702,468688.2997749386,28665.435073761702,526019.1699224621,28002.001989517725,490325.3375815488,28002.001989517725,546329.3415605843,663.4330842439813,-21637.03780661011,663.4330842439813,-20310.171638122178,-6643118.639969128,-265724745.59876516,1326.8661684879626,-20310.171638122178,1.0653301307408651,-0.02031017163812218,-0.02163703780661011,0.0013268661684879626
689,scenario_47,28665.435073761702,468688.2997749386,28665.435073761702,526019.1699224621,27380.046965486225,480149.4435436075,27380.04696548622,534909.53747458,1285.3881082754815,-11461.143768668817,1285.3881082754851,-8890.36755211791,-2907891.053505233,-116315642.14020932,2570.7762165509666,-8890.36755211791,1.2891642220054764,-0.00889036755211791,-0.011461143768668816,0.0025707762165509667
750,scenario_47,28665.435073761702,468688.2997749386,28665.435073761702,526019.1699224621,27765.899980669565,484558.3201494794,27765.899980669565,540090.1201108185,899.5350930921413,-15870.020374540763,899.5350930921413,-14070.950188356452,-4602373.290774923,-184094931.6309969,1799.0701861842826,-14070.950188356452,1.1278570503129932,-0.014070950188356452,-0.015870020374540765,0.0017990701861842827
775,scenario_47,28665.435073761702,468688.2997749386,28665.435073761702,526019.1699224621,27964.50110826148,485219.17324392,27964.50110826148,541148.1754604429,700.9339655002259,-16530.8734689813,700.9339655002259,-15129.005537980818,-4948445.5613812255,-197937822.455249,1401.8679310004518,-15129.005537980818,1.0926609437402308,-0.015129005537980819,-0.0165308734689813,0.0014018679310004519
789,scenario_47,28665.435073761702,468688.2997749386,28665.435073761702,526019.1699224621,27095.017102245547,478019.48200295673,27095.017102245547,532209.5162074479,1570.417971516159,-9331.182228018064,1570.417971516159,-6190.346284985775,-2024759.097380764,-80990363.89523056,3140.835943032318,-6190.346284985775,1.5073764533415768,-0.006190346284985775,-0.009331182228018065,0.003140835943032318
895,scenario_47,28665.435073761702,468688.2997749386,28665.435073761702,526019.1699224621,27069.6657493507,479788.2087362676,27069.6657493507,533927.540234969,1595.769324411005,-11099.90896132891,1595.769324411005,-7908.370312506915,-2586696.1230491367,-103467844.92196546,3191.53864882201,-7908.370312506915,1.403564643877974,-0.007908370312506916,-0.011099908961328911,0.0031915386488220103
2,scenario_55,28665.43507119008,732825.9353032605,28665.43507119007,790156.8054456407,26722.97548117021,750828.359222603,26722.97548117021,804274.3101849435,1942.4595900198656,-18002.423919342575,1942.4595900198549,-14117.504739302793,-4617600.508480288,-184704020.33921152,3884.9191800397202,-14117.504739302793,1.2751845493789182,-0.014117504739302792,-0.018002423919342574,0.0038849191800397202
103,scenario_55,28665.43507119008,732825.9353032605,28665.43507119007,790156.8054456407,26826.88167068486,751460.0545315057,26826.88167068486,805113.8178728755,1838.5534005052175,-18634.119228245225,1838.5534005052104,-14957.01242723479,-4892189.481408046,-195687579.25632185,3677.106801010428,-14957.01242723479,1.2458450054046153,-0.01495701242723479,-0.018634119228245226,0.003677106801010428
201,scenario_55,28665.43507119008,732825.9353032605,28665.43507119007,790156.8054456407,27762.275130506787,761136.6009408527,27762.27513050678,816661.1512018663,903.1599406832902,-28310.665637592203,903.1599406832902,-26504.34575622564,-8669129.757765468,-346765190.3106188,1806.3198813665804,-26504.34575622564,1.0681518381166708,-0.02650434575622564,-0.028310665637592203,0.0018063198813665804
249,scenario_55,28665.43507119008,732825.9353032605,28665.43507119007,790156.8054456407,27780.552729242627,760560.6388048604,27780.552729242627,816121.7442633456,884.8823419474502,-27734.70350159996,884.8823419474429,-25964.93881770491,-8492698.73829098,-339707949.5316392,1769.764683894893,-25964.93881770491,1.0681597864073644,-0.02596493881770491,-0.027734703501599962,0.001769764683894893
334,scenario_55,28665.43507119008,732825.9353032605,28665.43507119007,790156.8054456407,28288.59519508695,716865.794071059,28288.59519508695,773442.9844612328,376.8398761031276,15960.14123220148,376.83987610312033,16713.82098440791,5466812.280316753,218672491.21267012,753.6797522062479,16713.82098440791,0.9549067952259673,0.01671382098440791,0.01596014123220148,0.000753679752206248
469,scenario_55,28665.43507119008,732825.9353032605,28665.43507119007,790156.8054456407,27050.16066816264,745647.5666231217,27050.16066816264,799747.887959447,1615.274403027437,-12821.631319861275,1615.2744030274298,-9591.082513806294,-3137083.2388908085,-125483329.55563234,3230.548806054867,-9591.082513806294,1.3368283821356588,-0.009591082513806293,-0.012821631319861275,0.0032305488060548667
662,scenario_55,28665.43507119008,732825.9353032605,28665.43507119007,790156.8054456407,28002.00198648137,774020.6091919378,28002.001986481373,830024.6131649006,663.4330847087076,-41194.67388867738,663.4330847086967,-39867.80771925987,-13040095.441507917,-521603817.6603166,1326.8661694174043,-39867.80771925987,1.0332816436449428,-0.03986780771925987,-0.04119467388867738,0.0013268661694174043
689,scenario_55,28665.43507119008,732825.9353032605,28665.43507119007,790156.8054456407,27380.046963146822,754408.4078978065,27380.04696314683,809168.5018241,1285.3881080432511,-21582.47259454604,1285.3881080432402,-19011.69637845934,-6218409.023787742,-248736360.95150965,2570.7762160864913,-19011.69637845934,1.1352207696205083,-0.01901169637845934,-0.021582472594546043,0.0025707762160864915
750,scenario_55,28665.43507119008,732825.9353032605,28665.43507119007,790156.8054456407,27765.89997752568,761399.8334989443,27765.89997752568,816931.6334539957,899.535093664399,-28573.89819568384,899.5350936643881,-26774.82800835499,-8757599.994399445,-350303999.7759778,1799.0701873287871,-26774.82800835499,1.0671925954768955,-0.02677482800835499,-0.02857389819568384,0.001799070187328787
775,scenario_55,28665.43507119008,732825.9353032605,28665.43507119007,790156.8054456407,27964.501104970102,763505.2948617821,27964.501104970102,819434.2970717223,700.9339662199745,-30679.359558521654,700.9339662199636,-29277.49162608164,-9576179.552697536,-383047182.1079015,1401.8679324399382,-29277.49162608164,1.0478821051456189,-0.02927749162608164,-0.030679359558521652,0.0014018679324399382
789,scenario_55,28665.43507119008,732825.9353032605,28665.43507119007,790156.8054456407,27095.017099452416,749332.7560116015,27095.01709945241,803522.7902105064,1570.417971737661,-16506.82070834108,1570.4179717376574,-13365.984764865716,-4371790.850174828,-174871634.00699311,3140.8359434753183,-13365.984764865716,1.2349872455138116,-0.013365984764865717,-0.016506820708341082,0.0031408359434753185
895,scenario_55,28665.43507119008,732825.9353032605,28665.43507119007,790156.8054456407,27069.66574725857,753503.7579538753,27069.665747258576,807643.0894483925,1595.769323931505,-20677.822650614893,1595.769323931494,-17486.28400275181,-5719472.059233405,-228778882.3693362,3191.538647862999,-17486.28400275181,1.1825166883576197,-0.01748628400275181,-0.020677822650614894,0.0031915386478629988
2,scenario_63,28665.435067103565,970276.2210695228,28665.435067103565,1027607.09120373,26722.97547817032,996316.8798607476,26722.97547817032,1049762.8308170885,1942.4595889332488,-26040.658791224934,1942.4595889332488,-22155.7396133584,-7246773.165202642,-289870926.60810566,3884.9191778664976,-22155.7396133584,1.17534594852903,-0.0221557396133584,-0.026040658791224934,0.0038849191778664977
103,scenario_63,28665.435067103565,970276.2210695228,28665.435067103565,1027607.09120373,26826.88166778529,997063.3492881998,26826.881667785296,1050717.1126237705,1838.5533993182728,-26787.128218677128,1838.553399318269,-23110.021420040637,-7558902.839471623,-302356113.57886493,3677.1067986365415,-23110.021420040637,1.159113084830279,-0.023110021420040636,-0.02678712821867713,0.0036771067986365413
201,scenario_63,28665.435067103565,970276.2210695228,28665.435067103565,1027607.09120373,27762.275128733065,1010178.763580168,27762.275128733065,1065703.3138376342,903.1599383704996,-39902.54251064546,903.1599383704996,-38096.22263390431,-12460639.4865062,-498425579.46024805,1806.3198767409992,-38096.22263390431,1.0474146713730506,-0.03809622263390431,-0.039902542510645456,0.0018063198767409993
249,scenario_63,28665.435067103565,970276.2210695228,28665.435067103565,1027607.09120373,27780.552730864765,1009149.9431583114,27780.552730864765,1064711.048620041,884.8823362387993,-38873.72208878875,884.8823362387993,-37103.95741631114,-12136086.071585102,-485443442.8634041,1769.7646724775987,-37103.95741631114,1.047697463982632,-0.03710395741631114,-0.038873722088788754,0.0017697646724775986
334,scenario_63,28665.435067103565,970276.2210695228,28665.435067103565,1027607.09120373,28288.5951937154,945981.054176534,28288.5951937154,1002558.2445639648,376.8398733881658,24295.166892988607,376.83987338816223,25048.84663976496,8193060.255089789,327722410.2035915,753.6797467763281,25048.84663976496,0.9699115988206862,0.02504884663976496,0.024295166892988607,0.0007536797467763281
469,scenario_63,28665.435067103565,970276.2210695228,28665.435067103565,1027607.09120373,27050.1606652733,988844.879257227,27050.16066527329,1042945.2005877736,1615.2744018302656,-18568.65818770428,1615.2744018302692,-15338.109384043724,-5016839.944364301,-200673597.77457204,3230.5488036605348,-15338.109384043724,1.2106223604730126,-0.015338109384043725,-0.01856865818770428,0.0032305488036605346
662,scenario_63,28665.435067103565,970276.2210695228,28665.435067103565,1027607.09120373,28002.00198438501,1029075.444523482,28002.00198438501,1085079.448492252,663.4330827185549,-58799.22345395922,663.4330827185549,-57472.35728852218,-18798250.19645413,-751930007.8581653,1326.8661654371099,-57472.35728852218,1.0230870322366614,-0.05747235728852218,-0.058799223453959215,0.0013268661654371099
689,scenario_63,28665.435067103565,970276.2210695228,28665.435067103565,1027607.09120373,27380.04696014652,1000961.9684219032,27380.04696014651,1055722.062342196,1285.3881069570489,-30685.747352380426,1285.3881069570562,-28114.97113846615,-9195938.47653997,-367837539.0615988,2570.776213914105,-28114.97113846615,1.0914379816096276,-0.02811497113846615,-0.030685747352380426,0.002570776213914105
750,scenario_63,28665.435067103565,970276.2210695228,28665.435067103565,1027607.09120373,27765.8999747508,1010274.47830045,27765.899974750795,1065806.2782499518,899.5350923527658,-39998.25723092747,899.5350923527694,-38199.18704622192,-12494317.429701751,-499772697.1880701,1799.0701847055352,-38199.18704622192,1.0470970804307596,-0.038199187046221925,-0.03999825723092747,0.0017990701847055352
775,scenario_63,28665.435067103565,970276.2210695228,28665.435067103565,1027607.09120373,27964.501101672176,1013680.7007081708,27964.501101672176,1069609.702911515,700.9339654313881,-43404.47963864799,700.9339654313881,-42002.61170778517,-13738354.246088063,-549534169.8435225,1401.8679308627761,-42002.61170778517,1.033375732457203,-0.042002611707785166,-0.043404479638647984,0.0014018679308627762
789,scenario_63,28665.435067103565,970276.2210695228,28665.435067103565,1027607.09120373,27095.01709676106,993235.5975294812,27095.01709676107,1047425.6317230032,1570.4179703425034,-22959.37645995861,1570.417970342496,-19818.54051927349,-6482314.294845704,-259292571.79382816,3140.8359406849995,-19818.54051927349,1.1584796790475396,-0.01981854051927349,-0.02295937645995861,0.0031408359406849993
895,scenario_63,28665.435067103565,970276.2210695228,28665.435067103565,1027607.09120373,27069.66574329733,999565.651005602,27069.66574329733,1053704.9824921968,1595.7693238062384,-29289.429936079425,1595.7693238062348,-26097.891288466984,-8536185.275602743,-341447411.0241097,3191.538647612473,-26097.891288466984,1.1222910545658846,-0.026097891288466984,-0.029289429936079425,0.003191538647612473
2,scenario_81,28665.43507392145,553373.8652129446,28665.43507392145,610704.7353607875,26722.97548394257,565301.7480979103,26722.97548394257,618747.6990657954,1942.459589978884,-11927.882884965744,1942.45958997888,-8042.963705007918,-2630719.3785130065,-105228775.14052026,3884.919179957764,-8042.963705007918,1.4830208518209398,-0.008042963705007919,-0.011927882884965744,0.0038849191799577637
103,scenario_81,28665.43507392145,553373.8652129446,28665.43507392145,610704.7353607875,26826.881673557866,565846.2534074581,26826.88167355786,619500.0167545739,1838.553400363584,-12472.388194513507,1838.5534003635912,-8795.281393786427,-2876789.9558843104,-115071598.23537242,3677.106800727175,-8795.281393786427,1.4180772207384784,-0.008795281393786427,-0.012472388194513507,0.003677106800727175
201,scenario_81,28665.43507392145,553373.8652129446,28665.43507392145,610704.7353607875,27762.275134242896,572923.6049440042,27762.275134242896,628448.1552124899,903.1599396785532,-19549.739731059643,903.1599396785532,-17743.419851702405,-5803576.909827662,-232143076.3931065,1806.3198793571064,-17743.419851702405,1.1018022396163911,-0.017743419851702406,-0.019549739731059643,0.0018063198793571065
249,scenario_81,28665.43507392145,553373.8652129446,28665.43507392145,610704.7353607875,27780.552734741766,572690.2798020381,27780.552734741766,628251.3852715215,884.8823391796832,-19316.41458909353,884.8823391796832,-17546.649910734035,-5739216.741635923,-229568669.6654369,1769.7646783593664,-17546.649910734035,1.1008605453099543,-0.017546649910734034,-0.019316414589093528,0.0017697646783593664
334,scenario_81,28665.43507392145,553373.8652129446,28665.43507392145,610704.7353607875,28288.59519932197,543715.4119266584,28288.59519932197,600292.6023253023,376.8398745994782,9658.45328628621,376.8398745994782,10412.133035485169,3405635.1803566064,136225407.21426424,753.6797491989564,10412.133035485169,0.9276152401596894,0.010412133035485169,0.009658453286286211,0.0007536797491989564
469,scenario_81,28665.43507392145,553373.8652129446,28665.43507392145,610704.7353607875,27050.160670771063,561852.8260507795,27050.16067077106,615953.1473923216,1615.2744031503862,-8478.96083783498,1615.2744031503898,-5248.412031534128,-1716668.1019809542,-68666724.07923816,3230.548806300776,-5248.412031534128,1.6155288088836564,-0.005248412031534128,-0.008478960837834981,0.003230548806300776
662,scenario_81,28665.43507392145,553373.8652129446,28665.43507392145,610704.7353607875,28002.00198926765,581263.2095429694,28002.001989267654,637267.2135215047,663.4330846537996,-27889.34433002479,663.433084653796,-26562.47816071717,-8688143.898401242,-347525755.9360497,1326.8661693075956,-26562.47816071717,1.0499526497971827,-0.026562478160717173,-0.02788934433002479,0.0013268661693075956
689,scenario_81,28665.43507392145,553373.8652129446,28665.43507392145,610704.7353607875,27380.04696619433,568076.2802542482,27380.04696619433,622836.3741866368,1285.3881077271144,-14702.415041303611,1285.3881077271144,-12131.63882584928,-3968056.865954869,-158722274.63819474,2570.776215454229,-12131.63882584928,1.2119067549205877,-0.012131638825849281,-0.014702415041303612,0.002570776215454229
750,scenario_81,28665.43507392145,553373.8652129446,28665.43507392145,610704.7353607875,27765.899981272796,573313.3564408142,27765.899981272796,628845.1564033597,899.5350926486572,-19939.491227869643,899.5350926486572,-18140.42104257224,-5933429.38267467,-237337175.3069868,1799.0701852973143,-18140.42104257224,1.0991746652999572,-0.01814042104257224,-0.019939491227869643,0.0017990701852973142
775,scenario_81,28665.43507392145,553373.8652129446,28665.43507392145,610704.7353607875,27964.50110850068,574436.3268955229,27964.50110850068,630365.3291125242,700.9339654207724,-21062.46168257832,700.9339654207724,-19660.593751736684,-6430652.53963054,-257226101.5852216,1401.8679308415449,-19660.593751736684,1.0713034381638553,-0.019660593751736684,-0.02106246168257832,0.001401867930841545
789,scenario_81,28665.43507392145,553373.8652129446,28665.43507392145,610704.7353607875,27095.01710323876,565004.3929296483,27095.017103238763,619194.4271361257,1570.4179706826908,-11630.527716703711,1570.4179706826872,-8489.691775338259,-2776836.684850222,-111073467.39400887,3140.835941365378,-8489.691775338259,1.3699587717058563,-0.008489691775338258,-0.011630527716703712,0.003140835941365378
895,scenario_81,28665.43507392145,553373.8652129446,28665.43507392145,610704.7353607875,27069.665749643493,567543.8797883647,27069.665749643496,621683.2112876517,1595.769324277957,-14170.01457542018,1595.7693242779533,-10978.475926864194,-3590876.5010784967,-143635060.04313987,3191.53864855591,-10978.475926864194,1.290708716748773,-0.010978475926864194,-0.01417001457542018,0.00319153864855591
2,scenario_84,28665.43506739541,1778149.4010817695,28665.43506739541,1835480.2712165604,26722.975478392837,1831516.3511617803,26722.97547839284,1884962.302118566,1942.4595890025776,-53366.95008001081,1942.459589002574,-49482.0309020055,-16184747.607530965,-647389904.3012385,3884.9191780051515,-49482.0309020055,1.0785117164188152,-0.0494820309020055,-0.05336695008001081,0.0038849191780051516
103,scenario_84,28665.43506739541,1778149.4010817695,28665.43506739541,1835480.2712165604,26826.88166829589,1832643.2538757008,26826.88166829589,1886297.0172122929,1838.553399099521,-54493.85279393126,1838.553399099521,-50816.74599573226,-16621310.669437423,-664852426.777497,3677.106798199042,-50816.74599573226,1.0723601388901962,-0.05081674599573226,-0.05449385279393126,0.003677106798199042
201,scenario_84,28665.43506739541,1778149.4010817695,28665.43506739541,1835480.2712165604,27762.27512945457,1857467.029375065,27762.27512945457,1912991.5796339745,903.15993794084,-79317.62829329562,903.1599379408362,-77511.30841741408,-25352657.128195856,-1014106285.1278342,1806.3198758816761,-77511.30841741408,1.023303952839425,-0.07751130841741408,-0.07931762829329563,0.001806319875881676
249,scenario_84,28665.43506739541,1778149.4010817695,28665.43506739541,1835480.2712165604,27780.55273272308,1854901.089662372,27780.552732723077,1910462.1951278176,884.8823346723293,-76751.68858060217,884.8823346723366,-74981.92391125741,-24525337.612640444,-981013504.5056176,1769.764669344666,-74981.92391125741,1.0236025508153046,-0.07498192391125741,-0.07675168858060218,0.001769764669344666
334,scenario_84,28665.43506739541,1778149.4010817695,28665.43506739541,1835480.2712165604,28288.59519330795,1725560.4828271358,28288.59519330795,1782137.6732137515,376.8398740874618,52588.91825463367,376.8398740874618,53342.59800280887,17447474.763418734,697898990.5367494,753.6797481749236,53342.59800280887,0.9858709591134741,0.05334259800280887,0.05258891825463367,0.0007536797481749235
469,scenario_84,28665.43506739541,1778149.4010817695,28665.43506739541,1835480.2712165604,27050.16066556128,1816256.3291480711,27050.16066556128,1870356.6504791933,1615.2744018341327,-38106.928066301625,1615.2744018341327,-34876.37926263316,-11407482.383819597,-456299295.3527838,3230.5488036682655,-34876.37926263316,1.0926285604173853,-0.034876379262633164,-0.03810692806630162,0.0032305488036682654
662,scenario_84,28665.43506739541,1778149.4010817695,28665.43506739541,1835480.2712165604,28002.00198407801,1896711.9590390115,28002.00198407801,1952715.9630071677,663.4330833173954,-118562.557957242,663.4330833173954,-117235.69179060706,-38345840.85651106,-1533833634.2604425,1326.8661666347907,-117235.69179060706,1.0113179369385634,-0.11723569179060706,-0.11856255795724199,0.0013268661666347907
689,scenario_84,28665.43506739541,1778149.4010817695,28665.43506739541,1835480.2712165604,27380.046960604857,1839777.49735794,27380.046960604854,1894537.5912791493,1285.3881067905531,-61628.09627617034,1285.3881067905568,-59057.32006258913,-19316665.1038052,-772666604.1522079,2570.77621358111,-59057.32006258913,1.0435301874662903,-0.05905732006258913,-0.061628096276170344,0.0025707762135811097
750,scenario_84,28665.43506739541,1778149.4010817695,28665.43506739541,1835480.2712165604,27765.899975421453,1856989.2475062297,27765.899975421456,1912521.0474570724,899.5350919739576,-78839.84642446018,899.535091973954,-77040.77624051203,-25198753.895334143,-1007950155.8133656,1799.0701839479116,-77040.77624051203,1.0233521814257382,-0.07704077624051203,-0.07883984642446018,0.0017990701839479116
775,scenario_84,28665.43506739541,1778149.4010817695,28665.43506739541,1835480.2712165604,27964.501103112227,1864814.9715848689,27964.501103112227,1920743.973791093,700.9339642831837,-86665.57050309936,700.9339642831837,-85263.70257453294,-27888336.05042015,-1115533442.016806,1401.8679285663675,-85263.70257453294,1.0164415558583206,-0.08526370257453295,-0.08666557050309935,0.0014018679285663675
789,scenario_84,28665.43506739541,1778149.4010817695,28665.43506739541,1835480.2712165604,27095.017097492604,1823049.301865352,27095.017097492608,1877239.3360603373,1570.4179699028064,-44899.90078358259,1570.4179699028027,-41759.0648437771,-13658694.125985429,-546347765.039417,3140.835939805609,-41759.0648437771,1.0752132728918984,-0.0417590648437771,-0.04489990078358259,0.003140835939805609
895,scenario_84,28665.43506739541,1778149.4010817695,28665.43506739541,1835480.2712165604,27069.665743610687,1836728.9922693968,27069.665743610687,1890868.323756618,1595.7693237847234,-58579.59118762729,1595.7693237847234,-55388.05254005757,-18116508.85164383,-724660354.0657532,3191.5386475694468,-55388.05254005757,1.0576214273874593,-0.05538805254005757,-0.05857959118762729,0.0031915386475694467
