development,scenario,rank_type,rank_value,ID_edge,length_m,flow,capacity,flow_capacity_ratio,fftt_min,tt_min,delay_min
9,scenario_29,flow_capacity_ratio,0.7840048815824618,95,1906.501637835958,1829.0833887318836,2333.0,0.7840048815824618,0.9612613300013235,1.0952742039024355,0.13401287390111194
9,scenario_29,flow_capacity_ratio,0.7590572785084985,94,3121.847228370543,1770.880630760327,2333.0,0.7590572785084985,1.5609236141852714,1.7622870334370344,0.20136341925176304
9,scenario_29,delay_min,4.854907302506157,178,6719.55714161299,1754.28274247009,1000.0,1.75428274247009,5.039667856209742,9.894575158715899,4.854907302506157
9,scenario_29,delay_min,0.4168573554739825,124,1877.417300305622,778.1175858651101,729.0,1.067376660994664,1.425886557194143,1.8427439126681255,0.4168573554739825
9,scenario_29,delay_min,0.3765016945259769,98,2007.6948653871616,1740.7053618765028,1536.0,1.1332717199716815,1.115386036326201,1.4918877308521779,0.3765016945259769
9,scenario_29,delay_min,0.3085700928317061,86,2224.3324582106734,702.6974697578239,729.0,0.9639197116019532,1.3480802777034384,1.6566503705351445,0.3085700928317061
9,scenario_29,delay_min,0.20503544227029558,91,4008.729740907578,1527.1585173824346,2391.0,0.6387112159692324,2.4052378445445464,2.610273286814842,0.20503544227029558
9,scenario_29,delay_min,0.20136341925176304,94,3121.847228370543,1770.880630760327,2333.0,0.7590572785084985,1.5609236141852714,1.7622870334370344,0.20136341925176304
9,scenario_29,delay_min,0.1791095248399105,87,794.1532861069165,864.0299841104941,729.0,1.1852263156522553,0.4764919716641499,0.6556014965040604,0.1791095248399105
9,scenario_29,delay_min,0.17088298751623432,96,2437.745041650941,1833.3622906198243,2333.0,0.7858389586883088,1.2188725208254705,1.3897555083417048,0.17088298751623432
9,scenario_29,delay_min,0.16129483739196804,88,2951.1891622424446,921.8752909438548,1404.0,0.6566063325810931,1.7707134973454668,1.9320083347374348,0.16129483739196804
9,scenario_29,delay_min,0.13401287390111194,95,1906.501637835958,1829.0833887318836,2333.0,0.7840048815824618,0.9612613300013235,1.0952742039024355,0.13401287390111194
103,scenario_29,flow_capacity_ratio,1.9779904502720875,178,6719.55714161299,1977.9904502720876,1000.0,1.9779904502720875,5.039667856209742,11.515267353588039,6.475599497378297
103,scenario_29,flow_capacity_ratio,1.3668634816017158,124,1877.417300305622,996.4434780876508,729.0,1.3668634816017158,1.425886557194143,2.1805708669051587,0.7546843097110156
103,scenario_29,flow_capacity_ratio,1.2813915508207334,98,2007.6948653871616,1968.2174220606464,1536.0,1.2813915508207334,1.115386036326201,1.6209797510096278,0.5055937146834268
103,scenario_29,flow_capacity_ratio,1.1926271138608786,87,794.1532861069165,869.4251660045805,729.0,1.1926271138608786,0.4764919716641499,0.658297391132488,0.18180541946833806
103,scenario_29,flow_capacity_ratio,0.9695947117541479,85,910.3365754780752,706.8345448687738,729.0,0.9695947117541479,0.5462019452868452,0.6729991918354586,0.12679724654861346
103,scenario_29,flow_capacity_ratio,0.9695947117541479,86,2224.3324582106734,706.8345448687738,729.0,0.9695947117541479,1.3480802777034384,1.6610283893208704,0.31294811161743197
103,scenario_29,flow_capacity_ratio,0.8734401182547998,97,1687.4477039097997,2037.735795888448,2333.0,0.8734401182547998,0.8437238519548999,0.996164175274959,0.1524403233200592
103,scenario_29,flow_capacity_ratio,0.8562139716667486,96,2437.745041650941,1997.5471958985245,2333.0,0.8562139716667486,1.2188725208254705,1.4288128334717485,0.209940312646278
103,scenario_29,flow_capacity_ratio,0.8439287700270126,95,1906.501637835958,1968.8858204730204,2333.0,0.8439287700270126,0.9612613300013235,1.1211859702138183,0.15992464021249475
103,scenario_29,flow_capacity_ratio,0.8054978138103372,94,3121.847228370543,1879.2263996195168,2333.0,0.8054978138103372,1.5609236141852714,1.7931310581639879,0.2322074439787165
103,scenario_29,delay_min,6.475599497378297,178,6719.55714161299,1977.9904502720876,1000.0,1.9779904502720875,5.039667856209742,11.515267353588039,6.475599497378297
103,scenario_29,delay_min,0.7546843097110156,124,1877.417300305622,996.4434780876508,729.0,1.3668634816017158,1.425886557194143,2.1805708669051587,0.7546843097110156
103,scenario_29,delay_min,0.5055937146834268,98,2007.6948653871616,1968.2174220606464,1536.0,1.2813915508207334,1.115386036326201,1.6209797510096278,0.5055937146834268
103,scenario_29,delay_min,0.31294811161743197,86,2224.3324582106734,706.8345448687738,729.0,0.9695947117541479,1.3480802777034384,1.6610283893208704,0.31294811161743197
103,scenario_29,delay_min,0.2322074439787165,94,3121.847228370543,1879.2263996195168,2333.0,0.8054978138103372,1.5609236141852714,1.7931310581639879,0.2322074439787165
