development,scenario,tts_raw,net_benefit_raw,building_costs,externalities_raw,maintenance,maintenance_derived,construction_raw,construction_integrated,maintenance_raw,maintenance_integrated,tts_integrated,operation_raw,operation_integrated,cost_base_raw,cost_base_integrated,bcr_raw,bcr_integrated,net_benefit_integrated,mode,year,status_quo_tt,development_tt,tt_savings_daily,monetized_savings_yearly,net_benefit_reported,bcr_reported,TotalConstructionCost,YearlyMaintenanceCost,uncoveredOperatingCost
57,scenario_29,74229680.8954886,-472284515.7255069,141144892.03203666,309258717.1956397,96110587.39331904,96110587.39331904,141144892.03203666,3860651.291691024,96110587.39331904,113488313.26893519,82680360.57576501,0.0,0.0,237255479.4253557,117348964.56062621,,,-343927321.1805009,Road,,,,,,,,,,
62,scenario_29,23258036.115675468,-313047960.4171959,140830295.48902065,99638804.77865678,95836896.26519392,95836896.26519392,140830295.48902065,3846720.2369976924,95836896.26519392,113165136.13174343,25905847.75698644,0.0,0.0,236667191.75421458,117011856.36874112,,,-190744813.39041147,Road,,,,,,,,,,
63,scenario_29,-314775451.45231825,-2764289108.844926,1122072298.9151125,602119297.8778179,725322060.5996771,725322060.5996771,1122072298.9151125,34818612.193982705,725322060.5996771,856467320.2686905,-350611069.7568502,0.0,0.0,1847394359.5147896,891285932.4626732,,,-1844016300.0973413,Road,,,,,,,,,,
73,scenario_29,-128381832.27323774,-767008054.3801448,166819302.03902298,352816567.9526391,118990352.11524504,118990352.11524504,166819302.03902298,4633417.106034253,118990352.11524504,140504961.24399447,-142997464.8371929,0.0,0.0,285809654.154268,145138378.35002872,,,-640952411.1398607,Road,,,,,,,,,,
90,scenario_29,3053580.253294143,-1268983486.260564,137847332.70199814,1041038893.0358596,93150840.7760003,93150840.7760003,137847332.70199814,3775548.721765766,93150840.7760003,109993415.77207223,3401215.165465433,0.0,0.0,230998173.47799844,113768964.493838,,,-1151406642.364232,Road,,,,,,,,,,
94,scenario_29,4466309.233059401,-272621569.1253374,121470946.13406222,77063305.33401044,78553626.89032419,78553626.89032419,121470946.13406222,3284910.384249473,78553626.89032419,92756884.11368369,4974776.307500777,0.0,0.0,200024573.0243864,96041794.49793316,,,-168130323.52444282,Road,,,,,,,,,,
103,scenario_29,-159421489.7015419,-1109796583.1391168,259656718.26383355,489146659.15574867,201571716.01799256,201571716.01799256,259656718.26383355,7528675.319712497,201571716.01799256,238017836.2659447,-177570832.75903162,0.0,0.0,461228434.28182614,245546511.58565718,,,-912264003.5004375,Road,,,,,,,,,,
104,scenario_29,1964705.8393368328,-1132625924.709982,126249993.90891679,925540524.4335165,82800112.20688549,82800112.20688549,126249993.90891679,3437036.123601174,82800112.20688549,97771175.13997433,2188377.8195192674,0.0,0.0,209050106.1158023,101208211.2635755,,,-1024560357.8775728,Road,,,,,,,,,,
109,scenario_29,-552591822.6503239,-3883827398.2220726,1719139270.9049108,512234634.77039987,1099861669.8964376,1099861669.8964376,1719139270.9049108,53760471.83852252,1099861669.8964376,1298727321.6309345,-615501651.0481151,0.0,0.0,2819000940.8013487,1352487793.469457,,,-2480224079.287972,Road,,,,,,,,,,
114,scenario_29,-72078445.41495152,-646376463.599927,153451414.61605844,313737315.6128099,107109287.95610711,107109287.95610711,153451414.61605844,4209804.160727747,107109287.95610711,126475685.5124605,-80284217.64387487,0.0,0.0,260560702.57216555,130685489.67318824,,,-524707022.929873,Road,,,,,,,,,,
126,scenario_29,-334696141.069695,-1713674745.355059,481418563.00908685,521938378.627965,375621662.6483119,375621662.6483119,481418563.00908685,14504283.63785238,375621662.6483119,443537700.44894314,-372799630.72886306,0.0,0.0,857040225.6573987,458041984.0867955,,,-1352779993.4436235,Road,,,,,,,,,,
140,scenario_29,-7256346.450458259,-783790775.1191403,141422827.4711255,538745492.5444238,96366108.65313269,96366108.65313269,141422827.4711255,3863766.176809583,96366108.65313269,113790035.24949007,-8082445.374260318,0.0,0.0,237788936.12425822,117653801.42629965,,,-664481739.3449838,Road,,,,,,,,,,
143,scenario_29,-282441.49352860404,-836057112.5717041,429374947.4540389,140991893.1039116,265407830.52022496,265407830.52022496,429374947.4540389,13101257.300429951,265407830.52022496,313396139.0834402,-314596.0516707792,0.0,0.0,694782777.9742639,326497396.3838701,,,-467803885.53945255,Road,,,,,,,,,,
144,scenario_29,-86239416.14213845,-1624012163.8558228,161237634.02609128,1262464376.336839,114070737.35075407,114070737.35075407,161237634.02609128,4428917.102532871,114070737.35075407,134695832.44041958,-96057344.39993812,0.0,0.0,275308371.37684536,139124749.54295245,,,-1497646470.2797296,Road,,,,,,,,,,
150,scenario_29,-202951941.8953888,-1234068191.7348242,521617136.85194135,182264836.83835977,327234276.1491341,327234276.1491341,521617136.85194135,15972525.388477586,327234276.1491341,386401405.41402733,-226057010.25561446,0.0,0.0,848851413.0010755,402373930.8025049,,,-810695777.8964791,Road,,,,,,,,,,
152,scenario_29,977474374.6616776,-3673517287.166876,2268314320.0625086,939546000.5141373,1443131341.251907,1443131341.251907,2268314320.0625086,71363364.60472302,1443131341.251907,1704063477.1481984,1088754966.6875873,0.0,0.0,3711445661.314416,1775426841.7529213,,,-1626217875.5794713,Road,,,,,,,,,,
176,scenario_29,78920368.38627736,-2494756367.3928013,749620226.0889233,1308078050.4087737,515978459.2813816,515978459.2813816,749620226.0889233,22827320.589230604,515978459.2813816,609272366.5012007,87905059.48876028,0.0,0.0,1265598685.370305,632099687.0904313,,,-1852272678.0104446,Road,,,,,,,,,,
177,scenario_29,5061390.718732073,-538135231.7797164,134517491.09974346,318473149.1517772,90205982.24692774,90205982.24692774,134517491.09974346,3660232.9439670364,90205982.24692774,106516098.27413219,5637604.858207489,0.0,0.0,224723473.3466712,110176331.21809922,,,-423011875.5116689,Road,,,,,,,,,,
195,scenario_29,-213519925.65310472,-1018409748.5650084,365521611.4676312,201610492.77074566,237757718.673527,237757718.673527,365521611.4676312,10946428.587414922,237757718.673527,280746618.98075396,-237828106.3603787,0.0,0.0,603279330.1411582,291693047.5681689,,,-731131646.6992933,Road,,,,,,,,,,
197,scenario_29,-23616145.952378307,-632479158.4216342,148324872.0083149,358007558.6966519,102530581.76428911,102530581.76428911,148324872.0083149,4062323.9581836406,102530581.76428911,121069104.85619062,-26304726.616051003,0.0,0.0,250855453.77260402,125131428.81437427,,,-509443714.12707716,Road,,,,,,,,,,
201,scenario_29,-314105024.99221236,-1715793514.0689874,352625123.7916697,794637036.6727514,254426328.61235362,254426328.61235362,352625123.7916697,10294440.107553642,254426328.61235362,300429075.1783605,-349864318.58141226,0.0,0.0,607051452.4040234,310723515.2859142,,,-1455224870.540078,Road,,,,,,,,,,
202,scenario_29,-78434509.76369336,-683888963.0283811,191211564.68119022,285153189.6378463,129089698.94565128,129089698.94565128,191211564.68119022,5418365.365481637,129089698.94565128,152430367.88218594,-87363888.28043126,0.0,0.0,320301263.6268415,157848733.24766758,,,-530365811.1659451,Road,,,,,,,,,,
206,scenario_29,6134278.517888088,-1351576785.282926,142935970.24447098,1117086687.7791736,97688405.77716967,97688405.77716967,142935970.24447098,3926819.224782469,97688405.77716967,115351416.51161054,6832635.592833071,0.0,0.0,240624376.02164066,119278235.736393,,,-1229532287.9227335,Road,,,,,,,,,,
209,scenario_29,5665818.184494419,-1136094737.503815,253701155.7129953,709055715.8041978,179003684.17111638,179003684.17111638,253701155.7129953,7294285.666136903,179003684.17111638,211369285.49161422,6310843.38231603,0.0,0.0,432704839.88411164,218663571.1577511,,,-921408443.5796329,Road,,,,,,,,,,
227,scenario_29,3712546.7063398175,-428895431.13269234,160838770.7169813,158244165.33462933,113525041.78742157,113525041.78742157,160838770.7169813,4544342.17095537,113525041.78742157,134051469.82938375,4135201.6690832954,0.0,0.0,274363812.5044029,138595812.00033912,,,-292704775.66588515,Road,,,,,,,,,,
233,scenario_29,-7923089.173068049,-1126933566.313826,138027096.7062853,887671985.7291533,93311394.70531952,93311394.70531952,138027096.7062853,3780720.1664978093,93311394.70531952,110182999.40818685,-8825093.437024591,0.0,0.0,231338491.41160482,113963719.57468466,,,-1010460798.7408625,Road,,,,,,,,,,
240,scenario_29,67218.61976559012,-593108062.2349484,180428309.50240535,281827797.3751602,130919173.97714832,130919173.97714832,180428309.50240535,5176223.8826067895,130919173.97714832,154590629.73390642,74871.12503486472,0.0,0.0,311347483.4795537,159766853.6165132,,,-441519779.86663854,Road,,,,,,,,,,
243,scenario_29,-114853253.81490944,-1569964090.762176,474497528.1196527,651408362.144277,329204946.68333685,329204946.68333685,474497528.1196527,14149904.410689864,329204946.68333685,388728392.28406084,-127928725.06196786,0.0,0.0,803702474.8029895,402878296.6947507,,,-1182215383.9009955,Road,,,,,,,,,,
245,scenario_29,-92863321.10628691,-1607720096.639038,226783942.1590449,1115824584.543422,172248248.83028424,172248248.83028424,226783942.1590449,6558588.659655923,172248248.83028424,203392401.95545462,-103435347.97274724,0.0,0.0,399032190.9893291,209950990.61511055,,,-1429210923.1312797,Road,,,,,,,,,,
249,scenario_29,-309775449.0674671,-1460922248.1753197,238071104.51270106,730447703.211749,182627991.38340265,182627991.38340265,238071104.51270106,6683186.524624114,182627991.38340265,215648902.58111915,-345041841.9887661,0.0,0.0,420699095.89610374,222332089.10574326,,,-1297821634.3062582,Road,,,,,,,,,,
250,scenario_29,1541960.0008799292,-2907549496.1145267,1561329695.3764071,385747424.9665401,962014335.7724594,962014335.7724594,1561329695.3764071,49081445.00409553,962014335.7724594,1135955853.23559,1717504.4716365987,0.0,0.0,2523344031.1488667,1185037298.2396855,,,-1569067218.734589,Road,,,,,,,,,,
254,scenario_29,1107007217.3592236,-1456429147.389821,1323823495.5568194,395701901.59197915,843910967.6002458,843910967.6002458,1323823495.5568194,41226720.010591395,843910967.6002458,996498251.2297544,1233034478.7565641,0.0,0.0,2167734463.1570654,1037724971.2403458,,,-200392394.07576084,Road,,,,,,,,,,
255,scenario_29,-5199325.8446974745,-539809303.753096,141104681.34951812,297503490.4712225,96001806.08765785,96001806.08765785,141104681.34951812,3908302.0330997943,96001806.08765785,113359863.2487084,-5791243.211670707,0.0,0.0,237106487.437176,117268165.2818082,,,-420562898.9647014,Road,,,,,,,,,,
261,scenario_29,-87477028.55090794,-507669895.0212149,128951399.92581557,206006767.6891796,85234698.85531175,85234698.85531175,128951399.92581557,3500107.8232921567,85234698.85531175,100645958.65478379,-97435852.82103954,0.0,0.0,214186098.78112733,104146066.47807594,,,-407588686.9882951,Road,,,,,,,,,,
267,scenario_29,-3255928.339240721,-705254751.734019,143075132.13023564,461074560.99920475,97849130.26533791,97849130.26533791,143075132.13023564,3906418.8686817535,97849130.26533791,115541201.54526745,-3626599.5737782507,0.0,0.0,240924262.39557356,119447620.4139492,,,-584148780.9869323,Road,,,,,,,,,,
270,scenario_29,-186950.97926794307,-1031661877.299122,443045218.6099368,313743130.1082861,274686577.60163116,274686577.60163116,443045218.6099368,13521432.254326727,274686577.60163116,324352573.5832989,-208234.41768029114,0.0,0.0,717731796.2115679,337874005.8376256,,,-651825370.3635919,Road,,,,,,,,,,
273,scenario_29,834048.5395753178,-658904054.0502323,142458879.86503434,420002350.610022,97276872.11475126,97276872.11475126,142458879.86503434,3903332.8008611556,97276872.11475126,114865473.57371004,929000.8142008404,0.0,0.0,239735751.97978562,118768806.37457119,,,-537842156.1703924,Road,,,,,,,,,,
277,scenario_29,-96928916.77996545,-2099808624.744368,1001643662.0882915,386294667.2854791,614941378.590632,614941378.590632,1001643662.0882915,31307823.064330827,614941378.590632,726128740.946346,-107963791.47674511,0.0,0.0,1616585040.6789236,757436564.0106769,,,-1251695022.772901,Road,,,,,,,,,,
284,scenario_29,-18335098.717242263,-1353257090.2591248,165840820.01590046,1050913730.8058985,118167440.72008365,118167440.72008365,165840820.01590046,4571102.903967392,118167440.72008365,139533259.49146575,-20422458.44042111,0.0,0.0,284008260.7359841,144104362.39543313,,,-1215440551.6417527,Road,,,,,,,,,,
285,scenario_29,-305998832.6288363,-2605334202.80923,1081651927.7502804,534236242.74331635,683447199.686797,683447199.686797,1081651927.7502804,33651049.43341608,683447199.686797,807021078.5770663,-340835276.56728745,0.0,0.0,1765099127.4370775,840672128.0104824,,,-1715743647.3210862,Road,,,,,,,,,,
289,scenario_29,-167145062.9985848,-3579877476.3965483,1806910338.443409,489555048.98384964,1116267025.9707053,1116267025.9707053,1806910338.443409,56884150.619973965,1116267025.9707053,1318098925.1133447,-186173696.43066663,0.0,0.0,2923177364.414114,1374983075.7333186,,,-2050711821.1478348,Road,,,,,,,,,,
308,scenario_29,-19305429.621044844,-3085777788.305209,1272109016.5535288,981965235.1892271,812398106.9414086,812398106.9414086,1272109016.5535288,39589812.08736814,812398106.9414086,959287559.8850565,-21503256.687650017,0.0,0.0,2084507123.4949374,998877371.9724246,,,-2002345863.8493018,Road,,,,,,,,,,
331,scenario_29,-341090174.69399625,-3829647195.54299,1809319030.8791187,482407924.1553338,1196830065.8145416,1196830065.8145416,1809319030.8791187,56969345.31200702,1196830065.8145416,1413228543.521343,-379921593.2540034,0.0,0.0,3006149096.6936603,1470197888.83335,,,-2332527406.242687,Road,,,,,,,,,,
334,scenario_29,186654745.33104092,-475476878.8440507,154144214.2024022,400252070.1311321,107735339.84155726,107735339.84155726,154144214.2024022,4224853.843456887,107735339.84155726,127214933.64760938,207904458.98422274,0.0,0.0,261879554.04395947,131439787.49106628,,,-323787398.6379757,Road,,,,,,,,,,
348,scenario_29,-214127055.05923215,-1686317128.992458,511767627.3162046,609682058.3963946,350740388.22062665,350740388.22062665,511767627.3162046,15349248.60089872,350740388.22062665,414157650.4111283,-238504354.42731357,0.0,0.0,862508015.5368313,429506899.012027,,,-1277693311.8357353,Road,,,,,,,,,,
351,scenario_29,-219095481.59947863,-1785015023.5312638,215490664.74718246,1188206788.4624584,162222088.7221443,162222088.7221443,215490664.74718246,6193323.386018871,162222088.7221443,191553414.90837118,-244038411.5980584,0.0,0.0,377712753.46932673,197746738.29439005,,,-1629991938.3549068,Road,,,,,,,,,,
356,scenario_29,-151495331.0270838,-1206408895.3263705,291513841.5784751,544762757.3502324,218636965.37057927,218636965.37057927,291513841.5784751,8328261.599987939,218636965.37057927,258168648.12825447,-168742320.37316266,0.0,0.0,510150806.94905436,266496909.7282424,,,-980001987.4516374,Road,,,,,,,,,,
358,scenario_29,-147810056.5907522,-3136002073.581439,1557411441.409194,463626756.34251267,967153819.23898,967153819.23898,1557411441.409194,48990493.420500085,967153819.23898,1142024605.1338804,-164637495.7862761,0.0,0.0,2524565260.6481743,1191015098.5543804,,,-1819279350.6831691,Road,,,,,,,,,,
390,scenario_29,-179443134.9382624,-1012688327.3090748,385392973.1395786,198244443.7114787,249607775.51975513,249607775.51975513,385392973.1395786,11596309.122289333,249607775.51975513,294739280.9766259,-199871842.6451284,0.0,0.0,635000748.6593337,306335590.0989153,,,-704451876.4555224,Road,,,,,,,,,,
392,scenario_29,10730151.590592504,-392570317.8060762,126427411.9691598,193892626.24721032,82980431.18029861,82980431.18029861,126427411.9691598,3427497.824010337,82980431.18029861,97984097.53175303,11951725.938198471,0.0,0.0,209407843.1494584,101411595.35576338,,,-283352495.66477525,Road,,,,,,,,,,
394,scenario_29,-47895892.063186154,-677146914.2696829,223218285.19308734,254239866.6105637,151792870.40284565,151792870.40284565,223218285.19308734,6407593.984557853,151792870.40284565,179238492.81839383,-53348600.9653967,0.0,0.0,375011155.59593296,185646086.8029517,,,-493234554.3789121,Road,,,,,,,,,,
423,scenario_29,124548918.17351076,-878569267.3333848,221136245.255448,632055904.0478072,149926036.20364034,149926036.20364034,221136245.255448,6352578.682878811,149926036.20364034,177034116.8992919,138728192.54613256,0.0,0.0,371062281.4590883,183386695.58217072,,,-676714407.0838454,Road,,,,,,,,,,
459,scenario_29,-34824127.131909944,-3206638041.1174154,1288511994.7396402,1056260988.1597748,827040931.0860904,827040931.0860904,1288511994.7396402,40066573.15536228,827040931.0860904,976577948.5794147,-38788680.66341892,0.0,0.0,2115552925.8257308,1016644521.734777,,,-2111694190.5579705,Road,,,,,,,,,,
464,scenario_29,759717.9826470043,-380485458.2577512,131288839.33600885,162641270.5954638,87315066.30892555,87315066.30892555,131288839.33600885,3572231.952459419,87315066.30892555,103102476.71063568,846208.0933580395,0.0,0.0,218603905.64493442,106674708.6630951,,,-268469771.1652009,Road,,,,,,,,,,
469,scenario_29,-97739153.9335814,-815365902.9319968,157735155.08297828,448949050.9932869,110942542.92215021,110942542.92215021,157735155.08297828,4328157.90799179,110942542.92215021,131002030.13509509,-108866270.09721996,0.0,0.0,268677698.0051285,135330188.0430869,,,-693145509.1335938,Road,,,,,,,,,,
486,scenario_29,-311457525.0876226,-3806256401.272942,1776737974.7240279,601931146.5852047,1116129754.8760872,1116129754.8760872,1776737974.7240279,55745258.85915049,1116129754.8760872,1317936834.074144,-346915413.99102366,0.0,0.0,2892867729.600115,1373682092.9332943,,,-2322528653.5095224,Road,,,,,,,,,,
493,scenario_29,715727.1246303328,-303626884.2740918,127574143.01461123,92763848.98576695,84004619.39834395,84004619.39834395,127574143.01461123,3460486.943537275,84004619.39834395,99193468.90787639,797209.0951274444,0.0,0.0,211578762.41295516,102653955.85141367,,,-194620595.74205315,Road,,,,,,,,,,
499,scenario_29,-78151259.63574165,-1307899903.077474,149721588.62910992,976241726.6350548,103785328.17756777,103785328.17756777,149721588.62910992,4097623.902104077,103785328.17756777,122550721.58422594,-87048391.5353334,0.0,0.0,253506916.8066777,126648345.48633002,,,-1189938463.6567183,Road,,,,,,,,,,
517,scenario_29,-118712522.78417449,-594999339.4142722,135901440.20503777,249008918.55565852,91376457.86940138,91376457.86940138,135901440.20503777,3743973.1133871656,91376457.86940138,107898207.23548242,-132227352.59327775,0.0,0.0,227277898.07443917,111642180.34886959,,,-492878451.49780583,Road,,,,,,,,,,
521,scenario_29,-499061466.5751822,-3067743968.337583,1340309963.014307,361258179.62453145,867114359.123563,867114359.123563,1340309963.014307,41830147.301714875,867114359.123563,1023897040.8690636,-555877130.3894147,0.0,0.0,2207424322.13787,1065727188.1707785,,,-1982862498.1847246,Road,,,,,,,,,,
531,scenario_29,-289682030.4201145,-1030993313.2508466,183125203.2839687,424574025.43725795,133612054.10950537,133612054.10950537,183125203.2839687,5063458.699048387,133612054.10950537,157770408.69838157,-322660887.6465,0.0,0.0,316737257.39347404,162833867.39742997,,,-910068780.4811878,Road,,,,,,,,,,
533,scenario_29,-23196993.35713853,-1734589203.521545,270883968.7693062,1228522851.1511414,211985390.24395877,211985390.24395877,270883968.7693062,7592980.617540456,211985390.24395877,250314403.73983407,-25837855.584239807,0.0,0.0,482869359.01326495,257907384.35737452,,,-1512268091.0927558,Road,,,,,,,,,,
538,scenario_29,6534496.091507001,-1399102073.99851,520403221.32182837,556145297.6660459,329088051.1021428,329088051.1021428,520403221.32182837,15905813.695442416,329088051.1021428,388590360.84862685,7278415.945063854,0.0,0.0,849491272.4239712,404496174.5440693,,,-953363056.2650514,Road,,,,,,,,,,
540,scenario_29,50596590.13096665,-2303987271.919628,182656476.46843788,2038748542.3833852,133178843.19877148,133178843.19877148,182656476.46843788,5059735.886227417,133178843.19877148,157258869.05553567,56356760.06505322,0.0,0.0,315835319.6672094,162318604.9417631,,,-2144710387.2600951,Road,,,,,,,,,,
546,scenario_29,-64857807.49230458,-626391553.0498376,139232704.69704866,327883725.68498296,94417315.17550132,94417315.17550132,139232704.69704866,3795880.04759569,94417315.17550132,111488881.01992741,-72241546.03557248,0.0,0.0,233650019.87254998,115284761.0675231,,,-515410032.78807855,Road,,,,,,,,,,
550,scenario_29,4899833.791452971,-1429612840.7435093,241897366.88950434,1024139453.4921709,168475854.15328696,168475854.15328696,241897366.88950434,6944953.168457671,168475854.15328696,198937921.75209162,5457655.478932162,0.0,0.0,410373221.0427913,205882874.92054927,,,-1224564672.933788,Road,,,,,,,,,,
552,scenario_29,-98409977.6183312,-508776175.8968997,143780849.82948923,168127775.70921195,98457572.73986734,98457572.73986734,143780849.82948923,3941363.1876213364,98457572.73986734,116259656.31729938,-109613463.71935026,0.0,0.0,242238422.56935656,120201019.50492072,,,-397942258.93348294,Road,,,,,,,,,,
556,scenario_29,-36343925.41667092,-944775023.0322328,156767661.50513065,641592284.5112411,110071151.59919022,110071151.59919022,156767661.50513065,4305205.837902512,110071151.59919022,129973082.81386803,-40481500.41786978,0.0,0.0,266838813.10432088,134278288.65177053,,,-816352073.5808814,Road,,,,,,,,,,
557,scenario_29,1086488491.05749,-2099702692.1197996,1295171144.4890049,1058031572.875066,832988465.813219,832988465.813219,1295171144.4890049,40258143.34778092,832988465.813219,983600855.2393022,1210179797.6005003,0.0,0.0,2128159610.3022237,1023858998.5870831,,,-871710773.8616488,Road,,,,,,,,,,
558,scenario_29,-120037432.64609244,-4704589738.326627,2082142906.5445366,1169419957.6045449,1332989441.5314527,1332989441.5314527,2082142906.5445366,65193712.96437438,1332989441.5314527,1574006854.2669249,-133703096.84803207,0.0,0.0,3415132348.0759892,1639200567.2312992,,,-2942323621.683876,Road,,,,,,,,,,
564,scenario_29,-157906873.96754327,-3929082892.917755,2039196649.1737866,477965089.07430273,1254014280.7021234,1254014280.7021234,2039196649.1737866,64311305.52114358,1254014280.7021234,1480752218.7918067,-175883785.56295046,0.0,0.0,3293210929.87591,1545063524.3129504,,,-2198912398.9502034,Road,,,,,,,,,,
565,scenario_29,-26968341.214402378,-2012245631.0393176,651838660.2994602,892902208.4148588,440536421.1105963,440536421.1105963,651838660.2994602,19794450.306204043,440536421.1105963,520189676.51060545,-30038552.622588046,0.0,0.0,1092375081.4100566,539984126.8168095,,,-1462924887.8542564,Road,,,,,,,,,,
569,scenario_29,31361197.70795108,-2026796365.0639195,184817747.65013394,1738230660.1126463,135109155.00909021,135109155.00909021,184817747.65013394,5121911.261722749,135109155.00909021,159538199.95317835,34931513.96180716,0.0,0.0,319926902.65922415,164660111.2149011,,,-1867959257.3657403,Road,,,,,,,,,,
594,scenario_29,-38425322.61737259,-3220288155.765915,1471261542.2696161,779237741.8519298,931363549.0269967,931363549.0269967,1471261542.2696161,46052436.43417968,931363549.0269967,1099763107.1245596,-42799854.32939603,0.0,0.0,2402625091.2966127,1145815543.5587394,,,-1967853139.740065,Road,,,,,,,,,,
602,scenario_29,-16344554.475817155,-2061319172.4559023,692114198.1232255,888133435.062489,464726984.794371,464726984.794371,692114198.1232255,21099777.8605116,464726984.794371,548754128.6064126,-18205300.645350445,0.0,0.0,1156841182.9175963,569853906.4669242,,,-1476192642.1747637,Road,,,,,,,,,,
612,scenario_29,-551771567.6789775,-3609952119.1378984,1560568518.3662302,492382893.15971184,1005229139.9329787,1005229139.9329787,1560568518.3662302,48699838.35191596,1005229139.9329787,1186984312.903142,-614588014.1312265,0.0,0.0,2565797658.299209,1235684151.255058,,,-2342655058.5459967,Road,,,,,,,,,,
614,scenario_29,-42613421.15241766,-653175330.2221608,133434475.53122531,387903306.3728843,89224127.16563359,89224127.16563359,133434475.53122531,3638838.29329295,89224127.16563359,105356714.27625276,-47464747.03575017,0.0,0.0,222658602.69685888,108995552.56954572,,,-544363605.9781802,Road,,,,,,,,,,
625,scenario_29,-46306238.21392596,-1091631750.4017918,175602227.86178,742844853.3632607,126878430.96282506,126878430.96282506,175602227.86178,4856799.503384341,126878430.96282506,149819281.21251908,-51577972.93814523,0.0,0.0,302480658.82460505,154676080.71590343,,,-949098907.0173094,Road,,,,,,,,,,
627,scenario_29,4808386.584043279,-661710681.5872767,167400540.7378984,379558042.029279,119560485.40414262,119560485.40414262,167400540.7378984,4615972.89639563,119560485.40414262,141178180.15827146,5355797.462151443,0.0,0.0,286961026.142041,145794153.0546671,,,-519996397.62179464,Road,,,,,,,,,,
628,scenario_29,-67788650.24712975,-1214052049.3868244,175686226.4489187,843623719.4604181,126953453.23035777,126953453.23035777,175686226.4489187,4859215.971868563,126953453.23035777,149907868.23327106,-75506050.64931308,0.0,0.0,302639679.67927647,154767084.20513964,,,-1073896854.3148708,Road,,,,,,,,,,
629,scenario_29,-89089828.83492845,-1409002159.1542926,402931427.64072055,663431605.5407053,253549297.1379382,253549297.1379382,402931427.64072055,12208491.023833651,253549297.1379382,299393467.9116205,-99232262.38943386,0.0,0.0,656480724.7786587,311601958.93545413,,,-1074265826.8655934,Road,,,,,,,,,,
648,scenario_29,-26745013.87622287,-2690556238.922826,1071396212.4812833,903459593.8688072,688955418.6965123,688955418.6965123,1071396212.4812833,33211706.56057629,688955418.6965123,813525236.9792023,-29789800.57860304,0.0,0.0,1760351631.1777956,846736943.5397786,,,-1779986337.9871888,Road,,,,,,,,,,
662,scenario_29,-469811751.1970196,-1741045154.2044313,530762211.27003866,378649255.98540705,361821935.75196594,361821935.75196594,530762211.27003866,15964144.520151608,361821935.75196594,427242849.1582192,-523297480.5104137,0.0,0.0,892584147.0220046,443206993.67837083,,,-1345153730.1741917,Road,,,,,,,,,,
669,scenario_29,120447260.55952737,-333547322.36289656,146397842.0088156,206801834.96259755,100794905.9510108,100794905.9510108,146397842.0088156,4016648.7292025993,100794905.9510108,119019602.03061184,134159581.62942998,0.0,0.0,247192747.95982638,123036250.75981444,,,-195678504.092982,Road,,,,,,,,,,
670,scenario_29,-27461397.23773005,-573904982.7654828,163731572.53603578,266421133.01100266,116290879.9807143,116290879.9807143,163731572.53603578,4505543.392453546,116290879.9807143,137317398.3794512,-30587740.619909238,0.0,0.0,280022452.5167501,141822941.77190474,,,-438831815.40281665,Road,,,,,,,,,,
673,scenario_29,59186650.17065733,-254839345.74952415,123156084.40216218,110811224.86079405,80058686.65722525,80058686.65722525,123156084.40216218,3333388.384357931,80058686.65722525,94534073.27615896,65924755.68191516,0.0,0.0,203214771.05938745,97867461.66051689,,,-142753930.8393958,Road,,,,,,,,,,
678,scenario_29,-78660829.06955029,-1346017453.346485,183630858.38641328,949720386.4885384,134005379.40198286,134005379.40198286,183630858.38641328,5117051.384514583,134005379.40198286,158234851.0165479,-87615972.91272077,0.0,0.0,317636237.7883961,163351902.40106246,,,-1200688261.8023217,Road,,,,,,,,,,
680,scenario_29,-12631298.080473132,-1544110058.694399,379273129.26478386,844171667.368536,308033963.980606,308033963.980606,379273129.26478386,11218714.500434875,308033963.980606,363729490.68182445,-14069308.4927024,0.0,0.0,687307093.2453899,374948205.1822593,,,-1233189181.0434978,Road,,,,,,,,,,
682,scenario_29,-120370114.75509906,-4594231783.105294,2012529101.0006804,1169952032.0440044,1291380535.3055098,1291380535.3055098,2012529101.0006804,62968536.69763835,1291380535.3055098,1524874654.4477425,-134073653.15917264,0.0,0.0,3303909636.3061905,1587843191.1453807,,,-2891868876.3485575,Road,,,,,,,,,,
689,scenario_29,-215543531.29366663,-1212742849.3861804,248009031.861101,569401800.4221355,179788485.80927745,179788485.80927745,248009031.861101,7071835.968685386,179788485.80927745,212295986.87364933,-240082089.43030968,0.0,0.0,427797517.67037845,219367822.84233472,,,-1028851712.6947799,Road,,,,,,,,,,
694,scenario_29,33922282.30062759,-1084208683.5264752,244000087.32599494,703791579.9187732,170339298.5823347,170339298.5823347,244000087.32599494,7015205.662305866,170339298.5823347,201138294.9977318,37784165.287166685,0.0,0.0,414339385.9083296,208153500.66003767,,,-874160915.2916441,Road,,,,,,,,,,
726,scenario_29,-65871807.93577875,-969973912.8817286,163141107.3825319,625204770.7737253,115756226.78969271,115756226.78969271,163141107.3825319,4493437.663191147,115756226.78969271,136686074.7086824,-73370985.38219275,0.0,0.0,278897334.17222464,141179512.37187353,,,-839755268.5277915,Road,,,,,,,,,,
736,scenario_29,-2541623.7011735453,-996767274.1840702,160242608.0847507,720808286.5499029,113174755.84824304,113174755.84824304,160242608.0847507,4405172.982351525,113174755.84824304,133637848.79680686,-2830974.908228533,0.0,0.0,273417363.93299377,138043021.77915838,,,-861682283.2372899,Road,,,,,,,,,,
