mode,development,scenario,value_mode,tts_annual,cost_annual,cost_annual_negative,net_annual
Rail,100001,scenario_30,standalone_annual_proxy,16963382.8104531,1653083.3635383737,-1653083.3635383737,15310299.446914725
Rail,100001,scenario_31,integrated,20488685.223301303,1733979.1735291178,-1733979.1735291178,18754706.049772184
Rail,100001,scenario_31,standalone_annual_proxy,15650805.366341498,1653083.3635383737,-1653083.3635383737,13997722.002803124
Rail,100001,scenario_32,integrated,21733336.54379069,1733979.1735291178,-1733979.1735291178,19999357.370261572
Rail,100001,scenario_32,standalone_annual_proxy,22547437.97002431,1653083.3635383737,-1653083.3635383737,20894354.606485937
Rail,100001,scenario_33,integrated,15523548.164155528,1733979.1735291178,-1733979.1735291178,13789568.99062641
Rail,100001,scenario_33,standalone_annual_proxy,14037382.208824717,1653083.3635383737,-1653083.3635383737,12384298.845286343
Rail,100001,scenario_34,integrated,25270021.261348102,1733979.1735291178,-1733979.1735291178,23536042.087818984
Rail,100001,scenario_34,standalone_annual_proxy,18892528.816335432,1653083.3635383737,-1653083.3635383737,17239445.45279706
Rail,100001,scenario_35,integrated,20665135.65280318,1733979.1735291178,-1733979.1735291178,18931156.47927406
Rail,100001,scenario_35,standalone_annual_proxy,16431563.568034733,1653083.3635383737,-1653083.3635383737,14778480.20449636
Rail,100001,scenario_36,integrated,17408036.792216066,1733979.1735291178,-1733979.1735291178,15674057.618686948
Rail,100001,scenario_36,standalone_annual_proxy,18483307.31009805,1653083.3635383737,-1653083.3635383737,16830223.946559675
Rail,100001,scenario_37,integrated,25167587.36260221,1733979.1735291178,-1733979.1735291178,23433608.189073093
Rail,100001,scenario_37,standalone_annual_proxy,20463034.78604341,1653083.3635383737,-1653083.3635383737,18809951.422505036
Rail,100001,scenario_38,integrated,19797491.210913893,1733979.1735291178,-1733979.1735291178,18063512.037384775
Rail,100001,scenario_38,standalone_annual_proxy,15590635.250560831,1653083.3635383737,-1653083.3635383737,13937551.887022458
Rail,100001,scenario_39,integrated,17589769.299801346,1733979.1735291178,-1733979.1735291178,15855790.126272228
Rail,100001,scenario_39,standalone_annual_proxy,16308236.727543006,1653083.3635383737,-1653083.3635383737,14655153.364004632
Rail,100001,scenario_4,integrated,13507646.881966578,1733979.1735291178,-1733979.1735291178,11773667.70843746
Rail,100001,scenario_4,standalone_annual_proxy,12577084.076224249,1653083.3635383737,-1653083.3635383737,10924000.712685876
Rail,100001,scenario_40,integrated,20314418.2939578,1733979.1735291178,-1733979.1735291178,18580439.12042868
Rail,100001,scenario_40,standalone_annual_proxy,12568258.382938296,1653083.3635383737,-1653083.3635383737,10915175.019399922
Rail,100001,scenario_41,integrated,22194960.967461675,1733979.1735291178,-1733979.1735291178,20460981.793932557
Rail,100001,scenario_41,standalone_annual_proxy,15274544.290130388,1653083.3635383737,-1653083.3635383737,13621460.926592015
Rail,100001,scenario_42,integrated,25676976.03184918,1733979.1735291178,-1733979.1735291178,23942996.85832006
Rail,100001,scenario_42,standalone_annual_proxy,17631154.005398594,1653083.3635383737,-1653083.3635383737,15978070.64186022
Rail,100001,scenario_43,integrated,18126452.67840958,1733979.1735291178,-1733979.1735291178,16392473.504880462
Rail,100001,scenario_43,standalone_annual_proxy,20012821.291041277,1653083.3635383737,-1653083.3635383737,18359737.927502904
Rail,100001,scenario_44,integrated,21291825.560546286,1733979.1735291178,-1733979.1735291178,19557846.387017168
Rail,100001,scenario_44,standalone_annual_proxy,17156707.74725351,1653083.3635383737,-1653083.3635383737,15503624.383715138
Rail,100001,scenario_45,integrated,17865238.215926178,1733979.1735291178,-1733979.1735291178,16131259.04239706
Rail,100001,scenario_45,standalone_annual_proxy,11480627.525762942,1653083.3635383737,-1653083.3635383737,9827544.162224568
Rail,100001,scenario_46,integrated,19934600.68536994,1733979.1735291178,-1733979.1735291178,18200621.51184082
Rail,100001,scenario_46,standalone_annual_proxy,18690764.36020864,1653083.3635383737,-1653083.3635383737,17037680.99667027
Rail,100001,scenario_47,integrated,12896681.502408076,1733979.1735291178,-1733979.1735291178,11162702.328878958
Rail,100001,scenario_47,standalone_annual_proxy,11063867.816452444,1653083.3635383737,-1653083.3635383737,9410784.45291407
Rail,100001,scenario_48,integrated,14718951.55753685,1733979.1735291178,-1733979.1735291178,12984972.384007731
Rail,100001,scenario_48,standalone_annual_proxy,14857074.585042566,1653083.3635383737,-1653083.3635383737,13203991.221504193
Rail,100001,scenario_49,integrated,18489414.777796462,1733979.1735291178,-1733979.1735291178,16755435.604267344
Rail,100001,scenario_49,standalone_annual_proxy,16913598.136562463,1653083.3635383737,-1653083.3635383737,15260514.77302409
Rail,100001,scenario_5,integrated,19752382.283841636,1733979.1735291178,-1733979.1735291178,18018403.110312518
Rail,100001,scenario_5,standalone_annual_proxy,14932575.73419233,1653083.3635383737,-1653083.3635383737,13279492.370653957
Rail,100001,scenario_50,integrated,18640716.240935832,1733979.1735291178,-1733979.1735291178,16906737.067406714
Rail,100001,scenario_50,standalone_annual_proxy,12925692.03136743,1653083.3635383737,-1653083.3635383737,11272608.667829057
Rail,100001,scenario_51,integrated,19223080.335910454,1733979.1735291178,-1733979.1735291178,17489101.162381336
Rail,100001,scenario_51,standalone_annual_proxy,16265907.651220229,1653083.3635383737,-1653083.3635383737,14612824.287681855
Rail,100001,scenario_52,integrated,27126194.901025455,1733979.1735291178,-1733979.1735291178,25392215.727496337
Rail,100001,scenario_52,standalone_annual_proxy,22103617.310878284,1653083.3635383737,-1653083.3635383737,20450533.94733991
Rail,100001,scenario_53,integrated,24019164.200688392,1733979.1735291178,-1733979.1735291178,22285185.027159274
Rail,100001,scenario_53,standalone_annual_proxy,19572908.701357935,1653083.3635383737,-1653083.3635383737,17919825.33781956
Rail,100001,scenario_54,integrated,28546286.384416528,1733979.1735291178,-1733979.1735291178,26812307.21088741
Rail,100001,scenario_54,standalone_annual_proxy,23461562.54530596,1653083.3635383737,-1653083.3635383737,21808479.181767587
Rail,100001,scenario_55,integrated,18333627.504618723,1733979.1735291178,-1733979.1735291178,16599648.331089605
Rail,100001,scenario_55,standalone_annual_proxy,12546443.72355448,1653083.3635383737,-1653083.3635383737,10893360.360016108
Rail,100001,scenario_56,integrated,21432027.191981506,1733979.1735291178,-1733979.1735291178,19698048.018452387
Rail,100001,scenario_56,standalone_annual_proxy,21364145.46191024,1653083.3635383737,-1653083.3635383737,19711062.098371867
Rail,100001,scenario_57,integrated,15892305.701074269,1733979.1735291178,-1733979.1735291178,14158326.52754515
Rail,100001,scenario_57,standalone_annual_proxy,14846265.996775204,1653083.3635383737,-1653083.3635383737,13193182.633236831
Rail,100001,scenario_58,integrated,16403127.124491291,1733979.1735291178,-1733979.1735291178,14669147.950962173
Rail,100001,scenario_58,standalone_annual_proxy,9595729.485068968,1653083.3635383737,-1653083.3635383737,7942646.121530594
Rail,100001,scenario_59,integrated,14399669.172622524,1733979.1735291178,-1733979.1735291178,12665689.999093406
Rail,100001,scenario_59,standalone_annual_proxy,8845111.948809464,1653083.3635383737,-1653083.3635383737,7192028.58527109
Rail,100001,scenario_6,integrated,17085998.246568006,1733979.1735291178,-1733979.1735291178,15352019.073038887
Rail,100001,scenario_6,standalone_annual_proxy,13757986.965206692,1653083.3635383737,-1653083.3635383737,12104903.601668319
Rail,100001,scenario_60,integrated,16570428.884194678,1733979.1735291178,-1733979.1735291178,14836449.71066556
Rail,100001,scenario_60,standalone_annual_proxy,12264440.44761302,1653083.3635383737,-1653083.3635383737,10611357.084074646
Rail,100001,scenario_61,integrated,15857093.511676256,1733979.1735291178,-1733979.1735291178,14123114.338147137
Rail,100001,scenario_61,standalone_annual_proxy,8307061.554972795,1653083.3635383737,-1653083.3635383737,6653978.191434421
Rail,100001,scenario_62,integrated,17969659.546263598,1733979.1735291178,-1733979.1735291178,16235680.37273448
Rail,100001,scenario_62,standalone_annual_proxy,16538402.000026276,1653083.3635383737,-1653083.3635383737,14885318.636487903
Rail,100001,scenario_63,integrated,24688547.36998567,1733979.1735291178,-1733979.1735291178,22954568.19645655
Rail,100001,scenario_63,standalone_annual_proxy,14274276.573415969,1653083.3635383737,-1653083.3635383737,12621193.209877595
Rail,100001,scenario_64,integrated,22468965.554428723,1733979.1735291178,-1733979.1735291178,20734986.380899604
Rail,100001,scenario_64,standalone_annual_proxy,16705839.172210444,1653083.3635383737,-1653083.3635383737,15052755.80867207
Rail,100001,scenario_65,integrated,15411885.403563095,1733979.1735291178,-1733979.1735291178,13677906.230033977
Rail,100001,scenario_65,standalone_annual_proxy,13663256.088014709,1653083.3635383737,-1653083.3635383737,12010172.724476336
Rail,100001,scenario_66,integrated,15051440.388970478,1733979.1735291178,-1733979.1735291178,13317461.21544136
Rail,100001,scenario_66,standalone_annual_proxy,11042286.903275322,1653083.3635383737,-1653083.3635383737,9389203.539736949
Rail,100001,scenario_67,integrated,21783252.07779235,1733979.1735291178,-1733979.1735291178,20049272.904263232
Rail,100001,scenario_67,standalone_annual_proxy,14755868.616080826,1653083.3635383737,-1653083.3635383737,13102785.252542453
Rail,100001,scenario_68,integrated,12001299.348788314,1733979.1735291178,-1733979.1735291178,10267320.175259195
Rail,100001,scenario_68,standalone_annual_proxy,8769257.011665383,1653083.3635383737,-1653083.3635383737,7116173.64812701
Rail,100001,scenario_69,integrated,11257391.44751479,1733979.1735291178,-1733979.1735291178,9523412.27398567
Rail,100001,scenario_69,standalone_annual_proxy,10118277.553822128,1653083.3635383737,-1653083.3635383737,8465194.190283755
Rail,100001,scenario_7,integrated,23368768.649024338,1733979.1735291178,-1733979.1735291178,21634789.47549522
Rail,100001,scenario_7,standalone_annual_proxy,13306445.131541252,1653083.3635383737,-1653083.3635383737,11653361.768002879
Rail,100001,scenario_70,integrated,13206397.876762051,1733979.1735291178,-1733979.1735291178,11472418.703232933
Rail,100001,scenario_70,standalone_annual_proxy,9283242.594970305,1653083.3635383737,-1653083.3635383737,7630159.231431931
Rail,100001,scenario_71,integrated,18631074.834795885,1733979.1735291178,-1733979.1735291178,16897095.661266766
Rail,100001,scenario_71,standalone_annual_proxy,12665667.968333546,1653083.3635383737,-1653083.3635383737,11012584.604795173
Rail,100001,scenario_72,integrated,10099989.941863418,1733979.1735291178,-1733979.1735291178,8366010.768334299
Rail,100001,scenario_72,standalone_annual_proxy,8464262.052947605,1653083.3635383737,-1653083.3635383737,6811178.689409232
Rail,100001,scenario_73,integrated,10085462.18299064,1733979.1735291178,-1733979.1735291178,8351483.009461522
Rail,100001,scenario_73,standalone_annual_proxy,7757625.730889184,1653083.3635383737,-1653083.3635383737,6104542.367350811
Rail,100001,scenario_74,integrated,20162242.251601964,1733979.1735291178,-1733979.1735291178,18428263.078072846
Rail,100001,scenario_74,standalone_annual_proxy,15360491.771190297,1653083.3635383737,-1653083.3635383737,13707408.407651924
Rail,100001,scenario_75,integrated,18102408.13929135,1733979.1735291178,-1733979.1735291178,16368428.965762231
Rail,100001,scenario_75,standalone_annual_proxy,21866133.396351177,1653083.3635383737,-1653083.3635383737,20213050.032812804
Rail,100001,scenario_76,integrated,16317593.25817274,1733979.1735291178,-1733979.1735291178,14583614.084643621
Rail,100001,scenario_76,standalone_annual_proxy,14107585.001534622,1653083.3635383737,-1653083.3635383737,12454501.637996249
Rail,100001,scenario_77,integrated,20623775.58157327,1733979.1735291178,-1733979.1735291178,18889796.408044152
Rail,100001,scenario_77,standalone_annual_proxy,10485499.36964528,1653083.3635383737,-1653083.3635383737,8832416.006106908
Rail,100001,scenario_78,integrated,28227973.37186248,1733979.1735291178,-1733979.1735291178,26493994.19833336
Rail,100001,scenario_78,standalone_annual_proxy,20173312.624688964,1653083.3635383737,-1653083.3635383737,18520229.26115059
Rail,100001,scenario_79,integrated,21118395.66137498,1733979.1735291178,-1733979.1735291178,19384416.48784586
Rail,100001,scenario_79,standalone_annual_proxy,17119631.71745572,1653083.3635383737,-1653083.3635383737,15466548.353917345
Rail,100001,scenario_8,integrated,15321719.164917452,1733979.1735291178,-1733979.1735291178,13587739.991388334
Rail,100001,scenario_8,standalone_annual_proxy,9408381.374989675,1653083.3635383737,-1653083.3635383737,7755298.011451302
Rail,100001,scenario_80,integrated,35135678.89470235,1733979.1735291178,-1733979.1735291178,33401699.721173234
Rail,100001,scenario_80,standalone_annual_proxy,33137034.810973417,1653083.3635383737,-1653083.3635383737,31483951.447435044
Rail,100001,scenario_81,integrated,18834838.944223452,1733979.1735291178,-1733979.1735291178,17100859.770694334
Rail,100001,scenario_81,standalone_annual_proxy,11802842.763055306,1653083.3635383737,-1653083.3635383737,10149759.399516933
Rail,100001,scenario_82,integrated,22922570.04798453,1733979.1735291178,-1733979.1735291178,21188590.87445541
Rail,100001,scenario_82,standalone_annual_proxy,16844659.750510912,1653083.3635383737,-1653083.3635383737,15191576.38697254
Rail,100001,scenario_83,integrated,16581751.692168947,1733979.1735291178,-1733979.1735291178,14847772.518639829
Rail,100001,scenario_83,standalone_annual_proxy,11975553.190381082,1653083.3635383737,-1653083.3635383737,10322469.826842709
Rail,100001,scenario_84,integrated,16890486.44790856,1733979.1735291178,-1733979.1735291178,15156507.274379443
Rail,100001,scenario_84,standalone_annual_proxy,11042977.990752302,1653083.3635383737,-1653083.3635383737,9389894.627213929
Rail,100001,scenario_85,integrated,15985730.044481998,1733979.1735291178,-1733979.1735291178,14251750.87095288
Rail,100001,scenario_85,standalone_annual_proxy,11034625.54780879,1653083.3635383737,-1653083.3635383737,9381542.184270417
Rail,100001,scenario_86,integrated,23067022.514848694,1733979.1735291178,-1733979.1735291178,21333043.341319576
Rail,100001,scenario_86,standalone_annual_proxy,15489579.377226597,1653083.3635383737,-1653083.3635383737,13836496.013688223
Rail,100001,scenario_87,integrated,21056667.79026945,1733979.1735291178,-1733979.1735291178,19322688.61674033
Rail,100001,scenario_87,standalone_annual_proxy,18887472.304305937,1653083.3635383737,-1653083.3635383737,17234388.940767564
Rail,100001,scenario_88,integrated,16064753.807765087,1733979.1735291178,-1733979.1735291178,14330774.634235969
Rail,100001,scenario_88,standalone_annual_proxy,15073877.727452282,1653083.3635383737,-1653083.3635383737,13420794.363913909
Rail,100001,scenario_89,integrated,17242721.403947033,1733979.1735291178,-1733979.1735291178,15508742.230417915
Rail,100001,scenario_89,standalone_annual_proxy,15100755.85683572,1653083.3635383737,-1653083.3635383737,13447672.493297346
Rail,100001,scenario_9,integrated,25158833.582427803,1733979.1735291178,-1733979.1735291178,23424854.408898685
Rail,100001,scenario_9,standalone_annual_proxy,13764099.09645147,1653083.3635383737,-1653083.3635383737,12111015.732913097
Rail,100001,scenario_90,integrated,17525867.878332708,1733979.1735291178,-1733979.1735291178,15791888.70480359
Rail,100001,scenario_90,standalone_annual_proxy,11977245.291213425,1653083.3635383737,-1653083.3635383737,10324161.927675052
Rail,100001,scenario_91,integrated,23677322.05505366,1733979.1735291178,-1733979.1735291178,21943342.88152454
Rail,100001,scenario_91,standalone_annual_proxy,22388456.5093944,1653083.3635383737,-1653083.3635383737,20735373.145856027
