development,scenario,tts_annual,access_only_minutes,cost_annual,mode,value_mode,cost_annual_negative,net_annual
678,scenario_100,-194236.65071708508,-694.4774103851087,-29137059.062942907,Road,access_only_integrated_proxy,29137059.062942907,28942822.412225824
678,scenario_19,-292921.5366778088,-1047.317226110601,-28847108.38654575,Road,access_only_integrated_proxy,28847108.38654575,28554186.849867944
678,scenario_26,-132662.99045477205,-474.32577592767666,-29317067.39581003,Road,access_only_integrated_proxy,29317067.39581003,29184404.40535526
678,scenario_44,-224321.98693138646,-802.0450929390354,-29049116.14144801,Road,access_only_integrated_proxy,29049116.14144801,28824794.154516622
678,scenario_64,-278082.3247918611,-994.2608260714587,-28892366.213919908,Road,access_only_integrated_proxy,28892366.213919908,28614283.889128048
678,scenario_70,-183053.36320603348,-654.4924717981085,-29169280.248676203,Road,access_only_integrated_proxy,29169280.248676203,28986226.88547017
678,scenario_75,-224821.98548367404,-803.8327972600637,-29047778.127121367,Road,access_only_integrated_proxy,29047778.127121367,28822956.141637694
678,scenario_78,-304714.9358804815,-1089.4835696285372,-28813749.384985957,Road,access_only_integrated_proxy,28813749.384985957,28509034.449105475
678,scenario_89,-187976.7327106269,-672.0955806413476,-29155792.494529672,Road,access_only_integrated_proxy,29155792.494529672,28967815.761819046
678,scenario_96,-199640.1987174579,-713.7973585428663,-29121968.187898785,Road,access_only_integrated_proxy,29121968.187898785,28922327.98918133
680,scenario_100,-1949.9057747323034,-6.97173014429427,-34118216.87015125,Road,access_only_integrated_proxy,34118216.87015125,34116266.96437652
680,scenario_19,-3215.6665620463737,-11.497355305640667,-33963807.26994972,Road,access_only_integrated_proxy,33963807.26994972,33960591.603387676
680,scenario_26,-1053.0718836839553,-3.765173215406321,-34214301.05754851,Road,access_only_integrated_proxy,34214301.05754851,34213247.98566482
680,scenario_44,-2467.7992291825003,-8.823416238417877,-34071230.56332957,Road,access_only_integrated_proxy,34071230.56332957,34068762.76410039
680,scenario_64,-3610.9644140582964,-12.910710754174914,-33987255.1145466,Road,access_only_integrated_proxy,33987255.1145466,33983644.15013254
680,scenario_70,-1605.309247464737,-5.739653175292915,-34135618.00622673,Road,access_only_integrated_proxy,34135618.00622673,34134012.69697927
680,scenario_75,-2524.297714724187,-9.025421996779215,-34070459.547223836,Road,access_only_integrated_proxy,34070459.547223836,34067935.24950911
680,scenario_78,-3879.725906391383,-13.871645698829525,-33945565.502453886,Road,access_only_integrated_proxy,33945565.502453886,33941685.77654749
680,scenario_89,-2021.2000368999836,-7.226637003441283,-34128041.40050584,Road,access_only_integrated_proxy,34128041.40050584,34126020.20046894
680,scenario_96,-2325.259782332808,-8.313777992698306,-34109867.887654275,Road,access_only_integrated_proxy,34109867.887654275,34107542.627871946
682,scenario_100,1096.0224517442953,3.918739492270106,-100571507.64642888,Road,access_only_integrated_proxy,100571507.64642888,100572603.66888063
682,scenario_19,2407.3192520812204,8.607174979508272,-100136739.83655816,Road,access_only_integrated_proxy,100136739.83655816,100139147.15581025
682,scenario_26,301.791071756665,1.0790295303031598,-100842148.85192284,Road,access_only_integrated_proxy,100842148.85192284,100842450.6429946
682,scenario_44,1610.7354360538295,5.759054073041625,-100439369.4162363,Road,access_only_integrated_proxy,100439369.4162363,100440980.15167235
682,scenario_64,2269.7676550643278,8.115370386822178,-100204054.13064371,Road,access_only_integrated_proxy,100204054.13064371,100206323.89829877
682,scenario_70,910.0062555755358,3.2536536512197927,-100620091.09087652,Road,access_only_integrated_proxy,100620091.09087652,100621001.0971321
682,scenario_75,1522.0662814644584,5.442024693504209,-100437319.65523219,Road,access_only_integrated_proxy,100437319.65523219,100438841.72151366
682,scenario_78,2753.073001810401,9.843389503679646,-100086500.47490494,Road,access_only_integrated_proxy,100086500.47490494,100089253.54790676
682,scenario_89,1056.3497024502908,3.7768927908837213,-100599533.10956408,Road,access_only_integrated_proxy,100599533.10956408,100600589.45926653
682,scenario_96,1379.1329297057018,4.9309780726907775,-100548604.82456884,Road,access_only_integrated_proxy,100548604.82456884,100549983.95749855
689,scenario_100,36865.91748224416,131.81110161249308,-21347996.431379363,Road,access_only_integrated_proxy,21347996.431379363,21384862.34886161
689,scenario_19,55854.536185104764,199.70336960037457,-20950593.980189893,Road,access_only_integrated_proxy,20950593.980189893,21006448.516374998
689,scenario_26,24852.02361294818,88.85639727534544,-21595326.633045875,Road,access_only_integrated_proxy,21595326.633045875,21620178.656658825
689,scenario_44,42816.851959212676,153.08818577595594,-21227200.4636849,Road,access_only_integrated_proxy,21227200.4636849,21270017.315644115
689,scenario_64,53780.40165685232,192.2874696110921,-21012055.27971335,Road,access_only_integrated_proxy,21012055.27971335,21065835.681370202
689,scenario_70,34441.83290333642,123.14398356500172,-21392407.854341622,Road,access_only_integrated_proxy,21392407.854341622,21426849.68724496
689,scenario_75,42983.472844864096,153.68392525538002,-21225319.701559484,Road,access_only_integrated_proxy,21225319.701559484,21268303.17440435
689,scenario_78,58780.991732079165,210.16667434933333,-20904602.77812717,Road,access_only_integrated_proxy,20904602.77812717,20963383.76985925
689,scenario_89,35851.53813241074,128.1842704175579,-21373572.556879528,Road,access_only_integrated_proxy,21373572.556879528,21409424.09501194
689,scenario_96,38288.783399897926,136.89844344097583,-21327028.55520822,Road,access_only_integrated_proxy,21327028.55520822,21365317.33860812
694,scenario_100,68221.88509363602,243.92182379847512,-25445764.268083934,Road,access_only_integrated_proxy,25445764.268083934,25513986.15317757
694,scenario_19,102807.7037698646,367.58061683080086,-25341294.694929633,Road,access_only_integrated_proxy,25341294.694929633,25444102.3986995
694,scenario_26,46742.10351958969,167.12260476277876,-25510564.923960745,Road,access_only_integrated_proxy,25510564.923960745,25557307.027480334
694,scenario_44,78687.37535178555,281.34033645331147,-25414126.2464178,Road,access_only_integrated_proxy,25414126.2464178,25492813.62176959
694,scenario_64,97183.2702260968,347.4709103055975,-25357765.128649034,Road,access_only_integrated_proxy,25357765.128649034,25454948.398875132
694,scenario_70,64447.92449597266,230.42833339342178,-25457319.45664164,Road,access_only_integrated_proxy,25457319.45664164,25521767.381137613
694,scenario_75,78817.40829570625,281.80525871090504,-25413663.905602872,Road,access_only_integrated_proxy,25413663.905602872,25492481.31389858
694,scenario_78,106583.72849666627,381.0814873623822,-25329460.964270998,Road,access_only_integrated_proxy,25329460.964270998,25436044.692767665
694,scenario_89,65929.62181107227,235.72602211780028,-25452558.70088742,Road,access_only_integrated_proxy,25452558.70088742,25518488.322698493
694,scenario_96,69924.15945003889,250.00816786606083,-25440401.94844707,Road,access_only_integrated_proxy,25440401.94844707,25510326.10789711
726,scenario_100,145047.14187649055,518.6043061505807,-20779218.915428117,Road,access_only_integrated_proxy,20779218.915428117,20924266.057304606
726,scenario_19,218290.1927209113,780.4789013485097,-20707340.762213744,Road,access_only_integrated_proxy,20707340.762213744,20925630.954934657
726,scenario_26,99697.70894044817,356.46108224517775,-20824033.383888435,Road,access_only_integrated_proxy,20824033.383888435,20923731.09282888
726,scenario_44,167064.11897360877,597.3242242631823,-20757221.121120736,Road,access_only_integrated_proxy,20757221.121120736,20924285.240094345
726,scenario_64,205719.6490719658,735.5339408159671,-20717517.780749902,Road,access_only_integrated_proxy,20717517.780749902,20923237.429821867
726,scenario_70,137286.76931851465,490.85772270306916,-20787574.80325635,Road,access_only_integrated_proxy,20787574.80325635,20924861.572574865
726,scenario_75,167291.42341765354,598.1369328899345,-20756797.29237769,Road,access_only_integrated_proxy,20756797.29237769,20924088.715795346
726,scenario_78,225705.65112462727,806.9922721774383,-20698215.263929084,Road,access_only_integrated_proxy,20698215.263929084,20923920.91505371
726,scenario_89,140026.45122877863,500.6532334436779,-20783614.08023316,Road,access_only_integrated_proxy,20783614.08023316,20923640.53146194
726,scenario_96,148315.3261216088,530.2894341778192,-20774992.773729637,Road,access_only_integrated_proxy,20774992.773729637,20923308.099851247
73,scenario_100,57460.68976190685,205.44604160681774,-14136222.640116364,Road,access_only_integrated_proxy,14136222.640116364,14193683.32987827
73,scenario_19,86534.28782670743,309.3963363636467,-14003896.89873397,Road,access_only_integrated_proxy,14003896.89873397,14090431.186560677
73,scenario_26,39350.45874125171,140.69437762235248,-14218425.903362308,Road,access_only_integrated_proxy,14218425.903362308,14257776.36210356
73,scenario_44,66288.24825014976,237.0082618999768,-14095960.2458152,Road,access_only_integrated_proxy,14095960.2458152,14162248.49406535
73,scenario_64,82041.36697596704,293.33226181351347,-14023918.882140638,Road,access_only_integrated_proxy,14023918.882140638,14105960.249116605
73,scenario_70,54210.43410380027,193.82501579012387,-14151143.53003766,Road,access_only_integrated_proxy,14151143.53003766,14205353.96414146
73,scenario_75,66438.52534601036,237.54556548294204,-14095287.384756295,Road,access_only_integrated_proxy,14095287.384756295,14161725.910102306
73,scenario_78,89881.21197925419,321.36299255152335,-13988194.560587287,Road,access_only_integrated_proxy,13988194.560587287,14078075.772566542
73,scenario_89,55586.45901171156,198.74488138265588,-14144616.235509463,Road,access_only_integrated_proxy,14144616.235509463,14200202.694521174
73,scenario_96,58973.59735612077,210.85532015596254,-14129032.18843194,Road,access_only_integrated_proxy,14129032.18843194,14188005.78578806
736,scenario_100,0.0,0.0,-23205474.223556973,Road,access_only_integrated_proxy,23205474.223556973,23205474.223556973
736,scenario_19,0.0,0.0,-23206294.21472285,Road,access_only_integrated_proxy,23206294.21472285,23206294.21472285
736,scenario_26,0.0,0.0,-23204587.854760557,Road,access_only_integrated_proxy,23204587.854760557,23204587.854760557
736,scenario_44,0.0,0.0,-23205844.565009687,Road,access_only_integrated_proxy,23205844.565009687,23205844.565009687
736,scenario_64,0.01690997518153381,6.0460246459115297e-05,-23206215.618097223,Road,access_only_integrated_proxy,23206215.618097223,23206215.6350072
736,scenario_70,0.0,0.0,-23205323.245931577,Road,access_only_integrated_proxy,23205323.245931577,23205323.245931577
736,scenario_75,0.015070797104499436,5.3884414228377864e-05,-23205845.95181396,Road,access_only_integrated_proxy,23205845.95181396,23205845.966884755
736,scenario_78,0.0,0.0,-23206337.590799693,Road,access_only_integrated_proxy,23206337.590799693,23206337.590799693
736,scenario_89,0.0,0.0,-23205394.68039353,Road,access_only_integrated_proxy,23205394.68039353,23205394.68039353
736,scenario_96,0.0,0.0,-23205547.07266528,Road,access_only_integrated_proxy,23205547.07266528,23205547.07266528
750,scenario_100,132184.73727039056,472.61582040810026,-29824560.951390922,Road,access_only_integrated_proxy,29824560.951390922,29956745.68866131
750,scenario_19,199718.9082075077,714.0787779486309,-29415800.879768074,Road,access_only_integrated_proxy,29415800.879768074,29615519.78797558
750,scenario_26,89970.45335874609,321.6820678748463,-30078944.888780706,Road,access_only_integrated_proxy,30078944.888780706,30168915.342139453
750,scenario_44,152898.8158310155,546.6773303455302,-29700312.295827687,Road,access_only_integrated_proxy,29700312.295827687,29853211.111658704
750,scenario_64,190018.6811490481,679.3964018736915,-29479044.017682925,Road,access_only_integrated_proxy,29479044.017682925,29669062.69883197
750,scenario_70,124368.6657888611,444.6700899713469,-29870238.897704925,Road,access_only_integrated_proxy,29870238.897704925,29994607.56349379
750,scenario_75,153256.29579872853,547.9554710122138,-29698379.301849745,Road,access_only_integrated_proxy,29698379.301849745,29851635.597648475
750,scenario_78,208203.8920851852,744.4161504721704,-29368515.84283728,Road,access_only_integrated_proxy,29368515.84283728,29576719.734922465
750,scenario_89,128022.84244151396,457.73530258418396,-29850884.717039827,Road,access_only_integrated_proxy,29850884.717039827,29978907.55948134
750,scenario_96,136163.0037553366,486.83978996321457,-29803009.095322467,Road,access_only_integrated_proxy,29803009.095322467,29939172.099077802
755,scenario_100,568138.2591422782,2031.3323231902687,-68479229.49964665,Road,access_only_integrated_proxy,68479229.49964665,69047367.75878893
755,scenario_19,856933.0220098421,3063.8946038340728,-68368162.68567581,Road,access_only_integrated_proxy,68368162.68567581,69225095.70768565
755,scenario_26,387846.15990269935,1386.7125270264114,-68548249.46516545,Road,access_only_integrated_proxy,68548249.46516545,68936095.62506816
755,scenario_44,656274.6653528884,2346.4569040550195,-68445409.56032254,Road,access_only_integrated_proxy,68445409.56032254,69101684.22567543
755,scenario_64,813952.1772337087,2910.2200750255506,-68384646.5523739,Road,access_only_integrated_proxy,68384646.5523739,69198598.72960761
755,scenario_70,535236.13028306,1913.6934267103825,-68491855.42466103,Road,access_only_integrated_proxy,68491855.42466103,69027091.55494408
755,scenario_75,657732.5794869665,2351.6695579422267,-68444832.84845518,Road,access_only_integrated_proxy,68444832.84845518,69102565.42794214
755,scenario_78,891726.001802555,3188.29408465718,-68354665.86998092,Road,access_only_integrated_proxy,68354665.86998092,69246391.87178347
755,scenario_89,549930.1889119963,1966.230843037305,-68486186.11384074,Road,access_only_integrated_proxy,68486186.11384074,69036116.30275273
755,scenario_96,584139.0915057276,2088.5420031489703,-68473063.31080401,Road,access_only_integrated_proxy,68473063.31080401,69057202.40230973
