mode,development,scenario,tts_hours,tts_minutes,tts_chf_yearly,tts_minutes_metric
Rail,101007,scenario_61,1198.535595031586,71912.13570189515,11041629.02278799,daily_minutes
Rail,101008,scenario_61,657.4287866115556,39445.72719669333,6056628.439537616,daily_minutes
Rail,101009,scenario_61,19.827476612728788,1189.6485967637273,182662.6110424252,daily_minutes
Rail,101010,scenario_61,722.3860834340376,43343.165006042254,6655054.032244413,daily_minutes
Rail,101011,scenario_61,1050.9860091149749,63059.16054689849,9682313.707572618,daily_minutes
Rail,101012,scenario_61,1189.047910519468,71342.87463116807,10954222.780451652,daily_minutes
Rail,101013,scenario_61,513.2362535338107,30794.17521202864,4728240.309305584,daily_minutes
Rail,101014,scenario_61,528.6425134321471,31718.550805928826,4870172.019244998,daily_minutes
Rail,101015,scenario_61,351.20959326626325,21072.575595975795,3235553.4989247764,daily_minutes
Rail,101016,scenario_61,874.9702085812823,52498.21251487694,8060750.543575921,daily_minutes
Rail,101017,scenario_61,304.9109277248499,18294.655663490994,2809022.412757952,daily_minutes
Rail,101018,scenario_61,29.057241638511183,1743.434498310671,267692.7443189481,daily_minutes
Rail,101019,scenario_61,18.097129821770068,1085.827789306204,166721.6181960389,daily_minutes
Rail,101020,scenario_61,308.53006002311304,18511.803601386782,2842364.030968931,daily_minutes
Rail,101021,scenario_61,269.329111234365,16159.746674061898,2481221.3701577107,daily_minutes
Rail,101022,scenario_61,221.45895803766325,13287.537482259795,2040212.7968177765,daily_minutes
Rail,101023,scenario_61,1271.498555054357,76289.91330326142,11713807.588293768,daily_minutes
Rail,101024,scenario_61,638.3498088042397,38300.988528254384,5880861.448589938,daily_minutes
Rail,101025,scenario_61,201.48887066842144,12089.332240105286,1856236.3699198992,daily_minutes
Rail,101026,scenario_61,733.5096380333125,44010.57828199875,6757530.891345696,daily_minutes
Rail,101027,scenario_61,1078.0225555996367,64681.3533359782,9931390.595717212,daily_minutes
Rail,101028,scenario_61,440.92423498036806,26455.454098822083,4062058.6071801386,daily_minutes
Rail,101029,scenario_61,600.1463187575791,36008.77912545475,5528907.976186073,daily_minutes
Rail,101030,scenario_61,594.4777527452025,35668.66516471215,5476685.744940452,daily_minutes
Rail,101031,scenario_61,903.9548037509376,54237.288225056254,8327774.025035888,daily_minutes
Rail,101032,scenario_61,74.76234771611053,4485.7408629666315,688755.6045694398,daily_minutes
Rail,100000,scenario_62,553.4468356171928,33206.81013703157,5098684.317806951,daily_minutes
Rail,100001,scenario_62,1751.1883752186768,105071.30251312061,16132998.02553958,daily_minutes
Rail,100002,scenario_62,646.0418739318411,38762.51243591047,5951725.367784479,daily_minutes
Rail,100003,scenario_62,201.74135735835443,12104.481441501266,1858562.4287995757,daily_minutes
Rail,100004,scenario_62,223.75022819839796,13425.013691903878,2061321.3523005608,daily_minutes
Rail,100005,scenario_62,661.3648858388478,39681.89315033087,6092890.147278969,daily_minutes
Rail,101000,scenario_62,714.724805062986,42883.48830377916,6584473.739123264,daily_minutes
Rail,101001,scenario_62,1602.5360463143006,96152.16277885804,14763523.580275126,daily_minutes
Rail,101002,scenario_62,696.5208382606506,41791.25029563904,6416767.874560069,daily_minutes
Rail,101003,scenario_62,665.5093816101798,39930.56289661079,6131071.729021942,daily_minutes
Rail,101004,scenario_62,163.28224582670373,9796.934749602224,1504254.0179030907,daily_minutes
Rail,101005,scenario_62,17.1512552261338,1029.075313568028,158007.65389628022,daily_minutes
Rail,101006,scenario_62,464.8225044151404,27889.350264908422,4282223.804174922,daily_minutes
Rail,101007,scenario_62,1349.3322294315076,80959.93376589046,12430858.096860709,daily_minutes
Rail,101008,scenario_62,739.2459572255539,44354.75743353323,6810377.305536137,daily_minutes
Rail,101009,scenario_62,22.495676811551675,1349.7406086931005,207243.67219410095,daily_minutes
Rail,101010,scenario_62,812.9568451007217,48777.4107060433,7489446.231174909,daily_minutes
Rail,101011,scenario_62,1146.6954777657666,68801.728665946,10564046.7584649,daily_minutes
Rail,101012,scenario_62,1337.034555137121,80222.07330822726,12317564.54265624,daily_minutes
Rail,101013,scenario_62,576.2416674613924,34574.50004768354,5308683.9856548235,daily_minutes
Rail,101014,scenario_62,595.6416965921744,35738.501795530465,5487408.694025066,daily_minutes
Rail,101015,scenario_62,388.5129783491211,23310.778700947267,3579214.6643391126,daily_minutes
Rail,101016,scenario_62,987.8516363263044,59271.098179578265,9100681.98481971,daily_minutes
Rail,101017,scenario_62,342.1519150932654,20529.114905595925,3152108.732988217,daily_minutes
Rail,101018,scenario_62,32.808662319184805,1968.5197391510883,302253.08248172194,daily_minutes
Rail,101019,scenario_62,20.17154318491521,1210.2925910949125,185832.35874534983,daily_minutes
Rail,101020,scenario_62,346.6684967041001,20800.109802246006,3193718.1927361926,daily_minutes
Rail,101021,scenario_62,304.1823664347394,18250.941986084363,2802310.46901668,daily_minutes
Rail,101022,scenario_62,251.3952189286429,15083.713135718574,2316003.593902015,daily_minutes
Rail,101023,scenario_62,1429.2241978824022,85753.45187294413,13166870.845411418,daily_minutes
Rail,101024,scenario_62,716.9078196644841,43014.46917986905,6604584.979441026,daily_minutes
Rail,101025,scenario_62,227.39511001903156,13643.706601141894,2094900.19056133,daily_minutes
Rail,101026,scenario_62,825.4791269223279,49528.74761533967,7604809.004684637,daily_minutes
Rail,101027,scenario_62,1177.060039673226,70623.60238039355,10843783.321493562,daily_minutes
Rail,101028,scenario_62,496.4144982913858,29784.86989748315,4573268.206959221,daily_minutes
Rail,101029,scenario_62,674.9972191056222,40499.83314633733,6218479.380732455,daily_minutes
Rail,101030,scenario_62,667.1792235791509,40030.75341474905,6146455.315145285,daily_minutes
Rail,101031,scenario_62,1017.7757134139684,61066.54280483811,9376360.537397524,daily_minutes
Rail,101032,scenario_62,82.45062844156928,4947.037706494157,759584.6595808011,daily_minutes
Rail,100000,scenario_63,760.0889843284676,45605.33905970806,7002395.77702444,daily_minutes
Rail,100001,scenario_63,2405.960838826475,144357.6503295885,22165154.82377278,daily_minutes
Rail,100002,scenario_63,889.6166301765479,53376.997810592875,8195682.167164464,daily_minutes
Rail,100003,scenario_63,277.48488616941904,16649.093170165143,2556357.2623243895,daily_minutes
Rail,100004,scenario_63,307.2427239576209,18434.563437457255,2830504.318731978,daily_minutes
Rail,100005,scenario_63,910.5554406324808,54633.32643794885,8388583.052370794,daily_minutes
Rail,101000,scenario_63,984.160213037263,59049.61278223578,9066674.37862709,daily_minutes
Rail,101001,scenario_63,2207.9679529270215,132478.0771756213,20341125.563135475,daily_minutes
Rail,101002,scenario_63,957.849254369663,57470.95526217978,8824282.040805956,daily_minutes
Rail,101003,scenario_63,916.25890269081,54975.5341614486,8441126.766929356,daily_minutes
Rail,101004,scenario_63,225.7773217517679,13546.639305106073,2079996.1543703368,daily_minutes
Rail,101005,scenario_63,23.551138178503606,1413.0682907102164,216967.21558328232,daily_minutes
Rail,101006,scenario_63,641.6152052024554,38496.912312147324,5910944.23944814,daily_minutes
Rail,101007,scenario_63,1857.7168720125485,111463.01232075291,17114402.4551028,daily_minutes
Rail,101008,scenario_63,1017.9675603569048,61078.053621414285,9378127.94654402,daily_minutes
Rail,101009,scenario_63,30.895210345537635,1853.712620732258,284625.2148293,daily_minutes
Rail,101010,scenario_63,1119.378408334669,67162.70450008014,10312385.524623971,daily_minutes
Rail,101011,scenario_63,1585.4341285924163,95126.04771554498,14605970.453070495,daily_minutes
Rail,101012,scenario_63,1841.23941707614,110474.3650245684,16962602.253755644,daily_minutes
Rail,101013,scenario_63,794.0257922411256,47641.547534467536,7315042.013600592,daily_minutes
Rail,101014,scenario_63,819.782832223209,49186.96993339254,7552331.320139535,daily_minutes
Rail,101015,scenario_63,535.8664264500112,32151.985587000672,4936723.040313373,daily_minutes
Rail,101016,scenario_63,1358.6961674650374,81521.77004790225,12517124.312388403,daily_minutes
Rail,101017,scenario_63,471.3571819107019,28281.430914642115,4342425.174070532,daily_minutes
Rail,101018,scenario_63,45.12905999820214,2707.7435998921283,415755.978139437,daily_minutes
Rail,101019,scenario_63,27.785502497354173,1667.1301498412504,255976.72030712504,daily_minutes
Rail,101020,scenario_63,477.5203898171603,28651.22338902962,4399204.343229571,daily_minutes
Rail,101021,scenario_63,418.37063279151334,25102.2379674908,3854281.291655096,daily_minutes
Rail,101022,scenario_63,345.2021646976209,20712.129881857254,3180209.4624933023,daily_minutes
Rail,101023,scenario_63,1968.325132640079,118099.50795840473,18133392.11695999,daily_minutes
Rail,101024,scenario_63,987.4895415345673,59249.372492074035,9097346.150341354,daily_minutes
Rail,101025,scenario_63,312.836155064826,18770.16930388956,2882034.362150216,daily_minutes
Rail,101026,scenario_63,1136.6102535486134,68196.6152129168,10471135.621841954,daily_minutes
Rail,101027,scenario_63,1627.205896939733,97632.35381638398,14990797.046146983,daily_minutes
Rail,101028,scenario_63,683.4369585394743,41006.21751236846,6296231.324240761,daily_minutes
Rail,101029,scenario_63,929.2850468814432,55757.102812886595,8561131.422899982,daily_minutes
Rail,101030,scenario_63,919.2518060405127,55155.108362430765,8468699.188328827,daily_minutes
Rail,101031,scenario_63,1401.1999568700849,84071.99741220509,12908694.722661342,daily_minutes
Rail,101032,scenario_63,113.78291330135836,6826.974798081502,1048236.4670800938,daily_minutes
Rail,100000,scenario_64,691.911106292464,41514.66637754784,6374300.257829953,daily_minutes
Rail,100001,scenario_64,2189.6570261001907,131379.42156601144,20172434.318650614,daily_minutes
Rail,100002,scenario_64,808.4133676131169,48504.80205678701,7447588.9904726,daily_minutes
Rail,100003,scenario_64,252.349094518082,15140.94567108492,2324791.268157282,daily_minutes
Rail,100004,scenario_64,279.7199418227392,16783.196509364352,2576947.936036167,daily_minutes
Rail,100005,scenario_64,827.5435113907733,49652.6106834464,7623827.353038639,daily_minutes
Rail,101000,scenario_64,894.2563760399789,53655.382562398736,8238426.289905909,daily_minutes
Rail,101001,scenario_64,2005.325215552279,120319.51293313674,18474259.080796923,daily_minutes
Rail,101002,scenario_64,871.1301732103602,52267.81039262161,8025373.833717763,daily_minutes
Rail,101003,scenario_64,832.7259443560761,49963.556661364564,7671571.0349747855,daily_minutes
Rail,101004,scenario_64,203.5273094177537,12211.638565065223,1875015.6907419977,daily_minutes
Rail,101005,scenario_64,21.441491699253675,1286.4895019552205,197531.8864285444,daily_minutes
Rail,101006,scenario_64,579.8157642106817,34788.9458526409,5341610.7093673255,daily_minutes
Rail,101007,scenario_64,1688.3680525303498,101302.08315182099,15554259.5207411,daily_minutes
Rail,101008,scenario_64,924.8948107880132,55493.68864728079,8520685.93386565,daily_minutes
Rail,101009,scenario_64,28.12455387118098,1687.4732322708587,259100.26499364187,daily_minutes
Rail,101010,scenario_64,1017.2546128948306,61035.27677368984,9371559.846754916,daily_minutes
Rail,101011,scenario_64,1429.385043885326,85763.10263311956,13168352.655297954,daily_minutes
Rail,101012,scenario_64,1672.9191166022938,100375.14699613763,15411934.653610293,daily_minutes
Rail,101013,scenario_64,721.2259241720312,43273.555450321874,6644365.949027254,daily_minutes
Rail,101014,scenario_64,745.1742599268473,44710.45559561084,6864992.387002072,daily_minutes
Rail,101015,scenario_64,484.7863285720523,29087.179714323138,4466142.530602889,daily_minutes
Rail,101016,scenario_64,1235.54149867894,74132.48992073639,11382549.610729603,daily_minutes
Rail,101017,scenario_64,428.05308781458007,25683.185268874804,3943481.8768006,daily_minutes
Rail,101018,scenario_64,41.039801740669645,2462.3881044401787,378083.2775160931,daily_minutes
Rail,101019,scenario_64,25.184024683665484,1511.041481019929,232010.34580073663,daily_minutes
Rail,101020,scenario_64,433.79892380035017,26027.93542802101,3996415.9654031056,daily_minutes
Rail,101021,scenario_64,380.4834351539612,22829.00610923767,3505241.6946993824,daily_minutes
Rail,101022,scenario_64,314.27999246930995,18856.799548158597,2895335.8586227647,daily_minutes
Rail,101023,scenario_64,1788.236881569945,107294.2128941967,16474311.09515127,daily_minutes
Rail,101024,scenario_64,896.9535675426305,53817.21405255783,8263274.436343236,daily_minutes
Rail,101025,scenario_64,284.4601137956488,17067.606827738928,2620617.244353794,daily_minutes
Rail,101026,scenario_64,1032.914254947551,61974.85529685306,9515825.865129808,daily_minutes
Rail,101027,scenario_64,1467.315286264842,88038.91717589051,13517788.806243485,daily_minutes
Rail,101028,scenario_64,621.1391156753089,37268.34694051853,5722306.2170703495,daily_minutes
Rail,101029,scenario_64,844.3422524631605,50660.53514778963,7778587.435042112,daily_minutes
Rail,101030,scenario_64,834.85793076962,50091.4758461772,7691212.173008201,daily_minutes
Rail,101031,scenario_64,1273.489338151674,76409.36028910044,11732147.876656111,daily_minutes
Rail,101032,scenario_64,102.85890571484924,6171.534342890955,947597.95478862,daily_minutes
Rail,100000,scenario_65,474.2498488486235,28454.99093091741,4369074.157502828,daily_minutes
Rail,100001,scenario_65,1501.9268723170608,90115.61233902365,13836651.503908154,daily_minutes
Rail,100002,scenario_65,557.3705863973373,33442.23518384024,5134832.264244109,daily_minutes
Rail,100003,scenario_65,173.53204275778262,10411.922565466957,1598681.297110348,daily_minutes
Rail,100004,scenario_65,191.63295944543643,11497.977566726186,1765437.8021870276,daily_minutes
Rail,100005,scenario_65,570.3201545398333,34219.20927239,5254131.455713668,daily_minutes
Rail,101000,scenario_65,616.8396940291423,37010.381641748536,5682697.365212875,daily_minutes
Rail,101001,scenario_65,1385.6819500606507,83140.91700363904,12765733.53312875,daily_minutes
Rail,101002,scenario_65,599.0166945935343,35941.00167561206,5518501.200612394,daily_minutes
Rail,101003,scenario_65,573.8976708889677,34433.86025333806,5287089.682831704,daily_minutes
Rail,101004,scenario_65,145.52070433308836,8731.242259985302,1340624.04073901,daily_minutes
Rail,101005,scenario_65,14.689182599388005,881.3509559632803,135325.56361512194,daily_minutes
Rail,101006,scenario_65,410.22128462800174,24613.277077680104,3779204.6067639287,daily_minutes
Rail,101007,scenario_65,1163.5471759717984,69812.8305583079,10719294.71335779,daily_minutes
Rail,101008,scenario_65,638.2386991739259,38294.32195043555,5879837.840009709,daily_minutes
Rail,101009,scenario_65,19.2749387106378,1156.496322638268,177572.30036562178,daily_minutes
Rail,101010,scenario_65,701.245555857844,42074.73335147064,6460294.807895973,daily_minutes
Rail,101011,scenario_65,1021.4151506900888,61284.90904140533,9409889.217247512,daily_minutes
Rail,101012,scenario_65,1154.2796414515033,69256.7784870902,10633916.62483612,daily_minutes
Rail,101013,scenario_65,498.0215375801272,29881.29225480763,4588073.2171106795,daily_minutes
Rail,101014,scenario_65,513.3110547125543,30798.66328275326,4728929.422644878,daily_minutes
Rail,101015,scenario_65,341.3716213385269,20482.297280311614,3144920.1987433126,daily_minutes
Rail,101016,scenario_65,849.9596292555289,50997.57775533173,7830338.080479485,daily_minutes
Rail,101017,scenario_65,295.9769485414654,17758.616912487923,2726717.236133104,daily_minutes
Rail,101018,scenario_65,28.224528869002825,1693.4717321401695,260021.2946585754,daily_minutes
Rail,101019,scenario_65,17.591335550947406,1055.4801330568444,162061.93789665806,daily_minutes
Rail,101020,scenario_65,299.4567525129096,17967.405150774575,2758775.278200431,daily_minutes
Rail,101021,scenario_65,261.6201810042112,15697.210860252671,2410202.0795193957,daily_minutes
Rail,101022,scenario_65,215.30709039371868,12918.42542362312,1983538.1009611725,daily_minutes
Rail,101023,scenario_65,1234.3043279966732,74058.2596798004,11371152.05210215,daily_minutes
Rail,101024,scenario_65,619.6451079925464,37178.706479552784,5708542.521892132,daily_minutes
Rail,101025,scenario_65,195.7007678509326,11742.046071055956,1802912.8939035016,daily_minutes
Rail,101026,scenario_65,712.0490466516421,42722.94279909853,6559823.047182918,daily_minutes
Rail,101027,scenario_65,1047.700579754608,62862.03478527648,9652046.3610473,daily_minutes
Rail,101028,scenario_65,428.05432529457175,25683.259517674305,3943493.277208771,daily_minutes
Rail,101029,scenario_65,582.7358295342419,34964.149772054516,5368512.103167157,daily_minutes
Rail,101030,scenario_65,576.9570415855778,34617.42249513467,5315274.441311294,daily_minutes
Rail,101031,scenario_65,877.5811935028687,52654.87161017212,8084804.503264527,daily_minutes
Rail,101032,scenario_65,72.66566074697039,4359.939644818223,669439.6661975393,daily_minutes
Rail,100000,scenario_66,463.1048975209487,27786.293851256924,4266400.178901492,daily_minutes
Rail,100001,scenario_66,1466.8006019592358,88008.03611755415,13513047.225609656,daily_minutes
Rail,100002,scenario_66,544.5410994132544,32672.465964795265,5016639.332454547,daily_minutes
Rail,100003,scenario_66,169.50042552953528,10170.025531772117,1561539.6202333963,daily_minutes
Rail,100004,scenario_66,187.12357765834167,11227.4146595005,1723894.6715352386,daily_minutes
Rail,100005,scenario_66,557.1877110322457,33431.26266193474,5133147.506655667,daily_minutes
Rail,101000,scenario_66,602.50444264408,36150.2665586448,5550632.428302851,daily_minutes
Rail,101001,scenario_66,1353.3884117384368,81203.30470430621,12468226.08198152,daily_minutes
Rail,101002,scenario_66,585.0023183902522,35100.13910341513,5389392.358402036,daily_minutes
Rail,101003,scenario_66,560.6788335343081,33640.730012058484,5165309.821818166,daily_minutes
Rail,101004,scenario_66,140.69572156277718,8441.74329376663,1296173.404469241,daily_minutes
Rail,101005,scenario_66,14.3434961954772,860.609771728632,132140.89305045325,daily_minutes
Rail,101006,scenario_66,397.5771869739328,23854.631218435967,3662719.5927160536,daily_minutes
Rail,101007,scenario_66,1136.7515307943322,68205.09184765993,10472437.152595865,daily_minutes
Rail,101008,scenario_66,623.3337767143967,37400.0266028638,5742524.75135905,daily_minutes
Rail,101009,scenario_66,18.822327128989855,1129.3396277393913,173402.57090853192,daily_minutes
Rail,101010,scenario_66,685.1077980617556,41106.467883705336,6311624.100423729,daily_minutes
Rail,101011,scenario_66,987.6776429335588,59260.65857601353,9099079.053289702,daily_minutes
Rail,101012,scenario_66,1127.4428243140285,67646.56945884171,10386679.763275417,daily_minutes
Rail,101013,scenario_66,486.61265460049617,29196.75927602977,4482967.741772531,daily_minutes
Rail,101014,scenario_66,501.4007515192352,30084.045091154112,4619204.563446106,daily_minutes
Rail,101015,scenario_66,331.2096840937811,19872.581045626866,3051302.335682367,daily_minutes
Rail,101016,scenario_66,830.0669588366945,49804.01753020167,7647074.864978932,daily_minutes
Rail,101017,scenario_66,288.96244080261386,17337.74644815683,2662095.38213816,daily_minutes
Rail,101018,scenario_66,27.56939735412743,1654.163841247646,253985.83006463436,daily_minutes
Rail,101019,scenario_66,17.09955298105342,1025.9731788632052,157531.34179325274,daily_minutes
Rail,101020,scenario_66,292.5197282433728,17551.18369460237,2694867.2484148964,daily_minutes
Rail,101021,scenario_66,255.54093356135857,15332.456013681514,2354196.4045273717,daily_minutes
Rail,101022,scenario_66,210.24090356825764,12614.454214095458,1936865.34821293,daily_minutes
Rail,101023,scenario_66,1205.510501877412,72330.63011264472,11105886.049595846,daily_minutes
Rail,101024,scenario_66,605.0928294121913,36305.56976473148,5574478.200242754,daily_minutes
Rail,101025,scenario_66,191.1629344622488,11469.776067734929,1761107.6500269133,daily_minutes
Rail,101026,scenario_66,695.6525978783975,41739.15587270385,6408769.123214524,daily_minutes
Rail,101027,scenario_66,1013.275528971426,60796.53173828556,9334902.13820216,daily_minutes
Rail,101028,scenario_66,418.1929299334661,25091.575796007965,3852644.18630505,daily_minutes
Rail,101029,scenario_66,568.9556563278238,34137.33937966943,5241560.87948571,daily_minutes
Rail,101030,scenario_66,563.4947980970173,33809.68788582104,5191252.176948581,daily_minutes
Rail,101031,scenario_66,857.362477654242,51441.74865925452,7898537.561637469,daily_minutes
Rail,101032,scenario_66,70.44994938375021,4226.9969630250125,649027.2036927372,daily_minutes
Rail,100000,scenario_67,670.7447439948592,40244.68463969155,6179303.028527039,daily_minutes
Rail,100001,scenario_67,2122.8325286229374,127369.95171737624,19556806.95319167,daily_minutes
Rail,100002,scenario_67,784.0849935274018,47045.09961164411,7223461.411370541,daily_minutes
Rail,100003,scenario_67,244.70003026326592,14682.001815795955,2254323.4988033636,daily_minutes
Rail,100004,scenario_67,271.14988536840247,16268.993122104148,2497995.4339449443,daily_minutes
Rail,100005,scenario_67,802.6008270105231,48156.049620631384,7394040.378917145,daily_minutes
Rail,101000,scenario_67,867.3754741550365,52042.52844930219,7990783.293200689,daily_minutes
Rail,101001,scenario_67,1945.3024610857976,116718.14766514786,17921293.452999014,daily_minutes
Rail,101002,scenario_67,844.7200906754297,50683.20544052578,7782068.307356462,daily_minutes
Rail,101003,scenario_67,807.6273728927481,48457.642373564886,7440347.935511731,daily_minutes
Rail,101004,scenario_67,198.00020001725352,11880.012001035211,1824096.6426789495,daily_minutes
Rail,101005,scenario_67,20.78451220194984,1247.0707321169905,191479.3971116831,daily_minutes
Rail,101006,scenario_67,563.5644722898869,33813.868337393214,5191894.057417812,daily_minutes
Rail,101007,scenario_67,1637.478996495411,98248.73978972466,15085439.00311362,daily_minutes
Rail,101008,scenario_67,897.1144939502265,53826.86963701359,8264756.986965856,daily_minutes
Rail,101009,scenario_67,27.26415488724888,1635.8492932349327,251173.753314269,daily_minutes
Rail,101010,scenario_67,986.6086599409756,59196.51959645854,9089230.94057223,daily_minutes
Rail,101011,scenario_67,1390.501628037353,83430.09768224118,12810135.298456917,daily_minutes
Rail,101012,scenario_67,1622.655263725945,97359.3158235567,14948873.882601636,daily_minutes
Rail,101013,scenario_67,699.5992926101171,41975.95755660703,6445128.443099965,daily_minutes
Rail,101014,scenario_67,722.6735086619738,43360.410519718425,6657701.965899299,daily_minutes
Rail,101015,scenario_67,471.0121127963357,28260.726767780143,4339246.1903475225,daily_minutes
Rail,101016,scenario_67,1198.135543874916,71888.13263249496,11037943.511502052,daily_minutes
Rail,101017,scenario_67,415.2614169378939,24915.685016273634,3825637.3296820414,daily_minutes
Rail,101018,scenario_67,39.797238477069186,2387.834308624151,366636.0391938476,daily_minutes
Rail,101019,scenario_67,24.451765950521803,1467.1059570313082,225264.33899577716,daily_minutes
Rail,101020,scenario_67,420.7768139739783,25246.608838438697,3876448.476416672,daily_minutes
Rail,101021,scenario_67,368.9512872536725,22137.07723522035,3399000.628953183,daily_minutes
Rail,101022,scenario_67,304.6521106084547,18279.12663650728,2806638.034191449,daily_minutes
Rail,101023,scenario_67,1734.548124871697,104072.88749230182,15979698.055192996,daily_minutes
Rail,101024,scenario_67,870.0836038272391,52205.01622963435,8015732.2086188225,daily_minutes
Rail,101025,scenario_67,275.85821105637297,16551.492663382378,2541371.3551779413,daily_minutes
Rail,101026,scenario_67,1001.7964779476316,60107.7886768579,9229150.232740348,daily_minutes
Rail,101027,scenario_67,1427.307801171104,85638.46807026624,13149215.849068912,daily_minutes
Rail,101028,scenario_67,602.4141085882584,36144.8465152955,5549800.2167801885,daily_minutes
Rail,101029,scenario_67,818.9781471689494,49138.68883013696,7544918.078608662,daily_minutes
Rail,101030,scenario_67,809.8790052752884,48592.7403165173,7461091.323999122,daily_minutes
Rail,101031,scenario_67,1235.0992045144085,74105.95227086451,11378474.93150944,daily_minutes
Rail,101032,scenario_67,99.96341004775604,5997.8046028653625,920922.9114059572,daily_minutes
Rail,100000,scenario_68,369.1477491170371,22148.864947022226,3400810.553515617,daily_minutes
Rail,100001,scenario_68,1169.556710465753,70173.40262794518,10774658.150836796,daily_minutes
Rail,100002,scenario_68,435.4251524915526,26125.509149493155,4011397.759843677,daily_minutes
Rail,100003,scenario_68,135.33858528135897,8120.315116881538,1246820.2507630475,daily_minutes
Rail,100004,scenario_68,149.10008505978476,8946.005103587086,1373599.443621773,daily_minutes
Rail,100005,scenario_68,445.4246092955582,26725.47655773349,4103518.755596259,daily_minutes
Rail,101000,scenario_68,482.2351593165804,28934.109558994824,4442639.628719928,daily_minutes
Rail,101001,scenario_68,1084.9367879490385,65096.20727694231,9995088.652659308,daily_minutes
Rail,101002,scenario_68,467.3083037952456,28038.498227714736,4305124.479544079,daily_minutes
Rail,101003,scenario_68,448.2276603718492,26893.65962231095,4129342.143941698,daily_minutes
Rail,101004,scenario_68,118.64639107380935,7118.783464428561,1093041.742406576,daily_minutes
Rail,101005,scenario_68,11.428821786241317,685.729307174479,105289.16358792673,daily_minutes
Rail,101006,scenario_68,330.75477934184164,19845.2867605105,3047111.48016465,daily_minutes
Rail,101007,scenario_68,908.7256046573602,54523.536279441614,8371725.505466397,daily_minutes
Rail,101008,scenario_68,499.2303717076429,29953.822302458575,4599209.722393831,daily_minutes
Rail,101009,scenario_68,15.000921964630834,900.05531787785,138197.49369135802,daily_minutes
Rail,101010,scenario_68,547.7752938369813,32866.51763021888,5046434.6720025735,daily_minutes
Rail,101011,scenario_68,832.285767584035,49937.1460550421,7667515.862444681,daily_minutes
Rail,101012,scenario_68,902.6573031504886,54159.438189029315,8315820.67100419,daily_minutes
Rail,101013,scenario_68,389.4399468521297,23366.396811127783,3587754.4543699296,daily_minutes
Rail,101014,scenario_68,400.8804439266387,24052.82663559832,3693151.1777185514,daily_minutes
Rail,101015,scenario_68,273.85008591114456,16431.005154668674,2522871.3014650103,daily_minutes
Rail,101016,scenario_68,663.3043502142245,39798.26101285347,6110757.656783565,daily_minutes
Rail,101017,scenario_68,231.9850192288577,13919.101153731463,2137185.1881477744,daily_minutes
Rail,101018,scenario_68,22.01465641658433,1320.8793849950598,202812.2237034248,daily_minutes
Rail,101019,scenario_68,13.98820997873554,839.2925987241324,128867.78325009903,daily_minutes
Rail,101020,scenario_68,234.21112147170788,14052.667288302473,2157693.377670256,daily_minutes
Rail,101021,scenario_68,204.02886796791427,12241.732078074856,1879636.349041207,daily_minutes
Rail,101022,scenario_68,167.51946057476744,10051.167634486046,1543289.7824911023,daily_minutes
Rail,101023,scenario_68,965.6592716416052,57939.55629849631,8896232.605925454,daily_minutes
Rail,101024,scenario_68,485.19851276971895,29111.910766183137,4469939.8187423125,daily_minutes
Rail,101025,scenario_68,152.67648979028309,9160.589387416985,1406547.429841962,daily_minutes
Rail,101026,scenario_68,556.23329147599,33373.9974885594,5124354.821051705,daily_minutes
Rail,101027,scenario_68,853.0083034644194,51180.49820786517,7858424.296496309,daily_minutes
Rail,101028,scenario_68,334.30765990116197,20058.459594069718,3079842.7476054444,daily_minutes
Rail,101029,scenario_68,456.0962926934226,27365.777561605355,4201832.706067425,daily_minutes
Rail,101030,scenario_68,451.7698721021079,27106.192326126475,4161975.123727879,daily_minutes
Rail,101031,scenario_68,685.3640877892904,41121.84526735742,6313985.195167616,daily_minutes
Rail,101032,scenario_68,58.49632852180366,3509.7797113082197,538903.2761399684,daily_minutes
Rail,100000,scenario_69,346.1384701669085,20768.30821001451,3188835.2702596616,daily_minutes
Rail,100001,scenario_69,1097.061020406094,65823.66122436564,10106784.35659318,daily_minutes
Rail,100002,scenario_69,409.7218022078159,24583.308132468956,3774603.0750197247,daily_minutes
Rail,100003,scenario_69,127.1470128377332,7628.820770263992,1171354.5704689007,daily_minutes
Rail,100004,scenario_69,139.75843143463862,8385.505886078317,1287538.5254347518,daily_minutes
Rail,100005,scenario_69,419.01870264214085,25141.12215852845,3860251.6999609866,daily_minutes
Rail,101000,scenario_69,454.06687363190576,27244.012417914346,4183136.480021294,daily_minutes
Rail,101001,scenario_69,1022.9791717499538,61378.75030499723,9424297.917663625,daily_minutes
Rail,101002,scenario_69,439.1200358271744,26347.202149630462,4045437.2420614264,daily_minutes
Rail,101003,scenario_69,421.6632673025233,25299.7960381514,3884615.0163512263,daily_minutes
Rail,101004,scenario_69,115.92909542726557,6955.745725635934,1068008.3845332267,daily_minutes
Rail,101005,scenario_69,10.712717088063073,642.7630252837844,98691.97744548986,daily_minutes
Rail,101006,scenario_69,320.1025876800486,19206.155260802916,2948977.0992612154,daily_minutes
Rail,101007,scenario_69,854.840229255009,51290.41375530054,7875301.096034695,daily_minutes
Rail,101008,scenario_69,470.2960056165466,28217.760336992797,4332648.981342997,daily_minutes
Rail,101009,scenario_69,14.0640314499542,843.841886997252,129566.29613584804,daily_minutes
