development,score_id,value,value_mode,development_label,value_mio_chf
94,road_co2_cost,,standalone_annual_proxy,94,
94,road_construction_cost,-3036773.6533515556,standalone_annual_proxy,94,-3.0367736533515557
94,road_ecological_disruption_cost,-266485.52569633146,standalone_annual_proxy,94,-0.26648552569633144
94,road_land_consumption_cost,-5561.565969448291,standalone_annual_proxy,94,-0.005561565969448291
94,road_maint_cost,-1571072.537806484,standalone_annual_proxy,94,-1.5710725378064838
94,road_noise_cost,-1571456.20303629,standalone_annual_proxy,94,-1.57145620303629
94,road_tts_cost,48191.147952793835,standalone_annual_proxy,94,0.048191147952793834
940,road_accident_cost,,standalone_annual_proxy,940,
940,road_airpollution_cost,,standalone_annual_proxy,940,
940,road_climate_cost,-156537.38379786853,standalone_annual_proxy,940,-0.15653738379786852
940,road_co2_cost,,standalone_annual_proxy,940,
940,road_construction_cost,-3495134.027736471,standalone_annual_proxy,940,-3.495134027736471
940,road_ecological_disruption_cost,-493477.7999026049,standalone_annual_proxy,940,-0.4934777999026049
940,road_land_consumption_cost,-11849.564375542855,standalone_annual_proxy,940,-0.011849564375542855
940,road_maint_cost,-1898284.0484454313,standalone_annual_proxy,940,-1.8982840484454313
940,road_noise_cost,-10006059.446792033,standalone_annual_proxy,940,-10.006059446792033
940,road_tts_cost,-611266.6876331375,standalone_annual_proxy,940,-0.6112666876331374
945,road_accident_cost,,standalone_annual_proxy,945,
945,road_airpollution_cost,,standalone_annual_proxy,945,
945,road_climate_cost,-300559.7826164626,standalone_annual_proxy,945,-0.3005597826164626
945,road_co2_cost,,standalone_annual_proxy,945,
945,road_construction_cost,-4287775.2874215385,standalone_annual_proxy,945,-4.287775287421539
945,road_ecological_disruption_cost,-968855.3292405256,standalone_annual_proxy,945,-0.9688553292405256
945,road_land_consumption_cost,-100761.26517864378,standalone_annual_proxy,945,-0.10076126517864378
945,road_maint_cost,-2464633.999483154,standalone_annual_proxy,945,-2.464633999483154
945,road_noise_cost,-9706959.8759299,standalone_annual_proxy,945,-9.706959875929899
945,road_tts_cost,-5433106.261783168,standalone_annual_proxy,945,-5.433106261783168
952,road_accident_cost,,standalone_annual_proxy,952,
952,road_airpollution_cost,,standalone_annual_proxy,952,
952,road_climate_cost,-1079691.996312229,standalone_annual_proxy,952,-1.079691996312229
952,road_co2_cost,,standalone_annual_proxy,952,
952,road_construction_cost,-43102442.012077734,standalone_annual_proxy,952,-43.10244201207773
952,road_ecological_disruption_cost,-2418823.294302534,standalone_annual_proxy,952,-2.418823294302534
952,road_land_consumption_cost,-203681.70075675863,standalone_annual_proxy,952,-0.20368170075675862
952,road_maint_cost,-22029668.07686504,standalone_annual_proxy,952,-22.02966807686504
952,road_noise_cost,-24130539.717572644,standalone_annual_proxy,952,-24.130539717572645
952,road_tts_cost,-3818057.1058790577,standalone_annual_proxy,952,-3.8180571058790576
958,road_accident_cost,,standalone_annual_proxy,958,
958,road_airpollution_cost,,standalone_annual_proxy,958,
958,road_climate_cost,-240438.61285326647,standalone_annual_proxy,958,-0.24043861285326648
958,road_co2_cost,,standalone_annual_proxy,958,
958,road_construction_cost,-3929854.146278769,standalone_annual_proxy,958,-3.929854146278769
958,road_ecological_disruption_cost,-778148.27753294,standalone_annual_proxy,958,-0.77814827753294
958,road_land_consumption_cost,-45074.70029425527,standalone_annual_proxy,958,-0.045074700294255275
958,road_maint_cost,-2209041.5703999675,standalone_annual_proxy,958,-2.2090415703999673
958,road_noise_cost,-14064471.994590169,standalone_annual_proxy,958,-14.06447199459017
958,road_tts_cost,173793.84037920844,standalone_annual_proxy,958,0.17379384037920845
964,road_accident_cost,,standalone_annual_proxy,964,
964,road_airpollution_cost,,standalone_annual_proxy,964,
964,road_climate_cost,-204930.867418552,standalone_annual_proxy,964,-0.204930867418552
964,road_co2_cost,,standalone_annual_proxy,964,
964,road_construction_cost,-3761472.264929441,standalone_annual_proxy,964,-3.761472264929441
964,road_ecological_disruption_cost,-653211.1113067025,standalone_annual_proxy,964,-0.6532111113067025
964,road_land_consumption_cost,-12254.086256916084,standalone_annual_proxy,964,-0.012254086256916083
964,road_maint_cost,-2088585.3300789965,standalone_annual_proxy,964,-2.0885853300789963
964,road_noise_cost,-15817250.48594952,standalone_annual_proxy,964,-15.81725048594952
964,road_tts_cost,28280.36110202447,standalone_annual_proxy,964,0.028280361102024473
970,road_accident_cost,,standalone_annual_proxy,970,
970,road_airpollution_cost,,standalone_annual_proxy,970,
970,road_climate_cost,-147261.5938893603,standalone_annual_proxy,970,-0.14726159388936028
970,road_co2_cost,,standalone_annual_proxy,970,
970,road_construction_cost,-3390006.9285997166,standalone_annual_proxy,970,-3.3900069285997168
970,road_ecological_disruption_cost,-478333.142276536,standalone_annual_proxy,970,-0.47833314227653595
970,road_land_consumption_cost,-82213.99716278436,standalone_annual_proxy,970,-0.08221399716278437
970,road_maint_cost,-1823461.1760426213,standalone_annual_proxy,970,-1.8234611760426214
970,road_noise_cost,-4788575.69614775,standalone_annual_proxy,970,-4.78857569614775
970,road_tts_cost,-1255619.9877820197,standalone_annual_proxy,970,-1.2556199877820196
971,road_accident_cost,,standalone_annual_proxy,971,
971,road_airpollution_cost,,standalone_annual_proxy,971,
971,road_climate_cost,-194278.1469443573,standalone_annual_proxy,971,-0.1942781469443573
971,road_co2_cost,,standalone_annual_proxy,971,
971,road_construction_cost,-9362002.25656342,standalone_annual_proxy,971,-9.36200225656342
971,road_ecological_disruption_cost,-447856.1245904661,standalone_annual_proxy,971,-0.4478561245904661
971,road_land_consumption_cost,-81664.03135773717,standalone_annual_proxy,971,-0.08166403135773717
971,road_maint_cost,-4738899.308415321,standalone_annual_proxy,971,-4.738899308415321
971,road_noise_cost,-8830614.343917262,standalone_annual_proxy,971,-8.830614343917262
971,road_tts_cost,-61375.75059675987,standalone_annual_proxy,971,-0.06137575059675987
987,road_accident_cost,,standalone_annual_proxy,987,
987,road_airpollution_cost,,standalone_annual_proxy,987,
987,road_climate_cost,-260796.27577346785,standalone_annual_proxy,987,-0.26079627577346787
987,road_co2_cost,,standalone_annual_proxy,987,
987,road_construction_cost,-4068932.96558779,standalone_annual_proxy,987,-4.06893296558779
987,road_ecological_disruption_cost,-837607.1498191872,standalone_annual_proxy,987,-0.8376071498191873
987,road_land_consumption_cost,-98926.50624220744,standalone_annual_proxy,987,-0.09892650624220745
987,road_maint_cost,-2308269.015019982,standalone_annual_proxy,987,-2.3082690150199823
987,road_noise_cost,-5106188.825161337,standalone_annual_proxy,987,-5.106188825161337
987,road_tts_cost,-28511.292237528185,standalone_annual_proxy,987,-0.028511292237528185
0,road_accident_cost,41444.38055055855,integrated,0,0.041444380550558546
0,road_airpollution_cost,9142.214972768634,integrated,0,0.009142214972768634
0,road_climate_cost,,integrated,0,
0,road_co2_cost,10335.318215723935,integrated,0,0.010335318215723935
0,road_construction_cost,-4187558.6529210783,integrated,0,-4.187558652921078
0,road_ecological_disruption_cost,,integrated,0,
0,road_land_consumption_cost,-102967.78920474809,integrated,0,-0.10296778920474808
0,road_maint_cost,-2513203.435361913,integrated,0,-2.513203435361913
0,road_noise_cost,5472.545694730325,integrated,0,0.005472545694730325
0,road_tts_cost,2066155.9007429322,integrated,0,2.0661559007429324
103,road_accident_cost,-552954.6098348767,integrated,103,-0.5529546098348768
103,road_airpollution_cost,-121976.24493691987,integrated,103,-0.12197624493691987
103,road_climate_cost,,integrated,103,
103,road_co2_cost,-137894.7344748745,integrated,103,-0.13789473447487452
103,road_construction_cost,-7528675.319712497,integrated,103,-7.528675319712497
103,road_ecological_disruption_cost,,integrated,103,
103,road_land_consumption_cost,-191437.06023482743,integrated,103,-0.19143706023482743
103,road_maint_cost,-4760356.725318894,integrated,103,-4.760356725318894
103,road_noise_cost,-22353.052049810118,integrated,103,-0.022353052049810116
103,road_tts_cost,-4335724.3882066,integrated,103,-4.3357243882066
104,road_accident_cost,-28110.10070336682,integrated,104,-0.028110100703366822
104,road_airpollution_cost,-6200.8064814203335,integrated,104,-0.006200806481420334
104,road_climate_cost,,integrated,104,
104,road_co2_cost,-7010.041698920408,integrated,104,-0.0070100416989204075
104,road_construction_cost,-3437036.123601174,integrated,104,-3.437036123601174
104,road_ecological_disruption_cost,,integrated,104,
104,road_land_consumption_cost,-41252.849718938385,integrated,104,-0.04125284971893838
104,road_maint_cost,-1955423.5027994865,integrated,104,-1.9554235027994864
104,road_noise_cost,-4578.0304248590855,integrated,104,-0.004578030424859086
104,road_tts_cost,43001.56956703965,integrated,104,0.043001569567039655
109,road_accident_cost,-852813.0499241189,integrated,109,-0.8528130499241189
109,road_airpollution_cost,-188122.01148663776,integrated,109,-0.18812201148663776
109,road_climate_cost,,integrated,109,
109,road_co2_cost,-212672.84327571024,integrated,109,-0.21267284327571023
109,road_construction_cost,-53760471.83852252,integrated,109,-53.76047183852253
109,road_ecological_disruption_cost,,integrated,109,
109,road_land_consumption_cost,-317243.43424887815,integrated,109,-0.31724343424887813
109,road_maint_cost,-25974546.43261869,integrated,109,-25.974546432618688
109,road_noise_cost,-28748.97375825562,integrated,109,-0.02874897375825562
109,road_tts_cost,-8875292.038629498,integrated,109,-8.875292038629498
114,road_accident_cost,-106293.43875358623,integrated,114,-0.10629343875358624
114,road_airpollution_cost,-23447.267262075296,integrated,114,-0.023447267262075296
114,road_climate_cost,,integrated,114,
114,road_co2_cost,-26507.248972432062,integrated,114,-0.026507248972432063
114,road_construction_cost,-4209804.160727747,integrated,114,-4.209804160727747
114,road_ecological_disruption_cost,,integrated,114,
114,road_land_consumption_cost,-104621.4827606165,integrated,114,-0.1046214827606165
114,road_maint_cost,-2529513.7102492102,integrated,114,-2.5295137102492102
114,road_noise_cost,-5624.079582823812,integrated,114,-0.005624079582823812
114,road_tts_cost,-202986.01013997564,integrated,114,-0.20298601013997564
12,road_accident_cost,-184690.71192824907,integrated,12,-0.18469071192824907
12,road_airpollution_cost,-40740.91998701573,integrated,12,-0.040740919987015733
12,road_climate_cost,,integrated,12,
12,road_co2_cost,-46057.80696706129,integrated,12,-0.04605780696706129
12,road_construction_cost,-9055002.728806876,integrated,12,-9.055002728806876
12,road_ecological_disruption_cost,,integrated,12,
12,road_land_consumption_cost,-298979.3075733272,integrated,12,-0.2989793075733272
12,road_maint_cost,-5871949.71493947,integrated,12,-5.87194971493947
12,road_noise_cost,-6921.853290699189,integrated,12,-0.006921853290699188
12,road_tts_cost,-272275.9515413313,integrated,12,-0.27227595154133133
126,road_accident_cost,-547416.8507500748,integrated,126,-0.5474168507500748
126,road_airpollution_cost,-120754.67078505384,integrated,126,-0.12075467078505384
126,road_climate_cost,,integrated,126,
126,road_co2_cost,-136513.73899169618,integrated,126,-0.1365137389916962
126,road_construction_cost,-14504283.637852382,integrated,126,-14.504283637852382
126,road_ecological_disruption_cost,,integrated,126,
126,road_land_consumption_cost,-305789.92036976776,integrated,126,-0.30578992036976776
126,road_maint_cost,-8870754.008978862,integrated,126,-8.870754008978862
126,road_noise_cost,-16766.601274685192,integrated,126,-0.016766601274685194
126,road_tts_cost,-5024832.916292837,integrated,126,-5.024832916292837
140,road_accident_cost,-24461.929511594863,integrated,140,-0.024461929511594864
140,road_airpollution_cost,-5396.056480344703,integrated,140,-0.005396056480344703
140,road_climate_cost,,integrated,140,
140,road_co2_cost,-6100.267932935338,integrated,140,-0.006100267932935338
140,road_construction_cost,-3863766.176809583,integrated,140,-3.863766176809583
140,road_ecological_disruption_cost,,integrated,140,
140,road_land_consumption_cost,-78897.6022781194,integrated,140,-0.0788976022781194
140,road_maint_cost,-2275800.704989801,integrated,140,-2.275800704989801
140,road_noise_cost,-1602.8224099704996,integrated,140,-0.0016028224099704997
140,road_tts_cost,-93783.70949212545,integrated,140,-0.09378370949212544
143,road_accident_cost,-5701.130263615798,integrated,143,-0.005701130263615798
143,road_airpollution_cost,-1257.6121965232337,integrated,143,-0.0012576121965232336
143,road_climate_cost,,integrated,143,
143,road_co2_cost,-1421.7366668536017,integrated,143,-0.0014217366668536017
143,road_construction_cost,-13101257.300429951,integrated,143,-13.101257300429952
143,road_ecological_disruption_cost,,integrated,143,
143,road_land_consumption_cost,-27148.933378833583,integrated,143,-0.027148933378833583
143,road_maint_cost,-6267922.781668804,integrated,143,-6.267922781668804
143,road_noise_cost,-6.470514674002823,integrated,143,-6.470514674002823e-06
143,road_tts_cost,-24606.31271438626,integrated,143,-0.024606312714386257
144,road_accident_cost,-327968.00327505154,integrated,144,-0.32796800327505155
144,road_airpollution_cost,-72346.45446015235,integrated,144,-0.07234645446015235
144,road_climate_cost,,integrated,144,
144,road_co2_cost,-81788.01645468351,integrated,144,-0.08178801645468352
144,road_construction_cost,-4428917.102532871,integrated,144,-4.428917102532871
144,road_ecological_disruption_cost,,integrated,144,
144,road_land_consumption_cost,-123871.14936821614,integrated,144,-0.12387114936821614
144,road_maint_cost,-2693916.6488083913,integrated,144,-2.693916648808391
144,road_noise_cost,-23286.419035574683,integrated,144,-0.023286419035574685
144,road_tts_cost,-3743612.885896682,integrated,144,-3.743612885896682
15,road_accident_cost,36133.39276292089,integrated,15,0.03613339276292089
15,road_airpollution_cost,7970.664296239632,integrated,15,0.007970664296239632
15,road_climate_cost,,integrated,15,
15,road_co2_cost,9010.874513203235,integrated,15,0.009010874513203234
15,road_construction_cost,-5595263.683091946,integrated,15,-5.595263683091946
15,road_ecological_disruption_cost,,integrated,15,
15,road_land_consumption_cost,-62885.75043230296,integrated,15,-0.06288575043230296
15,road_maint_cost,-2992924.703195333,integrated,15,-2.992924703195333
15,road_noise_cost,4556.922617411257,integrated,15,0.004556922617411257
15,road_tts_cost,1480404.2689201632,integrated,15,1.480404268920163
150,road_accident_cost,-354095.28304075333,integrated,150,-0.35409528304075333
150,road_airpollution_cost,-78109.87051556482,integrated,150,-0.07810987051556482
150,road_climate_cost,,integrated,150,
150,road_co2_cost,-88303.58616287,integrated,150,-0.08830358616287
150,road_construction_cost,-15972525.388477586,integrated,150,-15.972525388477587
150,road_ecological_disruption_cost,,integrated,150,
150,road_land_consumption_cost,-71250.76586897523,integrated,150,-0.07125076586897523
150,road_maint_cost,-7728028.108280548,integrated,150,-7.728028108280548
150,road_noise_cost,-11541.04237286902,integrated,150,-0.01154104237286902
150,road_tts_cost,-3819590.5200156523,integrated,150,-3.819590520015652
17,road_accident_cost,-656163.7523755899,integrated,17,-0.6561637523755899
17,road_airpollution_cost,-144743.14736682246,integrated,17,-0.14474314736682248
17,road_climate_cost,,integrated,17,
17,road_co2_cost,-163632.8277159835,integrated,17,-0.1636328277159835
17,road_construction_cost,-73985111.15835428,integrated,17,-73.98511115835429
17,road_ecological_disruption_cost,,integrated,17,
17,road_land_consumption_cost,-388971.1759297055,integrated,17,-0.3889711759297055
17,road_maint_cost,-35544884.488848604,integrated,17,-35.5448844888486
17,road_noise_cost,-10504.555610157804,integrated,17,-0.010504555610157803
17,road_tts_cost,-1510787.1037097778,integrated,17,-1.5107871037097778
176,road_accident_cost,-101002.42240758895,integrated,176,-0.10100242240758896
176,road_airpollution_cost,-22280.122085408206,integrated,176,-0.022280122085408204
176,road_climate_cost,,integrated,176,
176,road_co2_cost,-25187.78570879929,integrated,176,-0.025187785708799287
176,road_construction_cost,-22827320.589230604,integrated,176,-22.827320589230606
176,road_ecological_disruption_cost,,integrated,176,
176,road_land_consumption_cost,-374836.9540934361,integrated,176,-0.37483695409343615
176,road_maint_cost,-12185447.330024011,integrated,176,-12.185447330024012
176,road_noise_cost,-1893.9859186890376,integrated,176,-0.0018939859186890375
176,road_tts_cost,1070047.264337298,integrated,176,1.070047264337298
177,road_accident_cost,-3333.039227268977,integrated,177,-0.003333039227268977
177,road_airpollution_cost,-735.2350481192789,integrated,177,-0.0007352350481192788
177,road_climate_cost,,integrated,177,
177,road_co2_cost,-831.186775666532,integrated,177,-0.0008311867756665319
177,road_construction_cost,-3660232.943967037,integrated,177,-3.6602329439670367
177,road_ecological_disruption_cost,,integrated,177,
177,road_land_consumption_cost,-66728.46462637949,integrated,177,-0.06672846462637949
177,road_maint_cost,-2130321.965482644,integrated,177,-2.130321965482644
177,road_noise_cost,450.49744330901785,integrated,177,0.00045049744330901787
177,road_tts_cost,97665.98857927913,integrated,177,0.09766598857927913
195,road_accident_cost,-369226.72602334653,integrated,195,-0.36922672602334655
195,road_airpollution_cost,-81447.71518249866,integrated,195,-0.08144771518249866
195,road_climate_cost,,integrated,195,
195,road_co2_cost,-92077.03569235213,integrated,195,-0.09207703569235214
195,road_construction_cost,-10946428.587414922,integrated,195,-10.946428587414923
195,road_ecological_disruption_cost,,integrated,195,
195,road_land_consumption_cost,-113111.99524308808,integrated,195,-0.11311199524308808
195,road_maint_cost,-5614932.379615079,integrated,195,-5.6149323796150785
195,road_noise_cost,-11061.351978214752,integrated,195,-0.011061351978214753
195,road_tts_cost,-3685613.9972035736,integrated,195,-3.6856139972035735
197,road_accident_cost,-77815.09205464103,integrated,197,-0.07781509205464103
197,road_airpollution_cost,-17165.229404779246,integrated,197,-0.017165229404779245
197,road_climate_cost,,integrated,197,
197,road_co2_cost,-19405.374810451292,integrated,197,-0.019405374810451292
197,road_construction_cost,-4062323.9581836406,integrated,197,-4.062323958183641
197,road_ecological_disruption_cost,,integrated,197,
197,road_land_consumption_cost,-93658.05307921988,integrated,197,-0.09365805307921989
197,road_maint_cost,-2421382.0971238124,integrated,197,-2.4213820971238125
197,road_noise_cost,-1899.4548263355805,integrated,197,-0.0018994548263355805
197,road_tts_cost,-366630.53355824965,integrated,197,-0.36663053355824965
2,road_accident_cost,-501938.60098496266,integrated,2,-0.5019386009849627
2,road_airpollution_cost,-110722.6246930459,integrated,2,-0.1107226246930459
2,road_climate_cost,,integrated,2,
2,road_co2_cost,-125172.46239466252,integrated,2,-0.1251724623946625
2,road_construction_cost,-5461135.156059318,integrated,2,-5.461135156059318
2,road_ecological_disruption_cost,,integrated,2,
2,road_land_consumption_cost,-162109.1619476834,integrated,2,-0.1621091619476834
2,road_maint_cost,-3401974.7116392325,integrated,2,-3.4019747116392325
2,road_noise_cost,-22251.816307209723,integrated,2,-0.022251816307209724
2,road_tts_cost,-4009481.507767674,integrated,2,-4.009481507767674
201,road_accident_cost,-559430.7972232192,integrated,201,-0.5594307972232192
201,road_airpollution_cost,-123404.82696714063,integrated,201,-0.12340482696714063
201,road_climate_cost,,integrated,201,
201,road_co2_cost,-139509.75336510793,integrated,201,-0.13950975336510793
201,road_construction_cost,-10294440.107553642,integrated,201,-10.294440107553642
201,road_ecological_disruption_cost,,integrated,201,
201,road_land_consumption_cost,-286300.00000000326,integrated,201,-0.2863000000000033
201,road_maint_cost,-6008581.503567211,integrated,201,-6.008581503567211
201,road_noise_cost,-24765.355583532437,integrated,201,-0.024765355583532437
201,road_tts_cost,-4791513.307101714,integrated,201,-4.791513307101715
202,road_accident_cost,-221744.92056382418,integrated,202,-0.2217449205638242
202,road_airpollution_cost,-48914.707035877334,integrated,202,-0.04891470703587734
202,road_climate_cost,,integrated,202,
202,road_co2_cost,-55298.3127339,integrated,202,-0.0552983127339
202,road_construction_cost,-5418365.365481637,integrated,202,-5.4183653654816375
202,road_ecological_disruption_cost,,integrated,202,
202,road_land_consumption_cost,-98965.30695219243,integrated,202,-0.09896530695219244
202,road_maint_cost,-3048607.357643719,integrated,202,-3.0486073576437187
202,road_noise_cost,-4509.887836119051,integrated,202,-0.004509887836119051
202,road_tts_cost,-1826860.5798692582,integrated,202,-1.8268605798692583
206,road_accident_cost,-70777.964940912,integrated,206,-0.070777964940912
206,road_airpollution_cost,-15612.909693161728,integrated,206,-0.015612909693161727
206,road_climate_cost,,integrated,206,
206,road_co2_cost,-17650.469873311187,integrated,206,-0.017650469873311186
206,road_construction_cost,-3926819.224782469,integrated,206,-3.926819224782469
206,road_ecological_disruption_cost,,integrated,206,
206,road_land_consumption_cost,-71740.14028752226,integrated,206,-0.07174014028752225
206,road_maint_cost,-2307028.330232211,integrated,206,-2.3070283302322108
206,road_noise_cost,-9754.058466428165,integrated,206,-0.009754058466428165
206,road_tts_cost,42053.47845530638,integrated,206,0.04205347845530638
209,road_accident_cost,-213552.41521889376,integrated,209,-0.21355241521889376
209,road_airpollution_cost,-47107.52246624573,integrated,209,-0.047107522466245735
209,road_climate_cost,,integrated,209,
209,road_co2_cost,-53255.28184288252,integrated,209,-0.05325528184288252
209,road_construction_cost,-7294285.666136903,integrated,209,-7.294285666136902
209,road_ecological_disruption_cost,,integrated,209,
209,road_land_consumption_cost,-180304.64149864088,integrated,209,-0.18030464149864087
209,road_maint_cost,-4227385.709832285,integrated,209,-4.2273857098322845
209,road_noise_cost,-8574.706618821754,integrated,209,-0.008574706618821754
209,road_tts_cost,-32588.34566217369,integrated,209,-0.03258834566217369
227,road_accident_cost,-41713.803208122874,integrated,227,-0.041713803208122874
227,road_airpollution_cost,-9201.646910736265,integrated,227,-0.009201646910736265
227,road_climate_cost,,integrated,227,
227,road_co2_cost,-10402.50630886135,integrated,227,-0.01040250630886135
227,road_construction_cost,-4544342.17095537,integrated,227,-4.54434217095537
227,road_ecological_disruption_cost,,integrated,227,
227,road_land_consumption_cost,-55460.97894508853,integrated,227,-0.05546097894508853
227,road_maint_cost,-2681029.3965876745,integrated,227,-2.6810293965876744
227,road_noise_cost,13.253759970564847,integrated,227,1.3253759970564847e-05
227,road_tts_cost,48815.0610865668,integrated,227,0.048815061086566795
233,road_accident_cost,-63614.95892574734,integrated,233,-0.06361495892574734
233,road_airpollution_cost,-14032.822357509958,integrated,233,-0.014032822357509958
233,road_climate_cost,,integrated,233,
233,road_co2_cost,-15864.17350298521,integrated,233,-0.01586417350298521
233,road_construction_cost,-3780720.16649781,integrated,233,-3.78072016649781
233,road_ecological_disruption_cost,,integrated,233,
233,road_land_consumption_cost,-63840.562367951316,integrated,233,-0.06384056236795131
233,road_maint_cost,-2203659.988163737,integrated,233,-2.203659988163737
233,road_noise_cost,-7528.744468124366,integrated,233,-0.007528744468124366
233,road_tts_cost,-244999.81410782627,integrated,233,-0.24499981410782626
240,road_accident_cost,-47182.50614305091,integrated,240,-0.04718250614305091
240,road_airpollution_cost,-10407.987968056012,integrated,240,-0.01040798796805601
240,road_climate_cost,,integrated,240,
240,road_co2_cost,-11766.280705025729,integrated,240,-0.01176628070502573
240,road_construction_cost,-5176223.8826067895,integrated,240,-5.17622388260679
240,road_ecological_disruption_cost,,integrated,240,
240,road_land_consumption_cost,-60977.48280514916,integrated,240,-0.060977482805149155
240,road_maint_cost,-3091812.594678128,integrated,240,-3.091812594678128
240,road_noise_cost,-3117.248625100402,integrated,240,-0.003117248625100402
240,road_tts_cost,-5123.40347871599,integrated,240,-0.00512340347871599
243,road_accident_cost,-638989.619881002,integrated,243,-0.638989619881002
243,road_airpollution_cost,-140954.70586641697,integrated,243,-0.14095470586641698
243,road_climate_cost,,integrated,243,
243,road_co2_cost,-159349.9762882963,integrated,243,-0.1593499762882963
243,road_construction_cost,-14149904.410689864,integrated,243,-14.149904410689864
243,road_ecological_disruption_cost,,integrated,243,
243,road_land_consumption_cost,-299061.929416669,integrated,243,-0.299061929416669
243,road_maint_cost,-7774567.845681218,integrated,243,-7.774567845681219
243,road_noise_cost,-8106.145512581181,integrated,243,-0.008106145512581181
243,road_tts_cost,-2560988.1125553343,integrated,243,-2.5609881125553344
245,road_accident_cost,-370621.5279004014,integrated,245,-0.37062152790040137
245,road_airpollution_cost,-81755.39449716234,integrated,245,-0.08175539449716235
245,road_climate_cost,,integrated,245,
245,road_co2_cost,-92424.8686447512,integrated,245,-0.0924248686447512
245,road_construction_cost,-6558588.659655923,integrated,245,-6.558588659655923
245,road_ecological_disruption_cost,,integrated,245,
245,road_land_consumption_cost,-134128.35212052506,integrated,245,-0.13412835212052507
245,road_maint_cost,-4067848.039109092,integrated,245,-4.0678480391090925
245,road_noise_cost,-20741.073262291,integrated,245,-0.020741073262291
245,road_tts_cost,-4229817.275944463,integrated,245,-4.2298172759444626
249,road_accident_cost,-563637.6364466471,integrated,249,-0.5636376364466471
249,road_airpollution_cost,-124332.81353674411,integrated,249,-0.12433281353674411
249,road_climate_cost,,integrated,249,
249,road_co2_cost,-140558.84666747926,integrated,249,-0.14055884666747925
249,road_construction_cost,-6683186.524624114,integrated,249,-6.683186524624114
249,road_ecological_disruption_cost,,integrated,249,
249,road_land_consumption_cost,-264799.1202389334,integrated,249,-0.2647991202389334
249,road_maint_cost,-4312978.051622383,integrated,249,-4.312978051622383
249,road_noise_cost,-24556.142240013243,integrated,249,-0.024556142240013245
249,road_tts_cost,-4629899.909072807,integrated,249,-4.629899909072807
25,road_accident_cost,-402152.7753783614,integrated,25,-0.4021527753783614
25,road_airpollution_cost,-88710.87166858299,integrated,25,-0.08871087166858299
25,road_climate_cost,,integrated,25,
25,road_co2_cost,-100288.06920642706,integrated,25,-0.10028806920642705
25,road_construction_cost,-4211557.301833552,integrated,25,-4.211557301833552
25,road_ecological_disruption_cost,,integrated,25,
25,road_land_consumption_cost,-107712.98814100532,integrated,25,-0.10771298814100531
25,road_maint_cost,-2534549.7271959586,integrated,25,-2.5345497271959587
25,road_noise_cost,-26893.018211683415,integrated,25,-0.026893018211683415
25,road_tts_cost,-4664519.418152017,integrated,25,-4.664519418152016
250,road_accident_cost,-152341.65122166165,integrated,250,-0.15234165122166166
250,road_airpollution_cost,-33605.041413900486,integrated,250,-0.033605041413900485
250,road_climate_cost,,integrated,250,
250,road_co2_cost,-37990.66174879727,integrated,250,-0.03799066174879727
250,road_construction_cost,-49081445.00409553,integrated,250,-49.081445004095535
250,road_ecological_disruption_cost,,integrated,250,
250,road_land_consumption_cost,-59173.36161544009,integrated,250,-0.05917336161544009
250,road_maint_cost,-22719117.0647118,integrated,250,-22.719117064711803
250,road_noise_cost,-153.41178584109997,integrated,250,-0.00015341178584109998
250,road_tts_cost,268071.0897795975,integrated,250,0.2680710897795975
255,road_accident_cost,-98077.83794331894,integrated,255,-0.09807783794331894
255,road_airpollution_cost,-21634.988064264886,integrated,255,-0.021634988064264886
255,road_climate_cost,,integrated,255,
255,road_co2_cost,-24458.4585796335,integrated,255,-0.0244584585796335
255,road_construction_cost,-3908302.0330997943,integrated,255,-3.9083020330997944
255,road_ecological_disruption_cost,,integrated,255,
255,road_land_consumption_cost,-49635.34468994985,integrated,255,-0.04963534468994985
255,road_maint_cost,-2267197.264974168,integrated,255,-2.267197264974168
255,road_noise_cost,-4946.715039645898,integrated,255,-0.0049467150396458985
255,road_tts_cost,-418794.0836168786,integrated,255,-0.4187940836168786
261,road_accident_cost,-179024.27277424454,integrated,261,-0.17902427277424454
261,road_airpollution_cost,-39490.96030158078,integrated,261,-0.03949096030158078
261,road_climate_cost,,integrated,261,
261,road_co2_cost,-44644.72150098148,integrated,261,-0.044644721500981484
261,road_construction_cost,-3500107.8232921567,integrated,261,-3.5001078232921565
261,road_ecological_disruption_cost,,integrated,261,
261,road_land_consumption_cost,-54825.03304396637,integrated,261,-0.05482503304396637
261,road_maint_cost,-2012919.1730956757,integrated,261,-2.0129191730956757
261,road_noise_cost,-5869.354064376521,integrated,261,-0.005869354064376521
261,road_tts_cost,-1952532.0611666786,integrated,261,-1.9525320611666785
267,road_accident_cost,-36304.84765696223,integrated,267,-0.03630484765696223
267,road_airpollution_cost,-8008.485527456897,integrated,267,-0.008008485527456897
267,road_climate_cost,,integrated,267,
267,road_co2_cost,-9053.63159790374,integrated,267,-0.009053631597903742
267,road_construction_cost,-3906418.8686817535,integrated,267,-3.9064188686817536
267,road_ecological_disruption_cost,,integrated,267,
267,road_land_consumption_cost,-85029.511326883,integrated,267,-0.08502951132688301
267,road_maint_cost,-2310824.030905349,integrated,267,-2.310824030905349
267,road_noise_cost,-2251.357066073245,integrated,267,-0.002251357066073245
