development,scenario,total_veh_km,new_link_veh_km,rest_network_veh_km,status_quo_veh_km,delta_total_veh_km,delta_rest_network_veh_km
27,scenario_78,572655.8413447383,2916.632302226241,569739.209042512,562067.9056858013,10587.93565893697,7671.303356710705
28,scenario_78,582610.8307800974,25076.483538420776,557534.3472416766,562067.9056858013,20542.925094296108,-4533.5584441246465
57,scenario_78,562510.9162200007,2503.9942703397082,560006.921949661,562067.9056858013,443.01053419942036,-2060.9837361403042
62,scenario_78,562410.3715679795,1050.6432766501705,561359.7282913292,562067.9056858013,342.46588217816316,-708.1773944720626
63,scenario_78,578266.4979308313,8838.227754601821,569428.2701762294,562067.9056858013,16198.592245029984,7360.364490428125
73,scenario_78,567313.6258095473,1758.004730296601,565555.6210792507,562067.9056858013,5245.720123745967,3487.7153934494127
90,scenario_78,563688.5562872266,1850.356026027714,561838.2002611989,562067.9056858013,1620.6506014253246,-229.7054246023763
94,scenario_78,562040.5508229462,120.6851848577658,561919.8656380884,562067.9056858013,-27.35486285504885,-148.0400477128569
103,scenario_78,577135.3479245735,8505.271230493427,568630.07669408,562067.9056858013,15067.442238772172,6562.171008278732
104,scenario_78,562844.7842940835,897.0395357515457,561947.7447583319,562067.9056858013,776.8786082821898,-120.16092746937647
109,scenario_78,585306.321420459,8967.909139348832,576338.4122811102,562067.9056858013,23238.41573465767,14270.506595308892
114,scenario_78,564952.3557639807,2059.733854204981,562892.6219097757,562067.9056858013,2884.4500781793613,824.716223974363
126,scenario_78,576986.6534839165,7427.205077405041,569559.4484065115,562067.9056858013,14918.747798115248,7491.54272071016
140,scenario_78,562740.0952690733,502.59230990601554,562237.5029591672,562067.9056858013,672.1895832719747,169.5972733659437
143,scenario_78,562209.8539147652,95.93398289620396,562113.919931869,562067.9056858013,141.9482289638836,46.01424606773071
144,scenario_78,570997.0062737385,2518.144338436453,568478.861935302,562067.9056858013,8929.100587937166,6410.956249500741
150,scenario_78,571722.8997598405,3842.1711737489118,567880.7285860915,562067.9056858013,9654.994074039161,5812.822900290252
152,scenario_78,530295.5997703313,0.0,530295.5997703313,562067.9056858013,-31772.305915470002,-31772.305915470002
176,scenario_78,564824.8685305484,5969.064964319928,558855.8035662285,562067.9056858013,2756.9628447471187,-3212.10211957281
177,scenario_78,562149.2127510248,708.6219200519131,561440.5908309729,562067.9056858013,81.30706522346009,-627.314854828408
195,scenario_78,572136.3932759623,4726.820684950646,567409.5725910116,562067.9056858013,10068.487590161036,5341.666905210353
197,scenario_78,564192.351915322,1539.9691430061032,562652.3827723159,562067.9056858013,2124.4462295207195,584.4770865145838
201,scenario_78,577313.7161597557,8094.141264226744,569219.574895529,562067.9056858013,15245.810473954421,7151.669209727668
202,scenario_78,568115.2988177977,3776.221447798083,564339.0773699996,562067.9056858013,6047.393131996389,2271.1716841983143
206,scenario_78,564004.1421349673,2353.9317270255206,561650.2104079417,562067.9056858013,1936.2364491659682,-417.69527785957325
209,scenario_78,567888.7882308285,7874.32192944974,560014.4663013787,562067.9056858013,5820.882545027183,-2053.4393844226142
227,scenario_78,563195.1672989441,1548.870390257468,561646.2969086866,562067.9056858013,1127.261613142793,-421.6087771146558
233,scenario_78,563811.086113078,1554.6417003034614,562256.4444127746,562067.9056858013,1743.1804272767622,188.53872697334737
240,scenario_78,563345.2217728911,1582.399282871371,561762.8224900197,562067.9056858013,1277.3160870898282,-305.08319578156807
243,scenario_78,579485.8508499786,15839.006820682413,563646.8440292962,562067.9056858013,17417.945164177334,1578.9383434948977
245,scenario_78,572156.9736273817,2455.75756546428,569701.2160619175,562067.9056858013,10089.067941580433,7633.310376116191
249,scenario_78,577428.6843730247,8643.035153745423,568785.6492192793,562067.9056858013,15360.778687223443,6717.743533478002
250,scenario_78,566209.315514951,4795.607396920694,561413.7081180303,562067.9056858013,4141.409829149721,-654.1975677709561
254,scenario_78,524921.4672820175,0.0,524921.4672820175,562067.9056858013,-37146.43840378383,-37146.43840378383
255,scenario_78,564747.8281264253,2015.678149578229,562732.149976847,562067.9056858013,2679.922440623981,664.244291045703
261,scenario_78,566953.317429282,1885.1216239068015,565068.1958053752,562067.9056858013,4885.411743480712,3000.2901195739396
267,scenario_78,563071.1892815921,1684.2657495629603,561386.9235320291,562067.9056858013,1003.2835957908537,-680.9821537721436
270,scenario_78,565089.3477374676,2478.000226627749,562611.3475108398,562067.9056858013,3021.442051666323,543.4418250385206
273,scenario_78,563765.3668654452,1866.0781676656698,561899.2886977795,562067.9056858013,1697.4611796438694,-168.61698802176397
277,scenario_78,570982.795766895,4295.838177898085,566686.957588997,562067.9056858013,8914.890081093763,4619.051903195679
284,scenario_78,564775.2880430736,3086.5503490391243,561688.7376940345,562067.9056858013,2707.3823572723195,-379.1679917668225
285,scenario_78,577871.4582999103,9201.222771690183,568670.2355282201,562067.9056858013,15803.552614109009,6602.3298424187815
289,scenario_78,577159.4922435805,8486.131456899942,568673.3607866806,562067.9056858013,15091.586557779228,6605.455100879306
308,scenario_78,569333.3428360843,7671.846815032562,561661.4960210518,562067.9056858013,7265.437150283018,-406.4096647495171
331,scenario_78,577635.3911809614,7889.048238765274,569746.3429421961,562067.9056858013,15567.485495160101,7678.437256394769
334,scenario_78,560315.0364225273,4613.739544553368,555701.296877974,562067.9056858013,-1752.869263274013,-6366.608807827346
348,scenario_78,581922.2425772165,13089.715153390274,568832.5274238262,562067.9056858013,19854.33689141518,6764.621738024871
351,scenario_78,576769.1450533407,2003.8106722107366,574765.33438113,562067.9056858013,14701.239367539412,12697.42869532865
356,scenario_78,570054.3423055814,2632.4356534945655,567421.9066520869,562067.9056858013,7986.436619780143,5354.000966285588
358,scenario_78,575871.2583521841,7386.965099235708,568484.2932529483,562067.9056858013,13803.352666382794,6416.3875671470305
390,scenario_78,568375.2022856035,1702.428834570896,566672.7734510326,562067.9056858013,6307.296599802212,4604.867765231291
392,scenario_78,562288.3375033784,441.56891142657025,561846.7685919518,562067.9056858013,220.43181757710408,-221.13709384948015
394,scenario_78,565389.4631083921,2868.3810421993016,562521.0820661928,562067.9056858013,3321.5574225907912,453.1763803914655
423,scenario_78,562237.7767364614,4867.496982709797,557370.2797537516,562067.9056858013,169.8710506601492,-4697.625932049705
459,scenario_78,571209.2293894977,8926.553377241129,562282.6760122565,562067.9056858013,9141.32370369637,214.77032645524014
464,scenario_78,562076.6180624553,44.65542987053415,562031.9626325847,562067.9056858013,8.712376654031686,-35.94305321655702
469,scenario_78,571722.8955114981,5066.51409566451,566656.3814158336,562067.9056858013,9654.9898256968,4588.475730032311
486,scenario_78,577884.7688291806,8749.85359033866,569134.915238842,562067.9056858013,15816.863143379334,7067.009553040727
493,scenario_78,562117.3295712074,196.96522907127394,561920.3643421361,562067.9056858013,49.42388540611137,-147.54134366521612
499,scenario_78,571297.2167932756,2773.9402887449396,568523.2765045306,562067.9056858013,9229.311107474263,6455.37081872928
517,scenario_78,563370.6008173556,918.1240208925551,562452.476796463,562067.9056858013,1302.6951315542683,384.57111066172365
521,scenario_78,583565.1680481338,9093.59504251305,574471.5730056207,562067.9056858013,21497.26236233255,12403.667319819448
531,scenario_78,573354.7671446223,5321.564984295465,568033.2021603268,562067.9056858013,11286.86145882099,5965.296474525472
533,scenario_78,566042.3655238791,3967.5635281370455,562074.801995742,562067.9056858013,3974.459838077775,6.896309940726496
538,scenario_78,564473.074958467,2171.7393595954522,562301.3355988716,562067.9056858013,2405.1692726657493,233.4299130702857
540,scenario_78,564296.4167314512,4013.2734471770073,560283.1432842741,562067.9056858013,2228.5110456498805,-1784.762401527143
546,scenario_78,563508.2433744045,1027.3474739368785,562480.8959004676,562067.9056858013,1440.3376886032056,412.9902146663517
550,scenario_78,565440.5987903754,3046.7063541046136,562393.8924362708,562067.9056858013,3372.6931045741076,325.98675046954304
552,scenario_78,565570.8532258155,949.673647372747,564621.1795784427,562067.9056858013,3502.9475400141673,2553.2738926414168
556,scenario_78,564032.7338900394,2049.0848563948175,561983.6490336446,562067.9056858013,1964.8282042380888,-84.25665215670597
557,scenario_78,524346.9100016893,0.0,524346.9100016893,562067.9056858013,-37720.99568411196,-37720.99568411196
558,scenario_78,579314.7112140286,12706.148177705447,566608.5630363232,562067.9056858013,17246.805528227356,4540.657350521884
564,scenario_78,577380.5347286706,8917.167278246776,568463.3674504239,562067.9056858013,15312.629042869317,6395.461764622596
565,scenario_78,568295.9439114064,7515.304434119353,560780.6394772871,562067.9056858013,6228.038225605153,-1287.266208514222
569,scenario_78,563975.9083505655,3106.7978323174757,560869.1105182479,562067.9056858013,1908.002664764179,-1198.795167553355
594,scenario_78,570089.7342357112,9569.763322307002,560519.9709134041,562067.9056858013,8021.828549909871,-1547.9347723971587
602,scenario_78,568226.3479259376,7361.947568247019,560864.4003576906,562067.9056858013,6158.442240136326,-1203.505328110652
612,scenario_78,585291.9203731982,8946.3022861058,576345.6180870924,562067.9056858013,23224.014687396935,14277.712401291123
614,scenario_78,564542.8944584777,1427.347513524476,563115.5469449533,562067.9056858013,2474.9887726764427,1047.6412591519766
625,scenario_78,565874.201902907,4222.051330823451,561652.1505720835,562067.9056858013,3806.2962171057006,-415.75511371775065
627,scenario_78,565097.5513518023,3326.54589772409,561771.0054540782,562067.9056858013,3029.6456660010153,-296.90023172309157
628,scenario_78,564910.0866048144,2334.7453630268524,562575.3412417875,562067.9056858013,2842.1809190131025,507.43555598624516
629,scenario_78,564082.7352161185,1944.060418283771,562138.6747978347,562067.9056858013,2014.82953031722,70.76911203342024
648,scenario_78,565293.5455266458,3444.8859104440426,561848.6596162018,562067.9056858013,3225.639840844553,-219.24606959952507
662,scenario_78,583437.7071889234,9799.10472815563,573638.6024607677,562067.9056858013,21369.801503122086,11570.696774966433
669,scenario_78,560600.7305737942,1104.9954623685626,559495.7351114256,562067.9056858013,-1467.1751120070694,-2572.170574375661
670,scenario_78,566201.4458158637,3563.3138152377114,562638.132000626,562067.9056858013,4133.540130062378,570.2263148246566
673,scenario_78,561249.3917869163,1138.115582552357,560111.2762043639,562067.9056858013,-818.513898884994,-1956.6294814373832
678,scenario_78,573621.8193318074,3696.041674973873,569925.7776568335,562067.9056858013,11553.913646006142,7857.871971032233
680,scenario_78,568192.2263142989,7162.496148484068,561029.7301658149,562067.9056858013,6124.320628497633,-1038.1755199864274
682,scenario_78,579342.1132499104,12733.537961178696,566608.5752887317,562067.9056858013,17274.20756410912,4540.669602930429
689,scenario_78,577851.3009672331,9089.833853544136,568761.467113689,562067.9056858013,15783.395281431847,6693.561427887762
694,scenario_78,566207.0471903186,6389.87415798895,559817.1730323297,562067.9056858013,4139.141504517291,-2250.7326534716412
726,scenario_78,564900.3379623932,2706.3966354828385,562193.9413269104,562067.9056858013,2832.4322765918914,126.0356411091052
736,scenario_78,562136.1041843876,3.999304731182061,562132.1048796565,562067.9056858013,68.19849858630914,64.1991938551655
750,scenario_78,578301.5374254128,9373.651689146289,568927.8857362665,562067.9056858013,16233.631739611505,6859.9800504652085
755,scenario_78,566519.8622112857,5107.229783353092,561412.6324279327,562067.9056858013,4451.956525484449,-655.2732578685973
759,scenario_78,585305.0156163983,9556.317955125345,575748.697661273,562067.9056858013,23237.109930597013,13680.791975471657
761,scenario_78,561993.9544360669,2429.4705005326077,559564.4839355343,562067.9056858013,-73.95124973438215,-2503.4217502670363
764,scenario_78,570219.0761188375,8461.36842508513,561757.7076937524,562067.9056858013,8151.170433036168,-310.1979920489248
767,scenario_78,562012.1934684243,1323.8358141729418,560688.3576542513,562067.9056858013,-55.712217377033085,-1379.5480315500172
770,scenario_78,562340.278290209,854.9146325302746,561485.3636576787,562067.9056858013,272.37260440771934,-582.5420281225815
775,scenario_78,577376.2999135614,7383.69169973953,569992.6082138219,562067.9056858013,15308.394227760145,7924.7025280206
776,scenario_78,566010.7797889676,3097.57096316784,562913.2088257998,562067.9056858013,3942.8741031662794,845.3031399984611
780,scenario_78,564815.7954866878,2445.774434873196,562370.0210518145,562067.9056858013,2747.889800886507,302.11536601325497
789,scenario_78,579393.5689224654,11795.205550664627,567598.3633718009,562067.9056858013,17325.663236664142,5530.457685999572
791,scenario_78,568224.0373393911,5122.756150255528,563101.2811891355,562067.9056858013,6156.131653589779,1033.3755033342168
809,scenario_78,568505.7857402887,5335.622538353018,563170.1632019357,562067.9056858013,6437.880054487381,1102.257516134414
810,scenario_78,569875.0233222534,9119.579600944779,560755.4437213086,562067.9056858013,7807.11763645208,-1312.461964492686
811,scenario_78,562481.435283326,582.523669490527,561898.9116138355,562067.9056858013,413.52959752466995,-168.99407196580432
813,scenario_78,570835.3647606915,14376.13550157575,556459.2292591158,562067.9056858013,8767.459074890241,-5608.676426685532
822,scenario_78,564567.9391000536,1787.30009685963,562780.639003194,562067.9056858013,2500.033414252335,712.7333173927618
831,scenario_78,565081.2109158535,2464.6842583253374,562616.5266575281,562067.9056858013,3013.3052300522104,548.6209717268357
837,scenario_78,563983.089477078,2269.2466567627516,561713.8428203153,562067.9056858013,1915.183791276766,-354.0628654860193
858,scenario_78,569798.7971064529,8881.373082821812,560917.424023631,562067.9056858013,7730.8914206515765,-1150.481662170263
863,scenario_78,568531.9330827929,8226.802592849837,560305.1304899431,562067.9056858013,6464.027396991616,-1762.7751958582085
866,scenario_78,564660.3612499288,1960.6525877084334,562699.7086622204,562067.9056858013,2592.4555641275365,631.8029764191015
873,scenario_78,577558.128260476,8959.8226823103,568598.3055781658,562067.9056858013,15490.222574674757,6530.399892364512
878,scenario_78,567448.8413963492,4735.378614750811,562713.4627815984,562067.9056858013,5380.935710547958,645.5570957971504
887,scenario_78,566841.2022043064,1335.473456890056,565505.7287474163,562067.9056858013,4773.296518505085,3437.823061614996
895,scenario_78,576352.2365160093,8557.792180140174,567794.4443358692,562067.9056858013,14284.330830208026,5726.538650067872
935,scenario_78,565220.0336255665,1975.1196984729224,563244.9139270936,562067.9056858013,3152.127939765225,1177.008241292322
938,scenario_78,567308.9611355625,9773.959066982994,557535.0020685795,562067.9056858013,5241.0554497612175,-4532.903617221746
940,scenario_78,565217.6554977322,2110.9050591071073,563106.7504386251,562067.9056858013,3149.749811930931,1038.8447528238175
945,scenario_78,577508.0512608348,5737.513618234022,571770.5376426007,562067.9056858013,15440.1455750335,9702.631956799421
952,scenario_78,579111.0655607453,11757.836566061527,567353.2289946838,562067.9056858013,17043.159874944016,5285.323308882536
958,scenario_78,564086.2367227658,1866.4268499153156,562219.8098728505,562067.9056858013,2018.3310369645478,151.90418704925105
964,scenario_78,562596.3431785798,602.3783640509827,561993.9648145288,562067.9056858013,528.4374927785248,-73.94087127246894
970,scenario_78,565670.8940680125,2008.9732004704347,563661.920867542,562067.9056858013,3602.988382211188,1594.015181740746
971,scenario_78,563660.6911217481,1600.8653928735262,562059.8257288745,562067.9056858013,1592.7854359467747,-8.079956926754676
987,scenario_78,562128.5045064721,4.464676998029484,562124.0398294742,562067.9056858013,60.598820670857094,56.13414367288351
0,scenario_89,346338.72707066033,1926.2044037227859,344412.52266693756,347030.8183515454,-692.0912808850408,-2618.295684607816
2,scenario_89,355467.3092837242,4486.941568032247,350980.3677156919,347030.8183515454,8436.4909321788,3949.5493641465437
9,scenario_89,328096.97873914195,0.0,328096.97873914195,347030.8183515454,-18933.83961240342,-18933.83961240342
12,scenario_89,350133.82044645457,3616.3572609875587,346517.463185467,347030.8183515454,3103.0020949091995,-513.3551660783705
15,scenario_89,346427.94307864935,1257.6921105710146,345170.2509680783,347030.8183515454,-602.8752728960244,-1860.5673834670451
17,scenario_89,358060.8712212761,11460.140350345988,346600.7308709301,347030.8183515454,11030.052869730745,-430.0874806152424
25,scenario_89,353793.9230868459,1593.8310882061294,352200.09199863975,347030.8183515454,6763.104735300527,5169.273647094378
27,scenario_89,353571.0537697849,1800.7758956377183,351770.2778741472,347030.8183515454,6540.23541823955,4739.459522601857
28,scenario_89,359708.2231584706,15478.873395618286,344229.3497628523,347030.8183515454,12677.404806925217,-2801.4685886930674
57,scenario_89,347315.79708166583,1544.518556163919,345771.2785255019,347030.8183515454,284.9787301204633,-1259.539826043474
62,scenario_89,347253.818741023,649.579460596257,346604.23928042676,347030.8183515454,223.0003894776455,-426.5790711186128
63,scenario_89,357019.93054772425,5455.975148238505,351563.9553994857,347030.8183515454,9989.112196178874,4533.137047940341
73,scenario_89,350259.49560073053,1085.2388947812776,349174.25670594926,347030.8183515454,3228.677249185159,2143.4383544038865
90,scenario_89,348022.68211370206,1145.551953591352,346877.1301601107,347030.8183515454,991.8637621566886,-153.68819143465953
94,scenario_89,347026.19159639115,74.5563782419625,346951.63521814917,347030.8183515454,-4.626755154225975,-79.18313339620363
103,scenario_89,356324.4998602236,5251.275590684298,351073.2242695393,347030.8183515454,9293.681508678244,4042.4059179939213
104,scenario_89,347500.968950561,555.2049552365495,346945.7639953245,347030.8183515454,470.1505990156438,-85.0543562208768
109,scenario_89,361364.3078518157,5535.669665024947,355828.63818679075,347030.8183515454,14333.489500270342,8797.819835245376
114,scenario_89,348822.0361397191,1269.9459574001664,347552.09018231893,347030.8183515454,1791.2177881737007,521.2718307735631
126,scenario_89,356230.71197071875,4585.1219376980835,351645.59003302065,347030.8183515454,9199.893619173381,4614.7716814752785
140,scenario_89,347440.793444162,311.3333696125115,347129.4600745495,347030.8183515454,409.9750926166307,98.64172300411155
143,scenario_89,347131.84487156005,59.41999281401586,347072.42487874604,347030.8183515454,101.02652001468232,41.60652720066719
144,scenario_89,352547.4436173761,1553.736594790125,350993.70702258596,347030.8183515454,5516.62526583072,3962.888671040593
150,scenario_89,352981.02695357695,2372.6826592190014,350608.3442943579,347030.8183515454,5950.208602031576,3577.5259428125573
152,scenario_89,327429.1405295045,0.0,327429.1405295045,347030.8183515454,-19601.67782204086,-19601.67782204086
176,scenario_89,348727.29947058024,3682.694453951271,345044.605016629,347030.8183515454,1696.48111903487,-1986.2133349163923
177,scenario_89,347090.8189290432,438.7977119185147,346652.02121712465,347030.8183515454,60.000577497819904,-378.79713442071807
195,scenario_89,353235.1762654239,2918.6149037515956,350316.5613616723,347030.8183515454,6204.3579138785135,3285.7430101269274
197,scenario_89,348337.7996485716,953.5360703753852,347384.2635781962,347030.8183515454,1306.9812970262137,353.4452266508015
201,scenario_89,356432.79671491083,4996.963693229533,351435.8330216813,347030.8183515454,9401.978363365459,4405.014670135919
202,scenario_89,350756.7973608046,2331.899040577634,348424.89832022693,347030.8183515454,3725.979009259201,1394.079968681559
206,scenario_89,348218.5098661952,1457.4196439325729,346761.09022226266,347030.8183515454,1187.6915146498359,-269.72812928271014
209,scenario_89,350620.20620026963,4860.198488910138,345760.0077113595,347030.8183515454,3589.387848724262,-1270.8106401858968
227,scenario_89,347736.10067069234,955.5351083214032,346780.56556237093,347030.8183515454,705.2823191469652,-250.25278917443939
233,scenario_89,348097.93784622825,962.4417088899972,347135.4961373382,347030.8183515454,1067.1194946828764,104.67778579285368
240,scenario_89,347827.8002298864,975.9918544191397,346851.80837546726,347030.8183515454,796.981878341001,-179.00997607811587
243,scenario_89,357769.90606621053,9777.279696952313,347992.6263692582,347030.8183515454,10739.087714665162,961.8080177128431
245,scenario_89,353264.46618060535,1516.9397793773746,351747.526401228,347030.8183515454,6233.647829059977,4716.708049682609
249,scenario_89,356503.4535343095,5336.06183552436,351167.3916987852,347030.8183515454,9472.635182764148,4136.573347239813
250,scenario_89,349595.3945633672,2956.927201203206,346638.467362164,347030.8183515454,2564.5762118218117,-392.35098938137526
254,scenario_89,324108.2874278752,0.0,324108.2874278752,347030.8183515454,-22922.530923670158,-22922.530923670158
255,scenario_89,348677.8418241269,1244.5780555207828,347433.2637686061,347030.8183515454,1647.0234725815244,402.4454170607496
261,scenario_89,350038.706493996,1163.9985185695061,348874.7079754265,347030.8183515454,3007.8881424506544,1843.889623881143
267,scenario_89,347638.24250786577,1043.0760045199231,346595.1665033458,347030.8183515454,607.4241563203977,-435.6518481995445
270,scenario_89,348888.535169626,1530.0090342660637,347358.52613535995,347030.8183515454,1857.716818080633,327.70778381457785
273,scenario_89,348089.4209514562,1151.0232636346734,346938.39768782153,347030.8183515454,1058.6025999108097,-92.42066372383852
277,scenario_89,352527.681013791,2652.3642008485613,349875.31681294244,347030.8183515454,5496.862662245636,2844.4984613970737
284,scenario_89,348696.28292824293,1911.689662560842,346784.5932656821,347030.8183515454,1665.464576697559,-246.22508586326148
285,scenario_89,356776.5903184544,5680.5836749132395,351096.00664354116,347030.8183515454,9745.771966909,4065.188291995786
289,scenario_89,356338.2933529161,5239.221318229944,351099.07203468616,347030.8183515454,9307.475001370709,4068.2536831407924
308,scenario_89,351506.8763843825,4734.08266485055,346772.7937195319,347030.8183515454,4476.058032837114,-258.0246320134611
331,scenario_89,356632.024567169,4870.544113689967,351761.48045347905,347030.8183515454,9601.20621562365,4730.662101933674
334,scenario_89,345958.64102311636,2847.7699032980545,343110.8711198183,347030.8183515454,-1072.1773284290102,-3919.94723172707
348,scenario_89,359274.10040909884,8080.021671407701,351194.07873769116,347030.8183515454,12243.282057553472,4163.26038614579
351,scenario_89,356084.81259097776,1237.5277161395043,354847.28487483825,347030.8183515454,9053.994239432388,7816.466523292882
356,scenario_89,351954.5898454746,1625.4190432986707,350329.1708021759,347030.8183515454,4923.7714939292055,3298.352450630511
358,scenario_89,355545.16788122826,4560.950317960467,350984.2175632678,347030.8183515454,8514.349529682891,3953.399211722426
390,scenario_89,350919.2438143042,1052.3194922991402,349866.924322005,347030.8183515454,3888.425462758809,2836.105970459641
392,scenario_89,347180.6427988522,273.42192726633414,346907.2208715858,347030.8183515454,149.82444730680436,-123.5974799595424
394,scenario_89,349090.87696458783,1768.4944774414635,347322.38248714636,347030.8183515454,2060.0586130424635,291.56413560098736
423,scenario_89,347143.9556222643,3004.377509607228,344139.57811265707,347030.8183515454,113.13727071892936,-2891.2402388883056
459,scenario_89,352664.4824634014,5508.456746233462,347156.02571716794,347030.8183515454,5633.664111856022,125.20736562256934
464,scenario_89,347048.35064890934,27.66621332649326,347020.68443558284,347030.8183515454,17.53229736397043,-10.133915962534957
469,scenario_89,352984.52969662054,3128.1786392652825,349856.35105735523,347030.8183515454,5953.711345075164,2825.532705809863
486,scenario_89,356784.397952152,5401.458418345766,351382.93953380623,347030.8183515454,9753.579600606638,4352.12118226086
493,scenario_89,347073.62448226154,121.97521667377241,346951.6492655878,347030.8183515454,42.80613071616972,-79.16908595757559
499,scenario_89,352733.637511167,1713.005785931898,351020.6317252351,347030.8183515454,5702.819159621606,3989.8133736897144
517,scenario_89,347846.55455237255,566.1192011793277,347280.43535119324,347030.8183515454,815.7362008271739,249.61699964787113
521,scenario_89,360290.0153977069,5613.461263855286,354676.5541338516,347030.8183515454,13259.197046161513,7645.735782306234
531,scenario_89,353986.205102348,3286.120376529783,350700.08472581825,347030.8183515454,6955.386750802631,3669.2663742728764
533,scenario_89,349483.178375879,2457.52745463504,347025.650921244,347030.8183515454,2452.3600243336405,-5.167430301371496
538,scenario_89,348530.8340166989,1344.5167993011646,347186.31721739774,347030.8183515454,1500.0156651535071,155.49886585236527
540,scenario_89,348404.21045426413,2484.966421956108,345919.24403230805,347030.8183515454,1373.3921027187607,-1111.5743192373193
546,scenario_89,347909.47616134625,634.9919511176755,347274.48421022855,347030.8183515454,878.6578098008758,243.66585868317634
550,scenario_89,349129.38488635153,1885.640218764218,347243.74466758734,347030.8183515454,2098.5665348061593,212.92631604196504
552,scenario_89,349187.4641798385,586.8502360965189,348600.61394374195,347030.8183515454,2156.6458282931126,1569.7955921965768
556,scenario_89,348233.1451742552,1269.174343341583,346963.97083091363,347030.8183515454,1202.326822709816,-66.847520631738
557,scenario_89,323758.1064322369,0.0,323758.1064322369,347030.8183515454,-23272.711919308465,-23272.711919308465
558,scenario_89,357672.6033579272,7842.833829197708,349829.7695287295,347030.8183515454,10641.785006381804,2798.9511771841208
564,scenario_89,356476.24586643354,5505.6601299877175,350970.58573644585,347030.8183515454,9445.427514888172,3939.7673849004786
565,scenario_89,350865.89936034736,4637.011470221323,346228.88789012603,347030.8183515454,3835.0810088019934,-801.9304614193388
569,scenario_89,348204.80737490614,1923.6732959617868,346281.13407894433,347030.8183515454,1173.989023360773,-749.6842726010364
594,scenario_89,351972.4571375935,5905.96983329206,346066.4873043014,347030.8183515454,4941.6387860481045,-964.3310472439625
602,scenario_89,350823.01297783636,4542.407479920419,346280.60549791594,347030.8183515454,3792.1946262909914,-750.2128536294331
612,scenario_89,361355.3887985457,5522.327207769664,355833.061590776,347030.8183515454,14324.570447000326,8802.243239230651
614,scenario_89,348557.6765957091,883.5192573818822,347674.1573383272,347030.8183515454,1526.858244163741,643.3389867818332
625,scenario_89,349371.03564790386,2614.289354378079,346756.7462935258,347030.8183515454,2340.217296358489,-274.0720580195775
627,scenario_89,348909.5914412707,2051.121131757295,346858.47030951345,347030.8183515454,1878.7730897253496,-172.3480420319247
628,scenario_89,348772.5966350615,1445.7386569288276,347326.85797813267,347030.8183515454,1741.7782835161197,296.0396265872987
629,scenario_89,348282.814876522,1198.9322319996065,347083.8826445224,347030.8183515454,1251.9965249766246,53.06429297704017
648,scenario_89,349015.5055611448,2125.4032073257345,346890.10235381906,347030.8183515454,1984.6872095994186,-140.71599772630725
662,scenario_89,360212.32926899014,6049.130524647385,354163.1987443428,347030.8183515454,13181.510917444772,7132.380392797408
669,scenario_89,346133.66493258864,684.1616758737587,345449.5032567149,347030.8183515454,-897.1534189567319,-1581.3150948304683
670,scenario_89,349590.5873991931,2197.1144050391085,347393.47299415397,347030.8183515454,2559.7690476477146,362.6546426085988
673,scenario_89,346536.29797832784,702.4885383171918,345833.80944001063,347030.8183515454,-494.5203732175287,-1197.0089115347364
678,scenario_89,354174.118076936,2284.8875086643948,351889.2305682716,347030.8183515454,7143.2997253906215,4858.412216726225
680,scenario_89,350802.1293339826,4419.471479210391,346382.6578547722,347030.8183515454,3771.3109824372223,-648.1604967731982
682,scenario_89,357689.51805415686,7859.740095156044,349829.7779590008,347030.8183515454,10658.699702611484,2798.959607455414
689,scenario_89,356766.89217904606,5612.335244935117,351154.55693411094,347030.8183515454,9736.073827500688,4123.738582565566
694,scenario_89,349582.6260505638,3943.976015646311,345638.6500349175,347030.8183515454,2551.807699018449,-1392.1683166278526
726,scenario_89,348762.040875667,1675.5660214822144,347086.4748541848,347030.8183515454,1731.2225241216365,55.656502639409155
736,scenario_89,347111.17559166835,3.995522505421624,347107.1800691629,347030.8183515454,80.35724012297578,76.36171761754667
750,scenario_89,357044.3485540509,5787.590412959935,351256.758141091,347030.8183515454,10013.530202505528,4225.939789545606
755,scenario_89,349786.83362803125,3149.067553081795,346637.76607494947,347030.8183515454,2756.0152764858794,-393.0522765959031
